Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
 15.5. ВВОД В ДЕЙСТВИЕ КВАРТИР;;;;;;;;;;;;;;;;;;;
15.5.2. На 1000 человек населения;;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;2,5;2,6;2,7;3,0;3,3;3,6;4,3;5,1;5,4;4,9;5,0;5,5;5,9;6,5;7,7;8,2;8,0;7,8;7,3
Центральный   федеральный округ;3,4;3,4;3,8;4,2;4,7;4,6;5,5;6,1;5,9;5,6;5,3;5,6;5,7;6,8;8,5;8,8;8,5;8,4;8,1
Белгородская область;5,8;4,4;5,2;5,5;6,7;6,4;6,6;7,8;8,0;7,2;7,1;6,9;7,2;8,2;9,6;9,9;8,4;8,2;7,7
Брянская область;2,0;2,0;2,0;1,8;1,9;1,6;2,2;2,8;3,0;3,7;3,9;4,4;4,8;5,9;6,3;7,6;9,1;7,5;5,1
Владимирская область;2,4;2,1;2,2;2,3;2,5;2,9;2,8;3,1;3,2;3,9;4,1;3,5;3,9;4,6;5,2;5,8;6,1;6,0;5,5
Воронежская область;3,0;2,9;3,2;3,9;3,5;4,2;5,0;5,3;6,6;4,9;6,2;5,4;6,7;8,3;9,9;10,4;11,5;10,4;9,4
Ивановская область;1,1;1,0;1,0;1,1;0,7;1,1;1,9;1,5;2,0;2,1;2,1;2,2;2,3;2,7;3,4;3,7;2,8;4,1;4,5
Калужская область;2,7;2,4;2,4;2,3;2,3;3,0;3,2;5,6;7,4;5,0;5,7;7,5;7,8;8,2;9,9;10,5;10,1;11,4;10,7
Костромская область;3,3;3,5;2,0;1,7;1,1;2,1;2,1;2,1;2,2;3,1;2,9;3,0;4,1;4,4;7,0;7,6;6,9;6,9;3,8
Курская область;1,7;1,8;1,9;2,8;2,8;3,4;3,9;4,5;4,9;5,8;4,8;5,6;5,7;5,9;7,7;6,6;7,0;7,2;6,3
Липецкая область;3,4;3,6;2,8;3,2;4,1;4,8;5,3;5,8;5,7;4,7;4,4;5,0;4,6;5,1;6,1;8,4;8,7;7,4;6,8
Московская область;3,8;4,4;5,0;5,9;8,6;7,3;10,5;11,8;12,0;13,3;12,6;13,6;11,5;14,7;20,5;18,6;17,2;17,4;16,8
Орловская область;3,3;3,1;3,0;3,4;3,7;4,0;4,5;5,5;5,5;5,2;4,4;6,0;6,0;6,9;8,2;8,6;7,0;5,1;5,5
Рязанская область;2,5;1,5;2,1;2,4;2,6;3,2;4,0;5,2;5,8;6,3;5,4;5,6;6,5;6,4;7,6;8,2;9,7;8,6;10,8
Смоленская область;2,0;1,9;2,3;2,9;3,3;3,6;3,9;3,9;4,3;4,6;4,3;4,4;3,1;5,5;5,9;5,8;8,2;6,7;4,1
Тамбовская область;2,3;1,9;2,1;2,3;2,9;3,1;3,7;4,0;4,7;4,2;4,9;5,4;4,8;6,0;6,6;8,2;7,1;6,6;7,5
Тверская область;1,8;2,3;2,1;2,2;2,5;2,3;3,2;3,6;2,8;3,7;3,9;3,4;3,6;4,5;4,7;6,1;6,1;7,1;5,0
Тульская область;1,8;0,9;1,2;1,5;1,6;1,3;1,9;2,2;3,0;2,7;3,1;1,5;1,9;3,5;4,1;5,8;6,0;6,5;6,4
Ярославская область;1,3;1,7;1,8;2,1;2,0;2,2;2,7;4,2;4,2;4,2;3,3;5,5;5,6;5,1;8,3;8,5;9,7;8,7;8,2
г. Москва;4,9;5,1;5,9;6,1;5,9;5,8;5,9;5,9;4,1;2,9;2,0;2,0;3,6;3,8;3,8;4,6;4,2;4,3;4,7
Северо-Западный федеральный округ;2,4;2,3;2,4;3,0;3,5;4,0;4,7;5,6;6,8;5,9;6,0;6,6;6,4;7,3;9,2;10,8;11,3;12,0;12,4
Республика Карелия;1,1;1,4;1,0;1,4;1,7;1,6;2,2;2,5;3,2;3,5;3,3;3,9;4,3;5,5;5,9;7,7;8,1;6,0;7,2
Республика Коми;3,7;1,5;2,0;2,3;2,1;2,9;2,8;3,0;3,1;2,0;1,4;2,3;1,6;2,8;3,3;4,6;5,6;4,4;5,7
Архангельская область;0,8;1,0;1,1;0,9;1,1;1,3;2,1;3,0;4,0;2,9;3,2;3,3;3,6;4,0;4,4;4,7;4,5;5,5;4,0
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;4,4;4,4;1,7;3,2;2,6;11,1;13,3;14,8;27,2;18,1;16,6;11,5;11,4;11,3;11,6;12,4;6,4;8,6;5,9
Архангельская область  без автономного округа;0,6;0,9;1,1;0,8;1,1;1,0;1,8;2,5;3,2;2,4;2,8;4,2;3,3;3,7;4,1;4,4;4,4;5,4;3,9
Вологодская область;2,0;2,6;2,4;2,6;3,4;3,5;3,8;5,4;7,1;6,3;5,4;5,9;5,0;8,1;10,7;12,8;11,5;7,7;7,1
Калининградская область;2,1;2,1;2,3;2,2;2,7;3,0;7,1;9,6;10,0;7,8;7,1;7,7;8,7;9,1;13,4;16,6;17,7;13,1;13,6
Ленинградская область;3,2;3,1;2,9;2,8;3,1;3,2;4,3;5,4;6,4;7,1;7,1;8,6;8,5;12,0;14,7;22,4;23,9;29,9;27,8
Мурманская область;0,5;0,1;0,1;0,2;0,2;0,1;0,2;0,1;0,1;0,4;0,5;0,3;0,6;0,6;0,5;0,8;1,2;1,4;0,7
Новгородская область;1,8;1,9;2,0;2,4;3,2;3,4;3,7;5,3;6,4;6,0;5,8;5,9;6,9;7,8;7,5;8,4;9,0;5,5;5,9
Псковская область;1,5;1,7;1,7;2,2;2,4;2,0;2,3;2,3;2,9;3,8;3,2;4,0;4,7;3,9;6,4;8,5;7,0;4,6;5,8
г. Санкт-Петербург;3,2;3,2;3,4;5,0;5,9;7,1;7,2;8,0;10,0;8,1;8,8;9,1;8,4;8,4;10,6;10,0;10,9;13,1;14,6
Южный          федеральный округ;2,4;2,4;2,5;2,4;2,7;3,0;3,8;4,7;4,9;4,5;5,1;5,3;6,3;6,3;7,3;7,2;7,5;8,0;7,6
Республика Адыгея;1,5;1,9;3,7;1,5;0,7;1,4;0,6;1,7;1,8;3,0;3,7;3,2;2,9;2,7;6,8;9,5;7,2;9,2;6,4
Республика Калмыкия;1,4;2,7;2,3;1,6;1,7;1,6;2,4;2,5;2,3;2,8;4,2;4,3;3,5;5,0;5,5;6,0;3,2;4,3;3,2
Республика Крым;;;;;;;;;;;;;;;2,4;1,2;1,7;4,2;4,7
Краснодарский край;2,5;2,5;3,0;2,8;3,1;3,4;4,7;6,2;6,6;5,9;7,1;7,4;9,2;8,5;10,5;10,8;11,5;12,5;11,7
Астраханская область;3,3;3,5;3,1;3,5;3,2;4,6;4,3;4,3;3,0;4,4;4,9;4,0;3,7;5,3;6,2;6,2;6,6;5,3;3,6
Волгоградская область;1,7;1,5;1,6;1,4;1,9;2,1;2,6;3,0;3,4;2,8;2,8;2,7;3,9;3,7;5,1;4,4;4,2;4,1;3,1
Ростовская область;2,5;2,5;2,3;2,5;2,8;3,0;3,7;4,4;4,8;4,2;4,3;4,8;5,3;5,7;6,8;7,2;7,1;7,2;7,6
г. Севастополь;;;;;;;;;;;;;;;10,4;4,5;8,8;5,3;6,1
Северо-Кавказский     федеральный округ;1,6;1,7;1,5;1,7;1,7;1,9;2,0;2,4;2,7;2,7;3,3;3,5;3,7;4,0;4,7;5,1;4,9;4,8;3,8
Республика Дагестан;1,6;2,1;1,7;1,9;2,1;2,2;2,1;2,3;2,7;3,2;3,1;3,6;3,6;3,5;3,8;5,2;4,4;5,3;3,0
Республика Ингушетия;0,4;0,5;0,4;0,5;0,4;0,7;0,8;4,2;1,3;0,8;3,3;1,6;1,6;5,4;5,0;5,8;5,8;5,4;4,3
Кабардино-Балкарская    Республика;1,8;2,0;1,9;2,2;2,0;2,0;1,8;1,9;2,3;2,0;2,9;2,2;2,3;2,6;2,8;3,4;4,4;4,6;4,3
Карачаево-Черкесская    Республика;0,9;1,4;1,0;1,3;1,0;1,2;1,4;1,5;1,3;1,4;1,0;1,1;1,4;1,7;2,7;2,6;2,8;4,9;4,2
Республика Северная Осетия – Алания;2,0;2,1;1,7;1,9;1,9;1,8;2,6;2,5;3,0;3,1;3,4;3,0;2,2;3,9;3,0;3,2;3,3;3,7;4,1
Чеченская Республика;-;-;-;-;-;0,4;0,5;0,3;0,4;0,5;0,8;0,7;2,3;2,1;8,1;5,5;6,2;5,4;3,3
Ставропольский край;2,4;1,9;2,1;2,4;2,2;2,5;2,7;3,4;4,1;3,8;5,0;5,8;6,0;5,9;5,5;6,1;5,7;4,2;4,5
Приволжский     федеральный округ;2,7;2,9;2,8;2,8;3,1;3,5;3,9;4,8;5,3;4,9;5,0;5,6;5,9;6,4;7,5;8,0;7,9;7,5;6,9
Республика Башкортостан;3,7;4,2;4,0;4,3;4,5;4,8;5,2;5,6;6,9;6,0;5,7;5,8;6,7;7,4;8,0;8,5;8,4;8,0;7,5
Республика Марий Эл;2,2;2,5;2,3;1,9;2,7;2,5;3,7;4,7;5,0;4,9;4,6;5,3;6,2;6,9;8,3;9,5;10,7;11,2;7,1
Республика Мордовия;2,3;2,3;1,8;0,5;2,1;0,6;3,2;3,8;4,5;4,7;4,7;6,1;4,8;5,8;6,0;5,9;5,4;5,7;5,1
Республика Татарстан;5,1;5,0;4,9;4,7;5,7;4,4;4,8;6,0;7,1;6,4;6,7;8,0;7,7;7,0;7,5;8,0;8,6;8,4;8,4
Удмуртская Республика;2,1;2,1;2,5;3,0;2,6;3,2;3,1;3,5;3,7;3,7;4,0;4,5;4,8;5,4;7,0;6,9;7,3;6,6;7,2
Чувашская Республика;4,0;4,2;4,7;2,1;4,7;2,9;6,8;8,1;7,9;7,3;7,1;6,9;7,3;8,2;9,7;10,7;8,0;8,2;8,5
Пермский край;1,6;2,4;1,7;3,7;2,0;6,2;3,7;4,3;4,0;3,3;3,9;3,8;4,4;5,1;5,9;6,9;6,7;6,2;6,2
Кировская область;2,0;2,1;1,7;0,7;2,3;1,1;3,3;3,8;4,7;3,5;4,3;5,2;5,3;6,6;9,1;10,0;9,9;7,0;6,7
Нижегородская область ;2,1;1,7;1,5;3,2;2,3;4,2;3,0;3,9;4,8;5,3;5,6;6,0;6,2;5,4;6,6;5,9;5,9;5,8;5,4
Оренбургская область;1,7;2,1;2,1;3,6;2,4;3,9;3,1;3,7;3,9;4,0;3,0;3,8;3,9;4,2;6,4;7,7;7,1;6,4;6,1
Пензенская область;1,9;1,6;2,1;0,9;2,5;1,2;3,5;4,6;4,9;5,1;5,3;6,7;7,5;8,3;9,2;9,5;9,0;7,8;5,7
Самарская область;2,5;2,6;3,1;3,5;2,9;4,1;2,7;4,9;5,1;3,6;4,2;5,3;6,2;7,5;7,8;10,3;8,5;9,0;7,7
Саратовская область;1,9;2,2;2,2;3,7;2,0;6,3;3,9;4,6;5,0;5,8;5,0;5,3;4,5;5,4;7,1;5,3;7,1;6,4;5,0
Ульяновская область;1,8;2,1;1,5;0,2;1,3;0,3;3,0;3,6;4,2;3,6;3,3;4,5;5,0;6,5;8,6;10,5;10,0;9,0;8,3
Уральский    федеральный округ;2,5;2,8;3,0;2,9;3,4;3,8;4,7;6,0;6,6;5,3;5,2;6,1;7,5;7,9;9,1;9,3;8,0;7,7;7,1
Курганская область;0,9;1,2;1,1;0,3;1,3;0,4;2,0;2,6;4,1;4,3;2,2;2,7;3,6;4,1;6,1;4,6;4,5;5,2;3,7
Свердловская область ;1,7;1,7;1,8;2,7;2,4;4,1;3,7;4,7;4,7;4,1;4,9;5,2;5,6;5,5;6,9;7,5;7,1;7,1;6,9
Тюменская область;4,1;5,6;5,8;5,0;5,9;5,6;7,3;8,8;9,5;8,3;7,8;9,2;11,2;11,9;13,2;14,4;12,1;10,5;8,9
в том числе:;;;;;;;;;;;;;;;;;;;
