Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;;;
"5.9. ЗАБОЛЕВАЕМОСТЬ на 1000 человек населения ПО ОСНОВНЫМ КЛАССАМ БОЛЕЗНЕЙ1);2)";;;;;;;;;;
5.9.1. Некоторые инфекционные и паразитарные болезни;;;;;;;;;;
(зарегистрировано заболеваний у пациентов с диагнозом, установленным впервые в жизни);;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;37,3;32,8;32,4;32,1;30,9;30,8;28,1;27,9;27,3;27,0
Центральный федеральный округ;31,9;28,1;28,5;27,9;26,3;26,2;24,8;24,0;23,2;23,6
Белгородская область;40,1;42,5;48,4;47,6;48,7;44,2;43,4;46,0;42,7;47,6
Брянская область;33,3;27,8;27,7;28,3;34,4;32,8;25,9;26,4;25,4;25,8
Владимирская область;42,0;41,4;42,4;43,7;46,8;49,3;46,8;36,9;33,8;32,1
Воронежская область;23,2;20,2;19,3;18,5;18,6;16,1;16,8;14,5;13,6;12,6
Ивановская область;29,1;24,4;25,1;31,4;30,6;27,6;20,8;24,9;21,6;20,5
Калужская область;31,1;33,1;27,2;28,8;27,9;26,4;23,2;21,3;25,5;23,5
Костромская область;32,3;30,9;29,9;28,0;27,6;27,5;26,7;25,4;23,4;19,3
Курская область;32,5;26,1;25,4;27,7;24,9;20,1;23,9;22,1;19,3;18,7
Липецкая область;28,5;25,5;30,4;30,2;26,6;27,5;26,0;26,4;23,5;22,6
Московская область;27,1;25,5;26,2;25,8;22,5;24,5;24,6;22,1;21,5;22,9
Орловская область;35,5;21,5;25,4;29,8;29,4;33,2;30,9;27,6;30,0;33,2
Рязанская область;51,7;36,9;35,0;34,4;33,7;37,7;32,6;29,2;30,2;27,1
Смоленская область;41,5;26,8;24,6;22,9;29,0;29,8;25,6;25,6;23,7;24,5
Тамбовская область;24,3;16,5;18,0;18,7;17,3;16,9;16,9;18,1;17,6;18,9
Тверская область;37,2;36,1;39,9;39,0;35,0;34,5;35,7;29,7;31,9;33,8
Тульская область;30,6;28,2;26,8;27,4;25,4;25,1;25,3;23,1;21,5;18,7
Ярославская область;39,2;36,8;36,6;34,0;30,3;29,3;28,4;29,7;28,0;29,1
г. Москва;30,8;26,9;26,8;24,6;21,9;21,6;19,6;21,2;20,8;21,4
