Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
4. ОБРАЗОВАНИЕ;;;;;;;;;;;;;;;;;;;
4.1. ОРГАНИЗАЦИИ, ОСУЩЕСТВЛЯЮЩИЕ ОБРАЗОВАТЕЛЬНУЮ ДЕЯТЕЛЬНОСТЬ ПО ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ, ПРИСМОТР И УХОД ЗА ДЕТЬМИ  И ЧИСЛЕННОСТЬ ВОСПИТАННИКОВ В НИХ;;;;;;;;;;;;;;;;;;;
4.1.2. Численность воспитанников1);;;;;;;;;;;;;;;;;;;
"(на конец года; тысяч человек)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
г. Санкт-Петербург;135,5;133,1;130,7;131,6;134,6;139,6;146,8;157,4;163,7;169,2;177,7;189,0;199,3;214,5;232,5;244,2;254,6;264,1;274,8
Южный                         федеральный округ;359,5;360,6;359,4;363,0;373,4;385,6;407,5;425,3;447,2;458,4;469,8;490,9;516,6;551,2;672,3;716,3;734,6;747,3;760,0
Республика Адыгея;12,0;12,2;12,1;12,2;12,4;12,6;13,2;14,0;14,3;13,9;14,2;14,8;15,9;17,9;20,3;21,3;22,4;22,7;23,2
Республика Калмыкия;9,5;9,7;9,5;9,5;9,5;9,7;9,9;10,1;10,3;10,7;11,1;11,6;12,4;13,1;13,9;14,4;14,9;14,7;14,5
Республика Крым;;;;;;;;;;;;;;;62,4;65,8;69,5;72,1;76,1
Краснодарский край;143,9;142,6;141,2;142,2;146,0;151,3;161,2;168,3;178,8;184,8;191,3;202,2;213,1;230,6;245,7;270,1;272,4;275,6;280,8
Астраханская область;32,2;32,2;31,5;31,6;32,6;34,1;34,7;36,7;38,8;40,0;40,8;41,9;43,2;46,8;50,5;51,9;51,0;51,7;51,6
Волгоградская область;66,9;66,6;66,1;66,7;68,8;70,6;74,3;77,5;80,9;81,3;81,8;84,5;89,9;95,3;104,5;107,3;110,2;110,2;109,7
Ростовская область;95,0;97,3;99,0;100,8;104,1;107,2;114,1;118,8;124,1;127,7;130,7;135,9;142,2;147,5;160,0;170,6;177,5;182,1;185,8
г. Севастополь;;;;;;;;;;;;;;;14,9;14,9;16,7;18,1;18,3
Северо-Кавказский федеральный округ;191,0;195,7;197,2;198,7;198,5;202,3;215,9;226,7;236,5;249,6;261,5;274,3;298,2;321,4;352,8;380,7;405,2;424,3;434,4
Республика Дагестан;48,3;51,5;53,2;53,9;55,9;57,6;59,0;61,3;62,9;64,7;68,3;70,0;74,6;77,1;80,4;85,9;91,0;93,7;95,6
Республика Ингушетия ;2,1;2,5;2,6;2,4;2,5;3,1;3,2;3,4;3,4;3,5;3,6;3,8;4,9;5,4;6,9;8,8;11,2;15,5;15,9
Кабардино-Балкарская Республика;29,1;29,4;28,7;29,4;26,1;26,4;26,5;27,6;29,6;32,3;34,0;35,2;39,4;44,0;45,7;49,4;50,6;52,9;53,1
Карачаево-Черкесская Республика;11,0;10,7;10,7;10,8;10,9;11,0;11,5;12,3;12,8;13,6;14,1;15,0;15,1;15,8;16,4;18,2;19,5;20,7;20,7
Республика Северная Осетия -Алания;21,7;22,1;22,1;22,1;22,0;22,0;22,5;23,4;24,1;25,0;26,1;27,3;28,8;29,4;30,1;33,0;35,1;34,5;34,8
Чеченская Республика ;…;…;…;…;…;…;8,4;11,0;14,4;18,9;20,7;23,8;28,7;35,2;54,4;60,9;69,0;75,5;81,4
Ставропольский край;78,8;79,6;79,9;80,1;81,1;82,2;84,8;87,7;89,2;91,7;94,7;99,1;106,8;114,7;118,9;124,6;128,7;131,5;132,9
Приволжский федеральный округ;1040,1;1031,1;1037,5;1045,3;1060,5;1077,6;1103,6;1132,8;1164,1;1181,9;1210,8;1269,2;1341,3;1423,7;1505,8;1572,5;1600,8;1618,2;1631,6
Республика Башкортостан;141,4;141,2;141,4;142,6;144,6;146,9;149,1;152,3;158,7;165,4;170,0;180,2;194,2;213,3;223,6;233,8;236,2;240,0;242,2
Республика Марий Эл;25,4;24,5;24,4;25,1;25,7;26,5;27,5;28,6;29,4;30,0;30,9;31,8;33,7;35,4;36,7;38,0;38,4;39,2;39,9
Республика Мордовия;22,2;21,7;21,7;23,6;23,9;24,3;25,6;26,0;27,0;27,4;27,9;28,6;29,9;30,2;31,8;33,7;34,2;33,2;34,4
Республика Татарстан;147,2;145,9;147,8;148,6;149,9;151,2;155,2;159,3;160,3;162,4;169,6;180,1;188,0;194,0;203,3;211,8;217,4;220,3;223,8
Удмуртская Республика;70,5;71,2;72,0;72,4;73,9;74,7;76,0;77,6;79,7;81,3;83,0;85,5;89,5;94,5;98,2;99,9;102,2;103,0;101,9
