Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
14.19. ВАЛОВОЙ СБОР КАРТОФЕЛЯ1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; тысяч тонн)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация, млн т;29,5;29,5;26,9;29,4;27,9;28,1;28,3;26,5;27,1;28,4;18,5;28,0;24,5;24,0;24,3;25,4;22,5;21,7;22,4
Центральный     федеральный округ;9519,8;7883,6;6682,5;8618,2;7549,2;7811,5;7666,2;7881,1;7298,0;7914,9;4570,8;8399,6;7853,5;7521,0;7573,7;8670,9;7397,1;7293,3;6962,3
Белгородская область;542,2;488,5;460,1;582,4;577,6;576,2;428,2;571,9;464,0;441,6;231,4;457,7;413,3;391,2;484,3;507,2;438,2;435,4;443,2
Брянская область;811,3;706,4;543,3;706,5;640,0;513,7;551,5;617,1;663,1;775,4;633,0;1076,9;864,4;817,3;949,6;1101,3;1144,9;1229,8;1194,3
Владимирская область;475,7;224,9;272,1;321,7;247,3;335,0;340,5;309,9;241,6;302,9;116,0;277,3;240,1;190,5;217,8;229,4;203,8;164,0;198,8
Воронежская область;1146,5;845,7;763,1;1233,4;1177,0;1166,9;1116,9;1185,0;1133,0;1198,2;634,5;1159,2;1279,6;1536,2;1512,9;1522,3;1282,5;1244,2;1117,0
Ивановская область;269,1;118,2;114,3;165,6;131,0;123,9;152,6;162,5;99,7;132,5;85,7;118,6;115,1;93,1;98,4;99,2;91,7;78,5;81,8
Калужская область;407,5;326,0;257,3;383,6;328,5;304,8;302,0;333,1;297,1;310,2;223,4;283,1;254,2;171,0;170,4;215,9;183,9;197,4;190,6
Костромская область;245,5;213,1;185,2;181,5;141,6;173,3;186,4;166,2;146,5;168,0;86,4;149,6;132,2;120,8;123,0;118,0;102,6;86,5;95,3
Курская область;952,1;844,0;808,6;915,6;883,0;859,5;720,9;878,6;754,9;748,8;459,7;909,7;658,6;632,5;630,0;581,0;467,8;543,5;516,5
