Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
8. ЗЕМЕЛЬНЫЕ РЕСУРСЫ И ОХРАНА ОКРУЖАЮЩЕЙ ПРИРОДНОЙ СРЕДЫ;;;;;;;;;;;;;;;;;;;
8.6. ИСПОЛЬЗОВАНИЕ СВЕЖЕЙ ВОДЫ;;;;;;;;;;;;;;;;;;;
(миллионов кубических метров);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Удмуртская Республика;317;317;298;284;294;289;292;299;293;272;301;305;291;281;282;294;292;274;271
Чувашская Республика;160;157;154;157;148;131;126;115;119;107;122;112;108;104;101;97;98;92;94
Пермский край;2341;2663;2513;2630;2674;2741;2699;2895;2834;2557;2472;2393;1959;2154;2142;1936;1593;1603;1470
Кировская область;247;254;256;258;266;256;261;259;268;245;237;229;220;214;193;184;184;178;181
Нижегородская область;1295;1268;1235;1202;1188;1197;1174;1193;1150;1121;1112;1064;1041;997;880;858;789;747;758
Оренбургская область;1826;1686;1734;1775;1771;1598;1826;1850;1813;1625;1653;1920;1973;1495;1487;1315;1194;980;1011
Пензенская область;281;291;329;293;294;276;280;257;267;258;235;241;214;196;194;175;177;202;183
Самарская область;1079;1024;1083;1086;1027;1026;1001;1033;978;944;863;817;763;761;748;720;688;661;684
Саратовская область;808;688;789;605;588;661;617;642;604;555;532;510;512;479;471;489;438;449;459
Ульяновская область;185;189;208;195;179;181;175;174;166;154;182;157;166;157;160;128;125;120;118
Уральский          федеральный округ;4055;3980;3777;3569;3678;3866;3964;3882;4080;3563;3745;3744;3579;3549;4464;4907;5378;5191;5419
Курганская область;84;82;74;68;71;70;67;63;61;62;62;63;64;59;53;54;49;52;50
Свердловская область;1678;1635;1594;1230;1202;1178;1180;1175;1180;1068;990;977;902;850;804;773;713;675;651
Тюменская область;1421;1391;1271;1459;1607;1822;1929;1878;2095;1749;1825;2026;1980;2040;3022;3498;4061;3897;3941
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;876;847;721;909;1054;1199;1340;1351;1560;1184;1185;1439;1388;1468;2411;2819;3468;3337;3371
Ямало-Ненецкий автономный округ;160;157;166;171;157;166;168;135;131;122;235;220;223;225;218;223;213;202;178
Тюменская область без автономных округов;385;387;385;379;396;456;421;392;404;443;404;367;368;347;393;455;380;358;392
Челябинская область;873;872;838;812;799;796;788;766;743;684;868;677;633;600;586;581;555;568;778
Сибирский               федеральный округ;9271;8762;8621;8783;7887;8100;7963;7992;8538;7535;7005;7122;7427;6545;6265;6353;6072;6175;5948
Республика Алтай;11;8;8;8;9;8;8;8;9;8;8;8;10;8;7;9;7;6;7
Республика Тыва;96;87;80;70;51;50;46;42;43;42;19;49;49;46;44;44;44;48;47
Республика Хакасия;242;183;169;164;155;148;127;117;119;114;119;93;93;88;83;77;77;80;70
Алтайский край;569;599;563;516;488;451;455;471;481;461;340;408;407;405;411;387;376;364;349
Красноярский край;2900;2604;2605;2789;2494;2755;2545;2643;3018;2456;2296;2218;2349;2084;1931;2114;1917;2006;1910
Иркутская область;1347;1307;1299;1344;1021;949;1025;1013;1154;883;1008;1011;1110;921;802;829;802;861;921
Кемеровская область;2276;2216;2153;2073;1954;2057;2098;2071;2102;2083;1751;2009;1992;1731;1726;1737;1681;1672;1525
Новосибирская область;901;823;835;866;776;764;750;719;777;703;676;599;622;570;567;578;586;564;549
Омская область;325;319;325;326;323;300;285;272;278;259;258;231;215;201;206;186;184;186;189
Томская область;605;615;584;628;616;618;625;634;558;526;531;495;581;491;489;392;398;388;381
Дальневосточный федеральный округ;3067;3070;3008;2725;2533;2569;2458;2493;2557;2498;2617;2524;2609;2460;2424;2374;2363;2348;2314
Республика Бурятия;485;527;650;395;394;414;364;485;569;416;499;460;508;518;520;534;533;591;502
Республика Саха (Якутия);128;135;134;135;131;120;130;140;166;151;164;159;201;161;161;167;150;153;178
Забайкальский край;570;519;471;479;379;406;358;282;263;264;234;252;214;236;236;231;231;229;228
Камчатский край;261;252;246;209;206;218;224;220;180;185;165;171;173;165;160;151;152;146;148
Приморский край;631;638;575;562;501;501;495;498;539;641;708;678;689;611;620;579;594;522;522
Хабаровский край;465;467;447;443;404;397;362;349;357;370;369;368;369;365;359;368;364;370;389
Амурская область;115;116;114;109;107;104;100;98;93;86;87;83;81;79;75;74;71;72;71
Магаданская область;90;96;92;86;84;73;72;75;77;77;77;79;79;83;83;75;73;72;84
Сахалинская область;275;273;232;262;285;295;306;300;263;256;263;223;249;194;162;152;152;155;151
Еврейская автономная область;20;21;21;20;20;21;20;20;24;25;25;26;23;21;22;18;19;15;15
Чукотский автономный округ;27;27;27;24;22;21;26;25;27;26;25;24;23;26;27;25;24;24;26
