Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;;;;;;;;;;;;
6.3. ОБЩЕДОСТУПНЫЕ БИБЛИОТЕКИ;;;;;;;;;;;;;;;;;;;
6.3.1.  Библиотечный фонд на 1000 человек населения 1);;;;;;;;;;;;;;;;;;;
"(на конец года; экземпляров)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;7017;7014;6994;6982;6888;6820;6703;6621;6600;6540;6459;6209;6027;5921;5838;5727;5663;5570;5519
Центральный федеральный округ;7667;7636;7623;7641;7515;7347;7191;7083;7032;6996;6934;6810;6632;6521;6351;6024;5915;5873;5917
Белгородская область;7678;7639;7555;7511;7469;7199;7146;7037;6986;6964;6973;6900;6816;6780;6697;6607;6493;6378;6261
Брянская область;8164;8174;8244;8320;8232;8256;8041;7792;7586;7502;7473;7308;7307;7300;7221;7166;7126;7152;7103
Владимирская область;7111;7091;7110;7107;7039;6953;6850;7016;6900;6973;6989;6958;6991;7009;7063;6904;6731;6755;6782
Воронежская область;7552;7543;7501;7324;7234;6952;6837;6805;6834;6842;6833;6779;6757;6654;6556;4185;4139;4089;4610
Ивановская область;8821;8852;8890;8893;8827;8840;8707;7144;6994;8438;8340;8184;6327;6311;6358;6368;6334;6611;6676
Калужская область;7901;8029;8166;8287;8272;8200;8172;8021;7890;7814;7775;7688;7617;7514;7324;7217;7142;7127;7105
Костромская область;12144;12284;12351;12352;12396;12348;12371;12403;12289;12072;11982;11569;11191;11020;10784;10620;10360;10221;9960
Курская область;10345;10412;10504;10701;10642;10765;10801;10592;10322;10449;10485;10391;10163;9867;9526;8891;8661;8525;8481
Липецкая область;7280;7375;7423;7534;7585;7510;7515;7565;7471;7515;7505;7555;7560;7526;7416;6296;6190;6191;6181
Московская область;4622;4504;4491;4554;4223;4078;3970;3892;3827;3758;3658;3432;3342;3216;3100;2977;2930;2875;2692
Орловская область;7855;7943;8057;8008;8015;8013;7152;7011;6957;6869;6839;6795;6025;5807;5807;6610;6511;6438;6337
Рязанская область;6193;6289;6342;6386;6362;6288;6214;6212;6170;6110;6049;5940;5869;5764;5746;5708;5687;5703;5743
Смоленская область;8416;8560;8681;8784;8794;8660;8648;8693;8528;9642;9660;9579;9533;9444;9225;9167;8954;9298;8991
Тамбовская область;9037;9170;9272;9278;9237;9089;8991;9015;9072;9128;9119;9110;8876;8823;8815;8834;8914;8959;9056
Тверская область;9625;9757;9808;9915;9866;9693;9494;9398;9299;9133;9026;8727;8644;8420;8209;7887;7761;7814;7785
Тульская область;7196;7254;7256;7210;6575;6958;6652;6498;6332;6246;6143;5773;5261;4863;4598;4644;4571;4577;4589
Ярославская область;8613;8480;8449;8431;8359;8366;7976;7851;7760;7647;7502;7272;7142;7012;6843;6680;6544;6442;6534
г. Москва;8496;8366;8268;8281;8229;7879;7716;7677;7742;7505;7458;7438;7252;7188;6929;6653;6516;6434;6658
Северо-Западный   федеральный округ;9171;9210;9228;9201;9121;9090;8852;8740;8705;9315;8486;8225;8117;8014;7850;7971;7662;7663;7600
Республика Карелия;9161;9182;9064;8762;8652;8544;8337;8049;8348;8376;8320;6602;6525;6453;6272;6389;6240;6126;6100
Республика Коми;7724;7785;7885;7918;7762;8027;8067;8052;8083;8130;8141;8060;8096;8107;8021;7905;7841;7787;7800
Архангельская область;8078;8163;8260;8268;8254;8162;7831;7580;7618;7599;7527;6966;6638;6543;6615;6605;6946;6970;6954
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;10863;11073;10958;11021;10514;10669;2834;2935;4690;4725;4689;5802;7416;7450;7121;7197;8888;8994;9102
Архангельская область    без автономного округа;7992;8073;8173;8177;8178;8078;8001;7741;7720;7701;7628;7008;6609;6509;6596;6582;6870;6890;6869
Вологодская область;8000;7984;7963;7899;7632;7724;7690;7543;7450;7359;7298;7226;7124;7051;6865;6445;6300;6173;6106
Калинингpадская область;6843;6836;6721;6730;6665;6636;6576;6425;6315;5899;5158;4594;4227;4388;4589;4863;4576;4474;4402
Ленинградская область;5287;5284;5195;5098;4935;4777;3646;3458;3416;3345;3212;3085;2924;2852;2717;4038;2521;3743;3723
Мурманская область;10139;10115;10256;10391;10503;10538;10572;10305;10244;10228;10157;10069;9994;9824;7947;7867;7765;7658;7674
Новгородская область;8932;8910;8905;8802;8833;8831;8804;8746;8754;8788;8940;8825;8774;8631;8571;8223;8101;8060;8058
Псковская область;13152;13305;13106;13131;13183;13275;13193;13056;12971;12798;12327;11877;11643;11293;10983;10739;10608;7837;7110
г. Санкт-Петербург ;11175;11246;11346;11339;11259;11166;11016;11011;10934;10885;10737;10645;10621;10446;10393;10388;10161;10156;10125
Южный             федеральный округ;6119;6089;6064;6030;5988;5900;5812;5739;5670;5533;5441;4949;4854;4767;4787;4713;4586;4578;4483
Республика Адыгея;6487;6382;6409;6284;6172;6174;6170;6202;6166;6051;6019;5906;5810;5751;5676;5541;5476;5448;5390
Республика Калмыкия;9643;10021;10264;10437;10518;10361;10274;10184;10272;10284;10157;10044;10002;9991;9746;9665;9497;9549;9496
Республика Крым;;;;;;;;;;;;;;;5900;5875;5442;5163;5145
Краснодарский край;4870;4840;4802;4832;4791;4649;4535;4450;4417;4419;4378;3860;3821;3722;3690;3661;3574;3544;3507
Астраханская область;7070;7013;6968;6873;6773;6673;6617;6526;6399;6363;6310;6211;6173;6054;5967;5919;5876;5835;5763
Волгоградская область;6292;6286;6283;6271;6263;6242;6181;6230;6205;5733;5667;4360;4266;4232;3880;3764;3763;3741;3774
Ростовская область;6959;6914;6877;6871;6840;6665;6583;6459;6327;6197;6019;5916;5747;5663;5555;5456;5332;5512;5235
г. Севастополь;;;;;;;;;;;;;;;4646;4418;4233;4100;4000
Северо-Кавказский        федеральный округ;4054;4180;4111;4123;4056;4102;4019;4062;3918;3916;3895;3659;3459;3404;3350;3745;3768;3545;3572
Республика Дагестан;3174;3242;3207;3101;3111;3195;3015;2976;2923;2864;2826;2840;2824;2735;2704;2673;2755;2672;2625
Республика Ингушетия ;1466;1638;1420;2733;1304;2762;2739;2706;2889;2913;2991;1468;1448;1443;1421;1411;1378;1363;1348
Кабардино-Балкарская Республика;5874;5764;5684;5638;5628;5942;5907;6979;5761;5959;5785;5797;5810;5815;5806;5796;5782;5980;6003
Карачаево-Черкесская Республика;6582;6549;6502;6539;6538;6203;6100;6015;5991;5939;5852;5781;5786;5725;5709;5649;5630;5600;5560
Республика Северная       Осетия – Алания;5815;5753;5729;5731;5685;5564;5531;5473;5450;5467;5465;5390;5377;5320;5249;5132;5085;5063;5041
Чеченская Республика ;…;1373;1261;1271;1273;1262;1256;1250;1235;1180;1158;1123;1108;1174;1173;1186;1245;1330;1349
Ставропольский край;5300;5267;5257;5192;5241;5081;5059;4978;4957;5009;5080;4582;3963;3893;3796;5266;5290;4544;4720
Приволжский федеральный округ;7396;7420;7392;7358;7190;7162;7078;6948;7060;7015;6844;6692;6390;6270;6372;6246;6182;6107;6058
Республика Башкортостан;7092;7221;7276;7345;7298;7304;7315;7319;8685;8887;8204;7974;7823;7773;7757;7709;7674;7609;7426
Республика Марий Эл;8856;8883;8898;8899;8845;8825;8650;8499;8436;8347;8235;8157;8030;7914;7883;7753;7611;7567;7542
Республика Мордовия;8360;8437;8461;8588;8626;8524;8475;8474;8523;8534;8494;8442;8415;8401;8346;8284;8176;7960;7897
Республика Татарстан;6953;6984;6954;6877;6858;6810;6800;6755;6640;6533;6318;6262;6238;6192;6176;6074;6006;6002;5986
Удмуртская Республика;5654;5597;5374;5206;4994;4777;4581;4292;4189;3991;3826;3696;3624;3575;3556;3557;3498;3345;3369
Чувашская Республика;8451;8527;8614;8694;8666;8547;8356;8104;7960;7865;7841;7833;4566;3981;7775;7744;7740;7817;7828
Пермский край;6612;6599;6500;6315;6037;5799;5624;5475;5314;5193;5093;4580;4493;4397;4361;4217;4248;4196;4105
Кировская область;11817;11880;11919;11922;11899;12047;12032;11174;11148;11170;11042;10928;10748;10568;10538;10254;10138;10049;9997
Нижегородская область;7673;7677;7594;7578;6723;7142;7052;6971;6854;6774;6724;6564;6504;6361;6293;6227;6226;6179;6141
