Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
12. ПРЕДПРИЯТИЯ И ОРГАНИЗАЦИИ;;;;;;;;;;;;;;;;;;;
ФИНАНСОВЫЕ РЕЗУЛЬТАТЫ ДЕЯТЕЛЬНОСТИ ОРГАНИЗАЦИЙ ;;;;;;;;;;;;;;;;;;;
12.7. КРЕДИТОРСКАЯ ЗАДОЛЖЕННОСТЬ ОРГАНИЗАЦИЙ1);;;;;;;;;;;;;;;;;;;
12.7.1. Всего;;;;;;;;;;;;;;;;;;;
"(на конец года; миллионов рублей)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Псковская область;4626;5067;5829;8410;10447;8216;8212;12544;15186;18743;16893;21662;25414;29954;38686;43786;42153;43624;55844
г. Санкт-Петербург;111283;125624;167653;194230;250046;280996;453426;648931;918079;1178806;1547841;1864229;2015337;2401946;3242022;4346380;4196854;5359384;6290169
Южный               федеральный округ;155778;195577;239548;245131;285244;302720;373698;492066;601675;699539;804169;955352;1204442;1396610;1485488;1628159;1841191;1788897;1864604
Республика Адыгея;2956;3428;4055;4748;5619;4991;4915;4147;6123;8214;10184;14576;18906;18889;23443;22367;27054;20704;24015
Республика Калмыкия;2715;2797;3109;3383;3466;3984;4632;4632;5128;5700;6263;4336;5587;5932;8043;6283;8801;8741;15808
Республика Крым;;;;;;;;;;;;;;;…;48395;52354;70506;82384
Краснодарский край;49905;65010;90319;87756;95048;101425;141153;171362;224701;263591;322612;407845;552131;630358;660018;683910;733873;696183;806444
Астраханская область;12940;15754;22377;21912;23466;23363;31023;56838;64318;69924;46431;58118;68647;77769;79044;84884;96666;105321;97489
Волгоградская область;38694;39545;47733;51179;66356;62285;67188;93569;98790;123106;146022;162945;204200;233872;268808;269991;279860;289289;265712
Ростовская область;48568;69043;71955;76153;91289;106672;124787;161520;202615;229004;272657;307532;354971;429790;446132;503508;626384;580332;551430
г. Севастополь;;;;;;;;;;;;;;;…;8821;16199;17821;18322
Северо-Кавказский федеральный округ;52329;62751;76321;97685;98108;109308;117620;154503;191798;203907;259424;320614;409333;466375;544427;590066;654876;537978;572341
Республика Дагестан;3494;4300;5201;6966;7445;7266;9813;17362;20011;22588;27738;36313;41067;49847;57719;71850;79918;95413;85068
Республика Ингушетия;576;862;646;1537;1019;1354;1584;2327;3831;4246;6793;7578;6667;7601;7664;8765;8483;6125;3137
Кабардино-Балкарская Республика;8411;10816;12640;14026;14194;15638;15988;14624;12772;13605;21661;25993;31372;31120;22344;28155;31667;31521;29976
Карачаево-Черкесская Республика;3143;3336;3763;4445;4640;4985;6388;5587;6281;6522;7593;10156;17743;21470;32060;42179;54092;53823;56571
Республика Северная Осетия – Алания;4165;5548;7310;8363;10553;12745;10524;11162;10550;11210;11690;16892;17058;27826;15054;16150;21456;22404;27269
Чеченская Республика;…;1983;5486;10697;15388;19435;26163;37848;45096;50167;69025;77137;93413;112962;128819;133503;127529;143713;164214
Ставропольский край;32540;35906;46761;51651;44869;47885;47160;65593;93257;95569;114924;146545;202013;215549;280767;289464;331731;184979;206106
Приволжский федеральный округ;675874;734117;829184;855324;902008;997795;1104774;1434244;1690065;1914635;2188575;2573484;2923510;3268416;3787407;3883024;4439413;4779856;5323700
Республика Башкортостан;100642;108237;124220;129738;129221;137346;119198;166344;178877;201031;245657;317246;368767;433319;507414;548739;620170;644407;629859
Республика Марий Эл;15822;17012;17894;17368;11741;11175;11965;13572;15098;16329;16739;17934;26122;31030;50572;43088;57685;50344;44634
Республика Мордовия;13145;12617;14184;16385;16640;21424;25924;40202;39885;44403;51118;54512;62102;66557;76064;77228;86524;89299;160924
Республика Татарстан;103146;100982;110768;116659;123022;152701;199531;277607;320296;436701;498290;577411;652903;687419;733117;830370;940360;959719;1078763
Удмуртская Республика;28563;35706;39495;44124;46726;59776;50479;64398;78638;88443;97137;136196;149946;160382;198199;192848;195590;214092;228282
Чувашская Республика;16365;14577;14799;15306;15658;16553;27595;33566;45163;52651;58855;69388;73003;74465;83738;95332;107391;306288;440637
Пермский край;75384;70482;83457;95617;84998;95428;102459;143090;160158;187309;237312;290536;317988;387321;393646;331434;343602;370855;389460
Кировская область;20174;21127;21766;23407;25316;26513;28022;35997;41115;43861;47860;48344;59197;58958;63655;64535;60019;64507;73796
Нижегородская область;74382;97174;101346;97697;106903;121805;169432;220971;302411;326484;355667;396514;425026;482637;578815;623148;836688;869150;999193
Оренбургская область;39075;47588;57763;56537;56883;70365;71708;77448;88328;90093;106249;124970;150985;170898;202151;159482;183134;187489;194858
Пензенская область;18102;18528;18024;18523;17993;18742;20845;26166;34300;34404;39130;51559;55348;71326;75020;91295;103572;86295;95799
Самарская область;95147;108071;135843;124561;167319;156616;166236;205708;235358;242508;268077;289347;358369;401584;502069;483334;534304;588497;625000
Саратовская область;44221;47221;53283;59651;59401;71338;69223;81691;95673;93256;103774;117602;132243;142002;181761;188937;178055;166926;159748
Ульяновская область;31706;34795;36342;39751;40187;38013;42157;47484;54765;57162;62710;81925;91511;100518;141186;153254;192319;181988;202747
Уральский          федеральный округ;559041;723913;798155;926067;1123349;951729;1007668;1307213;1678229;1613450;1879718;2202310;2348778;2658222;3115723;3180477;3390417;4029949;4021860
Курганская область;13643;15393;17046;17719;15730;14922;14515;16774;21054;22473;30375;32499;40935;40505;47280;59832;66885;68249;78854
Свердловская область;139269;149770;160463;151165;168866;187463;231997;309079;366931;346618;395280;494830;565526;623997;781910;845595;916643;980068;1053480
Тюменская область;316498;461618;523525;655473;820137;635198;633083;826487;1084056;1035826;1208054;1402390;1447864;1647646;1874341;1832119;1922320;2467145;2349691
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;171368;242486;231301;278807;283087;318807;287916;346749;391293;417923;471436;543254;551543;606998;772936;759708;753580;811409;922249
Ямало-Ненецкий автономный округ;97998;161617;212109;249316;315644;276582;295339;406549;581473;496641;573759;666688;720514;815210;769625;688547;659988;1023457;747136
Тюменская область без автономных округов;47132;57515;80115;127350;221406;39809;49828;73189;111290;208533;162859;192448;175807;225438;331780;383864;508752;632279;680306
Челябинская область;89631;97132;97121;101710;118616;114146;128073;154873;206188;1067955;246009;272591;294453;346074;412192;442931;484569;514487;539835
Сибирский          федеральный округ;438091;494292;525362;535217;556704;633026;644548;1132317;1157655;1021477;1155781;1462661;1551528;1785841;1994504;2071544;2241995;2305688;2703218
Республика Алтай;544;481;468;534;734;648;733;1187;1445;1373;1550;1701;1641;2394;2599;3317;6396;7764;12129
Республика Тыва;1385;1576;1706;2372;2267;2217;2233;2206;2607;3256;4161;4789;6024;7262;6922;8936;8790;10963;9348
Республика Хакасия;9294;8983;9209;8347;8656;9978;15611;14798;20524;22605;20236;22245;25952;29611;31771;37841;39115;34040;37206
Алтайский край;28949;33479;35172;35871;41652;45645;49318;55741;60304;57062;61757;74126;89984;95867;108764;108247;112492;100713;117170
Красноярский край;108560;113452;102008;97218;97041;115508;108841;252536;204792;224794;267896;365203;391637;410307;421267;467633;538830;640259;704650
Иркутская область;66393;69833;65988;63314;60134;50304;78597;306209;311524;109441;123079;188427;154145;183118;235987;220851;218229;185778;261404
Кемеровская область;113043;113665;132209;120366;115655;137567;126798;152736;196599;203235;247265;323137;366035;428612;487010;491942;502514;488113;708084
Новосибирская область;37986;49176;51960;53821;73517;93353;116261;167266;165977;203720;214774;212676;259232;289434;344428;392160;441711;471068;436535
Омская область;40860;47471;61688;85030;70155;85786;53472;69483;78686;89192;91201;105190;118873;130662;163388;153399;179546;174369;180391
Томская область;31077;56176;64954;68344;86893;92020;92684;110155;115197;106799;123862;165167;138005;208574;192368;187218;194372;192621;236301
Дальневосточный федеральный округ;231925;249523;298588;291332;283550;308877;305868;338559;417643;552514;749900;905135;838280;985920;1368055;1357787;1362776;1350226;1675678
Республика Бурятия;14936;13388;12211;11217;10731;10960;10771;15689;20895;20348;27182;23002;27918;26507;38548;41592;36700;45094;61238
Республика Саха (Якутия);42686;47390;60565;62057;62366;73356;64575;57924;80239;76394;73453;90496;89201;99605;120193;124667;140986;139214;151455
Забайкальский край;9855;12309;13475;8416;11780;11932;12437;16018;22865;26130;24357;28534;44621;44408;45203;48681;53708;56033;65657
Камчатский край;22214;27465;28430;29081;27014;33880;37579;32051;31594;34714;37673;37008;41497;46655;56700;49703;66703;54214;69991
Приморский край;43024;44286;45055;47859;52619;53224;52916;55344;60899;95094;132590;171426;186084;198128;237275;281482;328233;328926;418192
Хабаровский край;46588;48126;53781;50518;53027;63653;72089;87228;103544;165482;322128;393948;257047;306285;361687;416777;395108;309174;346218
Амурская область;14848;16122;17015;21040;20571;18370;15503;18848;26982;30252;33227;44556;44382;60055;68607;65705;78025;132589;207082
Магаданская область;11498;11629;10654;11201;11807;11415;10426;9091;10216;10080;9555;13774;25224;22968;26587;31636;38041;46591;46802
Сахалинская область;17061;17417;19950;19437;22942;22487;23654;36246;50909;83143;77300;90353;106957;164510;390554;275579;207240;217588;282280
Еврейская автономная область;1997;2004;2480;1965;1606;1346;1658;1390;1663;1842;1756;2531;3337;4233;4466;4080;3571;3698;7396
Чукотский автономный округ;7218;9387;34972;28541;9087;8254;4260;8730;7837;9035;10679;9507;12012;12566;18235;17885;14461;17105;19367
_____________;;;;;;;;;;;;;;;;;;;
1) 2000, 2001, 2002 гг. – без учета данных по Чеченской Республике. С 2003 г. – с учетом данных по Чеченской Республике. ;;;;;;;;;;;;;;;;;;;
  2004-2008 гг. – данные с учетом кредиторской и дебиторской задолженности организаций железнодорожного транспорта без распределения по субъектам Российской Федерации.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
