Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.3. ЧИСЛЕННОСТЬ ПЕРСОНАЛА, ЗАНЯТОГО НАУЧНЫМИ ИССЛЕДОВАНИЯМИ И РАЗРАБОТКАМИ, ПО КАТЕГОРИЯМ ;;;;;;;;;;;;;;;;;;;
19.3.2. Техники;;;;;;;;;;;;;;;;;;;
(человек);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;75184;75416;74599;71729;69963;65982;66031;64569;60218;60045;59276;61562;58905;61401;63168;62805;60441;59690;57722
Центральный     федеральный округ;37515;37299;37403;36150;35872;33125;34090;33753;32017;32293;32301;31991;29746;30714;32712;32636;31045;30025;29073
Белгородская область;268;243;278;213;176;184;158;162;119;61;65;68;69;74;99;84;76;85;100
Брянская область;241;228;128;180;190;215;203;295;351;251;172;190;125;95;111;88;103;120;106
Владимирская область;486;483;451;421;466;394;445;423;529;464;373;393;416;460;658;623;612;626;541
Воронежская область;889;848;1535;1525;1528;1396;1452;1597;1489;1450;1431;1375;1089;1087;1047;945;1077;1059;1073
Ивановская область;106;107;100;110;116;95;95;85;81;82;69;47;63;60;39;37;33;34;44
Калужская область;825;816;870;1053;842;817;811;838;810;824;846;928;888;856;834;851;789;744;721
Костромская область;27;14;11;10;13;9;12;10;10;8;6;9;5;5;7;6;4;3;5
Курская область;219;197;164;157;153;150;370;333;309;311;248;238;244;228;280;183;214;173;178
Липецкая область;82;34;68;70;73;46;44;29;28;28;26;24;23;57;41;35;28;30;33
Московская область;11172;10814;10153;10673;9591;8700;9378;9584;8772;8626;8222;8593;8314;8496;8456;8362;7237;7242;7504
Орловская область;299;290;282;227;180;155;153;135;138;125;112;155;168;125;99;234;263;232;233
Рязанская область;164;158;170;128;122;120;116;124;109;84;69;110;121;113;84;75;57;58;73
Смоленская область;92;101;107;123;118;89;103;109;103;101;111;100;88;78;81;86;96;156;105
Тамбовская область;245;256;237;202;215;187;174;185;141;135;133;102;125;155;120;106;87;121;95
Тверская область;543;588;589;561;483;456;489;436;440;361;311;293;287;259;251;295;237;208;197
Тульская область;452;436;252;258;286;281;357;253;139;139;123;111;77;114;302;268;271;234;114
Ярославская область;766;788;409;382;379;364;409;388;407;373;426;425;401;399;399;422;413;391;372
г. Москва;20639;20898;21599;19857;20941;19467;19321;18767;18042;18870;19558;18830;17243;18053;19804;19936;19448;18509;17579
Северо-Западный     федеральный округ;9140;9112;8976;8284;7738;7671;7193;7337;7019;7054;7015;6452;5967;6503;6386;6858;6274;6260;5854
Республика Карелия;265;261;283;243;247;207;204;195;196;194;206;205;201;196;176;279;287;276;254
Республика Коми;378;360;376;278;248;265;217;224;198;224;200;195;174;263;254;258;249;255;225
Архангельская область;168;181;183;177;174;171;174;123;275;122;86;92;97;92;94;78;89;84;77
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;5;1;4;3;5;5;5;3;4;5;4;2;3;3;4;4;3;-;-
Архангельская область      без автономного округа;163;180;179;174;169;166;169;120;271;117;82;90;94;89;90;74;86;84;77
Вологодская область;30;30;33;29;56;49;22;46;24;21;60;46;34;45;14;21;22;16;26
Калининградская область;223;208;216;191;179;173;151;132;133;132;116;166;141;131;108;80;101;66;95
Ленинградская область;318;324;306;420;388;378;382;417;333;330;318;318;318;273;411;390;394;384;369
Мурманская область;378;416;386;372;376;393;381;363;348;348;354;320;333;330;323;310;281;240;267
Новгородская область;126;109;87;97;79;88;111;95;54;76;71;76;112;87;125;232;245;314;296
Псковская область;63;51;55;51;48;49;34;39;32;40;55;33;29;23;29;106;26;24;23
г. Санкт-Петербург;7191;7172;7051;6426;5943;5898;5517;5703;5426;5567;5549;5001;4528;5063;4852;5104;4580;4601;4222
Южный         федеральный округ;3263;3308;3006;2832;2755;2618;2609;2902;2244;2340;2111;1973;1604;1763;1800;1735;1746;1745;1684
Республика Адыгея;10;11;7;3;5;1;24;55;63;59;58;61;49;81;84;34;23;24;23
Республика Калмыкия;16;15;32;16;15;14;17;12;10;11;10;13;9;6;6;3;4;4;3
Республика Крым;;;;;;;;;;;;;;;123;184;235;176;154
Краснодарский край;786;781;878;907;836;649;666;677;584;629;594;504;513;655;510;532;589;569;523
Астраханская область;269;282;271;285;265;255;237;380;159;157;179;136;157;166;144;127;60;62;28
Волгоградская область;498;500;433;400;350;332;298;398;233;218;280;278;234;220;267;214;164;164;157
Ростовская область;1684;1719;1385;1221;1284;1367;1367;1380;1195;1266;990;981;642;635;606;506;565;633;679
г. Севастополь;;;;;;;;;;;;;;;60;135;106;113;117
Северо-Кавказский      федеральный округ;473;571;570;576;591;631;653;620;504;492;521;568;461;563;555;553;510;506;639
Республика Дагестан;220;263;248;201;230;251;271;220;111;140;116;132;121;123;132;117;103;103;209
Республика Ингушетия ;-;-;-;-;-;-;-;9;9;8;12;13;13;15;11;12;12;9;12
Кабардино-Балкарская      Республика;75;80;61;62;48;49;51;58;49;48;44;48;44;31;54;54;53;72;60
Карачаево-Черкесская      Республика;4;7;5;12;10;9;10;10;9;7;7;7;9;19;51;52;50;49;49
Республика Северная        Осетия – Алания;35;31;24;22;21;19;19;34;74;35;36;39;26;40;41;40;26;24;29
Чеченская Республика ;-;-;-;-;24;25;25;31;21;16;26;31;42;77;64;58;38;23;32
Ставропольский край;139;190;232;279;258;278;277;258;231;238;280;298;206;258;202;220;228;226;248
Приволжский     федеральный округ;10228;10261;9923;9575;9771;9175;8888;8030;7791;7094;6669;8967;9614;9653;9488;8757;8611;9155;9185
Республика Башкортостан;953;894;904;853;836;793;656;698;602;549;502;542;486;451;507;506;454;461;483
Республика Марий Эл;82;89;90;109;60;51;71;61;13;11;15;27;18;15;89;51;136;46;108
Республика Мордовия;77;71;76;61;64;59;57;60;66;58;59;60;53;59;58;56;101;103;46
Республика Татарстан;1686;1613;1469;1399;1408;1353;1289;1154;1117;1058;1119;954;1031;1092;1053;1385;1318;1496;1552
Удмуртская Республика;429;462;312;220;270;243;212;102;149;189;204;343;238;122;190;191;207;182;157
Чувашская Республика;220;210;201;185;182;160;132;105;127;111;94;110;158;191;191;151;127;148;180
Пермский край;723;955;955;820;777;718;718;638;914;871;875;885;1007;1101;1276;1561;1531;1592;1686
Кировская область;232;236;282;270;268;248;249;272;239;198;267;311;317;256;266;242;232;306;267
Нижегородская область;2608;2501;2480;2453;2705;2735;2771;2389;2269;1862;1731;1727;1996;2067;1808;1722;1990;1993;2016
Оренбургская область;127;81;90;91;94;81;67;111;92;90;77;80;83;92;90;110;167;289;116
Пензенская область;252;243;258;290;301;315;292;353;315;291;291;272;243;231;191;173;130;154;144
Самарская область;1839;1867;1828;1614;1638;1443;1433;1152;1055;1027;698;765;1035;931;885;990;828;879;784
