Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
 15.5. ВВОД В ДЕЙСТВИЕ КВАРТИР;;;;;;;;;;;;;;;;;;;
15.5.1. Всего;;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;373363;381552;396407;426871;477449;515304;608555;722453;768106;701857;716930;785561;838029;929371;1124446;1195042;1167142;1138997;1075741
Центральный   федеральный округ;128478;130268;144065;159008;179155;175892;209685;233610;224193;215926;202683;213985;221038;265279;331076;343321;334314;331105;319995
Белгородская область;8700;6624;7860;8329;10062;9624;9957;11857;12251;10996;10898;10538;11104;12662;14801;15323;13044;12721;11910
Брянская область;2876;2737;2736;2498;2586;2111;2878;3651;3939;4765;5008;5647;6084;7389;7789;9309;11101;9076;6122
Владимирская область;3796;3313;3320;3459;3727;4306;4149;4587;4691;5715;5947;4980;5626;6450;7396;8187;8448;8250;7601
Воронежская область;7208;7083;7517;9239;8179;9943;11685;12362;15503;11534;14533;12700;15581;19411;23021;24309;26924;24356;22013
Ивановская область;1297;1140;1154;1208;808;1176;2080;1674;2190;2197;2217;2369;2414;2841;3572;3863;2823;4148;4562
Калужская область;2886;2507;2543;2371;2410;3060;3312;5674;7493;5028;5805;7532;7827;8254;10022;10647;10188;11590;10770
Костромская область;2466;2618;1485;1209;800;1513;1449;1428;1476;2082;1941;1968;2693;2870;4556;4990;4477;4424;2465
Курская область;2199;2266;2379;3467;3429;3999;4524;5216;5667;6556;5466;6280;6359;6590;8567;7436;7905;8110;7046
Липецкая область;4136;4378;3350;3883;4893;5761;6283;6902;6701;5572;5217;5854;5377;5951;7077;9746;10004;8576;7853
Московская область;24889;29163;32857;39053;57831;49217;71347;81219;83026;93041;89283;97348;80339;104309;147523;135639;127079;129498;127073
Орловская область;2868;2722;2626;2864;3086;3333;3700;4472;4400;4141;3458;4673;4633;5369;6260;6522;5285;3837;4075
Рязанская область;3230;1907;2550;2973;3103;3806;4695;6080;6780;7348;6211;6462;7400;7363;8652;9290;10993;9703;12043
Смоленская область;2170;2049;2413;2989;3448;3741;3983;3998;4359;4577;4206;4346;2985;5295;5721;5621;7827;6328;3898
Тамбовская область;2846;2341;2445;2738;3351;3545;4221;4434;5193;4666;5321;5859;5204;6451;7012;8655;7466;6863;7717
Тверская область;2789;3402;3041;3230;3646;3228;4470;4984;3811;5078;5275;4530;4782;5929;6231;7950;7872;9171;6409
Тульская область;3034;1451;2079;2561;2626;2173;2980;3490;4693;4195;4807;2357;2907;5274;6266;8793;9011;9738;9486
Ярославская область;1855;2364;2432;2902;2640;2852;3463;5470;5478;5344;4266;6955;7171;6519;10531;10871;12383;11049;10408
г. Москва;49233;52204;61278;64036;62529;62504;64509;66112;46543;33091;22825;23587;42551;46352;46080;56171;51483;53667;58544
Северо-Западный федеральный округ;33878;32367;33146;41361;48428;55131;64037;76261;93126;80564;81683;89430;87285;100881;127489;149002;157225;166751;172529
Республика Карелия;834;1022;744;997;1172;1119;1444;1634;2122;2267;2129;2502;2773;3525;3706;4888;5094;3751;4451
Республика Коми;3879;1551;2067;2283;2094;2854;2701;2841;2846;1857;1232;2038;1392;2450;2887;3966;4785;3693;4722
Архангельская область;1042;1322;1453;1173;1450;1668;2726;3731;5022;3624;3987;4048;4365;4778;5181;5539;5283;6393;4566
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;181;181;70;132;109;466;557;620;1139;762;701;488;485;485;502;542;282;379;257
Архангельская область  без автономного округа;861;1141;1383;1041;1341;1202;2169;3111;3883;2862;3286;3560;3880;4293;4679;4997;5001;6014;4309
Вологодская область;2547;3349;3019;3277;4265;4306;4672;6658;8642;7571;6494;7044;6027;9664;12774;15188;13682;9086;8335
Калининградская область;2008;1992;2212;2089;2595;2843;6630;8971;9355;7341;6709;7294;8235;8751;12927;16164;17329;12944;13549
Ленинградская область;5410;5198;4829;4673;5148;5328;7326;9105;10896;12144;12122;14813;14824;21149;26010;39812;42589;53985;50954
Мурманская область;467;107;60;202;137;116;173;115;56;290;397;263;436;471;398;626;945;1046;500
Новгородская область;1310;1336;1389;1641;2139;2253;2472;3501;4134;3860;3706;3720;4358;4866;4664;5161;5555;3379;3578
Псковская область;1190;1312;1318;1690;1775;1454;1666;1654;2002;2620;2146;2649;3116;2589;4194;5500;4542;2965;3700
г. Санкт-Петербург;15191;15179;16055;23335;27654;33190;34227;38051;48050;38990;42761;45058;41758;42638;54748;52157;57421;69508;78174
Южный          федеральный округ;33474;33138;35278;33361;36861;42080;52608;64508;67968;62364;70812;73217;87651;87203;118038;117530;122376;131657;124632
Республика Адыгея;650;843;1653;655;310;611;282;733;777;1313;1608;1398;1298;1210;3028;4259;3277;4192;2905
Республика Калмыкия;441;814;683;477;500;484;692;743;672;814;1216;1247;993;1412;1548;1681;884;1184;873
Республика Крым;;;;;;;;;;;;;;;4523;2331;3248;7955;8896
Краснодарский край;13038;12893;15274;14106;15612;17636;24282;31890;34190;30458;37146;38935;48833;45613;56877;59274;63922;69594;65821
Астраханская область;3364;3567;3069;3499;3178;4660;4352;4345;2982;4450;4997;4077;3733;5358;6321;6357;6759;5442;3634
Волгоградская область;4740;4152;4335;3658;5050;5623;6966;8000;8945;7216;7337;6924;10160;9432;13002;11316;10557;10383;7895
Ростовская область;11241;10869;10264;10966;12211;13066;16034;18797;20402;18113;18508;20636;22634;24177;28730;30479;30025;30592;31938
г. Севастополь;;;;;;;;;;;;;;;4009;1833;3705;2315;2670
