Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
4. ОБРАЗОВАНИЕ;;;;;;;;;;;;;;;;;;;
4.14. ЧИСЛЕННОСТЬ СТУДЕНТОВ, ОБУЧАЮЩИХСЯ ПО ПРОГРАММАМ ПОДГОТОВКИ КВАЛИФИЦИРОВАННЫХ РАБОЧИХ, СЛУЖАЩИХ1) ;;;;;;;;;;;;;;;;;;;
"(на конец года;тысяч человек)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;1679,3;1648,7;1651,1;1649,4;1603,8;1509,4;1412,7;1256,1;1115,2;1035,2;1006,6;921,0;838,0;774,2;727,3;686,1;563,0;557,0;542,1
Центральный  федеральный округ;377,9;368,1;364,8;365,4;354,8;338,4;311,0;273,9;237,4;220,1;210,6;198,6;181,3;161,1;143,8;130,2;104,9;107,2;105,2
Белгородская область;17,8;17,9;18,2;18,4;18,5;18,1;16,8;14,8;12,6;11,0;9,4;8,1;8,8;7,9;6,9;5,6;5,5;5,4;5,1
Брянская область;17,2;17,4;17,5;17,7;17,5;16,6;16,1;14,7;13,3;12,2;11,0;9,7;8,4;7,0;5,8;5,5;4,7;4,6;4,3
Владимирская область;20,7;20,6;20,4;20,2;19,4;18,3;16,6;14,2;12,1;11,2;10,4;9,8;8,6;7,7;7,3;7,3;6,1;6,1;6,0
Воронежская область;20,7;20,6;18,6;18,6;17,7;17,9;15,2;12,7;11,4;12,4;11,1;10,1;10,0;8,9;9,3;8,2;8,1;8,6;8,5
Ивановская область;15,5;15,1;14,9;14,9;14,6;14,5;13,4;11,7;10,5;8,8;8,6;7,9;7,3;7,1;6,4;5,6;4,2;4,0;4,1
Калужская область;11,9;11,5;11,5;11,7;11,9;11,4;9,8;8,6;5,7;4,6;6,7;6,1;5,7;4,8;3,9;3,2;2,3;2,2;2,0
Костромская область;11,4;11,4;11,3;11,6;11,8;11,5;10,5;9,8;8,5;8,0;7,4;6,5;5,9;4,5;4,0;3,7;2,8;2,7;2,7
Курская область;15,9;15,6;14,6;13,5;13,4;13,5;12,2;11,7;10,7;9,7;9,5;8,5;6,6;7,5;7,1;6,7;5,6;5,4;5,2
Липецкая область;14,4;14,2;14,2;14,8;15,5;15,4;13,8;11,6;10,4;9,6;10,0;9,5;9,1;8,6;8,1;7,5;6,0;5,9;5,3
Московская область;49,8;48,5;48,9;49,6;46,0;42,8;41,6;38,0;34,3;32,6;31,6;30,3;28,6;24,9;22,8;21,0;16,5;18,7;17,8
Орловская область;11,5;11,9;12,0;12,0;12,0;11,2;10,5;10,1;9,6;9,2;7,9;7,4;6,0;5,0;4,3;3,7;2,8;2,8;2,7
Рязанская область;15,0;14,9;14,7;14,8;14,6;14,3;13,6;13,0;11,9;8,1;6,6;6,0;5,0;4,9;4,3;3,8;3,1;3,1;2,5
Смоленская область;13,1;13,0;12,7;12,8;12,6;12,5;11,2;9,6;8,7;7,5;7,0;6,3;5,6;4,2;4,3;4,1;3,0;3,3;3,4
Тамбовская область;11,8;11,7;12,2;13,0;13,3;10,8;12,0;10,5;8,5;7,3;6,7;6,0;6,0;5,9;5,6;5,8;5,6;5,1;4,8
