Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
25. ВНЕШНЯЯ ТОРГОВЛЯ;;;;;;;;;;;;;;;;;;;
22.2. ВНЕШНЯЯ ТОРГОВЛЯ СО СТРАНАМИ СНГ;;;;;;;;;;;;;;;;;;;
22.2.1.  Экспорт;;;;;;;;;;;;;;;;;;;
"(в фактически действовавших ценах; миллионов долларов США)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;13824;14617;15609;20498;29386;32627;42310;52652;69656;46784;59601;79435;78107;73940;64186;45092;37966;48079;54889
Центральный  федеральный округ;3355,1;3516,5;3345,0;3525,2;7149,2;7429,6;9646,5;9974,0;15619,7;11481,4;18289,3;21277,4;37955,1;37871,6;34299,3;21034,8;18149,2;23646,7;26657,8
Белгородская область;237,6;371,0;176,8;265,0;331,9;488,0;595,1;858,7;1267,4;516,4;789,9;950,8;1095,3;1060,3;826,4;544,2;579,2;762,0;892,6
Брянская область;34,7;41,3;38,6;53,9;57,3;98,7;98,2;158,0;126,0;59,9;120,8;124,4;389,0;300,8;275,5;249,9;152,7;191,7;231,8
Владимирская область;26,7;32,2;45,5;62,0;67,7;117,3;145,8;202,6;230,6;136,2;131,9;112,9;401,0;470,9;518,4;315,9;277,2;305,6;354,6
Воронежская область;35,3;46,0;49,4;82,3;127,7;179,2;163,2;232,9;296,2;197,2;348,4;505,2;754,0;684,2;731,3;627,3;447,4;480,4;576,6
Ивановская область;19,3;21,7;23,2;31,7;39,3;59,5;68,1;67,7;55,7;34,9;41,0;46,1;93,5;112,4;114,3;80,4;83,4;95,4;92,3
Калужская область;24,9;33,2;34,0;51,0;69,5;81,6;100,1;136,3;157,9;101,2;234,4;251,7;590,5;594,8;523,4;324,3;308,7;408,7;503,8
Костромская область;3,3;14,9;14,3;13,8;20,4;24,0;47,4;68,6;88,5;65,3;57,3;54,9;138,5;185,6;178,9;123,0;124,2;118,8;135,4
Курская область;57,1;47,5;34,0;72,3;54,5;58,5;67,6;131,9;248,0;121,4;121,8;128,5;204,4;229,2;189,6;149,4;138,5;211,9;223,6
Липецкая область;20,8;32,1;69,7;105,7;166,6;224,2;294,8;400,2;410,9;172,1;250,7;230,3;406,1;427,7;330,4;205,0;243,5;335,2;342,6
Московская область;219,1;359,4;291,7;339,7;566,8;622,3;856,7;1438,9;2035,8;1254,1;1392,1;1484,9;2473,3;3415,8;3173,4;2305,8;2318,9;3270,0;3538,8
Орловская область;17,1;23,6;33,0;115,1;56,0;62,5;80,1;101,5;354,5;139,7;91,5;48,8;152,6;151,9;102,6;76,3;82,5;101,4;87,8
Рязанская область;45,0;23,3;16,0;23,6;38,6;46,4;67,4;104,7;124,9;77,0;92,6;125,6;225,9;248,5;170,3;140,9;139,8;153,9;162,6
Смоленская область;12,7;14,6;14,0;22,4;46,4;83,6;83,2;114,4;135,2;119,3;132,0;191,5;592,5;718,3;626,0;516,5;548,1;682,3;623,8
Тамбовская область;10,5;19,2;16,9;23,1;23,8;31,1;37,9;51,1;44,0;26,7;25,3;22,5;59,7;70,3;55,3;44,3;55,1;72,2;82,0
Тверская область;15,0;36,1;31,4;31,0;34,6;42,0;77,0;90,8;158,2;60,9;61,5;49,2;167,0;209,4;162,3;120,9;96,9;111,6;145,1
Тульская область;46,4;69,8;79,8;112,3;149,3;202,1;237,6;281,5;355,6;296,6;257,6;299,9;629,4;675,2;533,3;459,1;414,8;446,5;371,1
Ярославская область;47,4;66,5;85,9;122,4;148,3;156,8;180,5;208,2;230,4;92,8;108,8;109,5;511,6;481,3;361,9;206,2;220,6;289,0;399,9
г. Москва;2482,2;2264,2;2290,9;1997,9;5150,4;4851,8;6445,9;5326,1;9299,9;8009,9;14031,7;16540,6;29070,8;27834,9;25426,2;14545,5;11917,7;15610,0;17893,4
Северо-Западный      федеральный округ ;249,9;335,3;437,0;666,4;933,8;1435,1;2035,7;3402,5;4359,8;2904,4;2455,8;3149,1;6570,6;6838,1;4668,5;3764,7;3501,2;4595,6;5284,2
Республика Карелия;7,2;6,2;7,9;13,2;24,9;33,3;41,1;59,6;57,7;37,8;43,2;44,7;58,6;52,1;44,4;46,0;29,8;37,8;40,3
Республика Коми;18,7;42,6;44,2;77,2;155,0;173,7;155,5;231,3;227,9;139,5;304,2;271,3;464,3;322,5;225,4;142,0;140,7;144,9;168,5
Архангельская область;12,5;22,5;31,4;48,4;53,0;65,0;71,0;95,6;107,8;89,4;117,0;137,3;168,5;149,4;147,1;112,0;109,6;119,7;143,9
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;...;...;...;8,6;-;-;0,1;0,0;0,0;-;-;-;-;-;-;-;-;0,0;0,0 
Архангельская область без  автономного округа;...;...;...;39,8;53,0;65,0;70,9;95,6;107,8;89,4;117,0;137,3;168,5;149,4;147,1;112,0;109,6;119,7;143,9
Вологодская область;12,8;23,2;48,1;74,6;101,4;177,4;232,7;297,6;438,3;228,8;379,7;375,2;909,3;825,4;381,0;457,9;417,3;656,2;709,3
Калининградская область;9,3;13,2;18,6;24,9;32,9;70,2;65,7;95,2;103,9;67,3;63,6;74,2;78,2;110,1;196,5;107,0;83,3;72,6;220,1
Ленинградская область;27,7;48,7;82,0;126,4;141,7;267,6;214,7;247,3;340,1;243,4;307,1;317,1;447,4;511,7;467,1;388,0;334,2;435,8;487,0
