Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
ЖИВОТНОВОДСТВО;;;;;;;;;;;;;;;;;;;
14.28.  ПРОИЗВОДСТВО СКОТА И ПТИЦЫ НА УБОЙ (в убойном весе)1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; тысяч тонн)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Южный         федеральный округ;542,5;567,2;616,8;666,6;665,0;678,1;731,5;818,8;853,0;886,0;919,1;981,0;967,4;842,8;1009,9;1002,7;997,8;1029,4;1028,7
Республика Адыгея;13,4;15,5;14,9;13,9;13,5;17,7;21,4;23,8;27,8;32,9;38,6;45,2;52,8;50,1;52,0;54,2;29,1;26,3;25,7
Республика Калмыкия;9,6;12,9;14,9;18,6;21,4;24,3;27,0;36,7;38,2;39,8;44,6;49,7;54,5;57,0;65,3;66,9;68,5;70,0;71,7
Республика Крым;;;;;;;;;;;;;;;127,1;101,8;96,6;97,0;101,6
Краснодарский край;239,2;260,3;286,9;304,8;300,9;297,0;320,0;368,0;378,4;375,5;394,0;428,6;411,8;336,3;339,7;361,8;364,3;373,1;374,9
Астраханская область;18,3;17,1;17,5;18,3;19,6;19,9;21,7;23,0;25,4;28,0;30,6;32,5;33,0;32,7;35,7;37,2;36,3;35,5;35,6
Волгоградская область;114,9;110,2;117,0;124,7;122,5;124,0;135,0;138,5;127,7;135,9;145,8;146,8;145,0;142,0;150,5;146,4;142,3;158,3;149,0
Ростовская область;147,1;151,2;165,6;186,3;187,1;195,2;206,4;228,8;255,4;273,9;265,5;278,3;270,4;224,7;238,9;233,9;260,2;268,7;269,8
г. Севастополь;;;;;;;;;;;;;;;0,6;0,5;0,5;0,5;0,4
Северо-Кавказский      федеральный округ;237,1;238,3;251,1;270,8;290,2;309,8;329,6;365,4;388,0;402,5;415,7;453,6;490,2;521,1;542,1;614,1;649,1;655,1;681,9
Республика Дагестан;52,8;51,1;54,9;53,6;60,6;69,6;72,5;76,7;81,7;84,3;87,3;92,4;101,5;105,8;120,8;125,6;134,2;143,6;148,4
Республика Ингушетия ;2,1;1,7;1,8;1,8;1,9;2,0;2,3;2,6;3,1;3,1;3,1;3,3;3,2;3,2;3,0;3,0;3,3;3,4;3,7
Кабардино-Балкарская Республика;25,5;26,3;29,3;31,2;31,8;33,8;30,8;38,7;37,0;43,0;48,5;57,1;59,6;61,2;70,7;75,2;75,8;73,9;70,5
Карачаево-Черкесская Республика;16,7;17,6;16,0;16,9;17,0;17,2;18,7;19,5;23,7;27,7;28,8;29,7;30,5;27,6;24,5;29,8;28,6;29,2;27,9
Республика Северная Осетия – Алания;24,4;25,2;26,7;27,6;28,5;29,2;30,4;33,4;41,9;31,9;35,4;38,2;41,4;42,3;39,3;42,9;33,2;20,9;19,2
Чеченская Республика ;…;…;…;-;-;17,4;18,8;20,1;20,0;20,3;20,5;20,7;21,2;21,7;22,2;22,6;23,6;23,7;23,5
Ставропольский край;115,6;116,4;122,4;139,7;150,4;140,6;156,1;174,3;180,7;192,3;192,1;212,2;232,6;259,4;261,6;315,3;350,4;360,4;388,5
Приволжский    федеральный округ;1276,5;1271,7;1325,5;1376,9;1385,6;1346,3;1409,1;1494,9;1547,1;1620,5;1682,0;1642,5;1708,0;1792,7;1887,0;1989,5;2042,5;2080,2;2138,3
Республика Башкортостан;204,4;211,0;218,2;225,3;231,3;225,7;240,3;246,8;250,7;260,3;280,8;230,9;222,8;229,8;251,8;247,8;255,7;267,8;260,6
Республика Марий Эл;40,3;40,3;42,0;42,8;40,1;39,4;42,7;47,6;47,1;50,6;55,8;65,2;89,7;119,3;165,2;206,8;180,6;201,1;225,9
Республика Мордовия;51,8;50,2;57,9;61,3;65,5;63,4;67,6;70,9;71,2;75,4;81,6;94,1;103,9;123,5;152,0;181,8;199,9;214,1;228,5
Республика Татарстан;170,8;171,5;180,2;184,4;195,7;199,1;208,6;230,8;259,1;276,4;286,2;280,8;302,5;318,1;308,1;310,3;324,3;327,1;342,6
Удмуртская Республика;77,7;77,7;80,5;84,6;87,2;86,2;90,8;96,0;100,6;105,5;106,1;109,6;109,7;113,5;113,8;115,2;120,7;116,4;123,7
Чувашская Республика;66,9;60,9;65,3;69,4;65,0;61,8;63,6;68,0;70,1;73,5;69,7;69,3;72,8;67,2;66,3;77,7;79,1;84,3;84,9
Пермский край;98,4;97,2;96,4;98,0;93,2;85,1;85,1;85,5;77,2;77,2;80,4;80,9;78,0;75,6;77,2;79,3;74,6;71,4;67,7
Кировская область;83,8;82,1;79,6;79,1;71,2;66,6;67,1;64,5;58,8;60,4;60,7;57,1;57,0;56,9;57,1;54,9;57,1;54,7;54,7
Нижегородская область ;95,2;94,3;101,2;105,3;97,5;91,3;89,8;85,6;84,9;88,0;92,8;98,3;88,9;94,6;93,5;97,3;110,6;105,6;104,4
Оренбургская область;76,6;83,3;89,1;95,4;109,3;104,3;115,4;125,9;132,8;138,3;142,6;130,8;139,1;135,6;148,2;144,1;144,6;142,8;135,0
Пензенская область;54,0;47,9;50,6;64,0;64,7;68,7;77,8;91,6;99,8;105,3;114,2;121,6;142,2;162,4;171,4;192,3;215,2;218,1;243,5
Самарская область;90,4;84,7;86,4;97,1;93,6;90,0;96,5;103,0;103,5;103,1;92,4;93,1;96,2;103,3;105,9;114,5;111,5;112,3;102,5
Саратовская область;125,5;129,7;137,3;129,8;133,5;129,0;128,1;143,8;155,0;168,2;176,5;164,5;147,1;140,6;131,5;125,8;123,7;122,4;120,2
Ульяновская область;40,6;40,9;40,9;40,4;37,9;35,7;35,7;35,0;36,4;38,3;42,2;46,4;58,1;52,4;44,9;41,7;44,9;42,4;44,4
Уральский      федеральный округ;345,2;359,6;372,6;383,2;387,4;370,7;375,6;418,7;459,7;485,9;519,4;548,3;585,5;637,8;693,0;707,5;729,0;731,3;757,7
