Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.8. ВНУТРЕННИЕ ТЕКУЩИЕ ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ ПО ВИДАМ РАБОТ ;;;;;;;;;;;;;;;;;;;
19.8.4. Разработки;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;51880,2;70060,5;89010,9;111829,6;129903,0;153736,4;192618,1;234834,7;253857,9;271640,0;301558,8;348366,0;417596,4;451331,8;509558,4;552568,5;560055,7;636409,9;594305,2
Центральный         федеральный округ;26741,7;35734,3;46463,6;58561,1;68119,1;80377,3;106747,3;132557,3;136820,1;146577,6;159262,2;181459,1;208959,8;231574,8;253717,7;279847,6;276195,9;322119,3;275885,6
Белгородская область;81,1;75,0;112,3;89,1;108,9;133,5;238,2;236,5;294,4;297,6;388,9;299,6;558,4;820,3;1005,6;1098,6;657,5;774,8;908,5
Брянская область;41,8;85,0;89,1;129,6;146,4;223,4;261,7;136,9;192,6;141,0;115,4;176,0;195,9;231,3;216,4;374,8;534,1;764,9;1151,9
Владимирская область;300,3;392,4;534,7;847,7;1144,0;1222,9;1234,5;1880,7;2185,4;2179,9;1283,4;1316,6;1853,9;2313,1;3043,0;3043,4;3234,6;3891,9;3418,6
Воронежская область;552,3;1072,4;1244,0;1294,9;1374,9;1745,6;2026,7;2496,3;2509,3;3409,5;3685,4;3644,0;4905,8;4464,8;4352,2;4304,0;4744,4;5895,5;5331,0
Ивановская область;35,4;51,1;60,1;71,4;102,2;117,8;120,1;101,1;91,1;79,4;61,2;41,5;94,2;83,0;95,9;150,9;117,1;84,1;148,2
Калужская область;385,0;625,8;788,7;1248,9;1082,3;1299,2;1759,4;2920,7;3674,5;4628,1;4863,4;5138,6;6616,3;5300,1;5639,6;5863,1;5801,2;3860,5;4626,7
Костромская область;7,3;7,7;8,2;7,9;5,4;5,0;15,2;9,6;18,8;15,2;31,8;26,7;35,8;51,5;49,1;84,0;62,4;63,7;114,8
Курская область;188,5;269,7;325,2;487,4;586,1;613,2;1728,3;996,0;2064,9;1765,5;1880,6;1236,0;2003,5;2545,3;3028,2;2390,8;4593,2;5555,5;2421,5
Липецкая область;8,3;10,9;21,3;6,1;4,6;0,3;3,4;3,2;13,2;7,1;5,8;26,9;44,3;129,6;152,0;221,8;218,4;167,8;327,9
Московская область;6312,5;8167,8;9549,0;13364,6;14011,8;13937,5;24107,0;27842,0;28528,9;34581,4;41956,3;48522,5;48873,1;56390,9;60353,9;68504,1;62428,4;73926,2;72688,6
Орловская область;41,1;58,4;64,0;55,6;53,3;53,7;101,4;102,5;111,8;69,8;99,3;134,3;81,6;115,8;82,5;183,2;261,7;613,2;187,0
Рязанская область;181,0;276,5;429,0;584,7;499,3;550,7;501,2;678,5;894,5;786,6;994,9;455,5;856,5;1035,0;1024,1;1764,2;1526,1;1044,7;1202,6
Смоленская область;68,5;97,3;97,8;181,6;159,4;184,2;221,8;283,2;286,2;318,2;288,0;330,3;276,8;308,6;241,6;395,1;415,1;467,1;568,5
Тамбовская область;206,4;328,3;246,6;351,9;376,2;392,4;333,8;707,0;648,8;348,7;519,7;577,0;590,5;1186,0;1976,2;1703,1;1057,1;403,3;267,1
Тверская область;398,6;590,3;702,6;936,7;1001,8;1222,9;1695,6;2137,5;2451,9;2262,0;2364,9;2702,0;3531,8;2871,7;3143,7;3813,2;4035,4;3650,9;3436,9
Тульская область;407,1;703,9;674,9;645,7;844,5;829,8;842,3;922,8;1287,8;1229,1;1386,2;1218,6;1476,5;1614,5;2575,3;3791,9;5076,6;5606,9;6091,6
Ярославская область;455,7;530,8;827,3;1215,1;1249,5;1539,3;2284,8;3133,5;2433,7;1996,0;2171,0;2820,6;2913,2;2837,3;3415,0;5099,1;7502,3;5020,0;3786,4
г. Москва;17070,8;22390,8;30689,0;37042,3;45368,4;56306,0;69271,8;87969,2;89132,4;92462,6;97166,0;112792,3;134051,8;149276,1;163323,1;177062,3;173930,3;210328,2;169207,9
Северо-Западный       федеральный округ;6764,9;9322,7;11374,0;14451,0;17566,7;20959,3;26330,6;31654,8;38751,0;41917,9;46114,2;51723,4;66666,3;69099,7;78406,2;86221,9;86842,1;95903,2;95275,8
Республика Карелия;13,4;8,1;14,0;14,9;14,3;14,4;16,6;16,9;20,4;17,4;67,6;17,8;33,2;11,4;9,2;26,0;31,4;25,6;30,0
Республика Коми;111,1;163,9;210,5;255,0;370,3;218,8;280,0;354,9;581,7;675,7;745,4;632,6;631,4;1059,1;1035,5;1243,7;1220,4;1311,8;665,6
Архангельская область;60,0;79,8;90,0;128,6;179,8;163,7;668,7;547,5;264,9;766,2;294,7;337,0;454,2;544,0;806,0;881,2;892,6;901,6;951,5
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий       автономный округ;-;-;-;-;-;-;-;-;-;8,8;26,9;29,1;40,6;45,7;49,8;50,3;30,7;13,5;23,9
Архангельская область без автономного округа;60,0;79,8;90,0;128,6;179,8;163,7;668,7;547,5;264,9;757,4;267,8;308,0;413,6;498,3;756,2;830,9;861,9;888,1;927,7
Вологодская область;23,1;43,3;40,7;19,6;28,2;35,4;61,1;74,1;100,2;147,2;153,8;164,1;144,0;115,6;97,8;174,1;196,8;220,2;199,1
Калининградская область;82,6;152,2;194,7;159,6;291,4;289,8;331,5;452,0;373,2;486,6;684,3;759,4;286,5;468,1;390,0;463,9;479,1;486,8;552,3
Ленинградская область;234,0;357,2;528,6;803,7;667,7;1054,4;1373,7;1645,8;2386,2;1850,5;2516,9;2730,6;3662,3;3090,7;3887,4;4405,7;4110,4;4270,2;4250,6
Мурманская область;61,2;54,6;87,2;69,9;42,2;43,5;43,6;40,0;66,5;77,4;56,3;83,7;111,0;125,1;102,4;119,5;111,0;81,0;63,5
Новгородская область;53,9;110,9;97,8;131,5;173,1;139,4;207,2;349,9;429,9;492,7;556,2;410,2;1087,4;979,0;770,4;919,9;1274,7;2568,5;1821,4
Псковская область;7,4;5,8;14,6;17,6;15,5;12,3;21,6;26,0;10,6;26,5;14,9;19,0;70,9;39,5;46,6;222,5;335,4;318,5;122,1
г. Санкт-Петербург;6118,2;8346,9;10095,9;12850,4;15784,5;18987,7;23326,6;28147,7;34517,4;37377,7;41024,1;46569,0;60185,5;62667,1;71260,9;77765,3;78190,2;85719,2;86619,5
Южный            федеральный округ;1494,0;1737,4;2288,8;3018,7;3955,9;4570,0;5197,3;6985,8;6788,4;6973,0;8115,9;9332,1;10563,9;12306,2;19928,8;14856,7;14367,2;13579,7;12372,2
Республика Адыгея;8,6;7,5;7,5;8,6;7,7;11,6;13,7;14,0;2,0;3,1;2,7;2,8;2,9;23,8;63,7;62,5;70,7;7,1;9,1
Республика Калмыкия;0,9;2,5;0,9;2,5;1,4;1,2;0,4;0,3;0,9;0,8;0,3;0,7;10,5;10,6;13,4;13,6;12,2;1,6;-
Республика Крым;;;;;;;;;;;;;;;120,6;64,7;244,6;454,8;232,3
Краснодарский край;222,2;438,0;549,6;656,7;641,1;705,2;748,7;1036,8;1264,4;944,2;1228,4;1290,2;1421,8;1525,2;2385,7;2401,1;1289,7;925,5;1230,0
Астраханская область;47,5;63,6;93,6;81,9;126,7;147,7;149,1;40,5;25,6;20,2;24,5;79,2;84,9;80,7;83,6;52,6;29,0;33,9;31,4
Волгоградская область;239,7;275,9;306,0;344,2;549,1;478,4;692,3;1028,8;1100,1;1552,8;1790,3;2054,3;2162,0;3830,2;5372,5;2435,5;2475,4;2326,5;2303,3
Ростовская область;975,1;949,9;1331,2;1924,8;2629,9;3225,9;3593,1;4865,4;4395,4;4451,9;5069,6;5904,9;6881,9;6835,7;11867,8;9807,2;10229,0;9810,8;8530,1
г. Севастополь;;;;;;;;;;;;;;;21,5;19,5;16,6;19,6;36,0
Северо-Кавказский     федеральный округ;139,3;177,5;207,7;262,4;314,5;259,7;330,8;412,2;535,7;542,4;559,4;803,1;466,7;557,3;632,3;479,6;702,2;792,2;750,5
Республика Дагестан;29,9;44,7;62,5;85,1;99,5;65,0;106,9;122,6;236,6;221,9;163,7;122,8;166,3;126,3;82,2;112,5;93,8;157,5;183,6
Республика Ингушетия ;-;-;-;-;-;-;-;-;-;0,0;-;-;-;-;0,0;-;0,2;0,2;-
Кабардино-Балкарская    Республика;16,3;25,8;36,2;28,2;34,6;27,4;22,0;26,8;34,4;52,9;60,9;49,8;46,9;64,0;11,1;10,1;2,1;47,2;1,0
Карачаево-Черкесская    Республика;3,2;5,9;4,0;4,5;6,3;4,9;5,8;4,6;5,7;2,2;0,2;-;1,9;7,7;2,2;13,2;2,7;2,2;2,3
Республика Северная    Осетия – Алания;23,8;26,0;18,6;22,8;22,6;15,7;47,1;45,2;35,3;50,0;58,4;58,4;68,2;67,8;164,5;119,1;79,4;46,6;50,2
Чеченская Республика ;…;-;-;-;-;0,7;1,5;1,3;-;1,6;12,9;6,1;3,0;1,3;20,1;16,1;2,4;11,8;-
Ставропольский край;66,1;75,1;86,4;121,8;151,5;146,0;147,5;211,7;223,7;213,8;263,3;566,0;180,3;290,3;352,1;208,6;521,7;526,6;513,5
Приволжский    федеральный округ;10001,8;13260,4;17514,6;21607,6;24178,5;30023,9;33343,6;37970,3;40901,1;45617,3;51745,0;63250,0;79673,7;82729,6;91622,8;99123,7;103921,7;116610,3;117648,9
Республика Башкортостан;485,8;703,4;844,6;928,7;1017,1;931,8;1079,0;1641,7;1544,6;1581,5;1883,6;3008,4;4800,9;5014,7;6143,4;6119,6;5657,6;5331,1;6665,0
Республика Марий Эл;128,6;197,6;160,0;211,8;259,5;178,7;113,5;147,2;78,8;23,6;20,6;10,5;15,9;25,9;12,3;19,7;18,0;37,9;66,9
Республика Мордовия;55,5;76,1;86,2;132,0;141,2;130,1;91,9;164,5;378,9;206,9;249,9;273,8;263,9;484,0;462,0;456,0;503,5;484,7;380,5
Республика Татарстан;779,6;939,5;1398,7;1819,9;1524,6;2376,4;3091,6;3521,8;4251,4;4134,1;4326,5;6281,2;7499,8;7811,2;7700,3;7931,1;8470,6;11264,8;12536,9
Удмуртская Республика;122,7;177,1;272,7;227,9;354,8;363,4;275,7;265,2;183,4;203,6;154,6;344,1;274,2;664,3;529,1;617,8;666,4;1144,3;1471,7
Чувашская Республика;71,5;100,4;76,9;88,0;119,7;126,8;115,2;186,8;430,7;372,2;546,0;741,8;1059,6;1267,1;1362,2;1179,2;1330,4;1781,7;1860,9
Пермский край;765,9;1260,0;1668,8;2076,4;2804,0;3048,9;3036,1;4240,5;4466,5;4937,2;4665,3;5785,5;6911,2;8865,7;8381,5;9584,1;9960,5;11016,8;10477,9
Кировская область;84,0;139,7;173,2;260,1;332,5;341,8;332,1;426,0;504,3;687,6;669,5;753,1;777,6;736,3;808,8;795,3;728,7;1396,9;1172,2
Нижегородская область;3642,3;4282,2;5910,7;7843,6;6799,9;10691,2;11760,5;13692,4;16237,7;17523,3;21556,4;23024,2;31366,3;32039,0;46556,1;49736,4;57823,2;55631,5;54858,9
Оренбургская область;58,9;54,4;60,1;71,5;80,5;78,9;71,5;94,4;133,7;139,6;158,5;162,8;121,3;106,6;86,8;153,6;221,4;554,8;358,5
Пензенская область;287,8;428,5;583,7;884,4;1089,0;1347,0;1308,3;1395,3;1301,5;1375,8;1477,1;3157,1;3221,5;4113,7;2843,7;2876,8;3266,4;4786,9;4339,2
Самарская область;2281,5;3122,1;4187,3;4525,5;6700,5;7359,0;8996,1;8644,3;7326,7;10350,3;11265,1;989,2;15805,3;16847,2;12281,6;14470,5;10030,1;11980,3;12038,2
Саратовская область;426,2;646,7;790,2;895,0;978,7;686,2;547,8;684,1;802,4;605,4;641,0;989,2;1371,8;1108,9;1420,8;1690,4;1489,1;2064,2;1583,3
Ульяновская область;811,2;1132,8;1301,4;1642,9;1976,5;2363,8;2524,4;2866,3;3260,6;3476,2;4131,0;6087,2;6184,6;3645,1;4034,3;3493,2;3755,9;9134,4;9838,8
Уральский        федеральный округ;4100,4;5737,7;6433,8;7947,9;8858,8;10071,2;12218,7;14303,5;18769,3;18180,9;22000,0;24484,9;29482,9;33766,5;36401,3;38360,0;44950,0;49917,2;50916,1
Курганская область;56,6;83,7;78,0;84,0;92,6;73,1;90,3;83,7;115,9;74,5;93,9;100,7;178,9;142,4;136,8;137,5;160,0;186,1;172,5
Свердловская область;1742,8;2592,5;2895,2;3684,8;4082,7;4528,1;5700,8;6993,1;8149,0;7631,6;9107,6;11193,5;12188,4;15811,6;19384,5;19268,1;21702,7;23948,3;21850,1
Тюменская область;504,2;619,7;812,0;893,7;1006,4;1495,6;1877,0;2251,5;4274,0;4561,7;5598,1;4292,4;7116,0;7000,8;7864,1;8351,5;8649,7;10117,7;13939,5
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский      автономный округ – Югра;184,4;277,7;381,4;404,2;491,1;794,9;805,3;1121,4;2711,4;2498,4;2177,7;1355,3;2420,2;2000,1;1946,9;2106,4;2228,8;2564,2;2835,7
Ямало-Ненецкий   автономный округ;16,0;2,1;8,4;7,5;1,9;19,6;0,7;-;0,5;0,9;0,9;18,1;-;-;14,6;16,7;28,1;39,1;49,5
Тюменская область без автономных округов;303,6;339,9;422,2;482,0;513,4;681,1;107,1;1130,1;1562,1;2062,4;3419,5;2919,0;4695,8;5000,7;5902,7;6228,4;6392,7;7514,4;11054,3
Челябинская область;1796,9;2441,8;2648,6;3285,4;3677,0;3974,4;4550,6;4975,2;6230,5;5913,2;7200,3;8898,3;9999,6;10811,6;9015,8;10603,0;14437,5;15665,0;14954,0
Сибирский          федеральный округ;2248,3;3358,7;4248,7;5678,8;6477,8;7059,4;7901,7;10244,5;10598,3;11278,5;13197,9;16376,2;20847,7;20192,1;26950,9;31463,0;31234,4;35737,7;39655,2
Республика Алтай   ;0,4;0,4;1,4;1,3;0,7;1,3;0,7;15,7;21,5;23,1;11,1;12,4;15,0;1,8;6,6;1,5;3,2;-;-
