Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
3.  УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
ПОТРЕБЛЕНИЕ ПРОДУКТОВ ПИТАНИЯ;;;;;;;;;;;;;;;;;;;
3.21. ПОТРЕБЛЕНИЕ САХАРА на душу населения1);;;;;;;;;;;;;;;;;;;
"(в год; килограммов)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Уральский      федеральный округ;31;31;32;32;32;34;34;35;36;37;37;38;40;40;38;37;37;37;37
Курганская область;30;30;33;32;35;38;38;41;40;40;37;38;39;38;37;33;34;35;36
Свердловская область ;33;33;34;32;33;35;34;36;36;37;37;39;39;39;38;39;40;39;39
Тюменская область;30;29;31;31;32;34;35;34;39;40;39;41;46;46;43;40;39;38;38
Челябинская область;29;30;31;32;33;33;34;34;33;33;33;35;35;35;35;34;34;33;34
Сибирский    федеральный округ;31;31;31;32;34;34;35;36;36;35;34;35;35;35;35;34;34;34;34
Республика Алтай;28;30;31;31;32;33;33;33;33;36;35;37;38;37;34;33;33;33;33
Республика Тыва;22;22;23;22;24;25;24;24;25;25;24;25;25;25;25;25;25;24;24
Республика Хакасия;35;34;35;33;32;34;33;33;32;31;30;31;32;32;32;32;30;32;32
Алтайский край;33;34;35;36;39;42;42;43;42;38;38;40;38;39;39;37;37;38;38
Красноярский край;23;22;22;23;25;25;26;28;29;29;28;27;27;27;28;28;28;28;28
Иркутская область;25;26;26;25;27;29;34;34;33;32;32;34;34;33;32;31;32;31;32
Кемеровская область;29;30;30;31;33;33;34;34;34;33;32;34;33;34;33;33;33;32;32
Новосибирская область ;31;32;32;33;35;35;35;35;35;34;36;35;36;36;36;36;35;36;36
Омская область;48;50;50;50;50;50;49;49;49;47;47;47;48;48;48;44;42;42;38
Томская область;30;29;29;29;34;33;33;34;34;33;32;34;35;34;34;35;36;37;37
Дальневосточный     федеральный округ;33;32;32;32;33;34;34;35;35;35;35;35;36;36;36;36;35;35;35
Республика Бурятия;24;25;26;25;25;26;26;27;28;27;28;30;30;31;29;30;29;29;29
Республика Саха (Якутия);33;33;34;33;33;34;33;33;34;34;35;36;36;36;36;36;36;36;36
Забайкальский край;30;29;30;32;34;34;34;33;33;33;33;33;33;33;33;33;34;34;34
Камчатский край;28;31;31;31;33;34;35;35;35;35;35;35;35;36;36;34;30;29;29
Приморский край;41;36;35;35;36;39;41;40;40;40;40;39;39;40;41;42;41;40;40
Хабаровский край ;31;32;32;31;33;34;34;36;36;36;35;36;36;35;35;33;33;33;33
Амурская область;32;32;33;29;31;31;31;32;32;31;31;33;36;36;37;35;36;37;38
Магаданская область;38;36;39;34;31;36;36;36;36;36;35;36;35;36;36;36;37;37;39
Сахалинская область;32;30;31;28;30;32;31;31;33;33;33;32;32;32;32;32;31;33;32
Еврейская автономная    область;45;43;43;42;43;42;42;41;41;42;39;38;39;38;37;37;36;37;38
Чукотский автономный округ;45;43;44;34;39;37;39;40;40;33;33;34;43;43;34;32;30;30;32
??????;;;;;;;;;;;;;;;;;;;
1) Данные по автономным округам, входящим в состав областей, не разрабатывались в связи с отсутствием информационной базы.;;;;;;;;;;;;;;;;;;;
