Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
25. ВНЕШНЯЯ ТОРГОВЛЯ;;;;;;;;;;;;;;;;;;;
22.2. ВНЕШНЯЯ ТОРГОВЛЯ СО СТРАНАМИ СНГ;;;;;;;;;;;;;;;;;;;
22.2.2. Импорт;;;;;;;;;;;;;;;;;;;
"(в фактически действовавших ценах; миллионов долларов США)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Южный            федеральный округ;474,3;566,5;485,4;859,9;1202,1;1681,3;1980,4;2862,5;3581,0;2044,1;2946,9;3750,2;3213,3;3175,3;2429,0;1462,2;1635,0;1799,4;2063,5
Республика Адыгея;0,9;0,7;0,7;0,4;0,3;0,4;0,3;0,6;0,6;2,4;3,9;1,9;3,2;4,0;6,1;6,0;5,1;4,3;4,1
Республика Калмыкия;22,1;23,3;12,0;8,4;15,5;13,5;15,2;21,6;41,5;29,9;29,3;26,8;34,7;19,2;7,1;0,2;0,0;0,0;0,2
Республика Крым;;;;;;;;;;;;;;;4,5;50,7;24,0;28,4;37,7
Краснодарский край;70,3;69,2;82,1;92,1;97,0;154,3;184,8;217,2;504,3;349,9;536,7;440,5;584,8;721,6;585,0;407,7;499,4;684,5;645,1
Астраханская область;16,4;15,9;12,3;17,3;20,1;35,6;40,3;92,6;59,6;103,2;78,1;69,6;44,0;176,9;217,0;16,4;230,0;32,1;23,8
Волгоградская область;84,1;72,3;73,0;184,2;182,1;316,9;232,2;245,1;273,5;230,7;360,4;444,4;542,8;430,0;320,3;250,0;231,1;206,5;267,0
Ростовская область;280,5;385,1;305,3;557,5;887,1;1160,6;1507,6;2285,4;2701,5;1328,0;1938,5;2767,0;2003,8;1823,6;1288,4;723,1;642,2;839,5;1083,1
г. Севастополь;;;;;;;;;;;;;;;0,6;8,1;3,2;4,1;2,4
Северо-Кавказский     федеральный округ;61,4;58,9;74,1;87,5;98,6;221,1;180,9;254,0;360,3;231,9;322,4;516,4;596,5;527,5;479,1;305,4;235,4;225,3;216,5
Республика Дагестан;19,8;13,3;15,3;47,2;46,7;154,4;104,1;148,3;222,8;162,1;212,6;310,1;262,8;246,6;226,0;160,9;104,8;51,5;27,1
Республика Ингушетия;3,0;0,5;0,1;0,0;3,4;1,8;1,3;0,3;0,6;0,7;4,5;9,3;1,8;0,9;0,5;0,9;0,2;0,2;0,7
Кабардино-Балкарская Республика;8,7;2,1;2,1;3,2;4,5;3,3;4,8;9,7;17,2;9,1;8,4;15,8;9,2;13,7;11,0;11,7;8,9;9,5;9,5
Карачаево-Черкесская Республика;2,5;2,0;1,3;1,6;2,0;1,8;2,0;4,9;3,9;2,1;10,0;21,7;20,3;20,4;16,5;13,2;9,6;8,8;8,2
Республика Северная Осетия – Алания;8,5;20,2;27,3;15,9;15,4;28,2;23,7;20,9;20,1;6,4;7,3;12,9;19,8;18,7;11,5;5,5;2,9;5,4;4,4
Чеченская Республика;0,0;-;0,0;-;0,0;-;-;0,0;0,0;0,0;-;1,2;3,3;8,0;1,8;1,5;0,1;1,1;3,4
Ставропольский край;18,9;20,8;28,0;19,6;26,6;31,6;45,0;69,9;95,7;51,5;79,6;145,4;279,3;219,2;211,8;111,7;108,9;148,8;163,2
Приволжский федеральный округ;1202,7;998,3;884,2;1000,0;1313,8;1682,5;1921,4;2591,9;3133,0;2013,8;1991,9;1894,4;3414,8;3826,3;3131,5;2010,7;1477,6;1956,3;1760,3
Республика Башкортостан;71,9;40,1;19,1;45,9;128,2;171,8;161,3;207,6;173,5;196,1;167,7;150,4;371,8;217,2;254,6;130,7;147,0;145,6;134,1
Республика Марий Эл;2,7;3,3;1,7;1,7;0,3;0,3;0,2;0,8;6,3;4,7;8,9;7,7;20,0;15,9;10,1;5,5;4,8;9,2;6,9
Республика Мордовия;3,2;3,9;2,0;3,7;6,9;3,3;4,1;8,9;49,0;5,8;83,8;32,2;98,5;28,1;30,1;17,6;8,9;14,1;24,7
Республика Татарстан;115,1;77,8;57,6;85,4;84,5;90,4;96,2;147,9;168,2;175,1;161,8;314,3;648,7;847,7;607,3;333,7;244,3;378,8;339,4
Удмуртская Республика;40,7;43,4;44,3;50,7;43,7;50,9;23,8;64,4;22,7;11,3;68,0;188,6;173,0;405,2;453,1;258,7;16,1;26,3;32,1
Чувашская Республика;9,5;9,0;7,8;6,7;8,5;15,5;16,6;23,6;27,2;9,4;7,2;15,4;34,9;79,0;56,1;56,7;55,8;55,6;62,1
Пермский край;9,6;7,2;3,6;5,7;5,3;73,1;70,2;70,7;127,5;65,0;54,8;36,1;150,9;153,9;161,6;118,8;111,6;136,4;163,6
Кировская область;87,0;86,8;58,9;99,1;124,5;13,9;12,0;21,0;23,1;8,3;13,1;16,8;33,3;35,0;19,9;11,0;15,1;23,0;24,0
Нижегородская область;486,2;418,7;379,6;413,9;501,2;160,9;83,0;512,8;562,4;447,9;209,5;300,8;474,6;466,9;371,8;226,4;231,4;406,7;259,1
Оренбургская область;5,7;6,8;7,9;9,3;15,9;694,0;951,9;1038,4;1334,5;759,4;767,0;333,3;723,2;574,8;547,7;356,6;320,1;377,1;320,3
Пензенская область;51,2;74,4;106,3;90,3;87,4;9,0;9,0;12,2;17,4;13,2;10,5;15,0;46,7;54,4;45,3;28,5;26,4;31,1;38,9
Самарская область;260,8;180,2;139,2;137,5;173,7;172,5;202,7;312,0;403,3;209,7;278,4;302,0;411,2;566,8;390,1;351,4;175,8;235,3;239,3
Саратовская область;44,6;34,9;40,7;34,1;115,0;209,1;267,5;126,0;188,6;89,8;135,6;113,2;172,0;162,1;103,8;63,7;63,3;82,1;77,1
Ульяновская область;14,5;11,8;15,5;16,0;18,7;17,8;22,9;45,6;29,3;18,1;25,6;68,6;56,0;219,3;80,0;51,4;57,0;35,0;38,6
Уральский        федеральный округ;849,2;821,4;899,3;1187,3;1928,2;1858,2;2125,3;2877,9;3845,5;2323,7;2603,7;2080,3;3571,0;3092,5;2132,0;1743,7;1660,2;2132,8;2325,8
Курганская область;44,7;31,4;14,8;57,7;122,3;134,2;193,3;224,6;228,8;67,5;54,8;6,1;42,8;51,1;15,5;19,2;23,6;18,2;15,3
Свердловская область;260,8;269,4;283,1;311,5;528,8;597,3;774,6;892,4;1321,6;685,9;721,9;475,0;939,9;808,9;772,6;604,6;674,2;901,0;1151,2
Тюменская область;99,7;63,5;173,7;179,5;73,2;108,1;107,0;179,1;168,6;243,8;575,3;1369,0;614,4;288,6;129,4;64,1;62,8;113,9;124,6
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;…;…;…;12,1;8,7;50,7;33,2;41,5;21,8;62,7;27,6;51,2;42,6;97,1;43,6;39,4;44,9;59,3;83,1
Ямало-Ненецкий автономный округ;…;…;…;115,2;32,1;32,5;2,1;20,8;12,6;20,1;40,3;64,0;70,4;69,0;51,8;4,1;2,5;12,1;3,9
Тюменская область без автономных округов;…;…;…;52,2;32,4;24,9;71,7;116,8;134,2;161,0;507,4;1253,8;501,4;122,5;34,0;20,6;15,4;42,4;37,6
Челябинская область;444,0;457,1;427,7;638,6;1203,9;1018,6;1050,4;1581,8;2126,5;1326,5;1251,7;230,2;1973,9;1943,9;1214,5;1055,8;899,6;1099,7;1034,7
Сибирский    федеральный округ;866,0;930,3;808,3;974,0;1317,9;1427,2;1917,7;2138,6;2499,6;1554,2;1411,7;856,7;2273,4;2477,0;2135,9;2154,2;1266,7;1739,5;1958,5
Республика Алтай;6,4;8,9;6,3;5,4;3,1;1,4;0,7;0,7;1,2;0,3;0,3;0,0;2,2;7,0;7,0;4,7;6,0;0,9;1,0
Республика Тыва;0,3;0,2;0,0;0,0;0,0;-;0,7;1,2;0,3;0,0;-;-;0,1;15,2;0,2;0,2;0,0;0,9;0,0
Республика Хакасия;112,9;117,7;128,0;159,6;187,8;269,4;372,5;401,9;411,7;225,2;309,1;346,3;319,4;258,5;10,0;14,8;3,5;2,2;2,6
Алтайский край;66,4;85,8;45,9;101,9;193,3;167,9;234,1;212,7;326,4;221,9;188,4;57,4;196,4;254,6;216,8;119,9;149,7;282,4;290,7
Красноярский край;177,0;232,3;159,4;148,1;132,8;161,7;293,3;313,5;287,4;188,4;156,4;137,5;265,1;491,3;441,6;504,4;199,3;236,5;327,2
Иркутская область;155,8;101,0;142,0;124,0;217,6;239,2;273,1;311,2;392,3;252,1;165,7;69,1;206,0;110,8;469,6;427,2;336,0;437,9;608,7
Кемеровская область;83,6;113,1;78,2;95,7;184,3;272,0;275,4;328,0;332,8;176,3;164,8;71,4;669,6;457,2;185,7;243,3;56,6;85,4;77,7
Новосибирская область;150,7;162,0;147,2;177,5;204,1;123,1;129,4;191,9;284,4;157,7;196,2;126,4;242,5;367,8;365,3;215,6;254,5;388,0;366,2
Омская область;106,4;105,2;97,8;119,0;176,0;174,9;266,0;310,0;381,1;249,3;159,4;41,3;278,9;280,0;181,8;184,5;120,5;147,3;160,6
Томская область;6,5;4,1;3,5;42,8;18,9;17,6;72,5;67,5;82,0;83,0;71,4;7,3;93,2;234,6;257,9;439,6;140,6;157,9;123,8
Дальневосточный     федеральный округ;43,3;42,0;33,4;11,0;14,0;23,3;57,0;54,7;57,7;82,3;87,0;83,1;157,1;211,1;306,2;246,4;83,0;137,5;109,3
Республика Бурятия;5,2;9,2;13,9;1,3;1,6;3,3;30,8;35,5;38,7;62,4;61,9;66,5;93,5;93,2;86,7;62,7;6,4;12,2;9,6
Республика Саха (Якутия);4,0;1,9;5,9;1,9;1,6;1,7;3,1;1,5;2,6;1,9;6,1;2,0;6,4;5,4;6,6;5,3;5,2;8,0;2,9
Забайкальский край;3,8;3,6;1,2;0,4;1,3;0,8;0,3;0,8;1,1;1,7;5,6;0,0;2,8;2,5;2,6;3,5;2,3;2,2;2,9
Камчатский край;10,5;14,0;4,1;1,9;3,5;0,4;0,5;0,3;0,2;0,1;0,1;0,1;14,5;9,1;1,4;0,9;0,8;3,3;0,6
Приморский край;8,4;7,0;6,6;3,4;3,8;1,9;1,9;1,1;2,1;1,6;2,9;8,3;13,4;40,7;68,1;43,6;31,1;52,2;37,4
Хабаровский край;1,3;1,6;0,5;0,8;0,5;12,5;17,4;14,1;12,2;13,0;8,9;1,5;7,1;10,5;26,2;15,2;12,5;42,0;47,0
Амурская область;0,8;0,4;0,1;0,6;0,8;0,1;2,0;0,6;0,3;0,5;1,1;0,8;16,0;35,7;104,0;109,6;17,4;4,7;6,5
Магаданская область;1,5;0,1;0,1;0,1;0,2;0,2;0,4;0,1;0,3;0,0;0,3;0,3;0,0;0,2;0,4;0,4;0,3;0,1;0,3
Сахалинская область;7,4;3,8;0,6;0,3;0,4;0,6;0,5;0,6;0,2;1,0;0,1;3,0;2,9;10,1;8,2;5,0;6,7;11,6;1,3
Еврейская автономная область;0,4;0,4;0,1;0,2;0,3;0,3;0,1;0,1;0,0;0,1;-;0,6;0,5;3,6;1,9;0,2;0,3;0,2;0,3
Чукотский автономный округ;-;-;0,3;0,1;0,0;1,5;-;-;-;0,0;-;-;0,0;0,1;0,1;-;0,0;1,0;0,5
