Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
4. ОБРАЗОВАНИЕ;;;;;;;;;;;;;;;;;;;
 4.20. ВЫПУСК СПЕЦИАЛИСТОВ   СРЕДНЕГО ЗВЕНА1);;;;;;;;;;;;;;;;;;;
 (тысяч  человек);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;579,3;608,6;669,7;701,3;702,7;684,4;699,5;698,5;671,1;630,9;572,1;518,0;486,3;439,0;451;446;469,1;506,9;531,5
Центральный         федеральный округ;139,3;147,8;160,7;163,4;159,1;152,6;157,7;157,5;153,5;143,7;130,8;117,8;110,7;100,4;102,6;101,7;106,3;115,2;117,1
Белгородская область;6,4;6,9;6,8;6,9;6,7;6,5;6,8;6,6;6,5;5,7;5,3;4,8;4,5;4,2;5,0;4,9;4,5;5,1;5,6
Брянская область;7,0;6,9;7,5;7,5;7,6;7,0;6,5;6,5;6,0;5,6;5,3;5,0;4,3;4,3;3,9;4,0;4,1;4,5;4,7
Владимирская область;6,9;7,1;8,4;8,3;8,0;7,5;7,4;7,2;7,0;6,5;5,6;4,9;4,5;4,1;4,2;4,1;4,1;4,4;4,8
Воронежская область;10,5;11,1;13,6;13,3;13,1;12,8;13,5;13,5;13,6;12,6;10,8;8,4;8,0;8,5;8,5;8,0;8,2;8,3;8,4
Ивановская область;4,2;4,5;4,8;4,8;4,6;4,5;4,2;3,9;4,2;4,3;3,9;3,4;3,4;2,5;2,9;2,5;2,7;3,1;3,5
Калужская область;4,1;4,6;5,2;4,7;4,5;3,9;4,4;4,6;4,2;4,2;3,9;3,6;3,4;2,9;2,9;2,9;3,1;3,1;3,1
Костромская область;3,4;3,1;3,4;3,5;3,2;2,9;3,3;3,3;3,0;2,9;2,7;2,3;2,3;2,0;1,8;1,6;1,9;2,2;2,3
Курская область;5,3;5,8;6,3;6,6;6,5;5,9;6,3;6,4;6,6;5,5;5,5;4,8;4,3;4,2;4,1;3,9;4,1;4,7;5,0
Липецкая область;5,2;5,2;5,9;6,1;6,0;6,1;6,1;6,0;5,6;5,3;4,5;4,0;3,9;3,6;3,6;3,6;3,8;4,1;4,1
Московская область;17,3;18,8;20,1;20,4;21,0;20,4;21,0;20,0;19,3;17,3;15,5;14,4;13,6;11,9;12,8;13,2;13,9;16,2;17,6
Орловская область;3,4;3,4;3,7;3,7;3,6;3,3;3,1;3,2;3,0;2,7;3,1;2,6;2,5;2,5;2,7;2,7;2,6;2,8;2,8
Рязанская область;5,5;5,4;5,7;6,2;6,1;5,6;6,0;5,8;5,8;5,7;5,0;4,7;4,8;4,2;3,9;4,1;4,3;4,7;4,6
Смоленская область;5,2;5,3;6,2;5,8;6,1;6,4;6,1;6,1;6,0;5,3;4,8;4,1;3,9;3,4;3,1;2,9;3,1;3,3;3,3
Тамбовская область;5,4;5,5;5,7;6,2;5,7;5,9;6,2;6,2;6,4;5,5;4,5;4,1;3,7;3,3;3,6;4,1;4,4;4,1;4,2
Тверская область;6,6;7,1;7,3;7,8;7,5;7,4;7,4;7,5;7,5;7,0;6,3;5,3;5,0;4,3;4,1;3,6;4,0;4,4;4,7
