Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.5. ВНУТРЕННИЕ ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;76697,1;105260,7;135004,5;169862,4;196039,9;230785,2;288805,2;371080,3;431073,2;485834,3;523377,2;610426,7;699869,8;749797,6;847527,0;914669,1;943815,2;1019152,4;1028247,6
Центральный    федеральный округ;38273,2;51879,0;68550,9;87117,1;99798,4;120183,2;155694,8;206465,2;238761,9;277118,3;288960,0;331758,9;369069,5;398597,2;447161,2;482660,8;491139,8;530212,2;524452,2
Белгородская область;110,1;121,5;155,0;155,8;183,2;245,0;333,8;413,5;759,4;615,4;891,7;943,5;1261,8;1465,6;1790,5;1921,1;1779,9;1921,1;2147,9
Брянская область;51,4;96,4;104,5;151,5;177,3;249,7;299,2;196,1;262,4;257,1;202,7;273,0;299,3;352,1;408,9;547,8;704,3;977,7;1390,4
Владимирская область;382,5;487,0;684,0;1004,6;1330,1;1463,1;1514,3;2163,3;2965,2;2858,0;2478,9;2792,9;3486,7;3647,8;3878,4;3767,1;4511,5;5391,3;5003,7
Воронежская область;890,5;1211,1;1412,9;1574,0;1698,8;2140,4;2690,7;3223,2;3664,0;4961,4;5286,9;5044,8;6421,8;6172,2;6348,1;6379,8;6436,1;8164,5;8053,1
Ивановская область;72,0;112,8;134,7;155,2;198,0;228,8;256,5;293,7;418,0;394,7;423,0;523,6;601,0;572,0;643,8;712,8;642,0;585,7;681,5
Калужская область;674,2;1010,1;1434,0;1952,6;1958,8;2362,9;3039,6;4131,7;5403,9;6845,4;7300,9;8766,1;10397,7;9316,5;10296,7;9970,0;9283,7;6070,9;7129,0
Костромская область;13,8;16,7;19,3;19,3;17,7;21,4;23,5;28,4;40,9;50,7;56,3;55,5;78,5;101,8;92,9;149,5;137,1;130,8;160,9
Курская область;203,0;294,3;355,8;525,9;632,4;728,2;1824,5;2461,7;2264,9;1930,5;2128,9;1533,7;2369,0;3013,6;3466,0;2762,6;4948,7;5936,1;2749,3
Липецкая область;22,8;23,4;37,0;34,7;45,0;33,7;58,0;67,4;81,9;69,9;66,6;111,5;143,0;233,0;287,5;410,5;352,3;291,1;510,1
Московская область;8803,7;11509,4;14452,5;18859,8;20577,8;21738,6;32933,0;41136,2;46089,3;54243,0;64980,6;80137,9;84645,4;93252,4;103827,2;111318,2;107311,1;119715,9;124272,6
Орловская область;67,4;89,1;100,5;102,8;104,5;108,3;214,5;339,9;254,7;252,2;272,5;315,6;379,8;474,5;397,4;526,0;644,4;976,4;611,9
Рязанская область;206,7;318,9;468,5;632,7;563,4;629,6;603,1;899,4;1042,4;915,9;1169,6;1109,3;1202,4;1400,7;1472,4;2206,9;2026,2;1594,4;1965,1
Смоленская область;80,2;114,1;119,4;193,9;174,7;203,3;485,2;674,7;685,2;829,8;787,4;871,6;855,5;966,7;1052,8;1323,9;1414,8;1604,5;1723,0
Тамбовская область;228,9;358,6;294,1;421,0;456,5;499,5;463,2;873,2;840,8;636,5;805,4;918,5;953,2;1440,4;2297,0;2182,6;1666,8;1079,2;921,1
Тверская область;490,2;719,8;881,5;1117,6;1212,1;1482,3;2084,9;2806,0;3055,8;2768,7;2924,7;3294,1;4085,7;3595,7;4140,9;4690,0;4786,3;4644,3;4358,3
Тульская область;431,5;735,5;709,8;704,2;895,8;891,0;905,8;1006,6;1476,7;1376,9;1565,8;1715,1;2041,5;2435,1;3090,1;4224,7;5574,8;5974,9;6680,1
Ярославская область;617,1;958,9;1152,9;1438,2;1479,8;1917,1;2951,2;3890,5;3680,5;3292,0;3179,1;4075,1;4201,1;5405,2;5421,6;6782,1;8720,7;6938,5;5200,0
г. Москва;24927,1;33701,3;46034,5;58073,3;68092,3;85240,3;105013,8;141859,7;165775,9;194820,2;194439,2;219277,2;245646,1;264751,7;298249,0;322785,1;330199,1;358214,8;350894,2
Северо-Западный   федеральный округ;10757,0;14693,2;18108,5;23465,1;26172,9;30988,3;37971,7;48087,8;58586,3;64643,9;70737,3;81504,9;100002,7;108026,7;118612,3;128182,7;131973,6;139544,2;143018,4
Республика Карелия;63,2;81,6;113,7;127,0;180,3;161,7;227,5;381,6;516,8;520,1;568,1;704,9;765,6;897,7;985,9;1050,7;964,9;943,2;1093,9
Республика Коми;262,1;357,8;419,7;523,8;708,0;661,0;891,0;1253,7;1489,8;1824,0;1577,7;1704,5;1827,1;2239,8;2152,4;2400,1;2390,5;2350,0;2019,7
Архангельская область;129,5;191,1;216,4;292,0;366,7;352,7;845,1;793,7;622,3;1155,5;724,5;898,6;1106,8;1247,3;1460,6;1471,0;1576,7;1544,4;1587,3
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;2,0;3,0;2,8;3,2;4,6;3,9;5,3;8,7;21,4;39,1;39,9;42,0;52,1;54,8;66,0;65,2;41,2;21,5;29,5
Архангельская область    без автономного округа;127,5;188,1;213,6;288,8;362,1;348,8;839,7;785,0;601,0;1116,5;684,6;856,6;1054,7;1192,5;1394,6;1405,7;1535,5;1522,9;1557,8
Вологодская область;32,1;57,7;65,8;60,2;76,3;81,2;131,7;168,2;234,3;298,9;286,8;310,9;311,7;362,7;366,4;377,3;411,9;479,5;639,4
Калининградская область;199,9;305,9;376,4;349,9;463,6;481,2;580,5;717,9;678,8;957,9;1184,8;1310,0;901,8;1074,3;1005,9;1146,8;1293,5;1094,0;1221,6
Ленинградская область;836,8;1171,8;1833,3;2291,2;1337,6;1640,9;2056,7;2598,4;3526,3;3644,3;4400,2;4583,7;6189,9;5472,7;6708,8;7587,1;6335,3;6863,5;7431,9
Мурманская область;371,0;401,1;565,9;1272,5;1087,0;1071,5;1245,0;1629,5;2245,6;2168,9;2006,6;2077,8;2383,6;2518,0;2599,3;2513,4;2404,6;2276,1;2601,8
Новгородская область;69,3;126,2;123,9;164,8;210,9;183,9;257,3;438,9;539,8;612,7;708,6;857,1;1391,5;1208,7;1093,0;1587,8;1694,7;2751,8;2031,1
Псковская область;13,0;11,8;21,4;26,1;25,4;24,2;37,0;63,2;46,6;63,1;57,1;67,4;173,2;171,2;167,6;337,1;430,5;437,7;226,6
г. Санкт-Петербург;8780,1;11988,2;14372,0;18357,7;21717,2;26329,9;31699,9;40042,7;48686,1;53398,5;59222,8;68990,0;84951,5;92834,4;102072,4;109711,5;114470,8;120804,0;124165,2
Южный           федеральный округ;2392,1;2860,2;3972,4;4874,1;5957,9;6755,8;8284,8;11142,3;11398,1;12023,7;13027,3;15906,0;18618,0;19987,0;30053,6;26618,8;25797,0;25231,9;25983,2
Республика Адыгея;10,2;9,9;11,9;14,6;13,6;16,9;36,2;40,8;44,0;73,2;59,7;151,6;161,5;170,1;205,7;202,4;225,2;241,3;251,3
Республика Калмыкия;6,3;11,9;16,1;17,0;23,5;23,4;36,0;51,5;56,9;64,2;62,7;80,8;76,8;68,2;75,8;75,3;71,6;67,8;77,9
Республика Крым;;;;;;;;;;;;;;;511,9;1235,9;1410,9;1487,7;1503,0
Краснодарский край;699,2;967,2;1490,9;1617,6;1674,6;1726,0;2185,4;2947,9;3260,0;3202,6;3260,3;3826,6;4817,6;4669,4;5596,5;6792,0;5866,1;5422,0;6323,6
Астраханская область;169,5;244,9;292,7;290,0;350,6;396,4;461,2;330,3;294,1;366,0;369,5;612,0;572,9;568,8;549,9;563,1;458,5;549,4;515,8
Волгоградская область;331,2;426,3;487,9;601,2;762,9;737,6;1099,8;1768,9;1897,1;2305,6;2606,6;3229,7;3669,5;5294,1;8123,8;3417,7;3447,8;3547,6;3541,3
Ростовская область;1175,6;1200,0;1672,9;2333,9;3132,6;3855,6;4466,1;6002,8;5846,0;6012,1;6668,4;8005,4;9319,7;9216,4;14722,6;13682,2;13663,8;13102,3;12944,3
г. Севастополь;;;;;;;;;;;;;;;267,4;650,2;653,1;813,8;826,1
Северо-Кавказский     федеральный округ ;310,3;432,1;518,1;650,4;828,4;944,0;1200,4;1610,2;2183,8;2526,5;2639,8;4017,7;3448,1;3695,5;4197,3;4291,9;4397,3;4609,0;5246,4
Республика Дагестан;74,8;107,0;153,1;203,4;260,9;204,9;335,0;437,4;602,9;710,8;674,4;773,0;872,3;893,5;972,2;969,5;929,7;914,1;1206,9
Республика Ингушетия;-;1,7;2,0;2,0;2,6;4,1;4,7;8,8;9,9;13,1;18,6;28,9;40,6;43,0;48,1;78,1;68,8;62,1;103,9
Кабардино-Балкарская    Республика;33,6;56,9;70,8;107,2;83,8;199,6;151,5;283,1;361,9;393,1;436,2;484,6;552,7;552,9;606,6;489,5;502,2;654,5;711,1
Карачаево-Черкесская    Республика;38,0;57,1;57,2;70,7;104,0;128,3;179,8;205,8;316,2;308,2;268,5;310,4;368,3;330,6;403,7;602,9;492,2;510,3;516,7
