Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
РАСПРЕДЕЛЕНИЕ ЧИСЛА ПРИБЫВШИХ ПО НАПРАВЛЕНИЯМ ПЕРЕДВИЖЕНИЯ;;;;;;;;;;;;;;;;;;;
1.21.2. Из других регионов;;;;;;;;;;;;;;;;;;;
(в процентах от общего числа прибывших);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;38,3;40,1;40,2;41,4;40,2;39,0;39,6;37,6;38,9;38,6;41,6;39,6;41,8;42,5;42,7;44,0;44,4;45,6;46,5
Центральный         федеральный округ;47,6;51,1;51,9;54,6;53,6;51,0;51,8;49,1;50,3;49,7;55,8;50,8;53,9;55,1;54,8;56,8;55,6;58,1;58,8
Белгородская область;35,5;38,3;38,3;40,6;38,7;37,9;39,7;36,6;38,8;34,8;42,0;41,1;42,2;42,2;39,5;38,1;38,3;37,2;36,0
Брянская область;26,7;26,6;26,3;25,8;23,8;23,5;22,5;19,9;20,5;19,6;19,2;20,1;22,5;23,6;26,0;29,2;33,8;34,7;35,6
Владимирская область;43,2;45,9;45,8;47,5;45,4;42,7;46,2;43,5;39,8;36,7;40,6;41,4;44,4;47,2;48,2;49,7;48,7;47,8;48,9
Воронежская область;39,3;41,5;41,8;43,4;38,5;36,6;35,2;34,0;37,0;38,7;39,8;35,5;35,7;35,6;35,6;37,7;35,5;33,5;34,0
Ивановская область;36,5;35,9;36,5;36,8;34,2;35,0;34,7;33,8;30,4;33,0;36,2;36,9;39,2;40,4;41,8;40,9;42,4;43,5;42,9
Калужская область;43,9;49,9;47,3;49,3;46,5;43,7;43,9;40,8;41,6;39,7;44,1;39,8;42,5;41,1;35,1;35,3;36,5;36,7;37,1
Костромская область;39,5;37,9;38,3;37,1;35,9;31,4;32,9;33,2;32,6;33,3;35,7;28,5;30,7;29,7;30,0;29,9;33,2;34,5;34,2
Курская область;31,1;34,3;36,5;37,1;35,7;35,1;36,7;32,4;32,3;29,7;33,9;31,6;31,9;31,2;35,5;31,7;28,7;32,8;32,7
Липецкая область;38,4;39,4;41,9;40,6;38,7;39,2;42,1;36,8;38,5;38,9;35,5;32,5;31,5;32,5;34,2;32,2;31,7;33,2;33,5
Московская область;56,0;61,3;62,8;65,6;66,6;63,1;64,4;62,3;61,7;59,6;64,5;65,6;66,5;68,6;68,4;67,7;69,2;71,2;71,8
Орловская область;32,5;35,0;31,0;30,8;29,4;27,3;29,8;25,2;30,3;25,7;30,0;32,1;32,5;33,0;37,5;35,2;36,8;37,7;38,4
Рязанская область;40,5;44,4;43,2;42,2;42,2;40,6;40,6;37,8;39,1;35,8;38,8;40,9;43,7;43,9;43,6;43,1;43,0;40,8;41,4
Смоленская область;31,5;33,6;34,8;39,6;35,7;31,9;32,1;33,5;34,8;31,7;36,4;23,6;23,6;27,2;25,8;27,9;30,5;27,9;29,4
Тамбовская область;36,2;35,4;36,2;36,8;35,1;34,3;31,5;30,5;36,3;36,9;41,0;27,2;26,2;24,1;26,6;31,8;32,9;29,6;34,9
Тверская область;39,4;41,8;43,1;45,8;41,8;40,2;40,6;34,6;33,4;31,2;37,0;37,4;38,5;38,5;42,4;43,2;43,8;45,6;46,3
Тульская область;36,2;37,9;37,6;38,4;33,7;33,9;35,6;31,3;32,4;31,6;35,1;28,7;32,3;34,8;33,5;34,8;35,4;33,0;32,7
Ярославская область;38,1;42,8;45,7;45,6;46,5;44,8;44,3;40,8;40,4;38,4;43,9;43,9;44,0;44,4;43,6;43,6;41,2;42,1;44,5
г. Москва;78,5;85,8;87,0;91,1;92,1;87,2;85,4;85,4;84,9;84,8;88,0;85,6;87,5;89,9;88,1;89,3;89,0;88,3;86,0
Северо-Западный      федеральный округ;50,6;54,1;53,4;55,4;53,9;52,0;54,3;51,6;54,3;52,5;54,5;50,4;48,3;47,6;48,6;53,6;54,8;54,5;55,9
Республика Карелия;30,9;28,2;28,3;29,4;27,2;27,1;27,2;24,1;24,3;25,4;28,6;28,0;30,3;30,6;31,3;31,8;33,9;34,4;35,3
