Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.8. ВНУТРЕННИЕ ТЕКУЩИЕ ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ ПО ВИДАМ РАБОТ ;;;;;;;;;;;;;;;;;;;
19.8.3. Прикладные исследования;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;12117,5;16506,1;20454,3;25075,4;30811,6;36360,2;42459,1;54492,6;79885,8;92557,1;92010,7;113096,8;129304,4;133788,0;155231,4;169654,6;181157,9;172547,9;197209,3
Центральный         федеральный округ;5549,2;7517,5;10098,3;12357,0;13881,2;19586,2;22844,3;30338,5;50506,2;63325,5;57489,0;70667,4;82418,0;81561,2;99753,0;106633,4;112827,9;101494,6;122916,7
Белгородская область;20,1;28,9;27,8;43,6;60,4;95,8;89,8;147,9;276,9;144,9;301,5;418,3;397,3;414,5;479,5;517,8;812,5;824,7;734,9
Брянская область;6,2;5,2;7,6;9,6;14,8;12,3;20,3;33,3;37,2;30,3;38,6;38,4;39,2;55,5;93,4;88,0;91,4;147,0;152,6
Владимирская область;59,1;62,6;106,5;121,9;145,7;176,0;165,7;122,9;205,2;125,7;245,0;393,6;429,8;392,2;501,6;373,8;449,5;462,5;433,7
Воронежская область;289,8;102,6;128,9;214,5;229,2;235,3;526,4;557,1;882,1;998,4;1111,2;969,9;1130,7;1065,9;1361,6;1370,3;1064,0;1525,3;1961,5
Ивановская область;19,0;30,0;35,1;27,9;41,3;45,3;40,4;59,2;91,5;102,5;157,3;208,4;263,9;224,4;275,2;294,2;274,9;271,6;261,5
Калужская область;125,6;189,0;278,5;333,4;369,7;471,6;638,4;358,2;934,4;1228,1;1338,0;1558,3;1822,0;1774,9;1249,1;1874,5;1431,2;1169,7;1763,7
Костромская область;4,6;5,6;6,6;6,5;7,2;10,5;7,7;10,6;14,2;27,8;4,4;10,6;36,4;44,4;21,2;22,7;36,4;20,1;8,6
Курская область;5,1;10,9;13,8;18,1;10,9;14,7;17,2;27,8;43,2;45,4;51,5;199,8;130,8;181,6;163,7;195,2;143,6;67,1;67,6
Липецкая область;8,3;6,5;6,9;18,6;28,1;23,2;38,1;27,6;36,2;19,7;18,2;36,2;65,4;63,5;66,9;82,4;80,9;75,1;79,6
Московская область;1149,1;1555,0;2276,9;2656,6;2674,2;4183,7;4104,0;5521,6;7758,2;8436,8;10028,4;12907,7;18102,3;15308,1;21929,1;23379,0;27231,8;25256,3;30504,3
Орловская область;16,3;14,9;16,4;22,5;22,1;17,8;66,9;82,2;41,4;78,2;76,0;60,2;118,6;126,6;167,6;220,4;245,1;240,2;226,5
Рязанская область;8,8;15,3;25,5;32,2;43,3;45,4;54,4;54,8;68,1;46,0;56,7;159,4;187,7;200,9;230,1;253,7;291,4;331,2;434,4
