Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
13.  ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО;;;;;;;;;;;;;;;;;;;
13.9. МОЩНОСТЬ ЭЛЕКТРОСТАНЦИЙ;;;;;;;;;;;;;;;;;;;
 (миллионов киловатт);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;212,8;214,8;214,9;216,0;216,6;219,2;221,4;224,0;225,5;226,1;230,0;233,3;239,7;242,2;256,0;257,1;266,5;272,4;271,6
"Центральный
федеральный округ";44,5;44,8;44,5;44,5;44,3;45,3;45,5;46,9;47,5;47,9;48,8;49,5;50,6;50,8;54,0;54,5;58,3;58,4;58,4
Белгоpодская область;0,2;0,2;0,2;0,2;0,2;0,2;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3;0,3
Брянская область;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,0;0,1
Владимиpская область;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,5;0,5;0,5;0,5;0,7;0,7;0,7;0,7;0,7
Воpонежская область;2,2;2,2;2,2;2,2;2,1;2,1;2,2;2,2;2,2;2,2;2,2;2,3;2,3;2,2;2,3;2,8;2,4;3,0;3,0
Ивановская область;0,7;0,7;0,7;0,7;0,7;0,6;0,6;1,0;1,0;1,0;1,0;0,8;1,2;0,9;0,9;0,9;0,9;0,9;0,9
Калужская область;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,2;0,2;0,2;0,2;0,2;0,2
Костpомская область;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,8;3,9;3,8;3,8;3,8;3,8
Куpская область;4,3;4,3;4,2;4,3;4,3;4,3;4,3;4,3;4,3;4,3;4,3;4,4;4,4;4,4;4,8;4,7;4,7;4,7;4,7
Липецкая область;0,8;0,9;0,9;0,9;0,9;0,9;0,9;0,9;0,9;1,0;1,0;1,0;0,9;1,1;1,1;1,2;1,1;1,2;1,2
Московская область;6,5;6,6;6,3;6,4;6,4;6,4;6,4;7,1;7,5;7,5;8,2;8,2;8,2;8,4;8,1;8,1;7,9;8,0;7,9
Оpловская область;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4
Рязанская область;3,5;3,5;3,5;3,5;3,4;3,5;3,5;3,5;3,5;3,5;3,6;3,6;3,7;3,7;3,7;3,6;3,7;3,8;3,8
Смоленская область;4,0;4,0;4,0;4,0;4,0;4,1;4,0;4,0;4,0;4,0;4,0;4,0;4,0;4,0;4,0;4,0;4,0;4,0;4,0
Тамбовская область;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4
Твеpская область;4,7;4,7;4,7;4,7;4,7;5,7;5,7;5,7;5,8;5,8;5,8;5,8;6,8;6,8;8,4;8,4;6,9;6,9;6,9
Тульская область;2,8;2,8;2,8;2,8;2,6;2,6;2,6;2,6;2,5;2,5;2,5;2,4;2,4;2,6;2,8;2,9;2,5;1,6;1,6
Яpославская область;1,1;1,2;1,2;1,2;1,2;1,2;1,2;1,3;1,3;1,3;1,3;1,3;1,1;1,1;1,5;1,5;1,5;2,0;2,0
г. Москва;8,5;8,5;8,5;8,5;8,5;8,5;8,6;8,7;9,1;9,3;9,5;10,0;10,0;9,8;10,4;10,5;16,7;16,5;16,5
"Северо-Западный
федеральный округ";21,3;21,8;21,9;21,9;21,9;22,4;23,1;23,2;23,4;23,4;23,9;24,5;25,5;26,0;26,9;26,6;28,4;30,3;28,4
