Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
12. ПРЕДПРИЯИТИЯ И ОРГАНИЗАЦИИ;;;;;;;;;;;;;;;;;;;
ФИНАНСОВЫЕ РЕЗУЛЬТАТЫ ДЕЯТЕЛЬНОСТИ ОРГАНИЗАЦИЙ ;;;;;;;;;;;;;;;;;;;
12.9. ЧИСЛЕННОСТЬ РАБОТНИКОВ, ПЕРЕД КОТОРЫМИ ОРГАНИЗАЦИЯ ИМЕЕТ ПРОСРОЧЕННУЮ ЗАДОЛЖЕННОСТЬ ПО ЗАРАБОТНОЙ ПЛАТЕ1);;;;;;;;;;;;;;;;;;;
"(на конец года; тысяч человек)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;9092,0;7278,2;6036,0;4198,5;1916,0;821,0;408,0;195,7;323,0;164,4;111,0;69,0;53,0;54,3;48,9;65,9;49,1;39,9;36,7
Центральный      федеральный округ;1727,8;1334,3;1158,2;885,0;379,9;162,0;61,8;25,9;87,4;35,8;28,0;9,0;10,0;7,9;10,8;8,2;4,1;6,2;6,3
Белгородская область;99,1;78,7;73,3;27,6;10,2;3,0;3,5;1,4;2,1;0,9;1,0;1,0;0,6;0,2;0,2;0,1;0,0;0,0;0,2
Брянская область;118,2;101,3;84,3;73,2;43,4;24,0;3,4;0,2;6,2;2,4;1,0;0,4;0,1;0,6;1,7;0,1;0,5;0,4;0,4
Владимирская область;86,9;58,0;57,6;41,1;23,0;11,0;3,7;0,5;1,1;1,5;1,0;1,0;0,2;0,4;0,1;-;-;-;-
Воронежская область;256,4;205,3;175,1;132,0;42,4;10,0;2,6;3,2;8,2;1,6;1,0;0,0;1,0;0,1;-;0,1;0,0;0,2;0,2
Ивановская область;93,8;51,9;40,2;25,0;18,3;8,0;5,6;2,9;14,1;3,3;1,0;-;0,1;-;2,1;1,2;0,1;1,0;1,2
Калужская область;38,0;25,2;22,9;18,0;5,5;3,0;0,9;0,5;2,4;3,1;1,0;0,5;0,7;0,9;1,0;1,3;0,4;0,7;0,7
Костромская область;77,1;52,7;33,0;30,0;18,7;7,0;5,8;1,6;5,8;3,4;2,0;1,0;0,2;0,1;0,6;0,4;-;0,1;0,2
Курская область;133,0;131,0;107,7;96,5;24,9;8,0;1,8;0,7;2,0;2,2;2,0;1,0;0,4;0,2;0,2;-;-;-;0,2
Липецкая область;80,9;67,8;65,8;36,4;9,1;4,0;2,2;0,3;4,3;1,2;0,2;-;-;0,2;0,5;0,2;0,0;0,0;0,0
Московская область;113,4;82,1;61,9;34,9;8,5;6,0;1,5;2,9;12,9;0,4;0,4;2,0;2,0;0,9;0,1;0,1;0,4;0,8;0,3
Орловская область;47,4;50,6;49,2;29,6;20,4;15,0;4,9;1,0;4,1;2,6;1,0;0,0;0,2;0,4;0,1;0,6;0,5;0,5;0,0
Рязанская область;64,3;43,3;38,7;27,0;14,4;7,0;2,8;0,6;3,9;0,6;1,0;0,1;0,1;0,2;0,1;0,1;0,2;0,1;0,1
Смоленская область;55,0;48,3;38,4;27,6;12,2;4,0;2,0;0,3;1,2;1,2;1,0;1,0;0,3;0,3;0,5;0,4;0,7;0,6;0,4
Тамбовская область;127,8;88,7;83,4;70,8;27,4;8,0;0,0;0,0;0,4;0,1;-;-;-;0,1;-;0,0;0,0;0,2;0,2
Тверская область;87,5;66,1;69,4;55,6;23,7;13,0;6,5;1,7;1,0;1,3;1,0;0,4;-;1,1;1,4;0,9;0,3;0,7;0,8
Тульская область;111,1;92,6;85,5;94,8;44,9;20,0;9,5;0,8;9,0;5,8;5,0;1,0;0,4;0,2;0,2;0,4;0,4;0,0;-
Ярославская область;59,0;36,3;27,7;19,3;16,6;6,0;3,7;1,7;6,6;3,3;1,0;1,0;1,0;0,8;1,9;1,2;0,4;0,1;0,2
г. Москва;78,8;54,4;44,1;45,5;16,3;4,0;1,6;5,6;2,1;0,9;8,0;1,0;3,0;1,2;0,2;1,2;0,4;0,9;1,2
Северо-Западный     федеральный округ;547,3;432,3;356,7;265,2;115,5;38,0;11,9;4,6;15,9;14,2;11,0;9,0;5,0;8,9;7,7;15,9;8,0;7,9;6,5
Республика Карелия;32,6;27,8;25,1;21,0;16,5;9,0;3,1;1,4;1,6;1,7;1,0;0,5;0,7;1,1;0,9;1,2;1,5;2,2;1,4
Республика Коми;101,2;91,6;86,6;61,9;20,1;2,0;1,7;0,6;0,4;0,1;0,1;0,3;0,3;0,2;0,2;1,0;0,6;0,9;0,6
Архангельская область;113,9;80,6;51,0;44,2;26,0;7,0;2,5;1,2;0,0;2,0;1,0;1,0;2,0;1,7;1,7;1,6;0,6;0,7;0,9
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;0,8;1,6;1,9;3,2;1,5;0,5;0,1;0,1;0,0;0,0;0,0;-;-;-;-;0,0;0,1;0,1;0,5
Архангельская область    без автономного округа;113,1;79,0;49,0;41,1;24,5;7,0;2,4;1,1;-;1,9;1,0;1,0;2,0;1,7;1,7;1,5;0,5;0,6;0,4
Вологодская область;86,9;58,0;57,6;41,1;14,0;4,0;0,6;0,1;3,5;1,9;1,0;0,4;0,5;3,9;2,0;2,1;1,2;0,0;0,2
Калининградская область;12,2;9,4;8,5;4,7;1,4;1,0;0,3;0,1;3,2;2,8;2,0;2,0;0,2;0,1;0,1;0,0;0,3;0,0;0,0
Ленинградская область;48,2;36,3;28,2;22,5;10,1;3,0;1,3;0,3;3,4;0,7;-;0,2;0,0;0,6;0,4;0,8;0,3;0,7;0,6
Мурманская область;27,9;22,6;19,6;13,4;6,5;5,0;0,4;0,4;0,7;1,1;1,0;1,0;0,6;0,6;1,4;1,6;1,2;0,9;0,7
Новгородская область;19,4;16,0;14,6;13,0;7,5;2,0;0,6;0,1;0,9;2,1;2,0;2,0;-;-;-;0,6;0,6;0,0;0,5
Псковская область;43,7;33,0;32,3;19,6;10,6;4,0;1,0;0,4;0,6;0,9;1,0;1,0;0,7;0,4;0,8;0,5;0,2;0,4;0,4
г. Санкт-Петербург;61,3;55,3;31,4;20,5;2,7;0,4;0,3;0,2;1,7;1,1;1,0;1,0;0,2;0,3;0,3;6,6;1,4;1,9;1,2
Южный        федеральный округ;723,4;577,6;508,7;409,1;131,3;51,0;27,0;6,4;7,8;2,1;3,0;1,0;2,0;2,7;2,7;5,9;3,9;3,6;3,8
Республика Адыгея;24,9;18,1;15,6;11,7;6,2;3,0;1,8;0,8;0,3;-;0,0;-;-;-;0,1;-;-;-;-
Республика Калмыкия;21,4;22,3;16,6;12,7;6,4;6,0;3,6;2,0;0,7;-;1,0;0,1;0,1;0,1;0,1;0,1;0,0;0,0;-
Республика Крым;;;;;;;;;;;;;;;…;2,4;1,0;0,4;0,2
Краснодарский край;229,3;194,1;175,2;158,7;29,4;8,0;3,7;0,8;1,5;0,5;0,2;0,1;0,2;0,2;0,1;0,2;0,1;0,3;0,3
