Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 3. УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНЫЕ УСЛОВИЯ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
3.24. ЖИЛИЩНЫЙ ФОНД1);;;;;;;;;;;;;;;;;;;
3.24.2. Городской жилищный фонд;;;;;;;;;;;;;;;;;;;
"(общая площадь жилых помещений; миллионов квадратных метров)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Оренбургская область;24;24;25;25;25;25;25;26;26;27;27;27;28;28;29;29;30;31;31
Пензенская область;18;19;19;19;19;19;20;20;21;21;21;22;23;23;24;24;25;25;26
Самарская область;50;50;51;52;52;53;54;54;55;56;57;58;59;60;62;63;65;66;67
Саратовская область;40;40;41;42;43;43;43;45;45;46;46;47;47;48;49;51;52;52;53
Ульяновская область;20;20;20;20;20;21;20;21;21;21;21;22;22;22;23;24;24;25;25
Уральский       федеральный округ;190;192;194;196;198;196;199;203;208;211;215;219;223;227;233;239;242;247;251
Курганская область;10;10;10;11;11;11;11;11;11;11;12;12;12;12;12;13;13;13;13
Свердловская область ;78;79;79;79;80;76;77;78;79;80;82;83;84;85;87;88;89;91;92
Тюменская область;45;46;47;48;49;49;51;53;54;55;56;58;59;61;63;66;68;70;71
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ - Югра;21;22;22;22;23;24;24;25;25;26;27;27;28;29;29;30;31;32;32
Ямало-Ненецкий автономный округ;7;8;8;8;8;8;8;8;8;9;9;9;9;9;9;10;10;10;10
Тюменская область без автономных округов;17;17;17;18;18;18;19;19;20;20;21;22;23;23;25;26;27;29;29
Челябинская область;56;57;58;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;75
Сибирский        федеральный округ;243;245;247;249;250;253;256;261;265;270;274;278;283;286;291;298;306;310;314
Республика Алтай;0,8;0,8;0,8;0,8;0,8;1,0;1,1;1,2;1,2;1,2;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;2,0
Республика Тыва;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3
Республика Хакасия;7;7;7;7;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9
Алтайский край;25;25;25;25;26;26;26;26;27;27;27;28;28;28;28;29;30;30;30
Красноярский край;44;44;44;45;45;45;46;47;47;48;49;49;50;50;51;53;54;55;55
Иркутская область;40;40;40;40;40;40;40;41;41;42;42;43;44;44;45;45;48;48;49
Кемеровская область;48;49;49;49;49;49;49;50;51;51;52;52;53;54;54;55;56;56;57
Новосибирская область ;37;37;37;38;38;39;40;41;42;44;45;46;47;49;50;52;54;55;56
Омская область;27;27;27;28;28;28;29;30;30;31;31;32;32;32;33;34;34;35;35
Томская область;13;13;13;14;14;14;14;15;15;15;16;16;17;17;18;18;18;18;19
Дальневосточный     федеральный округ;125;125;126;126;126;123;124;125;126;128;129;131;132;132;134;136;138;139;140
Республика Бурятия;11;11;11;10;10;10;10;10;10;11;11;11;12;12;12;12;12;12;13
Республика Саха (Якутия);12;12;12;12;12;12;12;12;12;12;12;12;13;12;13;13;13;14;14
Забайкальский край;13;14;14;14;14;14;14;14;14;15;15;15;15;15;15;15;16;16;16
Камчатский край;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
Приморский край;30;30;31;31;31;30;30;30;30;31;31;32;32;32;33;33;33;34;34
Хабаровский край ;23;23;23;23;23;23;23;23;24;24;24;24;25;25;25;26;26;26;26
Амурская область;12;12;12;12;12;12;12;12;13;13;13;13;13;13;13;14;14;14;14
Магаданская область;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Сахалинская область;10;10;10;10;10;9;9;9;9;9;9;9;9;9;10;10;10;10;10
Еврейская автономная область;2,5;2,5;2,5;2,6;2,6;3,0;2,5;2,5;2,6;2,6;3,0;3,0;3,0;3,0;3,0;3,0;3,0;3,0;2,6
Чукотский автономный округ;1,3;1,2;1,2;1,1;1,1;1,0;1,1;1,1;1,2;1,2;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0
??????;;;;;;;;;;;;;;;;;;;
1) В связи с отсутствием нормативно-правового акта, устанавливающего порядок государственного учета жилищного фонда в Российской Федерации, в том числе его государственного технического учета (включая техническую инвентаризацию), официальная статистическая информация о жилищном фонде начиная с 2013 года, формируется не по полному кругу единиц учета.;;;;;;;;;;;;;;;;;;;
2) Данные приведены по состоянию на 31 декабря 2012 г. в связи с отсутствием информации по жилищному фонду у органов местного самоуправления.;;;;;;;;;;;;;;;;;;;
3) Данные приведены по состоянию на 31 декабря 2013 г. в связи с отсутствием информации по жилищному фонду у органов местного самоуправления.;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
