Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.4. ЧИСЛЕННОСТЬ ИССЛЕДОВАТЕЛЕЙ С УЧЕНЫМИ СТЕПЕНЯМИ ;;;;;;;;;;;;;;;;;;;
19.4.1. Всего;;;;;;;;;;;;;;;;;;;
(человек);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;105911;104414;102346;101806;99910;99428;99507;103725;101049;101275;105114;109493;109330;108248;109598;111533;108388;103327;100330
Центральный    федеральный округ;61887;60935;59188;58576;56554;56385;56356;58313;56964;56885;61113;61360;59687;59890;59461;58560;56828;54112;52773
Белгородская область;164;152;133;115;109;107;99;113;118;304;309;358;375;363;385;553;517;489;414
Брянская область;59;47;48;58;51;52;56;51;50;61;50;59;52;60;74;116;77;78;86
Владимирская область;419;415;409;399;357;349;332;331;322;315;286;401;380;393;419;584;323;308;298
Воронежская область;623;625;655;687;744;902;928;1154;1089;1075;919;1390;954;925;1021;972;949;947;961
Ивановская область;269;279;288;271;252;244;242;238;257;255;259;276;411;423;477;270;271;233;232
Калужская область;1189;1151;1095;1076;1003;992;989;1028;989;949;940;934;903;882;855;881;796;723;649
Костромская область;28;33;31;23;20;20;20;22;17;16;21;20;21;23;25;36;34;29;39
Курская область;125;112;114;117;100;90;129;119;134;134;144;198;177;176;177;188;199;176;167
Липецкая область;28;25;25;35;46;70;108;78;83;117;100;100;126;122;125;281;243;226;242
Московская область;9245;8870;8016;8301;8058;8115;8261;8510;8536;8621;8600;8371;7822;7809;8178;7944;8086;7667;8232
Орловская область;126;123;149;138;104;106;133;138;174;173;171;204;129;136;133;150;152;145;147
Рязанская область;137;144;141;145;148;155;154;175;177;183;174;199;195;207;190;210;218;189;179
Смоленская область;45;42;51;54;58;59;75;87;85;64;64;70;60;64;58;62;54;58;60
Тамбовская область;154;159;168;160;163;169;165;181;186;180;179;188;193;195;196;202;176;184;164
Тверская область;484;510;499;477;472;477;474;464;442;477;462;430;445;418;390;375;351;334;309
Тульская область;239;236;207;211;200;197;190;201;188;188;178;183;171;182;236;333;262;216;214
Ярославская область;395;376;375;359;364;352;359;918;865;853;884;889;898;880;901;879;882;863;812
г. Москва;48158;47636;46784;45950;44305;43929;43642;44505;43252;42920;47373;47090;46375;46632;45621;44524;43238;41247;39568
Северо-Западный федеральный округ;15782;15253;14947;14863;15000;14416;14181;14657;14048;14017;13538;13664;14379;14092;14013;13769;12784;12156;11508
Республика Карелия;314;367;322;327;343;348;351;358;349;323;314;333;323;341;346;364;364;362;347
Республика Коми;344;360;389;400;411;417;449;455;456;444;435;466;470;484;491;493;489;501;509
Архангельская область;86;109;104;113;110;124;129;119;133;131;151;147;146;159;175;181;188;189;168
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2
Архангельская область     без автономного округа;85;108;103;112;109;123;128;116;132;130;150;146;145;158;173;179;186;187;166
Вологодская область;77;69;55;48;49;52;64;57;66;72;72;70;84;91;104;144;131;86;95
Калининградская область;117;119;113;115;120;119;115;118;110;120;116;138;130;170;184;194;215;163;168
Ленинградская область;651;651;639;629;626;604;601;617;602;598;579;568;559;564;667;643;623;599;580
Мурманская область;452;457;465;479;482;491;491;485;470;480;489;501;528;523;510;511;496;471;471
Новгородская область;29;26;25;27;27;20;22;27;27;29;27;31;33;36;41;72;66;59;58
Псковская область;44;27;74;72;75;33;60;63;82;74;70;102;384;352;347;366;60;53;51
г. Санкт-Петербург;13668;13068;12761;12653;12757;12208;11899;12358;11753;11746;11285;11308;11722;11372;11148;10801;10152;9673;9061
Южный             федеральный округ;2833;2765;2724;2746;2770;2791;2985;3726;3191;3207;3145;3255;3527;3520;4501;5492;5011;4898;4689
Республика Адыгея;37;35;37;41;41;42;60;68;70;69;71;73;78;68;70;76;77;68;65
