Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 3. УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНЫЕ УСЛОВИЯ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
3.24. ЖИЛИЩНЫЙ ФОНД1);;;;;;;;;;;;;;;;;;;
3.24.1.  Всего;;;;;;;;;;;;;;;;;;;
"(общая площадь жилых помещений; миллионов квадратных метров)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;2787;2822;2853;2885;2917;2955;3003;3060;3116;3177;3231;3288;3349;3359;3473;3581;3653;3708;3780
Центральный        федеральный округ;779;790;802;813;825;838;855;874;890;908;924;940;958;945;979;1022;1039;1041;1063
Белгородская область;31;32;33;33;34;35;35;36;37;38;39;40;42;42;44;45;46;47;49
Брянская область;30;30;30;30;30;31;31;31;31;32;32;32;33;33;34;34;35;36;36
Владимирская область;33;33;33;33;34;34;34;35;35;36;36;36;37;36;38;38;39;39;40
Воронежская область;52;53;53;54;55;55;56;57;58;59;60;61;62;63;65;66;67;69;70
Ивановская область;25;24;24;24;24;24;25;25;25;25;25;26;26;26;26;26;26;27;27
Калужская область;22;22;22;23;23;23;23;24;24;25;25;26;26;27;28;29;29;30;30
Костромская область;17;16;17;17;17;17;17;16;16;17;17;17;17;17;17;17;17;18;18
Курская область;26;27;27;27;27;27;28;28;29;29;30;30;31;31;32;32;33;33;34
Липецкая область;25;25;26;27;27;27;28;29;29;30;30;31;31;32;32;33;34;35;36
Московская область;142;147;151;154;159;164;173;182;189;197;205;213;210;191;213;244;250;238;248
Орловская область;17;18;18;18;18;18;18;19;19;19;19;20;20;20;20;21;21;21;21
Рязанская область;26;27;27;27;27;28;28;29;29;29;30;30;31;31;32;33;33;34;35
Смоленская область;24;23;23;24;24;24;24;25;25;25;25;25;26;25;26;26;27;27;27
Тамбовская область;24;25;25;25;25;26;26;26;26;26;26;27;27;27;28;28;29;30;30
Тверская область;35;35;35;36;36;36;36;36;37;37;37;38;38;38;39;39;40;40;41
Тульская область;36;36;37;37;37;37;38;38;39;39;39;40;40;40;41;41;42;42;43
Ярославская область;29;29;29;29;29;30;30;30;30;31;31;31;32;32;32;33;34;34;35
г. Москва;185;188;192;195;199;202;205;208;212;214;216;218;231;233;234;236;237;242;244
Северо-Западный    федеральный округ;296;299;302;304;307;310;314;320;326;331;336;341;348;340;338;356;366;376;384
Республика Карелия;15;15;15;15;15;16;16;16;16;16;16;16;16;16;17;16;16;16;17
Республика Коми;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;23;23;23;24
Архангельская область;29;29;30;30;30;30;30;30;31;31;31;31;31;31;31;31;32;32;32
в том числе: ;;;;;;;;;;;;;;;;;;;
