Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;;;
"5.9.ЗАБОЛЕВАЕМОСТЬ на 1000 человек населения ПО ОСНОВНЫМ КЛАССАМ БОЛЕЗНЕЙ1);2)";;;;;;;;;;
5.9.12. Болезни костно-мышечной системы и соединительной ткани;;;;;;;;;;
(зарегистрировано заболеваний у пациентов с диагнозом, установленным впервые в жизни);;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;33,3;33,5;33,6;33,2;32,3;31,8;30,1;29,5;29,5;29,8
Центральный федеральный округ;32,1;31,0;31,2;30,5;28,9;28,2;25,3;24,3;23,6;23,9
Белгородская область;49,3;46,0;47,8;48,9;45,2;39,1;35,4;34,4;31,5;32,4
Брянская область;40,8;36,5;36,8;35,9;30,7;26,9;25,2;24,0;25,5;26,4
Владимирская область;44,7;37,1;34,7;31,4;26,3;23,6;22,7;21,5;19,9;25,7
Воронежская область;22,3;18,6;18,6;17,7;16,9;17,3;18,2;18,0;18,4;18,3
Ивановская область;31,0;32,2;30,8;32,3;30,5;28,3;25,8;18,8;28,4;30,4
Калужская область;46,0;36,7;34,3;34,2;33,3;30,4;31,9;38,0;39,3;35,0
Костромская область;27,5;24,7;25,0;20,3;19,1;16,5;15,7;15,5;17,1;16,2
Курская область;31,4;28,3;34,6;27,9;25,7;19,5;18,7;18,9;16,5;12,3
Липецкая область;24,6;21,2;22,1;25,3;24,0;25,7;21,3;21,4;18,8;19,1
Московская область;23,3;27,0;27,0;27,8;27,7;27,0;24,9;24,8;23,5;23,7
Орловская область;45,2;52,7;49,0;51,7;45,8;47,5;52,2;45,8;45,1;48,6
Рязанская область;27,0;33,4;31,3;30,2;26,0;27,2;27,9;29,1;27,9;26,8
Смоленская область;42,8;41,4;34,9;32,6;35,6;31,3;30,1;30,5;27,5;23,9
Тамбовская область;33,6;28,0;25,8;23,6;21,9;21,5;19,8;19,0;17,1;16,7
Тверская область;33,1;43,0;42,1;46,3;42,1;42,0;40,2;30,7;33,6;37,5
Тульская область;38,8;30,1;32,0;29,7;29,0;28,5;29,6;29,7;27,0;25,4
Ярославская область;43,8;39,8;35,5;35,8;33,4;33,6;30,5;30,5;29,2;31,0
г. Москва;30,3;29,0;31,1;29,2;28,1;29,0;22,4;21,0;20,1;20,8
Северо-Западный федеральный округ;31,0;34,5;34,7;33,5;32,3;33,0;34,1;35,2;36,7;35,6
Республика Карелия;50,7;50,4;53,3;52,5;51,5;49,6;48,1;50,5;49,9;47,0
Республика Коми;42,3;49,8;52,6;47,8;45,7;45,6;47,1;50,0;51,8;49,3
Архангельская область;42,3;48,6;50,6;45,5;41,2;41,2;126,0;44,4;42,9;42,5
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;83,5;95,8;101,3;81,5;80,5;69,4;70,9;63,5;63,4;83,5
Архангельская область без автономного округа;40,9;46,9;48,8;44,1;39,7;40,2;42,6;43,7;42,1;40,9
Вологодская область;33,1;40,2;37,8;35,5;30,8;34,8;32,2;33,6;39,8;44,2
Калининградская область;31,0;39,7;40,5;38,0;35,7;34,9;28,2;29,3;38,0;43,1
Ленинградская область;23,6;26,5;25,4;26,6;22,2;27,4;28,6;30,9;35,4;33,0
Мурманская область;34,3;42,1;38,2;39,3;39,0;36,7;35,6;33,3;33,6;29,8
Новгородская область;45,5;33,2;30,9;31,9;39,4;42,4;36,5;29,3;26,9;28,0
Псковская область;23,7;25,5;24,3;22,1;24,8;25,9;22,4;24,5;27,9;21,5
г. Санкт-Петербург;23,4;26,6;27,8;27,6;27,7;27,4;32,4;34,1;33,6;31,6
Южный          федеральный округ;31,6;32,2;32,5;32,5;31,8;29,4;27,8;27,7;29,3;29,8
Республика Адыгея;35,7;36,8;38,2;36,5;35,0;34,3;33,2;31,8;32,8;32,4
Республика Калмыкия;27,6;26,8;27,7;30,1;21,2;19,9;22,6;19,9;22,1;20,6
Республика Крым;;;;;;18,2;15,9;16,5;16,7;20,8
Краснодарский край;28,4;28,3;30,4;31,1;31,1;32,3;30,3;30,7;30,1;31,2
Астраханская область;31,9;38,7;36,5;35,2;31,1;28,6;24,8;25,1;23,4;24,7
Волгоградская область;25,5;22,3;21,9;20,7;20,7;19,6;17,8;16,7;20,5;20,8
Ростовская область;39,1;41,3;40,4;40,5;39,9;37,9;36,8;36,4;41,1;39,6
г. Севастополь;;;;;;18,5;22,5;23,8;25,1;25,1
Северо-Кавказский федеральный округ;21,3;20,4;22,9;24,0;23,1;23,3;20,8;20,5;19,9;19,0
Республика Дагестан;25,3;25,8;24,9;24,8;25,7;26,4;25,7;25,4;24,4;26,7
Республика Ингушетия;21,2;36,8;46,7;45,9;41,0;41,4;28,3;26,2;26,4;25,8
Кабардино-Балкарская Республика;13,1;9,2;7,9;7,7;8,0;6,6;6,2;7,4;7,5;7,3
Карачаево-Черкесская Республика;16,5;18,8;21,3;28,2;27,8;25,8;30,5;32,9;29,3;34,1
Республика Северная Осетия - Алания;42,3;35,0;34,2;37,6;33,1;36,5;27,9;29,5;30,7;20,8
Чеченская Республика;…;12,0;26,2;30,3;23,5;27,3;24,3;18,8;18,5;12,3
Ставропольский край;15,3;16,1;17,6;17,6;18,6;16,5;13,8;14,9;14,0;13,6
Приволжский федеральный округ;37,6;39,0;37,2;36,9;35,4;35,3;33,8;32,0;30,9;32,3
Республика Башкортостан;34,9;37,4;34,6;34,3;31,4;30,1;28,2;28,4;25,8;25,8
Республика Марий Эл;41,2;43,7;43,9;48,5;44,1;42,2;50,2;47,4;48,1;45,4
Республика Мордовия;37,6;33,8;31,4;29,8;29,4;28,0;26,7;23,7;22,9;22,5
Республика Татарстан;47,7;46,2;43,8;43,5;40,9;40,6;37,4;35,6;34,5;36,4
Удмуртская Республика;26,6;31,5;27,0;26,0;26,4;23,8;19,5;20,4;23,4;22,4
Чувашская Республика;37,4;38,0;40,2;43,0;43,8;44,4;41,9;41,0;41,5;44,1
Пермский край;37,7;33,8;31,5;31,9;31,0;35,8;35,1;37,5;37,8;39,6
Кировская область;37,5;41,0;28,7;28,0;24,8;23,2;25,1;23,0;21,7;22,5
Нижегородская область ;40,1;47,7;46,8;47,4;46,6;50,2;44,9;38,8;36,6;36,4
Оренбургская область;36,8;33,7;30,5;27,7;26,9;25,0;24,5;20,1;25,7;42,5
Пензенская область;45,5;43,8;39,4;38,1;34,2;38,2;35,7;29,9;31,0;32,6
Самарская область;32,4;36,3;39,7;38,3;38,4;38,5;39,1;36,9;28,8;28,1
Саратовская область;33,6;34,8;31,7;31,9;29,1;26,1;25,0;25,2;22,8;22,1
Ульяновская область;35,4;37,7;44,0;43,6;44,5;37,7;39,3;37,4;39,6;38,3
Уральский          федеральный округ;35,6;33,0;32,2;32,3;31,6;30,7;30,2;28,6;29,5;28,3
Курганская область;43,0;44,2;42,0;37,7;35,0;35,6;39,6;32,9;37,7;35,3
Свердловская область ;29,9;29,1;29,2;30,1;31,4;30,5;30,4;28,9;28,7;25,2
Тюменская область;42,7;36,6;34,3;35,3;32,7;21,5;29,6;29,0;29,3;30,5
в том числе:;;;;;;;;;;
Ханты-Мансийский автономный округ - Югра;37,5;38,8;37,4;39,4;35,9;32,9;31,3;32,2;33,5;37,5
Ямало-Ненецкий автономный округ;62,8;57,7;51,9;50,3;46,0;44,0;47,4;45,1;49,4;52,1
Тюменская область без автономных округов;40,7;25,9;23,9;24,7;23,9;23,6;21,0;19,5;17,3;15,2
Челябинская область;33,9;31,2;31,3;30,6;29,7;29,5;28,3;26,8;28,7;28,0
Сибирский            федеральный округ;36,8;38,9;41,5;40,8;41,9;42,1;41,1;42,3;42,5;43,5
Республика Алтай;30,2;26,8;25,3;23,0;25,6;28,6;22,1;21,6;31,3;25,5
Республика Тыва;19,9;8,9;8,3;10,5;9,9;12,7;9,9;9,7;10,5;9,8
Республика Хакасия;38,0;38,2;39,6;36,8;37,6;33,9;31,2;31,0;27,4;27,1
Алтайский край;56,0;53,7;52,2;54,8;53,2;51,6;49,6;50,7;49,5;50,6
Красноярский край;36,6;42,6;44,0;43,3;40,2;41,6;41,0;42,1;43,5;44,4
Иркутская область;39,1;51,6;61,9;58,4;61,9;64,1;62,3;68,9;71,2;70,6
Кемеровская область;33,8;38,4;41,7;41,3;49,4;49,5;48,4;52,8;53,1;52,6
Новосибирская область ;24,7;22,1;22,7;20,8;21,5;22,6;22,2;20,9;21,2;26,3
Омская область;32,9;34,7;33,7;37,3;37,1;35,2;33,7;31,9;30,3;29,4
Томская область;36,9;28,7;38,7;33,0;32,9;32,2;35,6;31,8;30,8;34,1
Дальневосточный федеральный округ;29,4;28,5;28,3;28,0;27,2;26,8;23,1;22,0;22,5;23,4
Республика Бурятия;28,0;25,4;24,4;25,6;24,6;26,2;23,1;21,2;21,8;22,5
Республика Саха (Якутия);33,9;36,7;36,6;40,4;40,9;38,7;26,9;31,0;24,5;25,6
Забайкальский край;26,9;28,4;26,9;26,2;25,3;27,4;23,8;22,7;22,5;22,1
Камчатский край;35,8;27,9;29,3;28,2;25,8;26,0;22,3;19,0;29,1;34,0
Приморский край;24,5;24,5;27,4;24,3;24,2;23,8;21,4;19,5;21,4;23,4
Хабаровский край ;25,1;19,5;20,5;18,7;18,6;17,8;13,8;10,0;12,5;13,9
Амурская область;30,0;32,4;31,3;34,9;31,3;30,9;29,8;28,6;28,3;30,8
Магаданская область;37,3;27,0;18,1;17,6;21,3;17,8;12,7;11,2;11,2;16,7
Сахалинская область;49,6;47,0;40,5;41,4;35,7;34,6;37,0;37,2;37,5;30,3
Еврейская автономная область;33,3;37,2;34,1;29,8;35,7;31,1;25,1;28,6;24,4;24,7
Чукотский автономный округ;41,8;57,9;62,0;59,2;43,1;36,5;38,1;48,0;46,6;43,7
?????;;;;;;;;;;
1) По данным Минздрава России.;;;;;;;;;;
2)  Данные за 2000 - 2003 гг. в разрезе субъектов Российской Федерации отсутствуют.;;;;;;;;;;
