Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;;;;;;;;;;;;
6.2. ЧИСЛО СПОРТИВНЫХ СООРУЖЕНИЙ;;;;;;;;;;;;;;;;;;;
6.2.3 . Спортивные залы;;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;54941;54791;56130;59368;61664;62314;63452;66985;68666;69984;72381;74284;69583;70067;71798;72016;72122;72669;73288
Центральный    федеральный округ;12831;12596;12767;13134;13664;13713;13807;14174;14505;15198;15586;16156;16140;16393;16686;16859;16889;16872;17195
Белгородская область;707;710;726;739;752;754;765;783;797;797;800;804;782;808;821;819;818;821;851
Брянская область;640;642;642;648;648;650;651;654;654;624;682;686;692;681;682;675;663;652;659
Владимирская область;529;506;546;603;603;610;613;634;672;674;673;726;699;692;701;716;732;746;753
Воронежская область;1051;924;948;953;963;961;964;991;1024;1100;1285;1302;1244;1299;1413;1428;1320;1106;1299
Ивановская область;366;366;366;386;387;387;387;382;357;402;407;499;499;502;515;518;519;521;526
Калужская область;483;483;490;507;509;515;517;523;525;529;530;535;568;572;586;592;624;624;629
Костромская область;356;353;354;348;349;351;353;16;358;358;358;359;350;367;365;380;384;404;397
Курская область;552;569;573;601;594;597;599;630;655;656;657;660;640;658;662;659;659;669;715
Липецкая область;512;532;531;534;547;557;558;526;560;561;569;581;584;590;596;602;604;612;617
Московская область;1558;1567;1589;1579;1602;1627;1651;1734;1764;1843;1886;1981;2024;2071;2122;2207;2248;2303;2302
Орловская область;392;395;391;403;419;427;421;424;433;435;441;585;574;574;582;586;594;594;553
Рязанская область;431;439;452;462;471;471;475;485;492;496;499;504;496;500;503;516;527;594;579
Смоленская область;546;542;547;550;548;544;545;546;549;924;934;989;955;927;914;924;919;909;916
Тамбовская область;477;452;464;470;468;471;475;507;505;530;533;560;596;617;628;632;635;639;639
Тверская область;568;575;577;698;1093;1067;1089;1104;1193;1249;1275;1296;796;799;819;819;819;820;831
Тульская область;586;572;568;571;552;550;550;554;556;557;557;560;574;579;595;610;612;614;622
Ярославская область;472;476;479;483;496;497;506;542;562;568;577;595;594;595;593;559;558;560;564
г. Москва;2605;2493;2524;2599;2663;2677;2688;2799;2849;2895;2923;2934;3473;3562;3589;3617;3654;3684;3743
Северо-Западный    федеральный округ;5129;4973;5052;5764;5906;5836;6033;6366;6593;6559;6549;6634;6104;6178;6189;6258;6420;6419;6465
Республика Карелия;315;314;314;812;759;770;769;745;746;750;748;753;384;376;379;384;394;413;413
Республика Коми;543;536;533;541;536;536;534;733;780;787;719;668;656;650;616;585;578;526;534
Архангельская область;588;583;590;617;612;606;597;604;626;648;657;682;688;692;699;697;692;663;618
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;24;24;24;34;34;34;29;25;-;-;-;-;-;53;52;50;50;50;71
Архангельская область      без автономного округа;564;559;566;583;578;572;568;579;626;648;657;682;688;639;647;647;642;613;547
Вологодская область;515;521;525;538;542;536;560;578;592;610;658;665;660;659;661;648;639;661;625
Калинингpадская область;337;341;353;357;367;368;367;378;396;403;399;411;402;411;419;463;469;472;463
Ленинградская область;589;592;596;600;606;603;603;604;614;631;638;644;680;690;692;701;782;799;826
Мурманская область;332;332;331;361;376;389;397;408;469;488;537;544;365;371;371;366;378;384;383
Новгородская область;256;258;260;270;283;285;275;277;277;279;281;281;287;294;295;300;312;319;326
Псковская область;352;353;353;352;352;344;346;325;356;297;339;337;348;346;340;341;353;337;329
г. Санкт-Петербург;1302;1143;1197;1316;1473;1399;1585;1714;1737;1666;1573;1649;1634;1689;1717;1773;1823;1845;1877
Южный         федеральный округ;4265;4293;4401;4645;4907;4880;4952;5316;5437;5482;5567;5944;5599;5695;6835;6840;6827;6989;7022
Республика Адыгея;132;135;126;172;172;172;172;176;177;192;203;205;171;178;179;185;190;190;193
Республика Калмыкия;154;156;168;170;241;190;190;190;190;190;190;190;181;181;184;185;186;187;187
Республика Крым;;;;;;;;;;;;;;;661;668;682;732;737
Краснодарский край;1377;1377;1450;1486;1603;1603;1656;1893;1942;1961;2000;2042;2066;2085;2129;2150;2159;2168;2189
Астраханская область;307;311;320;402;400;415;404;388;413;384;389;407;414;416;474;476;480;489;526
Волгоградская область;911;919;926;954;988;992;997;1036;1059;1059;1069;1346;1049;1098;1186;1149;1166;1236;1237
Ростовская область;1384;1395;1411;1461;1503;1508;1533;1633;1656;1696;1716;1754;1718;1737;1753;1765;1785;1819;1838
г. Севастополь;;;;;;;;;;;;;;;269;262;179;168;115
Северо-Кавказский    федеральный округ;2210;2230;2623;2798;3335;3426;3462;3628;3702;3721;3410;3513;3646;3592;3640;3725;3834;3881;4026
Республика Дагестан;563;547;564;612;1053;1121;1053;1069;1046;1029;760;799;820;827;849;868;902;907;912
Республика Ингушетия;60;60;63;80;81;80;82;82;84;87;91;92;114;113;121;125;137;155;164
Кабардино-Балкарская  Республика;292;302;323;358;362;359;373;419;446;452;454;458;470;480;487;491;499;503;504
Карачаево-Черкесская    Республика;200;204;208;206;217;219;222;223;229;222;210;224;224;233;233;223;239;244;271
Республика Северная Осетия – Алания;267;269;275;284;347;349;350;354;357;384;386;393;406;418;428;430;436;449;455
Чеченская Республика;;;341;343;344;355;370;396;407;452;471;478;533;440;439;489;503;497;543
Ставропольский край;828;848;849;915;931;943;1012;1085;1133;1095;1038;1069;1079;1081;1083;1099;1118;1126;1177
Приволжский федеральный округ;14092;14218;14378;15369;15423;15626;15817;17004;17532;17464;17884;18240;16420;16400;16520;16339;16345;16577;16751
Республика Башкортостан;2213;2241;2269;2331;2365;2420;2478;2872;3283;3347;3367;3562;2487;2470;2494;2507;2539;2615;2589
Республика Марий Эл;352;360;362;355;358;360;361;394;395;395;400;402;383;387;389;387;388;388;388
Республика Мордовия;466;469;469;510;531;539;544;525;552;557;560;560;563;541;553;547;549;546;523
