Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
14.9. ПОСЕВНЫЕ ПЛОЩАДИ КАРТОФЕЛЯ1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; тысяч гектаров)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;2834,0;2740,0;2646,2;2530,9;2415,4;2277,2;2128,5;2010,1;1972,2;1991,3;1948,3;1892,4;1840,0;1684,0;1598,8;1561,7;1441,3;1349,5;1324,6
Центральный федеральный округ;854,4;821,5;783,8;737,1;695,5;653,1;621,7;591,4;580,1;585,8;575,9;568,1;549,9;507,7;483,8;475,1;430,8;402,7;396,8
Белгородская область;58,7;57,9;57,4;57,0;57,4;55,5;55,9;54,2;53,0;53,4;49,7;49,1;48,8;46,5;45,0;43,9;37,1;35,3;35,7
Брянская область;70,1;62,4;58,2;55,0;51,4;46,8;41,1;39,8;40,4;43,3;45,1;51,8;47,3;46,7;45,1;45,5;44,5;41,7;43,3
Владимирская область;40,3;36,5;32,6;30,9;28,5;26,0;24,4;22,3;21,8;21,1;20,4;19,6;17,7;16,1;15,2;15,0;13,8;12,9;12,3
Воронежская область;104,6;104,3;102,7;102,6;98,5;97,5;97,9;96,7;96,1;97,8;96,6;94,0;89,8;85,9;82,7;81,6;71,4;68,0;68,2
Ивановская область;18,7;18,1;15,6;13,9;13,0;12,0;11,3;10,5;10,0;9,7;9,6;9,1;8,8;7,8;7,0;6,7;6,1;5,5;5,4
Калужская область;36,9;36,7;35,1;32,8;31,3;28,5;25,5;23,5;21,6;20,3;18,5;18,6;17,9;15,3;14,0;13,5;12,6;12,8;12,0
Костромская область;16,5;15,8;14,9;13,5;12,8;11,8;11,3;10,4;10,0;9,6;8,9;8,5;8,0;7,3;6,9;6,8;6,5;5,9;5,7
Курская область;76,1;74,3;72,2;70,9;66,7;63,6;60,8;59,6;57,4;55,1;53,7;52,2;47,7;42,8;39,8;37,1;33,7;32,4;31,6
Липецкая область;52,1;52,5;51,2;49,7;49,1;46,9;45,2;44,6;44,6;45,1;43,9;41,0;40,4;37,3;36,4;34,6;31,7;30,1;29,1
"Московская область2);3)";83,0;77,6;70,9;60,6;57,0;52,6;49,3;46,6;46,1;46,5;46,9;45,6;43,3;37,1;34,6;34,7;32,9;32,2;32,1
Орловская область;47,5;44,9;42,3;39,0;35,5;33,0;30,5;28,6;27,4;27,3;27,2;26,5;26,6;23,4;22,1;20,7;18,5;16,8;15,5
Рязанская область;46,3;45,3;45,2;41,9;36,6;33,3;31,3;29,0;27,4;29,5;30,1;28,8;27,7;24,5;23,7;23,5;22,2;20,9;21,7
Смоленская область;36,4;33,9;32,1;29,0;27,0;24,4;21,4;18,9;17,8;16,1;15,5;15,9;15,9;13,5;12,8;12,3;10,8;10,1;9,8
Тамбовская область;53,0;51,2;48,9;47,1;45,4;43,6;42,0;38,1;39,1;40,4;39,2;36,9;36,8;36,4;36,7;36,6;30,3;26,4;24,4
Тверская область;36,8;35,5;32,1;27,8;25,0;21,9;19,6;17,7;17,6;18,0;17,7;17,8;18,3;17,6;17,1;17,2;16,4;14,8;14,3
Тульская область;54,7;51,3;50,6;45,4;42,3;38,9;37,9;36,8;36,4;39,5;39,7;39,9;41,6;37,7;33,8;34,2;31,5;27,5;26,8
Ярославская область;22,7;23,6;21,8;20,0;18,2;16,9;16,3;14,1;13,4;13,4;13,2;12,9;12,4;11,0;10,3;10,5;10,1;8,8;8,7
г. Москва3);…;…;…;…;…;…;…;…;…;…;…;…;1,0;0,9;0,8;0,7;0,7;0,6;0,4
Северо-Западный федеральный округ;190,2;177,9;163,9;153,9;139,6;121,8;109,7;100,8;96,2;94,1;90,6;91,5;88,4;77,2;73,5;74,1;71,8;65,0;60,4
Республика Карелия;9,3;8,8;8,2;7,9;7,2;6,7;6,4;5,7;5,3;5,1;4,6;4,3;3,8;3,3;3,0;2,9;2,6;2,5;2,3
Республика Коми;12,2;12,1;11,2;10,3;9,5;8,7;8,2;7,5;7,1;6,9;6,5;6,3;6,0;5,7;5,4;4,9;4,4;4,1;3,8
Архангельская область;21,6;21,0;18,9;18,1;16,4;15,1;13,1;11,4;10,7;10,0;9,9;9,5;9,0;8,6;8,3;7,8;7,4;6,9;6,5
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1
Архангельская область без автономного округа;21,5;20,9;18,7;17,9;16,3;14,9;12,9;11,2;10,6;9,9;9,8;9,4;8,9;8,5;8,2;7,7;7,4;6,9;6,4
Вологодская область;29,9;27,4;26,1;24,8;23,3;21,7;20,4;19,4;18,6;17,5;16,4;15,6;14,7;13,6;13,0;12,7;12,8;12,1;11,0
Калининградская область;12,0;11,5;10,7;10,2;9,0;8,3;8,4;8,0;7,5;8,1;8,3;8,6;8,2;7,5;7,5;8,3;7,9;7,0;6,7
Ленинградская область4);45,3;41,6;38,4;36,4;32,7;25,8;22,8;21,8;21,3;21,1;20,0;19,7;18,9;16,4;15,4;16,1;14,6;12,9;11,3
Мурманская область;1,5;1,4;1,2;1,3;1,1;1,0;0,9;0,9;0,8;0,8;0,8;0,7;0,7;0,7;0,7;0,6;0,6;0,5;0,4
Новгородская область;27,1;24,8;23,1;21,3;20,0;17,8;16,4;15,0;14,6;14,6;14,2;16,6;16,9;12,5;11,7;12,3;12,8;10,6;10,2
Псковская область;31,4;29,4;26,2;23,7;20,4;16,7;13,1;11,2;10,3;10,2;9,8;10,1;10,1;8,9;8,5;8,5;8,6;8,4;8,2
г. Санкт-Петербург;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
Южный         федеральный округ;174,3;171,9;165,8;157,1;148,0;137,3;132,7;125,6;122,1;125,4;118,8;115,1;110,9;98,4;99,5;94,9;84,5;79,6;80,4
Республика Адыгея;5,5;5,4;4,8;4,6;3,9;3,3;3,2;3,1;2,9;2,9;2,9;2,7;2,3;2,2;2,0;2,2;2,1;2,0;2,0
Республика Калмыкия;1,2;1,0;1,2;1,0;0,9;0,9;0,9;0,9;0,9;0,8;0,7;0,7;0,5;0,6;0,6;0,6;0,5;0,5;0,2
Республика Крым;;;;;;;;;;;;;;;7,2;6,2;5,2;4,6;4,3
Краснодарский край;75,1;73,3;71,1;66,0;62,2;57,2;54,1;49,9;48,2;49,4;48,6;46,9;43,4;38,2;35,9;34,1;30,7;29,7;31,3
Астраханская область;6,2;6,3;6,4;6,5;7,3;7,0;7,5;8,0;8,2;9,4;9,9;11,2;13,0;12,6;13,3;13,0;11,4;10,9;11,3
