Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
20.  ФИНАНСЫ;;;;;;;;;;;;;;;;;;;
20.5. ИСПОЛНЕНИЕ БЮДЖЕТА ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ;;;;;;;;;;;;;;;;;;;
20.5.2. Расходование;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация1);69994,8;93721,6;125607,8;136161,4;140568,3;165311,7;208151,0;303062,2;379384,9;448500,8;491199,3;497569,0;531225,7;566225,4;546184,9;612140,8;664897,5;670808,2;693045,4
Центральный    федеральный округ;23263,2;28591,4;35342,5;34610,8;35892,5;57091,0;52334,5;74306,6;95040,9;112406,7;133365,5;133049,5;143523,0;153892,3;158870,0;179726,8;196993,5;193811,0;201155,9
Белгородская область;756,4;1022,4;1288,4;1372,2;1454,9;1766,3;2174,6;3012,9;3732,8;4439,7;4735,7;4629,8;5185,2;5322,1;5182,8;5621,5;6040,6;6081,5;6366,2
Брянская область;515,6;665,6;1003,6;1096,9;1204,3;1473,8;1622,8;2387,6;2921,7;3331,1;3177,4;2868,0;3043,5;3218,7;2946,0;2985,0;3110,5;2949,7;2994,4
Владимирская область2);665,8;863,1;1182,6;1230,1;1237,7;1485,3;1778,9;2525,1;3176,8;3858,6;3930,9;3985,3;4140,2;4198,0;3983,0;4451,1;4768,1;4763,3;4972,9
Воронежская область;776,3;996,4;1370,6;1487,9;1563,2;1939,0;2295,2;3289,0;4146,0;5089,7;5231,8;5339,1;5766,7;6173,9;5889,8;6503,0;7077,4;6481,2;7419,8
Ивановская область;465,5;644,7;806,5;874,4;872,2;1035,4;1179,8;1601,0;2012,2;2303,8;2283,9;2486,9;2494,8;2653,2;2420,2;2600,8;2705,7;2635,1;2666,7
Калужская область;452,5;593,2;764,3;842,7;853,5;1160,1;1346,2;1935,2;2380,0;2821,0;3077,5;3033,2;3232,1;3540,4;3504,2;3954,2;4179,9;4250,1;4352,9
Костромская область;281,8;406,4;524,3;558,3;567,3;691,4;833,4;1205,1;1510,0;1802,0;1867,8;1992,4;2042,9;2130,4;2150,8;2354,5;2592,5;2492,3;2615,4
Курская область;479,3;599,2;777,5;846,6;891,6;1231,8;1348,0;1993,1;2421,8;2794,3;2842,2;2760,3;2875,0;3048,0;2828,4;3026,2;3250,6;3152,3;3551,7
Липецкая область;545,7;828,9;990,8;1079,2;1159,8;1484,9;1814,6;2556,6;3128,9;3550,7;3887,1;3828,4;4052,3;4115,5;3905,5;4111,3;4264,9;4248,5;4389,2
Московская область2);3421,1;4442,3;5434,3;6255,7;6443,4;8948,7;9047,3;12852,0;16189,1;19137,6;22994,3;21835,3;22380,4;23782,0;24708,0;29621,8;32073,1;32523,2;34332,6
Орловская область;354,6;436,8;575,9;578,3;582,8;824,0;900,0;1324,1;1731,2;2085,6;2171,3;1941,1;2014,3;2104,8;1953,6;2041,0;2165,4;2017,9;2302,6
Рязанская область;458,4;588,6;809,5;869,2;894,1;1119,5;1376,8;1964,2;2481,6;2943,9;2954,3;2895,9;3046,2;3151,0;3059,3;3355,1;3954,9;3858,1;4039,2
Смоленская область;509,3;690,4;860,1;970,9;1009,4;1184,7;1283,4;1703,7;2091,7;2502,4;2673,3;2652,0;2841,8;2886,1;2647,5;2889,4;3069,2;3059,5;3150,9
Тамбовская область;361,9;452,2;627,8;696,9;719,8;1020,2;1082,6;1523,5;1829,6;2098,1;2089,3;1901,8;1939,1;2034,7;1809,8;1981,6;2165,6;2488,5;2574,7
Тверская область;571,9;736,7;979,2;1128,3;1141,1;1452,4;1680,8;2367,8;3004,4;3559,5;3653,7;3812,5;3880,0;4032,9;3883,3;4209,4;4450,9;4446,5;4535,2
Тульская область;754,4;1034,0;1384,0;1520,0;1545,6;1887,4;2104,0;3007,8;3679,4;4397,0;4625,1;4516,9;4787,6;4998,0;4771,0;5133,0;5688,7;5388,3;5596,7
Ярославская область;701,1;924,5;1219,9;1335,6;1339,1;1732,5;1890,0;2706,2;3444,1;3924,0;4240,0;4404,0;5018,9;5416,8;5512,5;6075,7;6667,8;6358,0;6628,4
г. Москва ;11191,5;12666,2;14743,2;11867,6;12412,7;26653,6;18576,1;26351,7;35159,5;41767,9;56929,9;58166,8;64782,0;71085,7;77714,2;88812,3;98767,7;96617,0;98666,6
Северо-Западный     федеральный округ;10323,5;12929,0;15824,6;16298,7;16495,5;23127,5;23979,6;33260,4;41438,6;49395,5;56303,7;55778,9;58208,0;61841,4;63976,7;72411,2;80018,8;82303,3;87782,6
Республика Карелия;570,4;686,4;878,1;956,8;909,8;1051,9;1367,7;1828,4;2163,7;2533,4;2631,5;2601,4;2537,9;2592,6;2408,0;2599,5;2760,8;2698,0;2667,8
Республика Коми;1246,6;1753,8;2502,2;2691,5;2680,5;2920,1;3229,3;4097,8;4700,3;5316,8;5708,4;5760,5;5899,0;6184,7;6276,0;6891,5;7348,5;7286,5;7369,3
Архангельская область;1001,5;1264,9;1592,2;1716,4;1797,9;2133,5;2552,6;3477,0;4204,9;4951,9;5350,6;5084,9;5108,3;5284,2;5335,4;5913,6;6332,9;6392,1;6690,5
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;62,6;110,6;117,1;117,8;120,5;193,3;166,4;231,8;274,4;342,2;349,5;338,8;362,0;376,6;443,4;460,6;478,9;483,3;512,3
Архангельская область     без автономного округа;938,9;1154,3;1475,1;1598,6;1677,4;1940,2;2386,2;3245,2;3930,5;4609,7;5001,1;4746,1;4746,3;4907,6;4892,1;5453,0;5854,0;5908,9;6178,2
Вологодская область;918,7;1295,5;1361,4;1451,0;1485,1;1864,4;2272,5;3224,6;3988,2;4539,7;4823,2;4782,1;4954,5;5102,3;4894,8;5313,6;5574,9;5566,6;5774,9
Калининградская область;476,5;556,3;651,6;691,1;756,8;1039,7;1145,4;1696,0;2139,5;2467,4;2491,8;2537,1;2532,0;2688,8;2552,3;3080,8;3182,3;3324,3;3453,2
Ленинградская область ;788,6;1100,2;1232,6;1350,7;1390,4;1902,3;2050,3;2783,7;3505,8;4149,1;4741,6;4629,7;4762,8;4978,2;4994,2;5646,2;6379,7;6743,6;7195,5
Мурманская область;939,0;1309,4;1493,0;1598,0;1608,3;1826,8;2129,9;2754,8;3314,6;3888,4;4173,4;3933,3;3947,6;4137,2;4109,6;4376,0;4653,0;4571,2;4688,0
Новгородская область;331,0;377,3;488,2;550,8;562,2;745,2;932,3;1331,4;1650,7;1972,4;2216,2;2188,1;2196,7;2275,1;2262,0;2491,0;2665,5;2665,3;2830,0
Псковская область;244,5;326,6;456,7;493,2;492,0;632,7;745,3;1088,7;1370,5;1685,5;1753,2;1797,0;1835,8;1912,6;1774,6;1913,9;1987,8;3204,1;2064,5
г. Санкт-Петербург;3806,6;4258,5;5168,6;4799,3;4812,4;9010,9;7554,4;10977,9;14400,4;17891,0;22413,8;22465,0;24433,4;26685,9;29369,9;34185,1;39133,3;39851,7;45048,8
