Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
14.11. ВАЛОВОЙ СБОР ЗЕРНА (в весе после доработки)1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; тысяч тонн)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация, млн т;65,4;85,1;86,5;67,0;77,8;77,8;78,2;81,5;108,2;97,0;61,0;94,2;70,9;92,4;105,2;104,7;120,7;135,5;113,3
Центральный федеральный округ;11052,0;13907,2;15653,1;12568,5;13350,8;14602,6;12956,4;14019,6;23850,7;21549,3;9704,5;17067,2;18192,3;22510,9;25990,4;25020,7;27845,2;31889,3;28541,9
Белгородская область;1343,1;1727,7;1943,8;1302,8;1689,8;2020,2;1633,4;1911,3;3262,9;2384,7;1031,8;2354,0;2498,4;3015,0;3524,9;3129,7;3503,5;3584,9;3385,8
Брянская область;388,2;441,3;500,0;375,6;473,2;474,0;323,5;419,6;554,6;611,5;384,8;543,6;589,8;679,2;898,6;935,5;1442,4;1715,2;1694,9
Владимирская область;233,6;236,3;247,8;180,0;171,5;172,2;166,3;173,3;177,9;194,1;110,1;163,8;179,5;105,9;187,5;217,1;202,5;221,0;165,6
Воронежская область;1695,5;2431,5;2544,7;2234,7;2296,8;2346,0;1980,7;2177,4;4525,4;3469,7;852,7;3040,3;3101,0;3801,7;4454,1;4232,9;4818,3;5663,6;4764,1
Ивановская область;169,1;165,6;116,1;99,6;102,5;92,7;80,5;111,2;100,9;130,3;81,8;102,8;124,7;86,7;131,1;142,2;126,4;129,3;113,8
Калужская область;147,0;148,0;166,2;136,7;144,6;120,6;101,6;134,0;190,9;197,4;139,3;149,0;166,9;106,7;142,3;211,6;157,9;220,7;191,4
Костромская область;146,8;142,7;95,1;81,6;68,8;72,7;69,4;91,6;82,6;83,7;48,7;68,0;59,9;46,2;65,4;60,2;54,5;41,6;41,4
Курская область;1401,5;1574,3;1958,6;1347,8;1601,2;1903,2;1738,7;1926,0;3352,1;3054,8;1527,0;2650,6;2846,0;3604,2;4214,2;3593,3;4387,1;5044,5;4525,6
Липецкая область;921,6;1402,6;1621,1;1497,3;1504,9;1907,9;1726,6;1794,3;2914,2;2726,5;1215,4;1974,3;1868,6;2543,9;2530,3;2388,9;2880,8;3138,0;2949,5
"Московская область2);3)";341,4;305,1;349,7;252,3;285,3;210,6;203,1;190,6;243,8;237,6;172,6;222,5;240,4;177,8;286,0;417,5;357,5;426,7;369,3
Орловская область;1398,1;1614,7;1968,2;1514,2;1580,6;1670,1;1276,8;1353,2;2281,3;2391,6;1506,1;1674,5;2069,5;2555,5;3133,0;2695,7;3127,6;3176,6;3193,8
Рязанская область;688,9;823,3;945,8;749,9;809,1;871,0;929,4;945,5;1554,5;1569,6;655,1;938,3;1059,1;1254,6;1397,9;1623,3;1554,8;2083,4;1609,1
Смоленская область;182,6;186,4;193,8;153,2;187,0;137,6;77,6;118,8;158,6;166,7;86,1;207,5;217,6;188,9;229,0;239,0;233,5;243,4;278,4
