Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
16. ТОРГОВЛЯ И УСЛУГИ НАСЕЛЕНИЮ;;;;;;;;;;;;;;;;;;;
УСЛУГИ НАСЕЛЕНИЮ;;;;;;;;;;;;;;;;;;;
16.11. ОБЪЕМ ТРАНСПОРТНЫХ УСЛУГ НАСЕЛЕНИЮ;;;;;;;;;;;;;;;;;;;
16.11.1. Всего ;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;155775;205520;263910;330454;395902;487521;593255;720023;875241;916106;940545;1068034;1182146;1298484;1385538;1481518;1699442;1850446;1928971
Центральный     федеральный округ;69988;90678;113795;144445;172607;205119;242692;286381;334211;343550;359747;400164;436766;480680;525172;594076;781853;868588;897731
Белгородская область;376;503;827;983;1746;2245;3163;4604;5702;5443;6270;7758;7993;10315;10737;10778;10683;10568;10563
Брянская область;602;783;1074;1269;1568;2013;2493;3121;4023;4511;4760;5368;5377;5688;5524;5591;5997;6251;6391
Владимирская область;564;613;902;1082;1426;1771;2055;2445;3338;3545;3822;5971;6866;8240;9470;10473;10301;9665;9866
Воронежская область;626;1288;2075;2177;1674;2354;3582;4316;5788;6491;8214;11299;14119;17292;18304;21371;21798;24098;25576
Ивановская область;322;563;824;944;1116;1390;1549;1808;1992;2138;2322;2743;3115;3607;4550;4091;4388;4465;4618
Калужская область;401;620;810;1037;1166;1377;1672;1988;2452;2639;2684;3018;3188;3474;3839;4023;3822;3813;3978
Костромская область;237;330;473;545;677;875;1072;1219;1426;1543;1899;2190;2375;3009;3353;3474;3439;3342;3383
Курская область;359;538;803;1003;1266;2235;3554;4184;5184;5513;5717;6105;6685;7295;8150;8610;9225;9296;9389
Липецкая область;324;472;671;976;1352;1845;2324;2664;3280;3756;3996;4492;5033;5594;6321;7223;7753;7862;8147
Московская область;2315;4131;5779;7274;11276;14270;21220;24671;32951;35438;38551;45673;53507;55506;52194;51349;53509;55218;52389
Орловская область;335;413;598;878;766;841;907;1116;1590;2031;2205;2484;2625;3110;2809;2900;3058;3197;3248
Рязанская область;245;391;539;626;991;1240;1472;1758;2127;2377;2706;3090;3153;3318;2878;2789;2935;2998;3005
Смоленская область;282;331;421;779;873;1085;1365;1556;1832;1910;2164;2491;2765;2868;3132;3017;3025;3001;3003
Тамбовская область;515;754;887;1191;1516;2010;2482;3008;4371;4844;6068;6419;7285;8546;9314;9536;10066;9493;9710
Тверская область;417;640;1006;1495;2561;2813;3140;3629;4056;4246;3691;4061;4294;4554;4246;4277;4371;4401;4656
Тульская область;507;707;994;1356;1688;2240;2773;3336;4278;4357;4053;4417;5235;5460;5893;7668;7558;7500;7480
Ярославская область;763;1100;1367;1634;2007;2659;3656;4325;4978;5608;4355;4639;4683;4828;5456;5214;5820;5677;5880
г. Москва;60798;76503;93745;119196;138938;161857;184214;216634;244844;247160;256273;277944;298468;327976;369003;431692;614107;697743;726448
Северо-Западный       федеральный округ;13321;17324;23172;29372;38126;49841;62747;82652;103008;98747;101588;114356;125706;123590;123193;127067;134364;148318;151498
Республика Карелия;358;479;701;824;1113;1352;1810;2138;2459;2778;2858;3199;3574;4005;3940;4126;4441;4667;4698
Республика Коми;1015;1525;1735;2163;2578;2934;3597;4482;5259;5127;5507;6450;7350;8054;8087;7961;8472;8025;7552
Архангельская область;995;1311;1965;2464;4166;5547;7023;11768;13481;13744;14903;16655;19290;10123;11829;12340;12629;12246;13022
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;16;23;26;38;49;61;86;137;251;351;307;331;487;595;604;647;691;534;587
Архангельская область     без автономного округа;;;;;;;;;;;;;;9528;11225;11693;11938;11712;12435
Вологодская область;713;859;1251;1425;2296;3013;3629;4245;5301;5897;6160;7190;7563;8343;8742;8621;8114;7936;8153
Калинингpадская область;711;684;864;876;994;1322;2115;2882;4102;4308;4684;4957;5676;6095;6667;7751;8907;9693;10552
Ленинградская область;505;670;901;1090;1317;1563;2129;2279;2663;2853;2921;3858;4610;5956;6090;6461;7528;8840;9420
Мурманская область;579;1221;1941;2688;3991;5259;6373;7001;7480;7500;5570;5815;6322;7217;7244;7275;7292;7514;7289
Новгородская область;215;396;512;710;850;1057;1494;1791;2160;2588;2629;3144;3407;3911;4471;4662;4549;3769;3682
Псковская область;317;422;708;996;1271;1470;1757;2079;2664;3054;3153;3650;3956;3053;3089;3174;3196;3210;3284
г. Санкт-Петербург;7913;9757;12594;16135;19550;26325;32820;43987;57439;50900;53203;59437;63957;66833;63034;64696;69238;82419;83846
Южный           федеральный округ;7859;11570;14429;17415;20822;27975;32862;39948;51530;66849;66275;76098;85124;95587;108292;121639;125613;141682;141649
Республика Адыгея;94;102;127;169;230;264;360;397;492;495;488;488;542;660;553;590;655;704;580
Республика Калмыкия;47;37;57;60;109;135;131;142;301;321;286;281;294;320;307;311;328;337;338
Республика Крым;;;;;;;;;;;;;;;1135;6995;7255;12538;5686
Краснодарский край;3969;6042;7028;8066;9774;14086;14738;19526;27026;30822;32491;35514;39651;52492;61421;65415;69937;77710;81473
Астраханская область;896;973;1182;1547;1832;2260;2542;2939;3451;3945;2752;2933;3822;3006;3330;3291;3424;3438;3597
Волгоградская область;958;1780;2394;2998;3529;4520;5787;6222;7703;17913;16458;20682;23088;19582;20144;20743;18358;18942;19796
Ростовская область;1895;2636;3641;4576;5347;6712;9305;10721;12556;13354;13801;16200;17728;19527;21180;22800;24329;26071;28097
г. Севастополь;;;;;;;;;;;;;;;220;1494;1327;1944;2082
Северо-Кавказский      федеральный округ;4686;5785;7108;9455;12857;15325;19425;24263;29821;36923;44104;49757;51811;59315;61453;66427;67741;72277;73556
Республика Дагестан;796;1149;1705;2351;4530;5569;7806;10411;12485;18853;22003;25306;24929;26710;26829;29904;30072;30750;31030
Республика Ингушетия;102;155;166;179;336;618;480;1508;1604;1571;1655;1780;1925;2140;2689;2226;2245;2714;2790
Кабардино-Балкарская Республика;318;410;574;837;1097;1425;1765;1765;2056;1928;2257;2346;2336;2461;2869;3183;3242;3600;3560
Карачаево-Черкесская Республика;97;109;181;222;243;335;382;459;576;594;640;725;746;747;791;815;856;933;946
Республика Северная  Осетия – Алания;1339;1484;1637;2333;2538;2659;2595;2608;3220;3237;5026;6217;7014;6609;6244;6459;6531;6340;6388
Чеченская Республика;…;…;…;…;…;…;…;576;1065;1336;1610;1794;1785;6612;7200;7813;8270;10303;10539
Ставропольский край;2034;2464;2844;3533;4115;4719;6397;6935;8814;9404;10914;11590;13078;14037;14831;16027;16524;17638;18302
Приволжский     федеральный округ;16174;24050;34307;42861;53687;68002;83277;100612;126501;133262;131503;151279;174550;188373;198546;200263;203650;208227;213378
Республика Башкортостан;2235;3750;6787;8683;11500;14476;18409;22160;29417;29557;23324;25944;37195;40583;44221;42579;42942;43202;44643
Республика Марий Эл;247;283;385;540;834;891;1185;1570;1873;1923;1927;2129;2237;2012;2061;1896;1874;1899;1935
Республика Мордовия;319;419;552;648;776;1059;1215;1436;1761;2098;2387;2691;2828;2951;2985;2895;2827;2798;2832
Республика Татарстан;2257;3162;4734;6225;7547;9725;12175;15677;22528;25601;27001;31973;34018;37104;39232;41181;44140;44364;47391
Удмуртская Республика;807;1134;1623;1973;2206;3033;3599;4060;4717;4885;5162;6029;6614;7788;7954;7582;8927;9161;9175
Чувашская Республика;468;739;1106;1286;1573;1866;2572;3454;4060;3979;4356;5052;5607;6334;6363;6385;6296;6405;6488
Пермский край;1645;2166;2616;3544;5025;7557;8862;9238;11340;12548;12789;14480;16170;18200;19018;20594;21517;22437;23762
Кировская область;754;1095;1692;1896;1952;2396;2686;3804;4677;5097;4253;4914;5403;6153;6286;6356;6488;6516;6559
Нижегородская область;1611;2386;3114;3453;4145;5348;6089;7164;8406;9357;9628;11850;13627;15075;15012;14685;14800;15004;15824
Оренбургская область;1068;1739;2047;2341;3124;3312;3778;5481;7098;8232;8776;9850;11785;14406;15858;16407;11949;11807;12714
Пензенская область;487;717;1024;1269;1716;2149;2582;2990;3447;3457;3737;3895;4168;4450;4842;5457;5561;5838;6239
Самарская область;2613;3949;5089;6553;8187;9880;12752;14931;16740;15459;15847;17830;18223;15289;14567;15017;15937;16485;16588
Саратовская область;1167;1603;2148;2883;3232;4012;4661;5530;6729;6880;7792;9442;10778;11596;13372;12174;13176;15112;11720
Ульяновская область;496;905;1390;1566;1870;2298;2710;3116;3710;4190;4523;5198;5899;6433;6774;7056;7215;7199;7508
Уральский      федеральный округ;12471;17750;22280;28152;30940;38527;49673;60679;75171;77400;72898;87278;94560;110356;121747;129234;137353;150481;174811
Курганская область;478;638;980;1212;1829;1719;1856;2377;3077;3631;4057;4137;4073;4642;4781;4599;4626;4587;4639
Свердловская область;5202;8224;8646;10967;11742;14836;19875;24366;31234;33054;36941;44771;48143;59393;66914;73640;81162;89107;107140
Тюменская область;4469;6080;8544;10777;12188;14649;18682;22619;28370;29363;23902;26033;28882;32159;35860;36868;37094;41549;47065
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный      округ – Югра;1813;2511;3497;4667;5435;6451;8577;10603;13121;12998;10312;11247;12323;14056;15846;15332;15103;15293;15775
Ямало-Ненецкий автономный округ;999;1121;1849;2308;2813;3643;4562;5778;7864;8199;8292;8978;10021;11199;11800;12022;12356;16512;20543
Тюменская область без автономных    округов;;;;;;;;;;;;;;6903;8214;9514;9635;9744;10747
Челябинская область;2323;2808;4111;5196;5181;7322;9260;11317;12491;11352;7997;12337;13462;14163;14192;14127;14472;15238;15967
Сибирский      федеральный округ;17919;20008;25040;30327;33507;40331;48435;59949;70645;65415;63190;70670;79340;90790;92432;94376;98641;103123;107489
Республика Алтай;32;82;121;148;178;221;267;327;377;380;385;454;493;538;574;635;660;631;662
Республика Тыва;77;115;171;253;351;439;524;627;641;641;654;715;759;878;872;877;887;905;891
Республика Хакасия;420;631;688;792;907;1029;1171;1332;1478;1488;1365;1593;1840;1928;1982;2098;2076;2089;2012
Алтайский край;1164;1741;2429;2922;3283;4283;4917;5789;6767;6683;6296;7428;7813;8007;8450;8934;8783;9096;9252
Красноярский край;4554;5182;6334;7565;7933;8287;10504;12162;14292;12706;14395;15489;17112;20733;20114;19985;19052;20694;20695
Иркутская область;1729;2877;3624;4487;5210;6069;7028;8083;10314;10186;10184;11224;12469;13185;13351;12553;14881;16637;17235
Кемеровская область;2317;2627;3085;3418;3921;4946;5586;6777;7909;8020;7904;9148;10309;11798;12895;13867;14087;14584;15190
Новосибирская область;5461;3537;3635;4715;4522;6073;8007;12046;14487;10364;10697;12233;14423;16938;17242;18052;19704;19831;21957
Омская область;1163;1814;2500;3132;3541;4558;5417;6665;7494;7617;8527;9634;10565;12043;12134;12320;13408;13774;14557
Томская область;1004;1403;2453;2895;3662;4426;5014;6141;6887;7329;2783;2752;3556;4741;4819;5056;5102;4882;5038
Дальневосточный    федеральный округ;13357;18356;23777;28426;33356;42401;54145;65540;84354;93960;101240;118434;134289;149792;154705;148437;150228;157749;168860
Республика Бурятия;488;580;794;1014;1000;1378;2193;2502;3636;3773;3873;4680;5008;7082;7450;7238;5307;5309;5682
Республика Саха (Якутия);2119;2490;3473;4738;5397;7145;9020;10579;13596;15563;16500;19229;21372;22879;23979;24071;25492;28573;31305
Забайкальский край;653;1034;1467;1736;1905;2223;2651;3286;3877;3675;3853;4379;4582;5674;6122;6091;6620;7204;7510
Камчатский край;949;1052;1242;1286;1395;1484;1603;1776;2233;2496;2850;3807;4322;5459;6716;7140;6424;7036;7397
Приморский край;1857;3323;4845;5267;6774;8880;13017;17480;23565;25565;28766;33074;42125;46244;43696;32229;28947;30568;32736
Хабаровский край;5251;7085;8253;9355;10898;14364;16841;19016;22838;26569;30174;34567;36534;38051;41453;43723;48235;49956;53804
Амурская область;533;776;1154;1583;1464;1827;2247;2557;3397;3788;4183;4781;4852;6779;6986;7350;7648;7466;7898
Магаданская область;654;817;986;1313;1490;1432;1854;2080;3066;3249;2339;3080;4041;3743;4000;4377;4406;4729;4748
Сахалинская область;740;1053;1343;1807;2583;3071;4022;5419;7126;8420;7688;9530;10169;12185;12249;14166;14954;14610;15181
Еврейская автономная область;43;63;85;111;188;316;395;488;565;623;678;824;939;1231;1232;1286;1351;1488;1715
Чукотский автономный округ;70;83;135;216;259;282;300;355;454;238;335;483;344;466;823;765;843;812;884
;;;;;;;;;;;;;;;;;;;
