Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.6. ВНУТРЕННИЕ ТЕКУЩИЕ ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ ПО ВИДАМ ЗАТРАТ;;;;;;;;;;;;;;;;;;;
19.6.1. Всего;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;73873,3;100507,4;128243,3;161202,7;187210,5;221119,5;277784,8;352917,7;410865;461006,2;489450,8;568386,7;655061,7;699948,9;795407,9;854288,0;873778,7;950257,0;960689,4
Центральный        федеральный округ;37425,3;50431,6;65942,9;83667,8;95907,4;115965,5;151089,5;196467,1;227511,8;263230,3;269635,2;310212,5;348897,1;374529,7;422327,1;452230,0;457245,7;498191,2;491927,6
Белгородская область;107,8;112,2;153,1;149,4;180,5;242,6;332,7;408,1;736,3;594;876,2;936,8;1213,9;1392,9;1777,9;1912,7;1760,5;1912,4;2120,8
Брянская область;51,4;96,3;104,5;150,8;175,2;249,3;298,8;195,7;259,2;227,9;202,0;267,8;290,2;344,4;369,1;520,7;704,3;977,7;1390,4
Владимирская область;378,7;482,0;677,6;998,0;1323,0;1426,5;1498,7;2149,2;2893,3;2799,1;2462,7;2743,9;3405,1;3578,2;3819,5;3676,7;4455,3;5387,5;4998,8
Воронежская область;889,3;1208,0;1406,3;1565,7;1657,1;2041,3;2624,3;3143,9;3507,1;4648,6;5028,4;4792,9;6291,4;5848,5;6122,4;6134,3;6224,4;7834,4;7894,7
Ивановская область;70,5;109,6;129,7;146,8;186,8;219,5;247,5;274,9;401,3;384,7;396,6;520,0;587,7;557,8;629,0;703,0;633,5;577,0;660,8
Калужская область;627,4;968,3;1303,0;1849,8;1818,4;2159,9;2935,9;3983,4;5265,9;6570,3;7003,6;7683,3;9682,4;8034,5;8803,4;8708,8;7967,8;5655,4;6929,8
Костромская область;13,8;16,2;18,9;19,0;17,7;21,4;23,3;28,3;40,7;50,3;56,1;55,4;77,9;101,8;92,9;149,5;137,1;128,8;160,9
Курская область;202,8;294,2;355,3;525,7;632,0;668,6;1789,7;2445;2180,7;1900,8;2092,9;1529,8;2264,0;2843,4;3370,7;2748,0;4919,0;5882,4;2743,8
