Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
21. ЦЕНЫ И ТАРИФЫ;;;;;;;;;;;;;;;;;;;
УРОВЕНЬ И ДИНАМИКА ЦЕН НА РЫНКЕ ЖИЛЬЯ;;;;;;;;;;;;;;;;;;;
21.8. СРЕДНИЕ ЦЕНЫ НА ПЕРВИЧНОМ РЫНКЕ ЖИЛЬЯ1);;;;;;;;;;;;;;;;;;;
"(на конец года; рублей за квадратный метр общей площади)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Кабардино-Балкарская Республика;…;…;…;…;…;…;…;…;…;…;…;32231;33367;35052;37530;38416;37841;34821;25878
Карачаево-Черкесская Республика;…;…;…;…;…;…;…;…;15354;…;18000;18206;20720;26898;40157;40714;41223;38649;37684
Республика Северная Осетия – Алания;…;…;…;…;…;…;…;15799;22642;25994;28245;28630;31084;33521;36088;36216;36213;35669;35870
Чеченская Республика;…;…;…;…;…;…;…;…;…;…;32251;37206;39920;41286;42185;45623;45967;46623;47645
Ставропольский край;5247;6575;9153;10213;13460;15787;17703;23092;29768;31896;30931;29606;29091;31018;32909;35695;33315;34568;37763
Приволжский        федеральный округ;7156;9201;10786;12217;14724;17852;28964;36449;40063;35922;36642;35676;41295;43094;45764;45800;43413;44527;48108
Республика Башкортостан;9030;11599;12865;13111;16734;22505;35929;39880;39573;35505;36811;38238;42352;49558;52818;51587;51474;52248;57899
Республика Марий Эл;3595;5966;8327;10329;11935;14546;22544;31591;39160;33384;36348;37314;39864;40629;42238;39713;40898;36711;36030
Республика Мордовия;4237;6293;8682;10841;13362;15143;18661;23898;39727;33446;31681;35020;45716;43990;48044;44902;42342;41262;42352
Республика Татарстан;6473;7984;9173;10651;12740;15319;27890;32765;34628;30892;34315;35750;45442;45223;49478;54874;52816;55906;59834
Удмуртская Республика;5351;7619;10556;12605;17169;21722;32054;38926;38905;36885;33094;35603;38797;41272;45113;45536;44218;44836;48240
Чувашская Республика;5173;8390;9274;10446;13643;16246;22255;33037;33522;29488;29438;34740;39588;40713;42594;42940;38021;39744;43421
Пермский край;9441;11654;12376;12450;15190;19408;29236;49857;50855;41577;40312;44834;46708;49027;51729;53072;46724;49920;48096
Кировская область;5687;9070;11062;12052;14139;19210;27393;36032;37230;31986;31386;31741;40171;41450;42079;41715;40242;37999;42691
Нижегородская область ;9928;11756;13556;16536;22045;24181;47081;56213;62422;50698;47062;45972;50535;53230;60234;63559;60522;59711;58951
Оренбургская область;6500;9500;12000;11618;12165;15116;21169;27996;35850;33147;34883;34062;37694;38823;40195;39444;37529;37787;39138
Пензенская область;3857;5307;9789;11557;14081;14643;17889;31905;35286;31232;30357;31428;37625;38595;41690;43689;37992;39251;41961
Самарская область;8156;9976;11702;14924;14120;15744;23300;35468;45130;43463;43220;36405;38793;42784;40411;43435;41748;44274;45749
Саратовская область;5601;7720;8630;10576;14272;15921;21944;24534;28577;29692;31679;34206;36909;41369;42263;41303;40093;40745;37946
Ульяновская область;4185;5637;8214;9829;11330;13025;20162;31355;36744;32692;33330;33030;35213;36148;37998;38839;38170;37839;39288
Уральский       федеральный округ;6230;9736;12201;14340;17425;23410;35385;43691;41982;39028;43556;41509;46685;50091;54541;51821;48868;50284;53286
Курганская область;…;…;…;…;…;…;…;…;…;…;29167;33597;37512;39377;38773;37034;38450;35158;38686
Свердловская область ;7577;13112;14857;16004;20549;25014;39349;54261;42418;42455;51341;42011;57220;56316;59989;58216;57225;58832;60564
Тюменская область;5262;7585;9389;15264;16687;22800;37863;43171;44757;43706;44306;45111;47867;49667;56562;53085;50570;50173;52728
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский     автономный округ – Югра;7500;14750;18669;18967;19312;23082;35238;43856;46518;48762;50073;46835;55534;53830;61122;55309;53652;53638;51197
Ямало-Ненецкий автономный   округ;…;…;…;…;…;…;…;43898;50482;49700;53294;64730;60202;62289;75996;68346;64919;67251;65482
Тюменская область    без автономных округов;;;;;;;;;;;;;;46906;52738;52666;49415;49668;52810
Челябинская область;5074;6875;10125;11556;15592;22886;28175;33420;38321;32280;31375;32332;33957;39493;40100;37542;35227;34882;39015
Сибирский      федеральный округ3);5482;8928;11365;13419;16579;21210;25952;36634;38781;35005;35790;39735;42964;44689;47450;47018;45206;45240;48431
Республика Алтай;5343;6457;9428;10286;17910;23282;26500;28877;39053;36083;34758;33157;35341;36219;37658;39708;37250;37762;36766
Республика Тыва;…;…;…;…;…;…;…;26500;36042;34764;33175;35250;38855;42694;46474;43963;43270;41625;…4)
Республика Хакасия;4621;7289;9218;11387;13284;17391;19592;25730;33235;27189;28718;32018;35028;38614;39984;40088;39012;40498;41951
Алтайский край;5659;8548;11159;12570;14062;17582;25062;35028;36234;31748;33386;32237;35508;40335;42772;44135;45478;40877;44206
Красноярский край;6725;11196;11477;11490;19045;21077;27653;40435;41598;37993;40491;43906;50047;53769;56371;52729;49409;50990;53506
Иркутская область;…;…;…;19552;23014;24778;35234;49617;50213;40135;39420;45218;48347;54979;49671;48922;49565;50713;54457
Кемеровская область;4703;8000;12000;13457;13824;24766;26342;29860;29852;31380;35641;36219;39091;39588;38721;39253;39000;39881;42360
Новосибирская область ;6796;10558;13388;15632;20423;27440;28458;43288;46217;41397;38263;34129;38969;42437;50225;46573;48554;49385;53095
Омская область;4819;8764;11270;11727;13592;16420;24235;32711;33777;31231;31271;32702;36803;39532;41628;43162;41982;40682;41286
Томская область;4812;6679;8990;10437;14730;19920;25422;36732;40673;33522;34084;38471;41327;43151;45624;45226;46976;45872;50679
Дальневосточный     федеральный округ3);7988;13281;14382;18103;22282;26356;31460;36511;44995;48726;48028;44906;54654;58950;62140;64777;66430;67191;71702
Республика Бурятия;4024;5015;8975;14399;17131;18907;17935;29451;31918;28272;28933;32797;41496;40341;41687;39902;38059;39453;40321
Республика Саха (Якутия);…;…;…;…;…;24160;28957;30835;38992;49772;48481;47477;50344;55244;68488;71608;70554;65313;71746
Забайкальский край;3463;…;…;…;…;15000;20550;28050;34868;32933;32425;37807;42239;43944;49106;53331;47858;48347;50042
Камчатский край;…;…;…;…;19200;26300;35957;40280;47655;37432;44949;45506;45862;44259;65046;70621;76261;76213;66790
Приморский край;9745;15761;16865;20223;23004;30405;35423;40731;46217;44473;50665;40330;43228;52544;54597;63158;70864;75307;73135
Хабаровский край;7748;13057;14085;18868;26222;29919;33015;41973;50332;52526;48786;50454;62593;69436;69239;60751;60860;60343;67962
Амурская область;6237;9649;10833;13829;16898;22814;27180;32499;40708;43909;46162;48065;57562;63071;63539;57055;53531;51722;56455
Магаданская область;…;…;…;…;…;…;…;…;…;…;34851;…;50000;48005;67907;55000;52941;49605;…4)
Сахалинская область;…;…;…;…;…;…;…;…;59454;65867;64500;57990;65928;68531;77983;89338;77642;73983;95970
Еврейская автономная область;…;…;…;…;…;11750;13363;17711;24863;23232;23615;28869;33349;36464;37546;41183;38507;36720;39377
Чукотский автономный округ;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…;…
______;;;;;;;;;;;;;;;;;;;
1) В отдельных субъектах Российской Федерации организации, осуществляющие операции с недвижимостью, отсутствуют или оказывают юридические услуги.;;;;;;;;;;;;;;;;;;;
2)  Данные за 2014-2016 гг. приведены без учета сведений по Республике Крым и г. Севастополю.;;;;;;;;;;;;;;;;;;;
3) Данные за 2000-2018 гг. по Сибирскому и Дальневосточному федеральным округам приведены в составе субъектов Российской Федерации до вступления в силу Указа Президента Российской Федерации от 3 ноября 2018 г. № 632.;;;;;;;;;;;;;;;;;;;
4) Данные не публикуются в целях обеспечения конфиденциальности первичных статистических данных, полученных от организаций, в соответствии с Федеральным законом от 29.11.2007 г. № 282-ФЗ «Об официальном статистическом учете и системе государственной статистики в  Российской Федерации» (п.5 ст.4, ч.1 ст.9).;;;;;;;;;;;;;;;;;;;
