Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
ЖИВОТНОВОДСТВО;;;;;;;;;;;;;;;;;;;
14.26. ПОГОЛОВЬЕ СВИНЕЙ1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; на конец года; тысяч голов)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;15824,4;16227,0;17600,6;16278,2;13717,2;13811,7;16184,9;16370,8;16217,0;17287,8;17251,4;17262,9;18785,4;19010,3;19451,6;21405,5;21924,6;23075,5;23726,6
Центральный   федеральный округ;3171,9;3225,4;3466,1;3004,0;2568,6;2661,1;3288,5;3640,9;4267,3;5010,9;5287,4;6032,1;7673,7;8266,8;8704,1;9647,8;10294,2;11336,8;11834,7
Белгородская область;469,1;490,3;529,8;504,4;470,6;534,6;838,6;1132,2;1669,4;2055,9;2142,3;2700,0;3304,4;3481,5;3678,2;3954,4;4137,4;4362,8;4526,8
Брянская область;172,4;172,1;173,4;150,1;126,9;120,0;123,0;124,2;137,4;153,3;157,4;187,5;261,0;304,7;288,5;282,2;272,5;295,5;306,1
Владимирская область;113,4;117,0;116,2;106,3;107,3;103,3;112,4;118,9;119,4;131,9;118,3;141,2;159,7;155,1;145,1;157,4;83,8;43,6;21,8
Воронежская область;438,3;461,0;502,9;420,8;361,1;366,3;409,9;415,9;411,9;479,0;489,5;484,8;658,1;510,3;504,6;638,6;713,8;1169,3;1340,0
Ивановская область;41,7;39,0;37,8;34,5;29,5;30,5;30,1;25,5;17,6;18,2;17,8;16,6;14,9;12,7;12,3;13,4;14,4;14,0;13,2
Калужская область;67,6;64,9;67,2;55,7;46,3;42,4;50,6;52,8;51,0;55,0;65,3;64,7;73,3;64,1;66,5;71,9;89,6;108,9;103,2
Костромская область;58,0;51,8;49,8;46,0;37,3;39,6;38,6;42,2;40,1;44,3;47,7;48,2;52,2;34,8;27,6;27,3;35,5;37,8;28,7
Курская область;344,4;339,0;362,6;301,7;235,3;220,8;246,7;278,9;303,4;315,3;358,0;397,6;799,6;975,2;1241,5;1384,8;1493,4;1695,5;1841,5
