Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.7. КАПИТАЛЬНЫЕ  ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Республика Адыгея;0,0;0,3;0,8;1,3;1,1;0,0;1,2;0,1;2,0;10,3;1,7;5,3;5,5;1,0;0,4;0,3;1,2;0,7;1,1
Республика Калмыкия;0,1;0,2;0,2;0,2;3,2;0,2;0,3;0,3;0,3;-;-;-;15,8;-;-;-;-;-;-
Республика Крым;;;;;;;;;;;;;;;-;-;135,7;94,2;87,5
Краснодарский край;15,4;15,4;45,7;57,9;106,1;59,4;85,4;118,7;153,2;253,7;201,3;225,6;306,0;370,5;441,6;368,2;135,4;202,6;196,7
Астраханская область;26,1;12,0;18,8;1,9;2,0;5,6;9,5;4,2;0,7;0,1;0,6;72,9;72,2;2,7;10,9;18,1;0,3;3,9;3,9
Волгоградская область;9,9;38,4;50,5;44,7;40,7;38,7;54,5;116,6;185,5;135,3;199,8;196,4;501,0;698,3;2016,8;191,2;162,1;243,0;247,3
Ростовская область;14,5;15,3;20,9;14,2;30,9;30,4;138,6;83,8;94,4;111,9;199,6;110,0;129,3;210,4;222,1;300,5;376,4;382,9;341,7
г. Севастополь;;;;;;;;;;;;;;;-;-;29,4;27,1;28,3
Северо-Кавказский     федеральный округ;4,7;10,2;22,1;20,2;66,1;19,8;74,4;53,2;73,7;106,2;61,7;294,4;140,2;84,5;113,1;101,6;141,8;77,0;117,3
Республика Дагестан;0,9;1,3;11,2;11,2;43,9;14,7;24,3;10,8;5,5;20,5;10,5;5,3;7,5;10,2;3,8;19,7;10,6;10,4;64,6
Республика Ингушетия ;-;-;-;-;-;0,0;-;-;-;-;-;-;-;-;-;-;0,4;0,3;0,3
Кабардино-Балкарская    Республика;0,5;2,3;0,3;0,6;2,2;0,0;3,3;2,4;2,2;17,8;6,4;7,5;2,1;6,4;0,3;0,6;8,5;9,9;3,9
Карачаево-Черкесская    Республика;2,1;2,5;3,7;6,1;11,4;0,0;43,9;28,3;38,5;36,4;17,7;18,8;59,2;17,0;15,0;12,2;50,4;8,5;-
Республика Северная    Осетия – Алания;0,0;0,0;0,8;1,0;2,0;1,6;1,4;3,8;22,3;26,1;17,3;15,6;46,9;31,6;30,3;17,3;37,8;18,3;0,5
Чеченская Республика ;-;-;-;-;1,9;0,2;0,2;1,0;0,7;-;2,0;2,5;-;6,3;53,7;17,0;3,3;8,8;0,1
Ставропольский край;1,2;4,1;6,1;1,3;4,7;3,3;1,3;6,9;4,5;5,4;7,8;244,8;24,5;13,0;9,9;34,7;30,9;20,9;48,0
Приволжский    федеральный округ;830,4;1546,1;1816,9;1671,7;2177,6;2171,0;2564,0;3086,1;2794,6;3693,9;6296,9;9158,7;10190,9;11112,8;10591,1;13127,6;15518,7;17264,2;15632,0
Республика Башкортостан;46,8;103,0;112,7;46,5;44,4;52,5;60,9;54,6;76,7;83,8;157,2;108,0;134,6;226,8;167,9;225,9;235,6;172,7;533,6
Республика Марий Эл;6,6;3,8;3,1;8,3;6,8;2,4;4,0;8,5;1,4;5,9;0,7;1,4;1,4;1,6;0,2;0,4;0,1;0,7;1,4
Республика Мордовия;0,0;0,0;3,0;3,6;16,2;14,2;36,4;39,8;13,1;3,1;40,9;40,3;53,7;117,4;138,6;4,6;23,3;43,0;30,9
Республика Татарстан;89,4;111,3;72,4;124,5;37,5;47,7;55,9;72,4;104,6;85,8;281,6;308,0;875,0;951,9;756,6;766,8;591,8;631,2;749,3
Удмуртская Республика;10,4;10,7;47,4;17,3;5,0;9,3;12,6;45,2;28,7;22,2;12,0;51,0;53,3;50,7;29,4;41,8;10,0;6,8;48,4
Чувашская Республика;0,2;0,5;0,8;0,3;2,6;2,6;2,7;3,4;4,5;7,4;1,0;5,6;4,5;6,4;4,4;21,0;32,5;61,7;59,5
Пермский край;42,4;224,8;96,6;469,5;374,5;385,6;536,3;171,9;150,1;602,6;750,5;1034,1;1157,0;1445,1;1202,9;1014,6;1798,9;1021,0;1685,4
Кировская область;1,5;3,2;4,7;10,7;14,3;9,1;8,4;5,7;37,9;13,4;54,9;9,9;67,6;50,0;38,9;23,0;8,3;47,0;76,4
Нижегородская область;179,1;615,6;698,1;799,7;1401,1;1422,6;1614,0;2390,7;2000,6;2345,4;4368,6;6072,5;6349,9;6067,3;6521,9;8713,5;11434,6;11912,2;10959,8
Оренбургская область;3,9;2,0;8,4;18,3;7,1;13,4;9,1;30,0;11,6;10,7;6,5;5,8;3,1;6,7;6,1;19,8;31,7;60,8;11,1
Пензенская область;5,9;12,5;16,0;24,2;40,8;42,3;70,9;56,8;111,0;103,4;155,3;289,3;412,9;239,9;318,0;306,9;114,1;214,7;190,3
Самарская область;388,7;364,7;702,2;65,8;158,8;69,4;108,8;127,2;132,4;111,2;213,5;480,6;392,5;567,6;530,0;995,5;200,4;379,7;293,9
Саратовская область;11,6;13,4;12,5;22,8;17,2;12,6;15,3;21,9;51,0;140,3;114,1;183,3;192,2;242,6;125,9;44,7;145,6;171,5;191,1
