Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
25. ВНЕШНЯЯ ТОРГОВЛЯ;;;;;;;;;;;;;;;;;;;
22.1. ВНЕШНЯЯ ТОРГОВЛЯ СО СТРАНАМИ ДАЛЬНЕГО ЗАРУБЕЖЬЯ;;;;;;;;;;;;;;;;;;;
22.1.2.  Импорт;;;;;;;;;;;;;;;;;;;
"(в фактически действовавших ценах; миллионов долларов США)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;22276;30680;35921;44207;57856;79712;115336;169875;230494;145651;197184;260920;272508;276310;253776;161693;162658;202608;212026
Центральный     федеральный округ;11848,2;16817,5;19557,3;25046,4;32702,1;44341,0;67447,5;102369,9;142320,7;90387,1;122061,1;159556,6;167740,1;170017,1;154218,6;97495,4;97950,1;125577,3;134141,5
Белгородская область;132,5;202,0;181,0;221,8;202,9;355,7;771,7;807,6;942,0;588,9;701,7;1271,5;873,1;776,7;1104,0;775,6;510,1;602,3;674,6
Брянская область;48,6;64,3;96,0;110,8;140,5;162,2;151,7;198,9;310,0;293,8;461,4;700,5;837,9;1094,7;715,6;308,4;198,3;197,5;304,6
Владимирская область;76,9;103,5;153,8;192,7;207,6;255,4;440,6;713,0;889,6;668,4;978,8;1307,5;1360,2;1442,6;1457,4;1113,6;1102,9;1384,9;1513,8
Воронежская область;48,7;77,8;150,2;191,4;217,0;258,7;338,0;451,2;388,4;196,9;365,5;579,6;692,2;684,9;648,5;462,4;606,9;1044,2;680,7
Ивановская область;27,5;35,0;36,0;36,8;77,4;54,1;82,5;147,2;265,2;319,0;326,3;463,7;447,2;535,8;462,1;233,7;191,3;248,2;307,8
Калужская область;88,6;101,4;159,6;160,8;256,9;301,1;430,0;2222,9;5106,5;3082,0;5892,2;7895,3;8233,8;7231,6;5734,7;3142,8;3942,6;5169,1;5863,1
Костромская область;16,6;12,6;45,1;53,0;177,3;117,9;96,7;106,3;179,1;94,3;110,7;126,1;142,1;149,6;302,5;86,2;119,9;115,8;100,4
Курская область;40,7;36,2;30,4;72,6;57,8;46,4;130,5;104,0;164,4;126,9;187,2;184,8;192,2;203,0;270,2;302,4;287,7;253,7;292,7
Липецкая область;120,9;178,4;213,4;243,8;435,0;393,1;664,0;799,8;1191,3;625,7;1033,9;1450,1;1335,9;1239,8;966,2;807,0;793,8;1088,7;1016,8
Московская область;1496,8;2039,7;2803,5;4307,7;4764,4;5967,5;9120,5;12809,5;17690,2;13347,0;19699,8;28576,0;30776,1;28595,5;22991,0;14775,6;17180,9;21236,6;24964,8
Орловская область;103,6;87,4;151,1;247,8;118,7;146,1;193,8;545,1;500,8;293,3;1100,3;283,0;455,0;580,6;482,2;224,7;147,1;179,0;246,1
Рязанская область;49,6;76,7;137,0;212,1;113,5;159,0;163,7;428,8;662,0;305,3;371,1;434,5;505,8;610,0;633,4;475,2;498,3;596,2;642,9
Смоленская область;83,5;112,2;156,5;155,0;154,9;257,3;442,5;549,0;708,1;367,8;414,6;556,8;606,7;692,9;609,6;526,9;473,6;427,6;480,6
Тамбовская область;19,0;49,0;59,4;66,9;70,8;56,6;120,9;127,2;165,2;122,9;329,9;444,3;251,8;299,4;335,0;170,5;118,9;165,9;128,5
Тверская область;57,7;98,1;107,2;141,4;151,6;179,5;200,0;347,9;399,0;359,2;680,0;568,6;791,5;983,4;921,6;407,4;374,9;443,3;522,8
Тульская область;99,0;82,9;142,7;157,8;163,6;304,4;294,3;521,4;831,6;715,6;721,2;856,6;884,0;1031,4;950,4;665,1;758,7;975,4;946,0
Ярославская область;150,9;210,4;201,8;253,5;262,6;151,3;195,6;298,6;431,7;385,2;431,5;805,3;823,3;802,3;804,5;536,1;612,9;723,3;707,6
г. Москва;9187,1;13249,8;14732,6;18220,5;25129,5;35174,6;53610,7;81191,6;111495,6;68494,8;88255,1;113052,4;118531,3;123062,9;114830,0;72481,8;70031,3;90725,5;94748,0
Северо-Западный    федеральный округ ;4287,6;6379,5;8164,4;10208,5;13076,5;18300,6;25498,6;36320,9;46618,6;28714,9;39123,9;53804,4;56012,5;54394,9;51939,1;32196,0;30458,9;34001,3;35566,4
Республика Карелия;145,3;115,8;130,3;169,9;177,6;180,6;207,6;328,8;391,8;221,5;231,3;292,2;269,3;189,9;178,4;135,7;157,1;227,6;170,3
Республика Коми;129,2;97,5;88,7;171,9;114,1;208,8;167,6;220,8;368,3;343,4;227,4;238,0;234,4;267,7;231,1;160,4;116,6;124,7;187,3
Архангельская область;93,9;108,7;142,6;112,0;123,1;117,1;368,7;304,7;382,6;226,3;190,4;169,6;230,5;224,9;138,0;100,7;196,0;167,5;212,8
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;…;…;…;27,5;-;1,5;2,6;4,6;0,0;3,9;0,9;2,3;1,8;0,7;1,9;0,7;-;-;- 
Архангельская область без     автономного округа;…;…;…;84,5;123,1;115,6;366,1;300,1;382,6;222,4;189,5;167,3;228,7;224,2;136,1;100,0;196,0;167,5;212,8
Вологодская область;96,6;117,5;167,7;178,3;298,9;273,8;339,7;459,0;514,8;391,1;351,2;629,4;488,0;474,1;408,1;555,9;499,6;493,0;553,5
Калининградская область;764,3;960,6;1544,2;2050,7;2777,6;3704,5;5056,2;7728,5;9279,4;5144,4;7787,4;10259,0;11987,7;11798,7;15603,8;7857,9;5678,1;7074,7;7943,8
Ленинградская область;438,4;793,9;967,7;1371,4;2051,0;3183,9;4665,6;6491,0;8685,8;3604,9;4521,8;7509,6;5111,6;4894,0;4190,4;3022,9;2554,2;3396,1;3930,9
Мурманская область;125,4;113,5;89,7;165,5;113,4;203,6;141,5;276,7;350,3;333,7;201,9;558,1;623,4;747,6;427,9;354,1;390,7;351,9;325,4
Новгородская область;56,7;106,6;130,2;219,8;191,4;281,9;234,6;304,3;432,7;288,5;434,8;559,2;562,0;583,7;681,4;528,1;411,1;351,6;401,6
Псковская область;71,4;162,4;171,5;203,9;277,4;323,6;434,4;584,6;897,0;639,3;1069,7;1364,4;1256,5;971,2;771,1;474,1;313,4;297,6;260,7
г. Санкт-Петербург;2366,4;3802,9;4731,7;5565,1;6951,9;9822,9;13882,6;19622,4;25315,8;17521,9;24108,0;32225,0;35249,1;34243,2;29309,0;19006,3;20142,2;21516,5;21580,1
Южный  федеральный округ;978,0;1112,1;1610,6;1454,7;1952,3;2552,5;3454,9;5595,9;7249,7;5029,4;6943,4;8214,4;8627,4;9096,7;8762,9;6155,5;5366,3;6700,3;7352,1
Республика Адыгея;7,0;21,3;11,1;8,2;18,1;7,2;12,5;18,1;62,4;43,0;67,7;103,9;53,5;63,3;64,7;46,6;46,4;44,7;51,7
Республика Калмыкия;25,3;38,6;33,3;36,4;49,4;60,1;29,0;17,9;18,0;26,6;41,4;39,8;28,6;20,6;14,2;0,9;0,0;-;4,4
Республика Крым;;;;;;;;;;;;;;;53,4;49,5;43,0;35,2;18,8
Краснодарский край;501,4;558,0;872,7;742,0;846,2;1252,3;1675,6;2434,5;3006,6;2431,6;3889,3;4570,7;4355,9;5104,3;4703,9;3596,3;3134,8;3920,0;4032,2
Астраханская область;36,6;32,3;103,8;109,2;65,1;116,5;190,3;162,3;180,6;325,0;232,2;206,4;372,3;332,6;280,8;248,1;127,7;127,5;623,0
Волгоградская область;168,6;199,8;213,6;190,3;228,9;229,5;270,0;612,3;716,8;464,8;593,7;847,4;864,3;803,3;1441,3;786,0;439,7;512,1;643,7
Ростовская область;239,1;262,1;376,1;368,6;744,6;886,9;1277,5;2350,8;3265,3;1738,4;2119,1;2446,2;2952,8;2772,6;2118,8;1398,0;1544,4;2050,0;1971,2
г. Севастополь;;;;;;;;;;;;;;;85,8;30,1;30,3;10,8;7,1
Северо-Кавказский     федеральный округ;237,1;158,0;191,8;288,1;184,0;239,6;471,8;482,9;890,1;612,7;974,6;1386,6;1420,5;1660,4;1598,6;767,4;777,7;911,0;834,3
Республика Дагестан;3,7;5,1;30,0;26,2;21,8;27,7;181,6;95,4;281,3;102,3;149,6;289,2;311,4;478,1;341,4;144,8;102,9;103,8;82,4
Республика Ингушетия;88,6;3,7;0,1;0,3;12,6;19,2;15,5;2,7;3,0;4,1;6,2;13,7;18,9;15,3;14,8;10,4;17,8;8,9;15,2
Кабардино-Балкарская Республика;5,5;3,3;5,5;5,0;4,0;9,0;22,6;35,3;74,6;62,5;54,7;128,5;127,3;48,1;69,9;26,7;40,4;60,7;59,0
Карачаево-Черкесская Республика;2,0;6,5;5,3;9,9;6,1;10,9;15,0;35,0;65,6;39,6;113,7;234,0;382,5;469,2;428,9;131,3;113,8;159,3;103,2
Республика Северная Осетия – Алания;58,9;47,8;35,8;68,2;26,5;26,6;38,3;40,6;46,3;32,1;63,5;142,6;45,4;47,2;37,2;34,5;42,4;28,3;44,1
Чеченская Республика;0,0;-;0,0;0,0;0,1;0,0;0,4;1,4;13,3;4,0;2,0;3,1;3,5;22,3;33,1;13,4;37,0;43,1;50,2
Ставропольский край;78,4;91,6;115,1;178,5;112,9;146,2;198,4;272,5;406,0;368,1;584,9;575,5;531,5;580,2;673,3;406,3;423,4;506,8;480,2
Приволжский федеральный округ;1654,5;1884,5;2244,0;2550,6;2807,4;3605,6;4436,8;7899,6;10312,0;6608,2;8638,8;12446,1;12967,3;15124,0;14508,3;9387,3;8843,8;11615,0;13067,9
Республика Башкортостан;170,1;222,2;270,9;220,8;196,8;307,1;307,3;620,8;696,8;328,1;454,2;790,6;1007,8;954,3;931,9;517,9;482,8;614,9;885,3
Республика Марий Эл;9,9;10,6;13,9;16,4;33,4;30,6;29,4;42,1;66,1;44,9;49,1;69,7;92,1;122,3;136,0;78,9;45,8;68,7;88,8
Республика Мордовия;22,6;24,9;30,5;37,1;37,9;83,2;94,2;127,4;215,3;193,2;98,2;145,8;177,5;126,8;85,2;104,6;120,4;137,1;193,8
