Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
25. ВНЕШНЯЯ ТОРГОВЛЯ;;;;;;;;;;;;;;;;;;;
21.1. ВНЕШНЯЯ ТОРГОВЛЯ СО СТРАНАМИ ДАЛЬНЕГО ЗАРУБЕЖЬЯ;;;;;;;;;;;;;;;;;;;
22.1.1. Экспорт;;;;;;;;;;;;;;;;;;;
"(в фактически действовавших ценах; миллионов долларов США)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;89269;85352;90546;113157;152248;208846;259145;299267;397925;254967;337467;437283;447277;452036;433173;298420;247687;309687;394675
Центральный  федеральный округ;28905,8;28572,7;28423,7;34452,7;59400,2;89010,0;113267,6;135452,4;186363,9;115401,5;143544,4;189595,3;199702,8;218273,8;221053,3;147841,1;119139,8;151268,5;199099,0
Белгородская область;298,8;348,4;331,0;448,6;649,5;930,1;1013,9;1461,7;2502,7;1245,5;1914,3;2889,2;2537,5;2354,4;2349,7;1881,9;1606,5;2028,0;2446,9
Брянская область;46,0;75,6;126,1;45,8;387,1;161,7;64,5;525,0;203,2;40,4;60,9;67,2;50,2;59,5;87,2;102,1;61,7;80,8;94,1
Владимирская область;74,4;84,0;102,0;143,0;120,4;119,3;108,1;260,5;236,4;352,0;404,4;791,6;411,9;479,3;462,5;354,5;356,5;364,8;489,2
Воронежская область;147,1;178,2;146,6;227,5;290,1;441,4;589,3;729,6;679,2;452,4;575,3;756,0;936,8;907,2;811,1;729,2;698,1;842,5;1000,2
Ивановская область;46,4;51,8;59,5;68,8;69,9;64,7;79,6;79,5;59,1;52,4;60,0;76,9;80,9;66,2;68,8;57,7;63,0;68,8;75,7
Калужская область;59,9;36,0;34,3;77,3;82,8;86,2;106,0;127,4;108,4;118,1;136,4;183,9;148,7;106,2;103,4;177,0;399,0;922,3;967,9
Костромская область;66,5;76,7;68,5;79,7;116,7;171,8;160,7;180,2;137,6;95,7;116,9;146,0;143,6;163,9;184,8;163,3;162,2;160,1;203,7
Курская область;54,0;48,5;61,5;61,6;117,3;285,5;282,1;485,8;620,4;259,8;549,6;1137,9;486,3;466,8;387,1;246,9;314,2;410,1;459,9
Липецкая область;1032,8;891,6;1148,3;1544,4;3049,5;2570,9;2770,3;3420,1;4846,2;2745,2;3656,4;4524,6;4706,6;4064,3;4048,4;2998,1;2793,0;3989,3;5187,6
Московская область;1860,7;1233,0;1221,8;1474,7;2410,4;1469,1;1866,3;2282,6;2580,3;1533,7;1800,8;2140,9;3100,7;3399,7;2568,9;2580,7;2442,2;3310,0;3556,4
Орловская область;66,2;107,6;183,4;272,6;94,5;119,3;99,8;199,9;119,6;143,3;283,6;67,6;108,3;81,0;86,0;85,5;94,4;120,6;156,1
Рязанская область;743,0;742,5;501,4;643,5;232,3;125,8;132,1;174,6;153,9;112,9;162,5;193,7;131,7;167,8;205,1;217,3;259,8;842,8;324,1
Смоленская область;399,6;405,2;387,2;445,1;500,4;593,7;567,8;631,1;552,3;312,4;499,9;893,9;719,3;622,3;577,5;375,2;402,3;412,2;618,3
Тамбовская область;22,3;25,0;31,5;29,8;30,4;19,6;17,7;35,7;30,8;25,1;12,0;43,3;44,6;38,1;45,9;52,1;67,1;96,4;157,5
Тверская область;90,0;81,1;89,1;98,0;79,8;81,2;117,4;112,8;144,1;155,7;175,4;179,6;144,1;111,2;181,5;117,8;104,2;127,3;154,4
Тульская область;605,1;789,3;726,3;856,8;1540,4;1926,8;2027,5;2376,1;3738,0;1805,9;2236,2;3640,5;3015,5;3247,1;3201,2;2504,4;2446,2;3320,1;3184,9
Ярославская область;822,1;1247,7;258,4;288,5;314,4;198,5;207,0;301,0;287,0;199,6;331,8;471,5;520,1;1520,7;667,3;605,3;406,1;535,8;813,3
г. Москва;22470,9;22150,5;22946,8;27647,0;49314,3;79644,4;103057,5;122068,8;169364,7;105751,4;130568,0;171391,0;182416,0;200418,1;205016,9;134592,1;106463,3;133636,6;179208,8
Северо-Западный федеральный округ ;9755,2;8416,7;8454,9;11043,6;15419,9;18492,5;28118,3;33237,2;44961,3;28912,0;34434,8;52487,1;48999,9;45456,1;51081,8;35932,9;28353,9;36768,6;45584,4
Республика Карелия;531,6;563,4;513,7;625,9;780,5;965,3;1164,9;1168,6;1345,0;968,8;1382,7;1413,8;1170,0;1018,8;955,2;644,1;640,0;1023,2;1184,5
Республика Коми;1102,8;967,2;1095,4;1207,3;545,0;522,6;682,6;845,9;966,0;651,3;736,0;2175,5;1959,9;3251,6;3023,5;1532,6;697,9;834,1;854,1
Архангельская область;757,1;626,2;625,0;705,6;796,6;972,3;1509,8;1311,9;2291,8;3997,2;5392,6;4826,7;2616,0;2134,7;2155,5;1936,0;1978,8;2286,7;2814,4
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;…;…;…;172,6;-;12,9;1,1;228,7;316,8;73,4;2343,8;3364,3;1396,3;0,0;0,1;0,0;0,0;-;- 
Архангельская область без  автономного округа;…;…;…;533,0;796,6;959,4;1508,7;1083,2;1975,0;3923,8;3048,8;1462,4;1219,7;2134,7;2155,4;1936,0;1978,8;2286,7;2814,4
Вологодская область;1505,4;1099,4;1254,7;1449,5;2593,2;2838,9;2180,8;2629,9;4112,0;2112,0;3259,9;4017,1;3524,3;3280,9;3157,3;2901,2;2464,2;2763,0;4001,7
Калининградская область;432,3;373,7;375,8;445,8;565,2;789,4;1182,3;502,5;593,2;494,5;566,0;1193,9;1766,1;1423,0;3499,9;2634,9;1155,6;1196,7;1779,9
Ленинградская область;2070,9;2066,7;2111,8;2794,1;4606,8;5781,3;6614,9;8033,7;11225,1;6918,6;9638,9;15323,7;15718,8;13136,8;15300,5;9616,9;4474,4;5217,1;6625,3
Мурманская область;587,9;534,5;470,9;706,3;1034,5;1187,3;2074,7;2107,8;2295,6;1596,9;1731,3;2772,3;1663,0;2234,5;2195,9;2169,3;2392,4;3375,3;3621,7
Новгородская область;259,7;287,8;348,4;397,6;499,3;721,5;764,3;835,5;1227,8;651,6;976,2;1263,7;1217,9;1115,9;1156,4;927,4;822,9;961,7;1208,2
Псковская область;103,5;108,7;117,5;138,2;262,5;388,5;438,1;231,5;188,1;37,5;41,4;39,0;33,6;31,8;45,9;49,2;53,1;56,9;79,4
г. Санкт-Петербург;2404,0;1789,1;1541,7;2573,3;3736,3;4325,4;11505,9;15569,9;20716,7;11483,6;10709,8;19461,4;19330,3;17828,1;19591,7;13521,3;13674,6;19053,8;23415,2
Южный  федеральный округ;2587,0;474,3;3119,8;4101,4;3249,0;4481,3;5587,8;8082,0;10551,5;6668,2;9038,0;17074,8;17158,9;15141,0;17177,4;11247,1;10712,0;13572,0;17314,8
Республика Адыгея;2,1;0,9;2,3;60,7;4,2;0,7;3,2;3,2;6,8;4,2;4,0;5,0;3,8;3,1;6,8;15,7;15,3;28,5;25,4
Республика Калмыкия;179,4;22,1;22,4;44,4;61,2;145,5;110,4;62,5;68,4;1,5;31,0;5,3;0,0;0,1;1,3;0,1;0,4;0,3;0,0
Республика Крым;;;;;;;;;;;;;;;78,5;46,0;26,5;13,8;10,0
Краснодарский край;944,9;70,3;986,9;1379,8;756,5;1232,1;1809,9;2828,8;3601,8;2778,3;3950,7;9349,6;8740,7;7126,6;9641,0;5852,6;5181,1;6499,1;7855,9
Астраханская область;182,4;16,4;213,5;207,0;142,0;163,1;190,0;675,0;1004,7;325,6;189,3;556,3;485,5;473,1;742,7;352,2;280,9;646,0;833,1
Волгоградская область;774,8;84,1;1085,5;1372,0;1054,4;1567,8;1971,8;2306,7;3122,7;1576,9;2106,3;2819,5;3204,8;2898,5;2858,2;1158,3;761,9;903,5;1167,2
Ростовская область;503,4;280,5;809,2;1037,5;1230,7;1372,1;1502,5;2205,8;2747,1;1981,7;2756,7;4339,2;4724,2;4639,5;3927,5;3868,2;4443,9;5478,3;7421,2
г. Севастополь;;;;;;;;;;;;;;;14,3;13,0;1,9;2,5;1,9
Северо-Кавказский     федеральный округ;500,7;576,4;390,4;371,7;944,0;1112,6;830,8;834,6;1169,3;811,9;762,8;946,1;937,3;810,3;797,1;692,6;633,0;716,4;843,4
Республика Дагестан;111,1;74,4;61,5;52,0;15,2;86,9;26,8;53,9;222,0;33,4;61,5;51,0;36,6;9,8;21,9;27,3;16,3;15,6;24,6
Республика Ингушетия;70,0;82,9;18,7;;597,7;495,6;236,4;41,0;32,1;5,3;-;-;0,4;1,3;0,0;0,2;0,6;3,1;0,2
Кабардино-Балкарская Республика;6,6;3,2;4,5;10,2;12,9;44,4;17,4;13,1;9,8;2,8;10,9;14,6;16,7;10,4;6,5;5,7;16,4;9,0;17,8
Карачаево-Черкесская Республика;1,9;0,6;0,8;0,5;0,9;1,3;3,2;14,8;7,8;2,9;4,0;6,4;8,9;11,8;10,1;7,1;8,4;8,1;15,5
Республика Северная Осетия – Алания;64,8;63,5;78,7;26,4;22,8;29,0;75,9;94,8;68,7;80,7;52,1;42,3;36,1;38,8;40,4;40,5;45,0;42,2;46,4
Чеченская Республика;-;81,7;11,9;-;-;0,0;0,0;0,0;0,2;0,1;0,1;0,8;-;0,1;0,1;0,1;0,3;1,4;3,6
Ставропольский край;246,3;270,1;214,3;282,6;294,5;455,4;471,1;617,0;828,7;686,7;634,2;831,0;838,6;738,1;718,1;611,7;546,0;637,1;735,0
Приволжский   федеральный округ;14646,2;13091,1;14494,5;17645,7;19383,2;26036,7;29434,6;30452,9;44971,5;26528,9;41550,4;52709,3;53704,7;56341,2;52847,8;33262,6;24543,1;28304,0;33598,3
Республика Башкортостан;2366,7;1891,3;2202,7;2330,5;3106,2;5781,0;6677,3;5720,1;6780,1;3968,3;8502,0;9858,3;10344,5;12564,3;12438,5;6269,2;4858,3;3295,8;3236,2
Республика Марий Эл;29,8;28,1;29,5;74,0;53,6;38,8;50,4;231,3;288,3;223,2;380,3;322,9;595,0;400,8;176,5;305,5;155,3;276,4;358,9
Республика Мордовия;9,2;19,2;10,3;11,4;17,0;17,4;17,7;16,8;58,0;62,3;106,3;111,3;52,4;55,3;73,4;64,2;95,1;131,7;159,4
Республика Татарстан;2807,4;2476,2;2595,6;3024,4;4231,5;7015,7;7885,1;9837,0;16185,4;10007,2;14594,8;19196,0;18895,6;20183,8;16594,9;9839,9;8087,0;11275,9;13452,2
Удмуртская Республика;945,6;627,2;640,8;566,0;181,0;309,9;660,8;238,1;254,7;128,5;184,1;1067,2;827,9;1116,6;1180,2;603,0;444,3;243,9;280,7
Чувашская Республика;52,0;59,1;63,1;77,9;90,9;121,7;178,9;131,7;190,9;130,3;119,6;72,3;61,5;46,5;38,3;37,9;46,7;54,3;75,0
Пермский край;370,7;1894,5;1932,0;2123,1;2430,7;2565,7;2597,8;3003,0;6032,6;2575,5;3913,1;6643,3;7517,2;6610,1;7292,2;5829,2;3776,0;4454,5;4828,9
Кировская область;660,6;222,0;204,7;265,0;299,5;329,1;536,2;621,2;785,0;578,3;571,8;927,7;900,4;829,8;851,7;753,4;597,1;698,2;763,0
