Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
ОЖИДАЕМАЯ ПРОДОЛЖИТЕЛЬНОСТЬ ЖИЗНИ ПРИ РОЖДЕНИИ;;;;;;;;;;;;;;;;;;;
1.16.1. Все население;;;;;;;;;;;;;;;;;;;
(число лет);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;65,34;65,23;64,95;64,84;65,31;65,37;66,69;67,61;67,99;68,78;68,94;69,83;70,24;70,76;70,93;71,39;71,87;72,70;72,91
Центральный     федеральный округ;66,07;65,77;65,60;65,71;66,26;66,50;67,61;68,42;68,80;69,71;69,93;71,19;71,43;71,93;72,10;72,72;73,07;73,89;74,01
Белгородская область;68,07;67,45;67,60;67,99;68,19;68,43;69,29;70,35;70,51;71,10;71,31;71,71;71,91;72,16;72,25;72,61;72,87;73,67;73,67
Брянская область;64,68;64,92;63,82;64,25;64,15;63,40;65,28;66,09;66,46;67,84;67,92;68,83;69,06;69,75;69,42;70,36;70,92;71,27;71,71
Владимирская область;63,44;63,10;62,24;62,67;63,00;63,51;64,74;65,64;65,79;66,57;67,12;68,08;68,60;69,13;69,25;69,82;70,28;71,15;71,23
Воронежская область;66,54;66,15;65,93;66,09;66,28;66,50;67,46;67,94;68,27;69,40;69,45;70,41;70,84;70,89;70,82;71,67;72,08;73,03;73,15
Ивановская область;62,57;62,83;61,89;62,18;62,42;62,17;64,56;65,63;66,03;66,78;67,09;68,56;69,30;69,84;69,88;70,62;70,77;71,47;71,29
Калужская область;64,27;64,25;64,13;64,34;64,53;64,38;66,19;66,82;66,99;67,76;68,10;69,49;69,39;70,02;69,93;70,73;71,18;71,87;71,89
Костромская область;63,98;63,21;62,73;62,10;62,60;62,59;64,52;66,14;66,20;67,01;67,50;68,45;69,50;69,86;70,05;70,38;70,87;71,81;71,87
Курская область;65,32;65,51;64,89;65,01;64,97;65,01;66,08;66,68;66,86;68,08;68,53;69,27;69,66;70,14;70,11;70,80;70,94;71,74;71,91
Липецкая область;66,81;66,26;66,20;65,60;65,77;66,16;66,90;67,50;67,73;68,65;68,59;69,87;70,03;70,66;70,60;71,07;71,62;72,46;72,62
Московская область;65,38;64,89;64,94;65,16;65,78;66,03;66,85;67,45;67,83;68,76;69,13;70,36;70,40;70,78;70,94;72,26;72,50;73,34;73,52
Орловская область;65,58;65,17;65,13;64,98;64,97;64,97;66,23;67,03;67,50;68,45;68,40;69,48;69,51;70,22;69,88;70,38;70,73;71,63;71,56
Рязанская область;64,87;64,52;64,06;63,36;64,18;64,11;65,32;65,72;66,54;67,81;67,81;69,34;69,86;70,74;70,80;71,46;71,87;72,70;72,84
Смоленская область;62,94;62,32;61,64;62,01;62,43;62,24;63,38;64,87;64,97;65,99;66,59;68,12;68,49;68,90;69,44;69,74;69,98;71,14;71,16
Тамбовская область;64,96;65,45;64,97;64,99;65,64;65,61;67,00;68,08;68,44;68,99;69,22;70,18;70,67;70,93;71,11;71,67;72,11;73,21;72,95
Тверская область;62,46;61,57;61,03;61,12;61,72;61,55;63,03;64,18;65,03;65,51;65,90;67,02;67,86;68,13;68,43;69,10;69,24;70,45;70,47
Тульская область;63,09;62,95;62,92;62,66;63,08;62,97;64,38;65,19;65,62;66,90;67,11;68,63;68,86;69,41;69,63;70,06;70,56;71,18;71,77
Ярославская область;65,19;64,04;63,32;62,98;63,75;63,93;66,05;66,91;67,49;68,47;68,39;69,95;69,87;70,45;70,64;70,98;71,21;71,85;72,25
г. Москва;69,81;69,59;69,85;70,02;70,90;71,59;72,15;72,91;73,33;74,14;74,15;75,79;75,74;76,37;76,70;76,77;77,08;77,87;77,84
Северо-Западный      федеральный округ;64,52;64,22;63,84;63,31;63,85;64,17;65,75;67,22;67,63;68,46;68,90;70,07;70,57;71,30;71,40;71,70;72,16;72,97;73,30
Республика Карелия;62,88;62,41;61,45;60,52;61,46;61,84;63,49;64,77;65,12;66,16;66,42;67,95;68,00;69,19;69,36;69,16;69,78;70,65;70,56
Республика Коми;63,53;63,44;62,17;61,51;62,13;62,12;64,01;65,60;65,93;66,25;66,87;67,95;68,33;69,27;69,05;69,40;69,45;71,05;71,06
Архангельская область;62,77;63,09;62,23;61,95;62,35;62,98;64,89;66,32;66,99;67,66;67,89;68,75;69,65;70,16;70,23;70,71;70,82;71,94;72,10
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;60,57;59,22;61,48;59,32;62,15;62,97;62,29;61,94;63,15;65,04;64,92;66,71;68,21;65,76;70,65;71,00;71,08;71,52;71,85
Архангельская область без автономного округа;;;;62,05;62,41;62,97;64,97;66,48;67,10;67,76;67,99;68,84;69,71;70,27;70,20;70,70;70,80;71,96;72,09
Вологодская область;65,65;64,24;63,71;62,23;62,83;63,18;65,43;67,05;66,99;67,35;67,08;68,36;69,21;69,35;69,74;70,40;70,24;71,26;71,43
Калининградская область;63,57;63,02;62,19;61,35;61,36;61,48;64,13;65,79;66,52;67,69;68,75;69,90;70,12;70,51;70,28;70,58;71,92;72,62;72,92
Ленинградская область;63,04;62,02;61,90;61,53;62,25;62,43;63,68;65,27;65,93;67,46;68,09;69,44;69,77;70,36;70,28;71,23;71,70;72,54;73,07
Мурманская область;64,51;64,02;63,50;63,03;63,60;63,83;65,20;66,77;66,72;67,17;68,43;68,93;69,81;70,46;69,97;70,24;70,94;71,67;71,68
Новгородская область;62,81;62,37;61,86;60,62;61,50;61,76;62,78;64,11;63,76;64,61;65,04;66,46;67,55;67,67;68,41;68,70;69,15;69,68;70,26
Псковская область;61,85;61,46;61,06;60,22;60,65;60,20;61,23;64,10;63,63;64,53;64,59;66,47;66,53;67,82;68,07;68,48;69,25;69,95;70,16
г. Санкт-Петербург;66,70;66,90;67,08;67,05;67,49;68,03;69,27;70,30;70,97;71,72;72,06;73,06;73,43;74,22;74,57;74,42;74,90;75,45;75,93
Южный        федеральный округ1);67,27;67,42;67,24;67,35;67,92;67,14;68,84;69,70;70,13;70,57;70,12;70,65;71,26;71,76;71,74;72,13;72,29;73,16;73,54
Республика Адыгея;67,60;68,12;67,94;67,40;67,79;68,07;68,28;68,75;68,64;69,93;69,95;70,99;71,68;71,80;72,01;72,22;72,59;73,25;73,56
Республика Калмыкия;65,41;66,33;65,05;65,87;67,48;67,24;67,88;68,71;69,39;69,00;69,35;70,80;71,22;71,35;72,03;72,15;73,35;73,54;73,84
Республика Крым;;;;;;;;;;;;;;;70,74;70,52;70,74;72,00;72,22
Краснодарский край;67,07;67,22;66,98;67,21;67,54;67,55;68,82;69,34;69,82;70,76;70,95;71,15;71,74;72,29;72,28;72,53;72,83;73,42;74,30
Астраханская область;65,25;65,02;64,91;65,10;65,70;65,36;66,76;67,68;68,62;68,92;69,08;69,84;70,36;71,34;70,76;71,36;72,20;73,35;73,48
Волгоградская область;66,44;66,10;66,34;66,23;66,93;67,02;67,85;68,85;69,01;69,53;69,66;70,50;70,99;71,42;71,62;71,98;72,49;73,54;73,47
Ростовская область;66,50;66,48;66,46;66,33;66,78;66,99;67,71;68,47;68,97;69,63;69,72;70,28;71,02;71,39;71,30;71,90;72,20;73,03;73,21
г. Севастополь;;;;;;;;;;;;;;;72,28;70,67;71,64;73,37;73,63
Северо-Кавказский    федеральный округ;68,83;69,27;68,87;68,90;69,70;69,93;70,37;71,44;71,82;71,75;72,20;72,62;73,22;74,00;74,10;74,63;75,13;75,86;76,25
Республика Дагестан;70,98;71,88;71,85;72,29;72,61;73,13;73,15;73,95;74,10;73,73;73,87;74,26;74,90;75,63;75,83;76,39;77,23;77,79;78,69
Республика Ингушетия ;71,98;74,83;74,35;74,41;74,60;73,45;73,03;75,19;76,12;74,06;74,71;76,29;77,80;78,84;79,42;80,05;80,82;81,59;82,41
Кабардино-Балкарская Республика;69,13;69,19;69,12;68,75;69,57;68,90;69,64;70,59;71,90;71,41;72,11;72,44;73,27;73,71;74,20;74,61;75,12;75,81;76,28
Карачаево-Черкесская Республика;68,40;69,05;68,71;68,17;69,76;69,61;70,71;71,89;72,22;72,32;72,44;72,85;73,38;73,94;73,90;74,44;74,72;75,94;76,09
Республика Северная Осетия - Алания;68,42;69,38;68,84;68,63;68,41;69,60;70,70;71,69;71,41;71,87;72,65;72,59;73,41;73,94;73,80;74,20;75,05;75,51;75,68
Чеченская Республика ;-;-;-;-;70,87;72,07;72,06;72,98;74,00;71,87;71,55;72,13;71,88;73,20;73,06;73,45;74,20;74,84;75,43
Ставропольский край;68,01;67,75;67,06;66,89;67,80;67,76;68,29;69,55;69,76;70,37;71,01;71,57;72,15;72,75;72,75;73,36;73,40;74,19;74,18
Приволжский федеральный округ;65,54;65,46;65,15;64,97;65,24;65,29;66,52;67,24;67,64;68,51;68,40;69,24;69,79;70,10;70,20;70,71;71,39;72,26;72,41
Республика Башкортостан;66,70;66,57;66,07;66,09;66,29;66,59;67,53;67,88;68,08;69,10;68,89;69,04;69,32;69,63;69,76;70,08;71,00;71,73;72,06
Республика Марий Эл;64,64;64,19;63,70;63,84;63,45;63,53;64,98;66,34;66,64;67,26;67,34;68,31;69,04;69,30;69,42;69,80;70,75;72,24;71,99
Республика Мордовия;66,87;67,06;66,40;66,05;66,63;66,66;67,85;68,52;68,87;69,20;69,25;70,11;70,72;70,56;71,38;72,06;72,25;73,40;73,66
Республика Татарстан;67,58;67,53;67,51;67,60;67,64;67,93;69,03;69,42;70,04;70,81;70,42;71,30;71,80;72,12;72,17;72,81;73,64;74,20;74,35
Удмуртская Республика;65,82;64,97;64,08;64,09;64,25;64,43;66,13;66,72;67,33;68,41;68,10;68,88;69,73;69,92;70,03;70,46;70,86;72,06;72,45
Чувашская Республика;66,39;66,02;65,83;65,90;66,29;66,34;66,92;67,32;67,76;68,90;68,54;69,66;70,31;70,79;70,62;71,35;71,52;72,73;72,95
Пермский край;63,36;63,49;62,41;61,99;62,49;62,28;63,94;65,17;65,66;66,47;66,57;67,52;68,28;68,75;69,04;69,09;69,74;70,79;70,72
Кировская область;65,73;65,44;63,89;63,45;63,88;64,12;65,70;66,90;66,80;67,78;68,24;69,32;69,79;70,26;70,59;71,11;71,71;72,72;72,47
Нижегородская область ;65,05;64,66;64,27;63,64;63,76;63,42;64,62;65,60;66,12;67,09;67,01;68,48;68,98;69,42;69,53;70,17;70,75;71,88;71,69
Оренбургская область;64,97;65,02;65,05;65,00;65,29;64,86;65,97;66,42;66,48;67,57;67,95;68,31;68,64;68,90;68,73;69,63;70,57;70,94;71,45
Пензенская область;66,18;66,07;65,73;65,44;65,79;65,61;67,39;68,46;68,84;69,57;69,28;70,23;70,87;71,54;71,63;72,12;72,53;73,34;73,21
Самарская область;64,51;64,72;65,48;65,51;65,81;66,05;66,85;67,51;67,85;68,55;68,13;69,02;69,65;69,40;69,63;70,35;71,08;71,73;72,31
Саратовская область;65,01;65,42;65,67;65,31;65,62;65,87;67,31;67,94;68,31;69,02;68,89;69,86;70,27;70,67;70,95;71,40;72,07;72,88;72,95
Ульяновская область;65,89;65,67;65,00;64,90;65,42;65,38;66,49;67,14;68,07;68,92;68,54;69,50;70,62;70,50;70,37;70,46;70,97;72,34;72,17
Уральский        федеральный округ;64,56;64,96;64,63;64,54;65,03;65,15;66,65;67,53;67,73;68,47;68,82;69,42;69,65;70,06;70,20;70,38;70,82;71,85;72,01
Курганская область;64,45;64,68;64,10;63,55;63,84;64,09;65,39;66,52;66,50;67,19;67,66;68,36;68,35;68,27;68,75;69,03;69,43;70,80;70,78
Свердловская область ;63,68;64,42;63,82;63,66;64,38;64,47;66,34;67,36;67,61;68,25;68,81;69,29;69,50;69,81;69,76;69,83;70,02;71,23;71,29
Тюменская область;65,90;65,88;66,01;66,13;66,58;66,66;67,81;68,40;68,69;69,26;69,46;70,45;70,80;71,35;71,50;71,76;72,33;73,10;73,40
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;65,87;66,24;66,92;67,31;68,11;67,82;68,72;69,18;69,69;70,20;70,30;70,91;71,79;72,20;72,30;72,58;73,50;73,87;74,28
Ямало-Ненецкий автономный округ;66,71;65,80;66,81;66,46;67,50;67,58;67,96;69,06;69,10;69,82;70,05;70,16;70,66;71,23;71,90;71,70;72,13;73,53;74,07
Тюменская область    без автономных округов;;;;64,44;64,56;64,95;66,38;67,08;67,20;67,94;68,10;69,41;69,45;70,10;70,30;70,58;71,03;72,06;72,08
Челябинская область;64,65;64,91;64,51;64,42;64,63;64,76;66,16;67,12;67,21;68,24;68,41;68,79;68,97;69,52;69,71;69,90;70,50;71,53;71,64
