Дальневосточный федеральный округ;55,6;59,4;60,7;69,8;67,5;76,9;55,4;62,4;66,0;60,0;54,9;67,0;75,4;77,5;89,1;97,8
Республика Бурятия;9,5;6,8;12,9;7,5;7,9;9,7;5,0;6,9;7,3;9,2;3,6;6,2;9,1;19,8;9,9;7,8
Республика Саха (Якутия);7,9;8,6;6,7;6,7;5,8;12,9;8,5;8,3;9,7;9,6;8,7;12,7;13,8;10,4;10,1;11,2
Забайкальский край;3,6;4,5;6,9;7,5;11,1;10,6;9,1;10,3;8,8;11,3;11,9;12,7;7,7;6,3;8,1;6,5
Камчатский край;3,4;4,9;4,3;5,4;4,8;3,2;2,9;8,5;8,6;5,9;3,7;4,9;10,3;11,8;5,2;7,1
Приморский край;23,0;4,2;2,2;12,7;8,2;8,6;4,7;4,5;12,9;4,7;9,1;10,0;13,7;7,3;38,5;47,5
Хабаровский край;7,4;25,9;21,9;23,4;23,3;25,2;20,5;19,8;14,7;15,2;13,3;15,3;15,6;16,8;12,1;12,1
Амурская область;0,7;3,1;3,9;4,3;4,6;3,9;2,8;2,6;2,0;2,2;2,8;2,6;2,3;2,7;2,7;2,3
Магаданская область;-;0,2;0,7;0,8;0,5;0,4;0,6;0,6;0,5;0,5;0,4;0,5;0,5;0,8;0,5;0,5
Сахалинская область;0,0;1,2;1,3;1,3;1,2;1,0;1,0;0,7;1,3;1,2;0,8;1,9;2,3;1,2;1,8;2,6
Еврейская автономная область;0,0;0,0;0,1;0,2;0,1;0,2;0,2;0,1;0,2;0,2;0,4;0,2;0,2;0,3;0,2;0,2
Чукотский автономный округ;0,0;-;-;-;-;1,2;0,1;0,1;0,1;0,0;0,0;0,1;0,0;0,1;0,0;0,0
"1) Статистическое наблюдение ведется с 2002 г. с периодичностью 1 раз в 2 года; с 2004 г. - ежегодно.";;;;;;;;;;;;;;;;
