Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
17. ТРАНСПОРТ;;;;;;;;;;;;;;;;;;;
17.4. ПЕРЕВОЗКИ ГРУЗОВ АВТОМОБИЛЬНЫМ  ТРАНСПОРТОМ ОРГАНИЗАЦИЙ ВСЕХ ВИДОВ ДЕЯТЕЛЬНОСТИ1);;;;;;;;;;;;;;;;;;;
(миллионов тонн);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Ленинградская область;44,0;50,8;35,8;47,5;52,9;53,9;64,1;34,2;27,2;28,6;30,2;27,7;29,6;29,1;34,3;25,2;22,1;29,5;30,2
Мурманская область;9,6;9,6;8,0;6,3;8,3;18,3;6,2;5,7;5,3;4,7;4,5;3,6;4,2;4,5;3,8;3,5;3,3;3,5;2,2
Новгородская область;21,4;20,8;17,4;19,1;18,0;21,8;17,0;16,4;15,4;10,4;12,3;13,9;14,3;15,0;15,7;16,7;17,8;18,5;23,0
Псковская область;10,0;10,8;11,0;11,4;8,2;8,2;9,1;8,3;8,2;6,2;7,1;7,6;7,5;6,1;6,3;5,9;4,3;4,1;3,9
г. Санкт-Петербург2);31,7;26,9;21,2;20,7;26,5;26,0;37,6;37,8;43,5;34,2;30,7;34,5;38,0;35,9;26,4;32,5;24,7;19,4;22,6
Южный           федеральный округ;265,8;277,5;282,3;337,9;286,4;262,5;265,8;258,0;213,4;194,6;200,1;202,7;216,3;216,7;191,0;181,1;170,9;158,4;152,3
Республика Адыгея;11,4;11,6;11,2;9,9;13,0;14,7;45,3;17,7;9,5;6,0;6,3;6,4;6,3;6,8;7,5;6,8;7,4;6,3;6,5
Республика Калмыкия;5,1;5,8;5,5;5,3;4,4;4,4;4,5;3,5;3,3;3,8;1,9;1,9;1,9;1,5;1,3;1,2;0,6;0,5;1,0
Республика Крым;;;;;;;;;;;;;;;6,2;5,0;3,5;8,6;10,8
Краснодарский край;130,2;129,7;133,5;168,3;113,0;99,1;119,2;144,6;110,5;104,2;112,9;112,3;121,6;119,7;88,3;84,6;78,8;69,4;66,8
Астраханская область;8,6;7,5;9,0;10,6;10,0;7,9;7,7;7,7;6,9;5,8;5,0;5,8;5,3;5,4;6,3;4,9;4,3;3,5;2,6
Волгоградская область;27,4;24,2;23,7;24,6;25,4;22,7;22,3;19,8;21,3;14,7;15,0;18,6;21,2;21,9;20,3;17,9;15,4;14,9;14,4
Ростовская область;83,1;98,7;99,4;119,0;120,7;113,6;66,8;64,7;61,9;60,1;58,9;57,7;60,1;61,4;60,3;60,0;60,4;54,6;49,2
г. Севастополь;;;;;;;;;;;;;;;0,8;0,7;0,3;0,4;1,0
Северо-Кавказский федеральный округ;75,9;77,0;83,8;110,4;104,2;187,1;171,3;98,8;98,4;80,9;75,2;78,0;82,0;76,9;71,3;54,3;52,3;48,6;53,4
Республика Дагестан;10,2;10,8;7,4;22,2;17,7;8,2;9,1;9,3;10,7;8,4;8,1;6,6;9,3;8,6;6,9;3,4;4,2;5,4;9,0
Республика Ингушетия;1,8;…;1,4;2,2;0,4;0,5;2,6;1,8;1,7;1,2;0,7;0,8;0,3;0,5;1,8;2,1;0,2;0,2;1,1
Кабардино-Балкарская  Республика;8,4;8,4;8,4;7,2;6,0;4,8;5,2;5,0;5,0;4,0;4,4;3,8;2,4;2,2;1,5;1,4;1,1;1,1;1,1
Карачаево-Черкесская   Республика;4,5;3,4;3,9;3,3;2,6;2,9;2,9;3,0;2,8;2,3;2,2;2,3;4,2;5,2;3,0;3,0;2,9;2,7;2,8
Республика Северная Осетия – Алания;5,9;8,1;6,0;6,3;13,6;6,8;12,4;9,0;6,7;6,8;4,4;4,2;4,0;3,9;3,8;2,1;1,7;1,2;1,2
Чеченская Республика;…;…;…;19,7;17,4;121,5;79,4;31,7;36,1;22,4;20,5;24,4;21,2;21,8;13,4;9,5;11,6;9,7;8,6
Ставропольский край;45,1;46,3;56,7;49,5;46,5;42,4;59,7;39,0;35,4;35,8;35,0;35,9;40,5;34,8;40,9;32,8;30,5;28,3;29,5
Приволжский федеральный округ;642,8;636,3;568,2;658,5;640,0;638,3;676,7;662,6;600,2;464,0;392,5;407,9;432,0;420,2;399,1;367,2;327,4;329,5;324,3
Республика Башкортостан;130,4;124,3;99,4;102,6;86,6;91,9;100,7;93,1;98,0;70,8;47,9;50,9;62,2;62,3;63,0;44,6;41,2;43,1;40,2
Республика Марий Эл;20,7;12,6;10,7;13,9;11,4;11,6;8,8;9,1;7,5;5,1;4,8;6,3;7,5;6,9;8,0;7,7;6,7;6,7;7,1
Республика Мордовия;10,0;15,5;16,3;16,0;34,3;16,6;35,9;32,5;20,4;19,3;16,6;21,6;25,0;28,6;24,7;22,3;21,3;20,7;20,5
Республика Татарстан;99,2;95,1;97,8;99,5;98,7;100,7;116,7;114,4;96,5;82,5;78,3;89,1;88,1;86,8;75,3;67,6;68,1;67,5;68,2
Удмуртская Республика;29,8;32,9;25,3;56,5;50,9;58,2;41,4;35,0;33,1;25,9;20,3;19,1;19,4;20,2;22,9;24,3;20,1;19,5;19,1
Чувашская Республика;23,6;23,6;19,9;24,6;20,6;17,0;14,5;16,2;13,2;8,6;7,5;7,8;9,1;9,5;8,8;11,1;8,4;8,2;7,0
Пермский край;64,3;75,6;60,8;69,1;80,7;96,5;103,8;114,7;83,2;59,2;48,9;51,5;68,7;61,9;49,9;41,1;30,7;32,4;35,4
Кировская область;28,4;30,8;28,3;40,3;29,9;28,3;23,4;20,5;19,0;15,2;15,1;14,7;14,1;12,3;13,0;11,9;11,9;12,4;12,2
Нижегородская область;52,6;44,1;43,9;50,2;43,4;39,2;35,4;33,4;34,5;32,9;27,6;30,0;27,1;29,4;31,8;43,6;28,4;23,9;25,0
Оренбургская область;53,2;53,4;51,5;50,4;48,5;40,4;34,1;36,7;36,4;25,5;21,3;19,0;16,0;14,0;14,7;13,8;14,5;14,6;12,8
Пензенская область;16,7;17,8;16,2;15,1;14,3;14,2;12,8;14,0;12,7;11,8;10,2;10,3;11,0;13,7;13,0;11,5;15,0;14,9;15,6
Самарская область;56,4;54,2;44,1;60,4;74,3;77,8;96,6;95,6;102,4;76,1;60,1;52,8;49,0;42,6;43,6;40,6;35,0;42,2;40,0
Саратовская область;35,3;34,7;32,3;40,5;29,4;31,2;38,6;32,3;30,7;18,7;17,5;19,9;19,0;17,7;16,3;15,1;14,9;14,7;12,8
Ульяновская область;22,2;21,7;21,7;19,4;17,0;14,9;14,0;15,1;12,7;12,2;16,4;14,9;15,9;14,5;14,1;12,0;11,3;8,9;8,3
Уральский        федеральный округ;586,1;596,9;543,9;524,0;472,3;436,5;424,4;440,0;408,7;334,7;362,1;415,4;550,8;425,4;471,9;433,8;367,0;350,4;290,2
Курганская область;17,0;21,6;16,3;13,1;12,4;9,7;9,3;9,8;7,7;5,9;6,4;7,0;6,8;7,0;7,7;7,3;7,2;6,5;6,6
Свердловская область;194,3;183,3;179,2;120,5;116,9;128,3;116,7;117,5;91,7;60,6;62,9;70,8;66,2;58,7;49,8;45,5;44,2;44,0;45,6
Тюменская область;203,4;232,4;235,8;245,9;209,6;216,2;226,9;229,4;241,4;226,5;249,7;287,7;429,2;312,1;371,5;341,9;282,5;268,3;201,5
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;137,1;157,8;153,6;151,9;138,3;139,5;147,7;150,8;170,3;142,9;173,3;172,5;251,2;193,2;210,8;154,2;148,3;135,1;128,1
Ямало-Ненецкий     автономный округ;47,9;41,0;41,4;52,5;40,0;32,7;39,9;45,2;40,6;49,5;37,5;49,7;78,9;42,4;42,9;46,4;26,4;29,9;29,9
Тюменская область      без автономных округов;18,4;33,6;40,8;41,4;31,3;44,0;39,3;33,4;30,5;34,1;38,9;65,5;99,1;76,5;117,8;141,3;107,7;103,2;43,5
Челябинская область;171,4;159,6;112,6;144,4;133,4;82,3;71,5;83,3;67,9;41,7;43,2;49,9;48,6;47,6;42,9;39,1;33,1;31,7;36,4
Сибирский          федеральный округ;1191,3;1243,6;956,9;587,6;535,7;556,3;601,4;464,9;464,8;391,8;440,8;456,4;453,2;449,5;397,5;310,1;273,1;277,6;266,6
Республика Алтай;4,7;7,1;7,6;2,9;4,9;5,8;6,9;5,3;5,2;3,3;2,2;3,7;1,4;1,0;3,6;0,8;0,5;0,4;1,5
Республика Тыва;3,1;1,7;1,5;1,6;1,6;1,3;4,6;1,6;1,8;1,6;2,3;2,9;3,9;5,0;9,0;7,7;6,7;8,2;12,9
Республика Хакасия;42,8;37,0;27,0;31,5;22,2;15,3;11,0;11,2;11,2;9,2;14,2;10,9;8,9;9,9;11,6;8,6;6,2;5,3;4,4
Алтайский край;49,3;47,3;46,8;40,8;36,7;30,6;28,4;31,0;28,1;26,3;25,5;28,2;26,6;24,3;24,8;24,6;21,7;22,5;24,0
Красноярский край;137,7;116,9;102,1;95,3;81,2;85,7;91,3;97,6;107,7;117,5;131,0;118,0;119,4;126,8;113,1;96,6;79,3;78,2;70,6
Иркутская область;105,7;107,5;79,1;107,6;110,5;105,0;103,1;105,2;113,1;96,8;114,2;144,4;154,0;162,3;116,8;55,0;43,4;50,4;36,7
Кемеровская область;730,8;815,4;582,9;212,6;188,7;229,1;279,3;125,7;118,9;66,5;74,7;61,8;51,2;46,7;44,4;41,9;42,0;36,3;37,0
Новосибирская область;70,8;55,3;61,7;47,8;42,7;36,6;31,7;38,5;34,6;27,5;28,0;27,7;30,4;27,7;26,4;25,2;24,7;21,6;24,2
Омская область;26,6;33,0;30,4;29,5;27,7;30,8;28,7;28,8;25,8;20,8;18,5;22,8;20,8;21,0;21,0;19,2;16,7;17,5;16,4
Томская область;19,8;22,4;17,8;17,9;19,6;16,1;16,4;20,0;18,2;22,4;30,1;35,9;36,7;24,7;26,7;30,5;31,9;37,2;38,8
Дальневосточный федеральный округ;288,8;305,1;291,6;261,2;202,3;199,9;176,8;184,3;182,5;169,1;173,7;187,4;203,0;203,9;194,2;187,4;168,1;142,4;127,2
Республика Бурятия;26,2;30,4;29,7;14,1;8,4;7,3;7,5;7,4;9,1;8,7;6,6;7,0;7,0;8,1;10,0;12,1;7,1;19,4;10,6
Республика Саха (Якутия);80,1;72,8;46,1;29,8;32,2;32,0;20,0;21,8;17,3;18,0;13,7;29,2;27,7;13,9;16,0;18,2;15,7;16,4;14,3
Забайкальский край;30,6;33,2;35,2;37,0;11,2;13,6;14,2;16,5;16,0;19,8;31,5;22,8;40,0;41,8;39,5;33,3;22,3;23,4;18,2
Камчатский край;4,5;2,8;2,8;2,9;2,5;2,5;2,9;2,6;2,8;2,7;2,4;2,3;3,5;1,7;1,3;1,1;1,4;1,0;1,0
Приморский край;48,7;57,2;64,7;63,2;58,1;47,2;40,3;43,2;47,2;34,7;37,3;41,8;27,8;31,0;23,1;22,5;17,8;17,6;18,2
Хабаровский край;32,8;43,4;47,5;49,3;42,7;42,6;44,4;47,2;49,3;41,0;39,5;41,6;50,3;60,0;65,2;60,7;65,1;23,3;26,9
Амурская область;20,7;23,3;32,0;37,8;24,8;33,8;29,7;29,6;26,1;27,4;26,6;25,4;27,8;26,2;19,3;21,4;26,1;24,9;24,3
Магаданская область;18,1;6,6;6,0;6,0;6,2;6,2;5,1;4,6;3,4;4,4;3,8;5,1;3,5;3,1;3,4;2,7;2,4;2,2;1,8
Сахалинская область;20,9;29,9;21,4;12,5;8,8;6,8;5,6;5,8;5,4;4,0;4,2;4,8;7,6;9,6;8,5;8,0;6,3;9,8;8,8
Еврейская автономная область;5,4;4,2;4,5;6,4;5,0;5,1;4,6;4,2;4,6;5,8;5,8;6,0;6,3;7,1;6,1;4,6;2,1;3,1;2,5
Чукотский автономный округ;0,8;1,3;1,7;2,2;2,5;2,6;2,5;1,4;1,2;2,6;2,2;1,4;1,4;1,3;1,8;2,8;1,8;1,5;0,6
?????;;;;;;;;;;;;;;;;;;;
"1) По Российской Федерации - по  юридическим лицам (включая оценку деятельности субъектов малого предпринимательства) и индивидуальным предпринимателям; по субъектам Российской Федерации - по юридическим лицам (без оценки деятельности субъектов малого предпринимательства) и индивидуальным предпринимателям.";;;;;;;;;;;;;;;;;;;
2 )  2012 г. - по месту регистрации юридического лица.;;;;;;;;;;;;;;;;;;;
