Тамбовская область;10,5;10,5;10,6;10,6;10,3;10,4;10,4;10,5;10,5;10,5;10,5;10,5;10,6
Тверская область;53,8;54,6;54,9;54,8;54,9;55,0;55,0;55,0;55;54,9;54,8;54,7;54,7
Тульская область;13,8;14,1;14,0;14,2;14,4;14,3;14,3;14,3;14,2;14,2;14,3;14,3;14,3
Ярославская область;45,4;45,3;45,2;46,0;45,2;45,1;45,2;45,2;45,4;45,4;45,3;45,5;45,4
г. Москва;-;-;-;-;-;-;-;-;-;-;-;-;0,9
Северо-Западный    федеральный округ;52,3;52,5;52,5;52,5;52,5;52,5;52,5;52,5;52,5;52,5;52,5;52,5;54,3
Республика Карелия;52,6;52,7;52,6;52,7;52,7;52,8;52,8;52,9;52,9;52,9;53,0;53,1;53,1
Республика Коми;72,4;72,6;72,6;72,7;72,7;72,7;72,7;72,7;72,8;72,8;72,8;72,7;72,8
Архангельская область;38,2;38,2;38,2;38,2;38,2;38,2;38,2;38,2;38,1;38,2;38,2;38,4;43,2
в том числе:;;;;;;;;;;;;;
Ненецкий автономный округ;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;18,0
Архангельская область    без автономного округа;54,1;54,1;54,1;54,0;54,1;54,0;54,0;54,0;54,0;54,0;54,1;54,1;54,0
Вологодская область;69,9;69,9;69,9;69,7;69,6;69,5;69,4;69,3;69,2;69,2;69,2;68,9;68,8
Калининградская область;18,3;19,5;18,4;18,5;18,5;18,5;18,6;18,6;18,6;18,6;18,6;18,6;18,7
Ленинградская область;55,6;56,5;57,0;56,9;57,3;57,3;57,3;57,1;57,1;57,1;57,1;57,3;57,4
Мурманская область;36,9;37,2;37,2;37,3;37,3;37,3;37,3;37,4;37,4;37,4;37,4;37,4;37,4
Новгородская область;64,4;64,4;64,3;64,4;64,4;64,4;63,5;63,5;63,6;63,8;64,0;64,1;64,2
Псковская область;38,3;38,2;38;38,3;38,4;38,6;38,7;38,7;38,7;38,7;38,9;38,8;38,8
г. Санкт-Петербург;-;-;-;-;-;-;-;-;13,8;13,8;13,7;13,7;13,7
Южный федеральный округ;6,3;6,3;6,3;6,2;6,2;6,2;6,2;6,2;6,2;6,3;6,5;6,5;6,4
Республика Адыгея;37,3;36,7;36,7;36,7;36,7;36,7;36,7;36,7;36,8;36,8;36,7;36,7;36,7
Республика Калмыкия;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2
Республика Крым;;;;;;;;;10,7;10,7;10,5;10,7;8,9
Краснодарский край;20,4;20,2;20,2;20,2;20,2;20,2;20,2;20,2;20,2;20,2;20,2;20,2;20,2
Астраханская область;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,8;1,9;1,8;1,8;1,8
Волгоградская область;4,3;4,3;4,3;4,3;4,3;4,3;4,3;4,3;4,3;4,3;4,3;4,2;4,2
Ростовская область;2,5;2,5;2,5;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4;2,4
г. Севастополь;;;;;;;;;32,3;32,3;32,4;33,8;33,8
Северо-Кавказский федеральный округ;10,4;10,5;10,5;10,9;10,9;10,9;10,9;10,9;10,9;10,0;9,9;9,9;10,0
Республика Дагестан;8,8;10,5;10,5;10,5;10,6;10,6;10,6;10,6;10,6;7,2;7,2;7,2;7,2
Республика Ингушетия ;21,5;21,9;21,7;21,7;21,8;21,8;21,9;21,9;21,9;21,9;21,9;21,9;21,9
Кабардино-Балкарская Республика;16,7;15,3;15,3;15,2;15,2;15,3;15,3;15,3;15,4;15,4;15,4;15,4;15,4
Карачаево-Черкесская Республика;30,0;29,9;29,9;29,9;30,0;29,9;30,0;30,0;30,0;30,0;30,1;30,1;30,1
Республика Северная Осетия – Алания;23,7;23,7;23;24,0;24,1;24,1;24,1;24,1;24;24,3;24,3;24,3;24,3
Чеченская Республика ;19,1;17,7;17,5;21,0;21,1;21,2;21,2;21,2;20,9;21,5;20,9;20,9;21,0
Ставропольский край;1,5;1,5;1,5;1,5;1,5;1,5;1,5;1,6;1,6;1,6;1,6;1,6;1,6
Приволжский федеральный округ;36,5;36,8;36,7;36,7;36,5;36,4;36,4;36,4;36,4;36,4;36,4;36,5;36,5
Республика Башкортостан;39,2;39,7;39,8;39,9;39,9;39,9;39,9;39,8;39,9;39,9;39,9;39,9;39,9
Республика Марий Эл;55,6;55,9;57,0;56,1;53,7;53,6;53,5;53,5;54,2;54,4;55,3;55,7;56,0
Республика Мордовия;27,0;27,2;27,0;27,0;27,0;26,6;26,5;26,4;26,4;27,0;26,8;27,1;27,1
Республика Татарстан;17,2;17,4;17,4;17,4;17,5;17,5;17,5;17,5;17,5;17,5;17,5;17,5;17,5
Удмуртская Республика;46,4;46,7;46,7;46,8;46,7;46,7;46,5;46,5;46,4;46,3;46,2;46,2;46,1
Чувашская Республика;32,0;33,2;32,4;32,4;32,4;32,2;32,3;32,2;32,1;32,1;32,1;32,2;32,3
Пермский край;71,4;71,6;71,6;71,5;71,5;71,4;71,4;71,5;71,4;71,4;71,3;71,4;71,5
Кировская область;63,5;63,4;63,7;63,7;63,6;63,5;63,3;63,2;63,1;62,9;62,8;62,7;62,6
Нижегородская область;48,0;47,7;47,8;48,0;46,8;46,6;46,6;46,7;46,6;46,5;47,2;47,8;47,9
Оренбургская область;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6;4,6
Пензенская область;21,4;21,3;21,2;21,2;21,2;19,8;19,8;20,5;20,5;20,5;20,5;20,5;20,5
Самарская область;12,7;12,7;12,7;12,8;12,8;12,8;12,8;12,8;12,7;12,7;12,7;12,8;12,8
Саратовская область;6,0;6,2;6,3;6,3;6,2;6,3;6,3;6,3;6,3;6,3;6,3;6,3;6,3
Ульяновская область;26,7;26,7;26,3;26,4;26,4;26,4;26,3;26,3;26,3;26,4;26,3;26,5;26,6
Уральский федеральный округ;37,9;38,4;38,5;38,5;38,6;38,5;38,2;38,2;38,2;38,2;38,2;38,2;38,2
Курганская область;21,4;21,5;21,5;21,5;21,8;21,8;21,7;21,8;22,1;22,1;22,2;22,3;22,4
Свердловская область;67,5;68,6;68,7;68,7;68,6;68,5;68,5;68,6;68,6;68,6;68,7;68,7;68,7
Тюменская область;35,3;35,7;35,9;35,9;36;35,9;35,5;35,5;35,5;35,5;35,5;35,4;35,4
в том числе:;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;53,7;53,5;53,7;53,8;54,0;54,0;53,9;53,9;53,9;53,9;53,8;53,9;53,8
Ямало-Ненецкий автономный округ;21,1;21,8;21,8;21,8;21,8;21,8;21,2;20,9;20,9;20,9;20,9;20,8;20,8
Тюменская область без автономных округов;42,2;43,2;43,5;43,5;43,5;43,4;43,2;44,0;44,2;44,2;44,0;44,0;44,1
Челябинская область;29,2;29,4;29,4;29,4;29,4;29,4;29,4;29,4;29,4;29,4;29,4;29,5;29,5
Сибирский федеральный округ;50,9;51,6;51,7;51,7;51,6;51,6;51,6;51,6;51,6;51,6;51,5;51,5;51,5
Республика Алтай;42,8;48,1;48,6;48,6;44,4;44,3;44,3;44,4;44,3;44,3;44,4;44,4;44,4
Республика Тыва;47,7;49,7;49,7;49,8;49,8;49,8;49,8;49,8;49,7;49,7;49,7;49,7;49,7
Республика Хакасия;48,4;49,6;49,6;49,7;49,7;49,7;49,7;49,8;49,8;49,8;49,8;49,8;49,9
Алтайский край;21,7;21,8;22,5;22,6;22,6;22,6;22,6;22,6;22,7;22,7;22,7;22,8;22,9
Красноярский край;44,9;45,1;45,1;45,1;45,2;45,2;45,2;45,2;45,2;45,2;45,1;45,1;45,1
Иркутская область;82;83,9;83,0;83,0;83,1;83,1;83,0;83,1;83,0;82,8;82,7;82,6;82,5
Кемеровская область;60,3;62,0;60,3;60,3;60,2;60,3;59,9;59,9;59,8;59,8;59,8;59,8;59,8
Новосибирская область;26,3;26,5;26,7;26,7;26,7;26,7;26,7;26,9;26,9;27,1;27,3;27,3;27,3
Омская область;32,3;32,3;32,4;32,3;32,4;32,4;32,4;32,4;32,4;32,2;32,3;32,2;32,3
Томская область;60,5;60,8;62,0;62,0;62,0;62,1;61,8;61,8;61,7;61,6;61,4;61,4;61,3
Дальневосточный федеральный округ;47,8;50,1;50,0;50,1;50,1;50,0;50,0;50,0;49,9;49,9;49,9;49,9;49,8
Республика Бурятия;63,6;63,0;63,2;63,4;63,5;63,7;63,8;63,8;63,8;63,7;64,0;64,1;63,7
Республика Саха (Якутия);46,6;51,3;51,2;51,2;51,2;51,1;51,2;51,1;50,9;51,0;51,0;50,8;50,7
Забайкальский край;70,1;70,2;68,3;68,3;68,3;68,2;68,2;68,2;68,2;68,2;68,2;68,3;68,3
Камчатский край;42,2;42,5;42,4;42,7;42,7;42,7;42,7;42,7;42,7;42,7;42,7;42,7;42,7
Приморский край;76,1;76,9;76,4;77,9;77,9;78,0;77,6;77,5;77,3;77,3;77,2;77,2;77,2
Хабаровский край;66,2;66,5;66,6;66,6;66,7;66,4;66,0;66,0;66,1;66,2;66,2;66,3;66,4
Амурская область;64,4;64,9;65,0;65,0;65,0;65,3;65,4;65,4;65,4;65,4;65,4;65,4;65,3
Магаданская область;36,3;38,0;38,0;37,5;37,4;37,4;37,4;37,4;37,4;37,4;37,4;37,4;37,4
Сахалинская область;65,4;66,4;67,4;67,4;67,7;67,7;67,8;67,9;68,1;68,1;68,0;68,0;68,0
Еврейская автономная область;45,2;45,7;45,5;45,5;45,4;45,4;45,3;45,3;45,2;45,3;45,2;45,2;45,0
Чукотский автономный округ;6,9;6,9;6,9;6,9;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8;6,8
?????;;;;;;;;;;;;;
1)  По данным Рослесхоза. Государственный учет лесного фонда до 2007 г. проводился один раз в пять лет, с 2007 г. - ежегодно по данным государственного лесного реестра. ;;;;;;;;;;;;;
