Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
3. УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
ДЕНЕЖНЫЕ ДОХОДЫ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
"3.2. СРЕДНЕДУШЕВЫЕ ДЕНЕЖНЫЕ ДОХОДЫ НАСЕЛЕНИЯ1);2)";;;;;;;;;;;;;;;;;;;
"(в месяц; рублей)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;2281;3062;3947;5167;6399;8088;10155;12540;14864;16895;18958;20780;23221;25684;27412;30254;30865;31897;33178
Центральный федеральный округ;3231;4300;5436;7189;8900;10902;13570;16631;18590;21931;24645;27089;30006;33499;34825;38832;40200;41897;43687
Белгородская область;1555;2121;2762;3357;4069;5276;7083;9399;12749;14147;16993;18800;21659;23247;24750;28043;29799;30342;30778
Брянская область;1312;1818;2452;3136;3725;4788;6171;7626;10083;11484;13358;15348;17469;18707;20594;23428;24006;25107;26585
Владимирская область;1280;1666;2158;2837;3363;4107;5627;7015;9480;10827;12956;14312;16229;18058;19529;22712;22365;23554;23539
Воронежская область;1486;2040;2597;3381;4104;5398;6862;8307;10587;11999;13883;15909;18948;21683;24973;29366;29284;29498;30289
Ивановская область;1038;1298;1778;2292;2855;3480;4457;5684;8343;9351;11124;13006;16015;17754;19832;22297;23676;24860;24503
Калужская область;1311;1782;2503;3335;4163;5343;6925;9185;11612;13380;15477;17557;20742;22243;24318;27434;28800;28715;29129
Костромская область;1439;1905;2516;3094;3837;4985;6398;7857;9608;10696;13315;14574;15867;16968;19112;21939;23174;24093;23716
Курская область;1465;1980;2699;3373;4241;5218;6751;8687;11524;12801;14685;16387;18866;19436;21860;25330;25355;26112;27275
Липецкая область;1772;2261;2776;3557;4406;5591;7611;9472;12085;14487;15936;16811;19829;21957;24420;27087;27934;28956;30010
Московская область;1824;2626;3546;4409;5753;7445;10515;14034;19047;20064;22641;25605;30572;32969;34589;38463;41276;42345;44707
Орловская область;1415;1963;2614;3231;3902;4857;5972;7325;10027;10927;13115;14824;16827;17252;19007;22104;23006;23979;24895
Рязанская область;1265;1853;2531;3306;3629;4775;6133;8049;11215;11968;13886;14788;17652;18932;21340;23690;23799;24272;25441
Смоленская область;1720;2336;3003;3712;4386;5483;6723;8228;11222;12616;14546;15969;18305;18470;20482;23653;23614;24766;25888
Тамбовская область;1509;2072;2688;3412;4035;5292;6815;8515;11145;11970;13631;15151;17449;19685;21742;24865;25769;26058;26828
Тверская область;1254;1690;2349;3016;3940;5606;7267;8543;10803;12185;13873;14943;17282;19268;20880;23672;24063;24353;25125
Тульская область;1486;2015;2620;3378;3972;4988;6564;8265;11227;13191;15349;16975;19340;19675;21936;25460;26815;27226;27208
Ярославская область;1804;2518;3354;4273;5119;6321;8264;10101;12816;13425;14491;15509;18605;20664;22848;26613;26768;27200;27055
г. Москва;7998;10282;12461;16711;20443;24014;28249;33315;31940;40072;44051;47319;48935;55936;55473;60535;62004;65471;68386
Северо-Западный федеральный округ;2269;3084;4010;5398;6914;8996;10889;13163;14915;17390;19837;21184;23422;25490;27778;31253;32822;34299;36163
Республика Карелия;2313;2931;4061;4957;5890;7278;9128;10548;12834;14293;16046;17543;20058;22067;23005;25859;26247;27473;29150
Республика Коми;3141;4862;6225;7499;9392;11452;13782;16761;19334;20085;22260;23925;27040;28724;29561;31221;31725;32310;33961
Архангельская область;2139;3041;3956;4839;6137;7903;9626;11703;15004;17523;19609;21455;23142;25343;28111;31285;31394;32310;33831
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;3426;5888;8621;14201;20125;21502;27276;38039;48930;49091;52270;54632;62323;66887;66981;72146;71350;73013;78549
Архангельская область без автономного округа;;;;;;;;;;16419;18452;20263;21709;23799;26643;29716;29837;30707;32054
