Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.14. КОЭФФИЦИЕНТЫ ЕСТЕСТВЕННОГО ПРИРОСТА НАСЕЛЕНИЯ на 1000 человек населения1);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;-6,6;-6,6;-6,5;-6,2;-5,5;-5,9;-4,8;-3,3;-2,5;-1,8;-1,7;-0,9;-0,03;0,2;0,2;0,3;-0,01;-0,9;-1,6
Центральный   федеральный округ;-9,6;-9,7;-9,6;-9,3;-8,3;-8,4;-7,5;-6,3;-5,6;-4,5;-4,5;-3,2;-2,5;-2,3;-2,2;-1,8;-1,9;-2,5;-3,0
Белгородская область;-7,5;-7,9;-7,6;-6,9;-7,1;-7,1;-5,8;-4,5;-3,7;-3,4;-3,5;-3,0;-2,4;-2,2;-2,5;-2,4;-2,8;-3,8;-4,3
Брянская область;-10,4;-10,0;-10,6;-10,0;-9,9;-10,8;-9,5;-7,7;-6,8;-5,8;-6,3;-5,2;-4,8;-4,8;-5,0;-4,4;-4,7;-5,8;-6,0
Владимирская область;-11,5;-11,6;-12,2;-11,4;-10,8;-11,1;-9,7;-8,5;-7,9;-7,5;-7,2;-6,2;-5,2;-5,6;-5,4;-4,9;-5,3;-6,0;-6,7
Воронежская область;-10,3;-10,6;-10,9;-10,6;-9,9;-10,3;-9,5;-8,5;-7,7;-6,4;-6,8;-5,7;-4,7;-4,8;-4,8;-4,2;-4,5;-5,0;-5,5
Ивановская область;-13,6;-12,9;-13,7;-13,3;-12,6;-13,3;-10,9;-9,0;-9,0;-8,0;-8,0;-6,5;-5,8;-5,1;-5,3;-4,6;-5,2;-6,2;-7,1
Калужская область;-10,7;-10,3;-10,4;-10,3;-9,4;-10,3;-8,4;-7,2;-6,8;-6,1;-5,5;-4,5;-4,1;-3,5;-3,5;-2,4;-2,9;-4,0;-4,7
Костромская область;-10,8;-11,2;-11,7;-12,2;-11,3;-11,5;-9,0;-7,2;-6,9;-5,5;-5,6;-4,3;-3,2;-3,4;-3,2;-3,5;-3,6;-4,2;-5,2
Курская область;-10,4;-10,3;-10,8;-10,9;-10,5;-11,2;-10,2;-8,0;-7,7;-6,9;-6,5;-5,3;-4,6;-4,5;-4,9;-4,7;-5,0;-5,9;-6,2
Липецкая область;-8,7;-9,1;-8,8;-9,6;-9,0;-8,5;-7,7;-6,7;-6,3;-5,5;-5,8;-4,5;-3,7;-3,9;-3,9;-3,7;-3,9;-4,7;-5,0
Московская область;-9,8;-10,1;-9,7;-9,2;-8,3;-8,3;-7,7;-6,8;-5,9;-4,7;-4,5;-3,1;-2,4;-1,8;-1,3;-0,1;0,1;-0,4;-1,2
Орловская область;-9,8;-9,9;-10,0;-9,9;-9,6;-10,1;-9,0;-8,0;-7,2;-6,4;-6,4;-5,8;-5,2;-5,2;-5,4;-5,2;-5,5;-6,3;-6,8
Рязанская область;-12,3;-12,5;-12,7;-12,9;-11,6;-11,8;-10,6;-9,5;-8,4;-7,7;-7,9;-6,2;-5,5;-5,0;-5,1;-4,7;-4,7;-5,5;-6,2
Смоленская область;-13,0;-13,0;-13,4;-13,2;-12,3;-12,7;-11,7;-9,8;-9,3;-8,2;-8,0;-6,4;-6,3;-5,8;-5,3;-5,8;-5,9;-6,4;-7,2
Тамбовская область;-11,0;-11,0;-11,7;-11,4;-10,4;-10,9;-10,0;-8,6;-8,5;-7,9;-8,0;-7,1;-6,5;-6,6;-6,5;-6,3;-6,3;-6,5;-7,5
Тверская область;-14,1;-14,9;-15,2;-14,9;-13,6;-13,8;-12,2;-10,4;-9,9;-8,9;-9,2;-7,7;-6,7;-6,7;-6,5;-6,5;-6,6;-7,0;-7,7
Тульская область;-14,2;-14,3;-14,4;-14,7;-13,7;-14,0;-12,8;-11,8;-11,2;-9,7;-9,8;-8,3;-7,6;-7,5;-7,1;-6,6;-6,8;-7,6;-7,9
Ярославская область;-10,7;-11,5;-11,9;-11,8;-10,6;-10,8;-9,0;-7,7;-7,1;-5,7;-6,0;-4,7;-4,0;-3,7;-3,6;-3,4;-3,6;-4,7;-5,1
г. Москва;-5,8;-5,7;-5,3;-4,7;-3,7;-3,4;-3,0;-2,0;-1,5;-0,4;-0,3;1,1;1,4;1,7;1,6;1,7;1,8;1,1;0,8
Северо-Западный   федеральный округ;-8,7;-8,8;-8,8;-9,0;-8,2;-8,4;-7,1;-5,4;-4,9;-3,9;-3,5;-2,5;-1,6;-1,2;-1,0;-0,9;-0,8;-1,7;-2,2
Республика Карелия;-7,8;-8,0;-8,6;-9,6;-8,3;-8,3;-7,2;-5,5;-5,3;-4,2;-4,1;-2,8;-2,8;-2,7;-2,3;-3,1;-2,8;-4,3;-5,0
Республика Коми;-3,5;-3,5;-4,0;-4,3;-3,7;-4,2;-2,8;-0,8;-0,6;-0,4;-0,2;0,7;1,8;2,2;2,0;1,3;0,7;-0,3;-1,7
Архангельская область;-7,5;-6,6;-7,1;-7,2;-6,6;-6,3;-4,9;-2,9;-2,7;-2,0;-2,0;-1,7;-0,8;-0,5;-0,7;-1,1;-1,5;-2,3;-3,3
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;0,3;0,9;1,6;1,8;1,8;2,3;1,1;3,0;3,7;4,8;4,7;4,7;7,1;5,7;7,9;8,4;9,6;6,6;5,1
Архангельская область    без автономного округа;;;;-7,5;-6,9;-6,6;-5,1;-3,1;-2,8;-2,3;-2,3;-1,9;-1,2;-0,7;-0,9;-1,4;-1,9;-2,7;-3,7
Вологодская область;-7,2;-8,0;-8,3;-9,4;-8,4;-8,3;-6,2;-4,4;-4,4;-3,8;-4,2;-2,7;-1,1;-1,2;-1,2;-1,1;-1,7;-3,0;-3,9
Калининградская область;-7,3;-8,1;-8,4;-8,7;-9,0;-9,2;-7,1;-4,5;-4,0;-3,1;-2,8;-1,5;-0,8;-0,7;-0,7;-0,5;-0,1;-1,5;-1,9
Ленинградская область;-12,1;-12,7;-12,6;-13,0;-11,8;-12,3;-11,0;-9,5;-8,9;-7,5;-7,0;-6,1;-5,7;-5,6;-5,4;-5,0;-4,8;-5,0;-5,3
Мурманская область;-3,0;-3,1;-3,4;-4,1;-3,2;-3,8;-3,0;-1,4;-1,3;-1,2;-0,2;0,0;0,5;0,9;0,3;0,3;-0,3;-0,8;-1,5
