Республика Карелия;14908;14921;14898;14898;14903;14902;14902;14900;14899;14907;14908;14912;14915
Республика Коми;38901;38917;38919;38919;38919;38919;38919;38922;38922;38922;38927;38927;38929
Архангельская область;29541;29594;29594;29687;29714;29723;29722;29732;29739;29759;29774;29779;32774
в том числе:;;;;;;;;;;;;;
Ненецкий автономный округ;447;447;447;447;447;447;447;447;447;447;447;447;3436
Архангельская область без автономного округа;29094;29147;29147;29241;29267;29276;29275;29285;29292;29313;29327;29332;29338
Вологодская область;11653;11661;11679;11679;11679;11678;11677;11677;11677;11676;11658;11657;11657
Калининградская область;326;337;327;327;327;327;327;327;326;327;327;327;327
Ленинградская область;5898;6028;6022;5997;6033;6032;6037;6037;6037;6038;6038;6038;6039
Мурманская область;10048;10022;10022;10022;10022;10021;10021;10022;10021;10021;10021;10021;10029
Новгородская область;4112;4118;4118;4118;4119;4119;4119;4119;4119;4125;4127;4127;4127
Псковская область;2467;2472;2466;2466;2467;2479;2485;2485;2485;2490;2511;2510;2510
г. Санкт-Петербург;-;-;-;-;-;-;-;-;23;23;23;23;23
Южный федеральный округ;3440;3438;3431;3429;3426;3426;3426;3426;3760;3759;3772;3793;3793
Республика Адыгея;340;337;337;337;337;337;337;337;337;337;337;337;337
Республика Калмыкия;60;56;56;56;56;55;55;55;55;55;55;55;55
Республика Крым;;;;;;;;;300;300;312;334;334
Краснодарский край;1704;1687;1685;1685;1683;1683;1683;1683;1683;1683;1683;1683;1683
Астраханская область;260;278;278;278;278;278;278;278;278;278;278;278;278
Волгоградская область;705;706;699;699;698;698;698;698;698;697;698;697;697
Ростовская область;373;376;377;375;374;374;374;374;374;374;375;375;375
г. Севастополь;;;;;;;;;34;34;34;34;34
Северо-Кавказский федеральный округ;2223;2345;2360;2327;2327;2327;2327;2328;2328;2194;2213;2212;2213
Республика Дагестан;528;662;662;662;662;662;662;662;662;529;529;528;528
Республика Ингушетия ;87;85;84;84;84;84;84;84;84;84;84;84;84
Кабардино-Балкарская Республика;370;344;344;323;323;323;323;324;323;323;340;340;340
Карачаево-Черкесская Республика;521;521;521;521;521;521;521;521;521;521;523;523;523
Республика Северная Осетия – Алания;236;236;241;241;241;241;241;241;241;241;241;241;241
Чеченская Республика ;362;378;379;366;367;367;367;367;367;367;367;367;367
Ставропольский край;119;119;129;129;129;130;130;130;130;130;130;130;130
Приволжский федеральный округ;41121;41125;41224;41229;41232;41178;41242;41275;41274;41277;41281;41290;41304
Республика Башкортостан;6251;6300;6308;6308;6308;6308;6301;6300;6300;6303;6307;6308;6309
Республика Марий Эл;1415;1416;1444;1422;1423;1424;1423;1422;1422;1422;1422;1423;1423
Республика Мордовия;750;750;750;750;750;750;750;750;750;750;750;750;750
Республика Татарстан;1270;1271;1271;1271;1271;1271;1271;1271;1271;1271;1271;1271;1272
Удмуртская Республика;2069;2066;2066;2065;2065;2065;2059;2066;2066;2065;2065;2066;2066
Чувашская Республика;633;633;632;632;632;632;632;632;632;632;632;632;632
Пермский край;12381;12397;12391;12391;12395;12395;12394;12421;12420;12420;12419;12419;12429
Кировская область;8117;8099;8143;8143;8143;8143;8144;8144;8145;8144;8144;8144;8144
Нижегородская область;3993;3985;3982;4006;4006;4009;4009;4009;4009;4009;4009;4009;4010
Оренбургская область;697;697;710;710;709;722;722;722;722;722;722;722;722
Пензенская область;1007;997;990;990;990;918;999;999;999;999;999;999;999
Самарская область;765;760;760;760;757;757;757;757;757;757;757;765;766
Саратовская область;713;689;732;733;734;735;735;735;736;736;736;735;736
Ульяновская область;1063;1065;1047;1049;1049;1049;1046;1046;1047;1047;1047;1047;1047
Уральский федеральный округ;114337;114675;114815;114845;115005;115004;115020;115173;115231;115239;115250;115242;115241
Курганская область;1828;1876;1877;1877;1878;1880;1881;1881;1900;1900;1900;1900;1898
Свердловская область;15772;15991;15999;16000;16007;16003;16010;16033;16035;16044;16055;16048;16050
Тюменская область;93786;93849;93980;94009;94159;94157;94155;94285;94318;94317;94317;94316;94314
в том числе:;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;50170;50170;50285;50312;50430;50430;50401;50407;50407;50406;50406;50405;50403
Ямало-Ненецкий автономный округ;32113;32279;32279;32279;32294;32294;32334;32325;32324;32324;32324;32324;32324
Тюменская область без автономных округов;11503;11400;11416;11417;11435;11433;11420;11554;11587;11587;11587;11587;11587
Челябинская область;2951;2959;2959;2961;2961;2963;2974;2974;2979;2979;2979;2979;2979
Сибирский федеральный округ;308150;309365;309904;309911;309203;309150;309115;309163;309181;309191;309176;309190;309176
Республика Алтай;6003;6829;6829;6827;6090;6093;6093;6093;6093;6093;6093;6093;6093
Республика Тыва;11373;11371;11371;11371;11371;11371;11371;11371;11371;11371;11371;11371;11371
Республика Хакасия;3993;3998;3998;3998;3998;3998;3998;4023;4023;4023;4023;4023;4023
Алтайский край;4428;4406;4506;4503;4505;4507;4507;4507;4511;4510;4510;4510;4513
Красноярский край;163695;164018;164023;164024;164039;163945;163937;163944;163946;163946;163954;163954;163955
Иркутская область;71290;71450;71446;71451;71466;71466;71466;71465;71462;71459;71458;71464;71465
Кемеровская область;6514;6295;6302;6308;6307;6312;6320;6320;6330;6335;6336;6336;6336
Новосибирская область;6546;6637;6627;6627;6622;6617;6617;6634;6636;6654;6670;6677;6677
Омская область;5943;5946;5946;5947;5949;5949;5950;5950;5953;5942;5963;5963;5963
Томская область;28364;28414;28856;28856;28856;28893;28856;28856;28856;28857;28799;28799;28780
Дальневосточный федеральный округ;567473;568325;568573;569225;569245;569420;569545;569543;569506;569522;569679;569736;569935
Республика Бурятия;29701;29228;29523;29662;29632;29638;29638;29632;29639;29641;29774;29806;29811
Республика Саха (Якутия);255631;256097;256096;256096;256096;256099;256109;256108;256107;256107;256107;256106;256107
Забайкальский край;34048;34124;34104;34091;34090;34061;34066;34066;34066;34066;34066;34066;34066
Камчатский край;45244;45876;45881;46085;46080;46080;46080;46080;46080;46080;46080;46080;46080
Приморский край;13084;13222;13139;13370;13380;13380;13326;13330;13300;13298;13299;13299;13299
Хабаровский край;75497;75501;75497;75511;75546;75545;75648;75648;75634;75624;75624;75650;75631
Амурская область;31486;31472;31462;31460;31470;31671;31732;31732;31732;31733;31733;31733;31970
Магаданская область;45607;45600;45600;45600;45600;45600;45600;45600;45600;45600;45600;45600;45592
Сахалинская область;7187;7205;7276;7356;7356;7352;7352;7356;7356;7383;7407;7406;7390
Еврейская автономная область;2250;2262;2257;2257;2257;2257;2257;2257;2256;2256;2256;2256;2256
Чукотский автономный округ;27738;27738;27738;27738;27738;27738;27738;27737;27737;27734;27734;27734;27734
?????;;;;;;;;;;;;;
1)  По данным Рослесхоза. Государственный учет лесного фонда до 2007 г. проводился один раз в пять лет, с 2007 г. - ежегодно по данным государственного лесного реестра. ;;;;;;;;;;;;;
