Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
15.4. ВВОД В ДЕЙСТВИЕ ЖИЛЫХ ДОМОВ;;;;;;;;;;;;;;;;;;;
15.4.2.  На 1000 человек населения;;;;;;;;;;;;;;;;;;;
(квадратных метров общей площади жилых помещений);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация ;207;217;233;252;285;304;353;429;449;419;409;436;459;491;576;583;547;540;515
Центральный федеральный округ;266;278;314;350;403;401;455;521;500;493;455;469;471;523;631;655;612;619;596
Белгородская область;468;395;439;444;534;550;621;701;730;718;718;748;790;839;950;1004;870;838;785
Брянская область;159;169;175;162;169;148;187;228;248;273;305;332;360;422;445;524;544;459;334
Владимирская область;179;159;166;184;216;219;230;256;287;310;333;305;356;366;430;461;471;502;476
Воронежская область;234;243;274;316;297;332;362;415;478;380;450;427;476;579;675;698;719;723;726
Ивановская область;89;78;86;105;80;95;164;131;158;174;179;205;211;222;243;252;172;333;366
Калужская область;167;184;190;209;209;256;259;450;621;450;495;593;609;654;802;788;728;871;779
Костромская область;207;247;152;144;114;165;157;204;219;267;226;236;310;347;501;494;476;480;308
Курская область;138;153;155;226;237;251;279;325;390;400;337;351;380;443;502;507;523;528;535
Липецкая область;261;315;250;288;350;425;521;593;610;620;627;652;693;739;871;917;932;940;787
Московская область;394;428;516;619;853;783;951;1136;1138;1209;1124;1153;945;1045;1385;1323;1209;1216;1174
Орловская область;278;282;270;281;287;299;309;384;406;379;316;426;462;490;611;629;476;356;390
Рязанская область;202;147;180;217;225;252;318;388;429;438;403;416;447;484;530;588;627;634;696
Смоленская область;155;168;185;249;255;262;291;296;343;347;352;378;267;423;464;534;659;509;380
Тамбовская область;197;183;210;221;269;306;372;447;504;507;520;555;589;657;723;782;797;809;838
Тверская область;142;172;175;201;223;205;252;301;251;329;333;313;307;380;408;424;381;454;333
Тульская область;145;75;114;134;132;122;156;202;264;251;253;170;202;329;382;510;414;466;495
Ярославская область;94;117;127;158;163;169;189;324;308;293;229;324;363;383;546;563;627;594;608
г. Москва;333;362;414;425;431;429;434;433;290;239;154;156;256;261;275;320;274;275;282
Северо-Западный  федеральный округ;172;172;186;234;269;289;341;415;482;420;408;426;426;464;606;653;639;644;678
Республика Карелия;85;108;96;118;136;128;163;198;224;253;221;277;306;344;380;429;467;356;437
Республика Коми;250;112;145;158;142;164;185;209;198;131;89;129;99;164;179;244;281;263;347
Архангельская область;56;73;80;71;80;91;152;206;277;196;234;232;251;273;300;334;313;364;281
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;297;291;116;227;198;778;836;876;1526;1015;1005;719;786;809;808;814;535;635;421
Архангельская область без автономного округа;49;67;78;66;76;68;128;183;234;167;207;215;231;253;281;316;304;354;275
Вологодская область;158;186;187;196;240;236;271;400;448;404;340;362;325;482;650;726;652;459;457
Калининградская область;179;184;207;244;259;283;536;806;855;648;558;577;612;666;1155;1241;1232;911;918
Ленинградская область;233;247;259;266;305;317;398;499;535;606;610;623;660;774;1010;1307;1216;1456;1442
Мурманская область;30;9;5;15;8;10;16;15;12;28;35;29;31;32;33;44;78;78;62
Новгородская область;125;133;140;159;218;214;247;312;398;383;366;429;499;518;570;582;589;380;438
Псковская область;104;119;131;151;179;137;176;187;218;280;221;266;323;280;456;540;423;316;373
г. Санкт-Петербург;229;238;260;377;435;484;502;554;672;541;546;549;516;509;632;582;593;665;736
Южный         федеральный округ;237;246;271;265;299;318;398;510;527;478;491;500;571;553;621;571;547;585;551
Республика Адыгея;151;164;264;131;89;162;96;157;184;286;307;277;220;240;605;658;520;539;412
Республика Калмыкия;120;255;217;172;177;166;214;266;204;249;302;361;299;392;445;451;254;348;330
Республика Крым;;;;;;;;;;;;;;;337;133;150;436;405
Краснодарский край;271;281;321;309;354;379;527;718;760;656;690;702;824;736;877;847;812;846;785
