Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.23. ЧИСЛЕННОСТЬ ВЫНУЖДЕННЫХ ПЕРЕСЕЛЕНЦЕВ ;;;;;;;;;;;;;;;;;;;
"(на конец года; человек)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Республика Татарстан;9488;8107;4623;3490;2353;1647;1117;897;792;722;659;606;538;438;419;405;344;202;118
Удмуртская Республика;5836;4624;2868;1896;1332;1057;708;516;457;395;332;269;224;134;132;126;98;76;47
Чувашская Республика;2097;1620;1174;741;559;350;222;157;142;125;111;103;83;57;49;40;26;21;13
Пермский край;9622;5094;4294;3544;2488;1666;1110;885;675;598;526;443;314;174;167;158;156;110;71
Кировская область;5012;4139;2244;1785;1241;817;441;152;132;122;117;109;85;81;77;66;38;30;17
Нижегородская область ;16447;15850;12518;6680;4983;3195;2677;1901;1460;1378;991;788;646;430;384;382;257;160;105
Оренбургская область;28723;26639;23702;17866;11368;5902;3502;2437;2104;1781;1533;1349;1004;601;566;504;282;178;92
Пензенская область;10514;7110;5999;3705;1616;1039;480;295;276;259;232;221;181;149;135;116;96;68;23
Самарская область;21406;17421;14446;10269;7658;5593;4077;2962;2416;2054;1750;1567;1322;841;731;655;602;580;246
Саратовская область;20993;14734;7100;6922;4908;2321;1504;1185;712;651;569;512;445;359;327;312;288;184;181
Ульяновская область;6341;5034;3432;2389;1685;1167;762;611;548;510;446;400;344;214;201;189;111;71;43
Уральский      федеральный округ;46386;36293;25513;16707;11630;8139;5213;3738;3401;2822;2425;2119;1646;957;872;774;458;294;168
Курганская область;10762;9266;6409;3459;2148;1301;953;802;800;654;554;477;404;245;233;201;122;76;41
Свердловская область ;10115;6047;4102;3027;2135;1480;1112;877;757;613;508;441;340;180;156;125;89;59;38
Тюменская область;13373;11726;8611;5997;4737;3614;1862;1001;855;666;542;454;328;221;196;184;91;60;36
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский      автономный округ - Югра;4127;3646;2651;2495;2445;2064;816;182;157;136;105;83;58;44;39;38;31;24;12
Ямало-Ненецкий     автономный округ;1146;1100;1094;880;383;131;71;59;44;37;32;23;22;14;10;10;7;7;17
Тюменская область     без автономных округов;8100;6980;4866;2622;1909;1419;975;760;654;493;405;348;248;163;147;136;53;29;7
Челябинская область;12136;9254;6391;4224;2610;1744;1286;1058;989;889;821;747;574;311;287;264;156;99;53
Сибирский    федеральный округ;131360;111576;95747;65818;41466;26934;16740;8931;7441;6314;5306;4689;3694;2458;2278;2030;1432;1001;478
Республика Алтай;1199;1233;1068;881;738;409;264;221;174;122;102;97;85;73;65;57;38;35;26
Республика Тыва;179;134;33;4;4;-;-;-;-;-;-;-;-;-; -; -; -;-;-
Республика Хакасия;893;961;937;713;496;357;233;140;128;115;111;82;46;33;31;27;11;6;6
Алтайский край;33731;27233;22184;12957;8184;4756;2417;1810;1494;1278;1109;1025;817;558;528;480;353;230;90
Красноярский край;15966;14702;12481;8556;4436;2567;1429;1128;948;755;652;549;437;262;241;217;149;97;58
Иркутская область;9695;9638;9583;9066;7793;6280;3652;622;467;393;359;317;221;91;84;54;23;14;7
Кемеровская область;16345;14404;13895;10711;7897;4765;3077;1507;1333;1220;896;791;633;417;396;367;209;122;57
Новосибирская область ;30048;26106;23590;16170;7369;4368;2773;1564;1361;1164;988;869;732;557;513;466;362;269;139
Омская область;16419;11758;7207;3471;2199;1767;1384;1098;1014;852;737;662;495;340;312;269;204;174;75
Томская область;6885;5407;4769;3289;2350;1665;1511;841;522;415;352;297;228;127;108;93;83;54;20
Дальневосточный    федеральный округ;7862;6298;5275;3607;2187;1392;911;639;467;377;332;261;203;157;157;143;105;75;49
Республика Бурятия;1490;766;616;378;256;170;112;94;89;78;68;53;49;31;33;27;22;17;14
Республика Саха (Якутия);42;50;39;33;17;17;14;9;-;-;-;-;-;-; -;-; -;-;-
Забайкальский край;835;666;568;413;291;212;128;42;34;28;22;19;15;12;11;9;7;6;1
Камчатский край;219;138;104;70;52;8;5;4;3;-;-;-;-;-; -;1;1;1;1
Приморский край;2572;2343;2066;1439;664;347;223;162;148;126;116;99;77;64;67;59;44;27;19
Хабаровский край ;831;836;728;501;332;245;200;153;88;74;70;50;34;35;36;37;30;23;12
Амурская область;696;532;328;208;123;88;54;35;29;26;18;16;11;9;6;5; -;-;-
Магаданская область;146;152;145;45;33;13;7;4;-;4;3;3;-;-;3;3; -;-;1
Сахалинская область;712;546;460;347;274;191;132;105;45;18;16;10;8;3; -;1;1;1;1
Еврейская автономная область;314;269;221;173;145;101;36;31;31;23;19;11;9;3;1;1; -;-;-
Чукотский автономный округ;5; -;-;-;-;-;-;-;-;-;-;-;-;-; -;-; -;-;-
Межрегиональное управление;-;-;-;-;-;8327;10268;10745;4434;2836;1364;746;643;262;131;-;-;-;-
_________________;;;;;;;;;;;;;;;;;;;
1) С 2014 г. включая данные по г. Санкт-Петербургу.;;;;;;;;;;;;;;;;;;;
