Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.8. ИЗМЕНЕНИЕ ЧИСЛЕННОСТИ НАСЕЛЕНИЯ1);;;;;;;;;;;;;;;;;;;
"(прирост за год; в процентах)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация ;-0,4;-0,5;-0,5;-0,4;-0,4;-0,4;-0,3;-0,1;-0,007;0,1;0,02;0,1;0,2;0,2;0,2;0,2;0,2;0,1;-0,1
Центральный    федеральный округ;-0,3;-0,3;-0,6;0,05;0,2;0,2;0,2;0,1;0,1;0,2;0,3;0,2;0,4;0,4;0,3;0,4;0,3;0,3;0,2
Белгородская область;0,1;0,2;0,1;0,1;-0,1;0,004;0,2;0,4;0,4;0,4;0,04;0,2;0,3;0,2;0,2;0,1;0,2;-0,2;-0,2
Брянская область;-1,2;-1,2;-1,0;-1,1;-1,2;-1,2;-1,1;-0,7;-0,7;-0,6;-0,9;-0,9;-0,9;-0,9;-0,8;-0,6;-0,4;-0,8;-0,9
Владимирская область;-1,2;-1,2;-1,1;-0,7;-0,8;-0,7;-0,7;-0,6;-0,6;-0,6;-0,6;-0,6;-0,7;-0,6;-0,5;-0,6;-0,5;-0,8;-0,9
Воронежская область;-1,0;-0,9;-0,9;-0,3;-0,1;-0,2;-0,3;-0,4;-0,2;-0,2;-0,004;-0,1;-0,05;-0,1;0,1;0,1;0,1;-0,1;-0,3
Ивановская область;-1,5;-1,5;-1,3;-1,2;-1,3;-1,3;-1,1;-0,8;-0,6;-0,6;-0,7;-0,6;-0,5;-0,6;-0,6;-0,7;-0,6;-0,8;-1,0
Калужская область;-1,0;-1,0;-0,9;-0,7;-0,4;-0,4;-0,3;-0,2;-0,2;-0,1;-0,6;-0,1;-0,3;-0,1;0,6;-0,1;0,5;-0,2;-0,3
Костромская область;-1,3;-1,3;-1,2;-1,5;-1,5;-1,7;-1,4;-0,9;-0,8;-0,7;-1,0;-0,7;-0,4;-0,4;-0,3;-0,4;-0,5;-0,7;-0,9
Курская область;-1,4;-1,4;-1,4;-1,4;-1,4;-1,5;-1,4;-0,8;-0,7;-0,7;-0,8;-0,4;-0,2;-0,03;-0,1;0,2;0,3;-0,7;-0,7
