Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
17. ТРАНСПОРТ;;;;;;;;;;;;;;;;;;;
17.3. ПЛОТНОСТЬ ЖЕЛЕЗНОДОРОЖНЫХ ПУТЕЙ ОБЩЕГО ПОЛЬЗОВАНИЯ ;;;;;;;;;;;;;;;;;;;
"(на конец года; км путей на 10000 км2 территории)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация1);50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;51;51
Центральный      федеральный округ;266;266;264;263;263;262;262;261;261;261;261;262;262;262;262;262;262;262;263
Белгородская область;255;256;256;258;258;258;258;258;258;258;258;258;258;258;258;258;258;258;258
Брянская область;292;289;289;289;289;289;289;289;289;289;289;289;289;289;289;289;289;289;289
Владимирская область;320;323;322;322;320;317;317;317;317;317;317;317;317;316;316;316;316;316;316
Воронежская область;227;221;221;219;219;220;220;220;220;220;220;220;220;220;220;220;220;229;229
Ивановская область;156;156;158;158;158;161;161;161;161;161;161;161;161;161;161;161;161;161;161
Калужская область;285;292;292;292;291;293;293;293;293;293;293;293;293;293;293;293;293;293;293
Костромская область;106;106;106;106;106;106;107;107;107;107;107;107;107;107;107;107;107;107;107
Курская область;358;357;357;356;356;354;354;354;354;354;354;352;352;352;352;352;352;352;352
Липецкая область;312;309;309;314;314;315;315;315;315;315;315;315;315;315;315;315;315;315;315
Московская область2);583;574;575;574;574;575;575;501;504;505;505;505;505;497;497;497;497;497;497
Орловская область;239;241;241;242;242;241;241;241;241;241;241;241;241;241;241;241;241;241;241
Рязанская область;238;246;246;247;247;247;247;247;245;245;245;243;243;243;243;243;243;243;243
Смоленская область;253;253;233;232;232;223;223;223;223;223;223;232;232;232;232;232;232;232;232
Тамбовская область;218;217;214;215;215;214;214;214;214;214;214;214;214;214;214;214;214;214;214
Тверская область;215;215;215;214;214;214;214;214;214;214;214;214;214;214;214;214;214;215;215
Тульская область;429;423;414;392;393;378;378;369;369;369;369;369;369;369;369;369;369;369;382
Ярославская область;179;179;179;180;180;181;181;181;181;181;181;181;181;180;180;180;180;180;180
г. Москва;…;…;…;…;…;…;…;3592;3541;3579;3576;3576;1943;1943;1943;1943;1932;1932;1921
Северо-Западный     федеральный округ;77;77;77;78;78;77;77;77;78;78;78;78;78;78;78;78;78;78;78
Республика Карелия;122;122;122;129;129;123;123;123;123;123;123;123;123;123;123;123;123;123;123
Республика Коми;41;41;41;40;40;40;40;40;41;41;41;41;41;41;41;41;41;41;41
Архангельская область;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий   автономный округ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Архангельская область без автономного округа;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
Вологодская область;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53
Калининградская область;423;409;409;409;409;409;409;409;409;409;409;417;442;442;442;442;442;442;442
Ленинградская область3);330;327;329;334;334;337;337;289;293;293;293;293;293;293;295;295;295;304;304
Мурманская область;61;61;61;62;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60
Новгородская область;207;207;207;207;207;210;210;210;210;210;210;210;210;210;210;210;210;210;210
Псковская область;198;198;198;198;197;197;197;197;197;197;197;197;197;197;197;197;197;197;197
г. Санкт-Петербург3);;;;;;;;3214;3204;3204;3204;3204;3204;3204;3130;3076;3076;3082;3082
Южный         федеральный округ;156;155;154;154;154;154;154;154;154;154;154;154;154;156;160;160;160;162;163
Республика Адыгея;194;194;194;210;211;205;205;205;205;205;205;205;205;205;205;205;205;205;205
Республика Калмыкия;20;20;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
