Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
СТРОИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ;;;;;;;;;;;;;;;;;;;
 15.3. ВВОД В ДЕЙСТВИЕ ЗДАНИЙ ЖИЛОГО И НЕЖИЛОГО НАЗНАЧЕНИЯ;;;;;;;;;;;;;;;;;;;
15.3.1. Число зданий;;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;119750;124976;130789;132494;132014;141619;159033;209893;224634;233319;216540;227242;241424;258119;304194;306391;278295;272615;261131
Центральный федеральный округ;25795;25704;27375;29199;30975;32968;34443;47477;46872;50131;46174;48836;50411;53498;58180;72299;64967;69872;69381
Белгородская область;2983;3200;2807;2964;3184;3804;5097;5951;6172;6800;6937;7778;8494;7961;8773;10183;9537;8656;8183
Брянская область;850;1224;1096;882;879;877;842;1050;860;933;1021;1018;1048;1968;1658;1892;975;724;725
Владимирская область;1013;1011;1128;1182;1294;1323;1355;1785;1942;2037;2275;1992;2421;2066;2427;2658;2545;3114;2529
Воронежская область;1815;2029;2297;1902;1694;1583;1513;1797;2210;2515;2508;2623;2984;3725;3772;3401;3241;3999;4975
Ивановская область;337;348;404;371;417;341;389;411;492;584;507;669;631;616;615;535;317;835;940
Калужская область;716;900;918;1201;1168;1390;1332;2100;3764;2828;2742;3043;2838;3310;4214;3593;3349;3860;3334
Костромская область;389;461;438;461;497;576;439;605;688;769;582;573;612;1527;1650;1470;1742;1105;1019
Курская область;630;664;656;683;876;756;599;688;896;861;701;894;1279;1627;1493;1972;2009;1995;2539
Липецкая область;1329;1520;1273;1276;1388;1535;2149;2723;2404;2553;2655;2332;2726;2973;3301;3118;3558;4795;4089
Московская область;8719;7279;8456;10092;11524;12645;12215;19994;17569;19167;16351;15707;14080;10825;11445;22627;18919;22452;22918
Орловская область;1418;1525;1475;1373;1282;1054;687;648;725;721;629;1148;1307;1251;1564;1562;977;936;921
Рязанская область;755;834;902;970;886;1012;1144;973;1000;1199;1250;1451;1361;1763;1901;2478;2128;2765;2615
Смоленская область;474;607;481;732;850;866;1027;1160;1068;1035;1134;1071;950;1943;2015;2367;2500;1659;1646
Тамбовская область;1019;1021;1230;1090;1171;1554;2071;2356;2368;2285;2218;2437;2845;3034;3240;3121;3550;3678;3060
Тверская область;1218;1165;1351;1543;1602;1567;1515;2061;2005;2312;2025;1826;1726;2717;2446;1601;1489;1475;1392
Тульская область;774;495;908;826;714;668;847;1082;1189;1475;1321;1059;1285;1865;2699;3392;2291;2330;2691
Ярославская область;959;851;1017;935;1017;962;650;1427;1058;1274;1013;2968;2235;2463;2456;3022;3428;3643;4088
г. Москва;397;570;538;716;532;455;572;666;462;783;305;247;1589;1864;2511;3307;2412;1851;1717
Северо-Западный федеральный округ;6914;6997;7272;8101;7807;8605;8247;13834;15233;16558;13235;14310;15105;17821;26389;24623;20056;17096;20073
Республика Карелия;314;429;335;364;399;416;426;643;606;693;616;805;729;802;892;703;951;851;1168
Республика Коми;1193;515;472;648;514;548;623;765;982;817;785;710;657;666;643;643;707;957;1287
Архангельская область;452;539;587;586;502;627;588;1065;1468;1593;1466;1786;1832;1460;1777;1726;1717;1634;1599
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;43;26;29;31;14;77;100;91;179;112;126;133;130;124;104;98;121;115;87
Архангельская область без автономного округа;409;513;558;555;488;550;488;974;1289;1481;1340;1653;1702;1336;1673;1628;1596;1519;1512
Вологодская область;961;1051;1110;1034;1046;1230;1105;1765;2090;2121;1905;2053;1857;4779;6527;6182;3849;2172;2560
