Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;;;
"5.9. ЗАБОЛЕВАЕМОСТЬ на 1000 человек населения ПО ОСНОВНЫМ КЛАССАМ БОЛЕЗНЕЙ1);2)";;;;;;;;;;
5.9.3. Болезни крови, кроветворных органов и отдельные нарушения, вовлекающие иммунный механизм;;;;;;;;;;
(зарегистрировано заболеваний у пациентов с диагнозом, установленным впервые в жизни);;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;4,5;4,9;4,7;4,7;4,7;4,7;4,7;4,7;4,5;4,3
Центральный федеральный округ;2,0;1,9;1,8;1,7;1,7;1,7;1,8;1,8;1,7;1,6
Белгородская область;4,2;3,7;3,6;3,5;3,3;2,9;2,7;3,7;3,0;2,4
Брянская область;2,9;3,0;2,7;2,7;2,7;2,6;2,8;2,6;2,9;2,4
Владимирская область;3,2;2,8;2,2;2,4;2,3;2,3;2,5;2,7;2,8;2,1
Воронежская область;2,3;2,6;2,6;2,7;2,6;2,6;2,6;2,9;2,6;2,5
Ивановская область;2,2;2,2;1,9;2,0;1,8;1,6;1,6;1,7;1,7;1,9
Калужская область;3,1;3,2;3,0;2,6;2,4;2,2;2,7;2,6;2,5;2,5
Костромская область;1,9;2,4;2,4;2,2;2,2;2,1;2,1;2,3;2,5;2,3
Курская область;1,7;1,8;1,6;1,5;1,3;1,3;1,3;1,4;1,5;1,1
Липецкая область;1,5;1,6;1,6;1,3;1,2;1,6;1,7;1,3;1,3;1,2
Московская область;1,6;1,7;1,7;1,7;1,7;1,7;1,8;1,8;1,7;1,6
Орловская область;2,4;2,6;2,6;2,9;2,7;2,7;2,7;2,7;2,6;2,9
Рязанская область;1,9;2,2;2,0;1,9;2,0;2,2;2,3;2,2;2,3;2,1
Смоленская область;3,7;3,2;2,8;2,9;2,9;3,0;2,7;2,9;2,6;2,7
Тамбовская область;3,6;3,0;2,6;2,3;2,3;2,4;2,5;2,3;2,3;1,9
Тверская область;2,8;3,2;3,1;2,9;3,2;2,7;2,8;2,4;2,8;2,6
Тульская область;1,7;1,9;1,9;1,8;2,0;1,9;2,2;2,2;2,0;1,9
Ярославская область;3,0;2,5;2,1;1,8;1,6;1,7;1,7;1,8;1,7;1,4
г. Москва;1,0;0,8;0,8;0,7;0,7;0,7;0,8;0,9;0,8;0,9
Северо-Западный федеральный округ;3,0;3,3;3,0;3,0;2,8;2,9;3,1;3,1;3,1;2,8
Республика Карелия;4,7;4,3;3,9;3,9;4,0;4,4;4,2;3,8;3,7;3,7
Республика Коми;5,0;6,4;5,9;6,2;6,3;6,0;6,4;6,1;6,9;6,4
Архангельская область;6,0;5,8;5,4;5,4;4,8;4,6;4,5;4,9;4,1;4,0
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;15,0;14,8;12,3;11,1;10,7;7,5;5,9;8,9;6,0;6,5
Архангельская область без автономного округа;5,7;5,5;5,2;5,2;4,6;4,5;4,5;4,8;4,0;3,9
Вологодская область;5,2;5,4;5,2;5,4;4,9;5,4;5,2;4,8;5,5;5,3
Калининградская область;2,3;2,3;2,4;2,9;2,7;2,5;1,9;2,9;2,6;2,4
Ленинградская область;2,0;2,4;1,9;1,8;1,6;1,8;2,0;2,2;2,3;2,1
Мурманская область;3,1;3,3;3,2;3,1;3,0;2,9;3,3;3,0;3,2;2,8
Новгородская область;3,0;3,4;2,9;3,0;2,8;2,5;2,7;2,6;2,1;2,0
Псковская область;2,8;2,3;2,2;2,0;2,1;2,6;2,5;2,2;2,0;2,0
г. Санкт-Петербург;1,5;1,9;1,7;1,6;1,7;1,7;2,3;2,3;2,2;1,9
Южный             федеральный округ;3,1;2,9;2,7;2,7;2,7;2,6;2,5;2,6;2,7;2,7
Республика Адыгея;2,1;2,2;2,4;2,5;2,1;2,2;2,3;2,1;2,2;2,4
Республика Калмыкия;6,5;8,0;4,8;4,9;4,7;4,6;3,0;3,1;3,3;3,2
Республика Крым;;;;;;2,1;2,0;2,0;2,0;1,9
