Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;
8. ЗЕМЕЛЬНЫЕ РЕСУРСЫ И ОХРАНА ОКРУЖАЮЩЕЙ ПРИРОДНОЙ СРЕДЫ;;;;;;;;;;;;;;
"8.1. ЗЕМЕЛЬНАЯ ПЛОЩАДЬ ПО ВИДАМ УГОДИЙ1) 
";;;;;;;;;;;;;;
8.1.2. Лесные земли;;;;;;;;;;;;;;
"(на конец года; тысяч га)";;;;;;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;2018;;;;
Ханты-Мансийский автономный округ – Югра;28548,1;28695,6;28695,6;28695,6;28695,6;28694,2;28693,7;28693,7;28693,6;28693,4;;;;
Ямало-Ненецкий автономный округ;20194,7;20170,0;20170,0;20170,0;20170,0;20170,0;18765,5;18763,5;18763,5;18763,5;;;;
Тюменская область без автономных округов;7110,1;7112,8;7112,9;7112,8;7112,8;7112,8;7112,8;7112,8;7112,8;7112,8;;;;
Челябинская область;2707,7;2705,8;2705,8;2707,4;2707,4;2707,3;2707,3;2707,3;2707,3;2707,3;;;;
Сибирский        федеральный округ;242704,2;242872,2;242851,5;242840,7;242842,1;242840,2;242843,0;242842,9;242841,9;242842,1;;;;
Республика Алтай;4374,1;4357,8;4357,7;4357,6;4357,7;4357,7;4357,7;4357,7;4357,7;4357,6;;;;
Республика Тыва;8667,2;8667,2;8667,2;8667,2;8667,2;8667,2;8667,2;8667,2;8667,2;8667,2;;;;
Республика Хакасия;3289,1;3288,9;3288,9;3288,9;3288,9;3288,9;3288,9;3288,9;3288,9;3288,9;;;;
Алтайский край;3893,6;4026,0;4027,6;4028,0;4028,0;4028,0;4029,3;4029,3;4029,3;4030,3;;;;
Красноярский край;121040,3;120947,3;120947,3;120937,5;120937,4;120936,4;120936,8;120936,8;120936,8;120936,8;;;;
Иркутская область;66082,8;66105,5;66083,4;66082,1;66081,8;66080,9;66081,0;66080,7;66080,5;66080,1;;;;
Кемеровская область;6056,8;6074,5;6074,4;6074,4;6074,2;6074,3;6075,3;6075,5;6074,7;6074,4;;;;
Новосибирская область;4796,1;4799,1;4799,1;4799,1;4799,2;4799,2;4799,2;4799,2;4799,2;4799,2;;;;
Омская область;4663,6;4666,0;4666,0;4666,0;4667,8;4667,7;4667,7;4667,7;4667,7;4667,7;;;;
Томская область;19840,6;19939,9;19939,9;19939,9;19939,9;19939,9;19939,9;19939,9;19939,9;19939,9;;;;
Дальневосточный       федеральный округ;394027,9;394067,3;394087,0;394717,1;394725,3;394724,0;394719,3;394721,3;394720,5;394720,2;;;;
Республика Бурятия;23655,3;23660,6;23660,6;23660,6;23660,6;23660,6;23660,6;23660,6;23660,6;23660,6;;;;
Республика Саха (Якутия);164228,1;164226,7;164222,0;164863,9;164862,8;164862,7;164862,3;164862,1;164862,0;164861,9;;;;
Забайкальский край;30769,0;30774,2;30783,0;30782,9;30782,9;30782,9;30782,9;30782,9;30782,9;30782,9;;;;
Камчатский край;26838,2;26806,1;26810,1;26810,1;26810,1;26810,1;26810,0;26810,0;26810,0;26810,0;;;;
Приморский край;13026,8;13025,8;13025,7;13025,5;13027,8;13028,6;13024,4;13024,0;13023,3;13023,2;;;;
Хабаровский край;59583,5;59581,4;59581,2;59572,1;59571,8;59571,7;59571,8;59571,8;59571,6;59571,5;;;;
Амурская область;26111,7;26110,7;26130,3;26136,3;26136,5;26136,5;26136,5;26136,5;26136,8;26136,8;;;;
Магаданская область;28478,8;28477,7;28470,0;28461,7;28468,8;28467,7;28467,6;28467,2;28467,1;28467,1;;;;
Сахалинская область;6616,7;6605,1;6605,1;6605,0;6605,0;6604,9;6604,9;6607,9;6607,9;6607,9;;;;
Еврейская автономная область;1783,9;1783,9;1783,9;1783,9;1783,9;1783,2;1783,2;1783,2;1783,2;1783,2;;;;
Чукотский автономный округ;12935,9;13015,1;13015,1;13015,1;13015,1;13015,1;13015,1;13015,1;13015,1;13015,1;;;;
?????;;;;;;;;;;;;;;
1)  По данным Росреестра.;;;;;;;;;;;;;;
