Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
20. ФИНАНСЫ;;;;;;;;;;;;;;;;;;;
20.17.  ОТДЕЛЬНЫЕ ПОКАЗАТЕЛИ ДЕЯТЕЛЬНОСТИ СТРАХОВЩИКОВ1);;;;;;;;;;;;;;;;;;;
 20.17.1. Страховые премии (взносы);;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;170074,1;291174,3;329877,8;446791,0;470525,7;506151,1;614001,9;775083,0;954754,2;979099,3;1036677,0;1269762,8;811105,2;901077,9;983400,6;1033532,0;1190596,9;1284990,8;1488087,8
Центральный   федеральный округ;128690,9;230680,5;251317,5;331226,7;342047,3;354863,9;434526,0;542007,6;694354,7;718606,3;814765,5;1011583,4;734749,0;823097,3;887668,7;953674,2;1101432,2;1205849,7;1404005,2
Белгородская область;36,6;46,2;55,4;20,5;7,4;-;-;-;-;136,5;539,2;-;-;492,1;1480,8;-;-;-;-
Брянская область;38,6;99,2;590,5;938,2;1043,6;3,1;-;-;-;-;-;-;-;-;-;-;-;-;-
Владимирская область;446,1;817,3;1141,6;3168,7;4539,8;4526,6;4759,4;5970,6;6520,3;7226,8;154,1;191,6;194,4;254,8;513,7;900,3;1411,8;1832,9;2087,2
Воронежская область;575,0;1112,7;1693,8;1776,5;1574,7;2824,1;2673,3;3358,8;5745,5;6093,4;3994,8;5146,0;927,7;1090,5;1476,3;1712,3;1562,9;1451,0;1499,6
Ивановская область;369,3;491,8;366,8;80,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Калужская область;40,6;46,5;57,2;-;50,6;26,0;9,2;62,4;16,6;12,6;2,5;0,1;-;-;-;-;-;-;-
Костромская область;40,3;49,5;67,8;2,1;4,1;6,3;2,8;-;-;1,2;0,1;0,1;0,1;0,3;-;-;-;-;-
Курская область;53,0;79,5;992,6;952,1;1033,4;261,4;737,6;930,5;1358,3;1322,5;1264,4;1363,4;115,5;132,0;163,1;135,0;190,4;213,9;202,3
Липецкая область;338,0;441,3;1292,3;1432,4;1528,7;2220,3;2663,3;3373,9;3548,6;3521,6;3839,5;4731,4;455,8;464,6;225,9;157,4;0,1;-;-
Московская область;7730,9;22136,1;18444,9;21240,8;28210,9;30307,2;29168,2;37136,0;44977,1;46181,2;107066,4;134995,1;110027,8;113385,1;144649,7;155057,1;128162,4;81241,7;69036,6
Орловская область;46,1;52,3;40,6;35,6;42,8;78,8;64,5;92,8;79,6;2,6;39,7;917,0;911,8;531,7;693,3;635,2;-;-;-
Рязанская область;310,4;424,3;659,6;617,2;535,4;568,7;627,0;565,3;293,1;332,8;442,3;583,7;528,7;863,9;1648,0;6999,4;11046,3;12206,3;8726,6
Смоленская область;25,2;55,0;93,1;2,4;-;-;-;-;-;-;-;-;-;447,6;826,3;1039,3;1498,1;2021,7;1900,3
Тамбовская область;159,3;146,9;359,9;138,4;342,5;506,0;587,4;738,0;883,4;209,3;-;-;-;-;-;-;-;-;-
Тверская область;126,3;150,2;236,6;267,5;219,0;358,3;423,1;244,3;116,6;56,2;44,9;-;-;-;-;-;-;-;-
Тульская область;366,8;598,2;1024,6;1339,1;1727,4;1512,2;1393,5;1880,8;2442,3;3065,9;2914,1;4318,2;2,3;5,8;7,4;19,8;6,8;-;-
Ярославская область;774,7;810,5;2209,6;4628,7;3706,4;1804,8;2028,0;1578,7;1387,0;1759,3;1922,5;2444,2;449,3;552,4;679,6;488,1;62,1;-;-
г. Москва;117213,7;203123,1;221990,5;294585,7;297480,7;309859,9;389388,6;486075,4;626986,3;648684,6;692541,1;856892,7;621135,6;704876,4;735304,5;786530,3;957491,3;1106882,2;1320552,6
