Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.6. ВНУТРЕННИЕ ТЕКУЩИЕ ЗАТРАТЫ НА НАУЧНЫЕ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ ПО ВИДАМ ЗАТРАТ ;;;;;;;;;;;;;;;;;;;
19.6.5. Другие материальные затраты;;;;;;;;;;;;;;;;;;;
(миллионов рублей);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;17470,9;24406,7;28710,9;37616,0;45299,3;51304,4;66886,8;83427,0;72945,5;89861,8;89279,0;101591,9;123690,0;134096,6;158082,7;157810,4;174467,8;186670,1;175201,1
Центральный    федеральный округ;8772,2;12556,5;15137,0;19767,4;23202,7;26252,2;38143,5;49865,9;36932,7;52267,8;49018,0;51008,7;60885,7;67221,8;78672,9;76521,2;91454,1;96159,3;83123,0
Белгородская область;28,7;11,6;20,1;22,0;22,4;34,4;33,4;46,4;50,5;60,5;36,2;42,9;112,4;129,7;143,5;170,2;254,6;270,6;340,8
Брянская область;13,7;16,1;24,0;41,0;28,8;77,7;138,0;38,1;61,1;37,1;27,8;33,8;35,7;47,4;62,9;92,5;93,9;179,9;615,0
Владимирская область;118,7;153,5;214,2;429,8;586,2;574,8;619,1;957,2;946,9;1298,2;982,0;1007,2;1155,5;1089,8;1359,7;1059,3;1070,3;1156,8;1031,0
Воронежская область;363,4;424,6;472,2;486,3;315,9;558,3;499,2;647,8;700,1;844,2;1035,7;886,3;1031,7;995,0;1147,5;1193,0;1611,6;1854,3;1152,0
Ивановская область;8,6;15,0;7,4;10,3;18,3;22,1;20,5;19,3;20,2;22,4;15,0;17,9;32,6;45,1;59,1;119,9;61,5;24,7;59,8
Калужская область;114,2;188,1;279,2;387,3;402,5;575,5;874,5;1346,0;1982,1;2832,1;2542,6;1989,8;2954,8;1357,9;1856,3;1430,7;1240,4;534,5;939,3
Костромская область;1,6;2,4;2,9;1,9;1,8;2,7;2,7;3,7;3,1;8,4;7,8;12,0;10,8;20,0;15,7;49,0;28,8;29,1;15,0
Курская область;91,7;162,2;188,5;304,8;358,1;386,4;1113,3;1223,0;1263,0;1102,7;1002,4;482,6;989,7;1432,4;1722,0;1010,6;3105,3;3458,8;674,1
Липецкая область;2,3;4,2;5,9;4,4;5,9;3,6;4,0;6,6;8,0;13,1;4,0;6,6;2,8;43,1;29,6;58,7;55,5;37,6;120,6
Московская область;2086,6;2775,5;3110,0;3883,0;5102,2;4640,1;8658,1;8982,7;6880,7;8236,4;9976,4;12947,2;13985,4;16327,3;18282,3;18240,6;17300,8;22144,3;18404,0
Орловская область;9,2;13,6;16,7;20,5;17,6;17,2;23,7;12,7;21,9;19,0;31,7;42,2;50,8;49,5;63,7;82,0;120,6;327,6;79,4
Рязанская область;61,6;87,7;145,3;151,5;135,9;217,0;157,6;258,0;400,0;263,6;366,8;171,0;238,7;249,4;327,1;512,3;413,2;390,4;388,6
Смоленская область;20,0;38,8;24,8;76,5;44,9;60,5;114,6;132,7;166,9;156,0;177,3;147,2;95,5;186,8;145,6;124,2;95,2;175,3;202,4
Тамбовская область;125,5;122,8;134,4;181,6;183,2;192,8;167,7;442,2;387,9;172,5;255,3;306,6;240,7;681,3;1398,6;1161,4;744,5;106,2;59,5
Тверская область;159,1;217,1;196,5;225,5;173,7;268,2;304,5;402,8;498,3;387,0;396,2;538,3;527,6;549,4;555,4;843,5;982,5;803,6;775,9
Тульская область;109,1;210,5;43,8;140,3;247,7;127,4;128,8;294,6;503,2;495,7;577,3;470,9;623,3;869,8;931,3;781,8;969,1;641,1;884,9
Ярославская область;183,2;290,4;349,1;386,7;486,8;592,2;887,7;1628,2;1043,6;788,7;940,5;1213,1;1004,2;1495,5;1144,3;2145,1;3011,6;2056,3;1672,0
г. Москва;5274,9;7822,5;9902,2;13014,0;15070,9;17901,3;24395,9;33423,8;21995,1;35530,0;30643,2;30692,9;37793,2;41652,3;49428,3;47446,6;60294,5;61968,5;55708,8
Северо-Западный федеральный округ;2295,2;3415,7;3575,1;5048,4;5930,1;7220,8;7677,4;9871,5;11451,0;9658,2;9974,0;12397,6;16581,7;19088,3;20295,4;21862,1;24103,3;24789,8;23058,5
