Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
4. ОБРАЗОВАНИЕ;;;;;;;;;;;;;;;;;;;
 4.16. ВЫПУСК КВАЛИФИЦИРОВАННЫХ РАБОЧИХ И СЛУЖАЩИХ1);;;;;;;;;;;;;;;;;;;
(тысяч человек);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;762,8;758,6;745,3;721,5;708,0;702,5;679,7;656,0;604,7;537,6;580,5;516,7;483,5;436,0;403,0;368,2;198,6;194,4;168,6
Центральный    федеральный округ;150,2;160,8;154,4;148,7;146,2;145,0;143,9;137,8;128,4;109,1;110,4;98,0;96,3;86,7;77,2;72,2;38,8;38,5;31,9
Белгородская область;8,7;8,8;8,6;8,5;8,5;8,2;8,1;7,9;7,1;6,0;5,1;4,3;4,4;3,7;3,4;4,0;1,6;1,8;1,7
Брянская область;7,0;6,8;7,1;6,9;7,0;6,8;6,2;6,5;6,5;5,7;5,3;5,1;4,5;4,0;3,9;3,2;1,7;1,6;1,4
Владимирская область;8,5;8,1;8,4;8,2;8,4;8,3;8,0;7,7;7,1;6,0;6,7;5,1;5,3;5,0;4,7;4,5;2,0;2,2;1,6
Воронежская область;8,7;9,2;8,4;8,2;8,2;8,2;7,8;7,4;7,0;6,0;6,3;5,3;6,4;5,3;4,8;3,8;2,4;2,6;2,5
Ивановская область;7,0;6,8;6,7;6,2;6,2;6,6;6,1;5,9;5,3;4,6;4,7;4,7;4,0;3,6;3,6;3,8;1,7;1,5;1,2
Калужская область;5,0;5,0;4,8;4,7;4,4;4,5;4,7;4,4;3,1;2,7;3,9;3,8;4,0;3,2;1,9;2,9;0,8;0,7;0,6
Костромская область;5,9;5,9;6,0;6,1;5,9;5,5;5,4;5,3;5,2;5,1;5,7;4,9;4,8;4,3;2,4;2,2;1,1;1,1;0,6
Курская область;6,8;6,2;6,1;6,1;5,8;6,6;5,8;5,7;5,8;4,3;5,0;4,5;5,4;4,3;4,1;4,2;1,9;2,0;1,7
Липецкая область;8,1;9,1;8,7;8,2;7,8;7,5;8,2;7,6;8,3;6,2;6,4;5,0;5,0;4,6;4,0;4,2;2,3;2,2;2,0
Московская область;19,2;18,8;17,5;16,7;16,0;16,2;16,6;16,0;15,8;14,1;12,5;12,2;11,5;10,9;9,7;8,4;5,4;6,7;5,7
Орловская область;5,1;5,3;5,7;5,7;5,5;5,4;5,1;5,4;5,4;4,6;5,7;4,4;4,0;3,4;2,9;2,8;1,1;0,9;0,7
Рязанская область;6,3;6,3;6,4;6,1;6,0;6,0;6,1;6,0;5,9;4,6;4,3;3,5;3,6;2,8;2,8;2,9;1,5;1,2;1,1
Смоленская область;5,6;5,7;5,9;5,3;5,5;5,4;6,1;6,0;5,1;4,7;4,0;3,5;3,8;3,1;2,8;2,7;1,0;1,0;0,8
Тамбовская область;5,5;5,2;5,0;4,8;5,1;5,3;5,0;5,0;4,9;4,1;4,1;3,5;2,8;2,7;2,6;2,5;2,0;1,8;1,6
Тверская область;8,8;8,7;8,3;7,5;7,4;7,8;7,8;7,0;6,1;5,3;5,0;4,5;4,4;3,6;3,5;3,2;1,6;1,4;1,2
Тульская область;8,3;9,0;8,4;8,8;8,6;8,4;8,4;7,9;7,3;6,4;6,3;5,0;5,1;4,5;4,7;4,2;2,0;2,2;1,6
Ярославская область;7,3;7,4;7,3;6,7;6,8;7,1;6,9;6,5;6,2;5,7;6,4;6,3;5,2;5,8;5,3;5,4;3,2;3,1;2,6
г. Москва;28,4;28,5;25,1;24,0;23,2;21,4;21,5;19,6;16,3;13,0;13,1;12,3;12,3;11,7;10,2;7,5;5,6;4,5;3,3
Северо-Западный     федеральный округ;79,9;79,7;79,0;76,8;73,3;71,8;70,8;69,8;61,6;54,2;56,2;46,7;40,0;35,0;34,9;32,4;18,3;18,2;16,2
Республика Карелия;4,6;4,4;4,7;4,3;4,1;3,8;3,6;3,5;2,9;2,5;4,2;2,3;1,9;1,6;1,5;1,4;1,0;0,9;0,8
Республика Коми;8,2;9,1;9,2;9,0;9,3;8,8;9,4;9,5;8,8;8,2;7,4;7,1;6,8;6,2;5,1;5,7;1,9;1,9;1,4
Архангельская область;11,6;11,4;11,2;11,0;10,9;11,1;10,2;9,9;8,9;7,7;6,9;6,4;5,7;5,4;5,2;4,9;2,7;2,9;1,6
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;0,3;0,2;0,3;0,3;0,3;0,3;0,3;0,1;0,1;-;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1
Архангельская область    без автономного округа;11,3;11,2;10,9;10,7;10,6;10,8;9,9;9,8;8,8;7,7;6,8;6,3;5,6;5,3;5,1;4,8;2,6;2,8;1,5
Вологодская область;7,9;7,6;7,7;7,8;7,9;7,7;7,4;7,1;6,7;6,1;5,7;5,4;4,4;3,5;3,4;3,3;1,7;1,9;1,5
Калининградская область;5,2;5,0;4,9;4,7;4,7;5,1;4,6;4,6;3,6;3,3;4,3;3,8;2,2;2,3;1,9;1,7;1,2;1,1;1,0
Ленинградская область;8,6;8,2;8,3;8,0;7,4;7,5;6,8;6,9;4,2;3,0;2,9;3,0;2,8;2,1;2,0;1,7;1,4;1,3;1,1
Мурманская область;4,2;4,4;4,4;4,1;4,2;3,9;4,1;4,0;4,0;3,3;4,7;3,2;3,0;2,5;2,7;2,0;1,0;0,8;0,8
Новгородская область;3,6;4,0;3,6;4,1;3,8;4,1;4,1;4,3;3,9;2,9;2,8;2,6;2,6;2,4;2,3;1,9;0,9;0,9;0,7
Псковская область;4,4;4,4;4,4;3,8;3,9;4,0;3,9;3,7;3,4;3,0;3,6;2,4;2,2;2,1;2,0;1,8;0,7;0,7;0,7
г. Санкт-Петербург;21,6;21,2;20,4;20,0;17,2;15,8;16,5;16,4;15,3;14,2;13,7;10,6;8,4;6,9;8,8;8,0;5,9;5,8;5,7
Южный         федеральный округ;55,7;55,5;53,7;54,3;53,6;54,1;51,8;49,8;46,9;43,2;51,8;45,1;45,4;38,3;43,0;38,0;25,0;23,7;22,8
Республика Адыгея;1,8;2,1;1,7;1,9;2,1;2,1;2,0;2,2;2,3;2,1;1,9;1,9;2,3;1,4;1,4;1,1;0,6;0,6;0,5
Республика Калмыкия;1,9;1,8;1,7;1,6;2,2;1,7;1,7;1,6;1,8;1,4;1,7;1,4;1,1;1,1;1,2;0,9;0,7;0,7;0,5
Республика Крым;;;;;;;;;;;;;;;6,2;5,7;3,4;3,4;3,3
Краснодарский край ;15,2;15,2;14,8;15,1;15,4;16,4;16,2;15,8;15,2;13,9;17,1;12,5;14,0;11,7;11,1;9,1;7,3;6,7;6,7
Астраханская область;5,4;5,9;5,3;6,0;5,5;5,1;4,6;4,2;3,7;3,4;4,4;4,2;3,9;3,3;3,0;2,6;1,4;1,2;1,1
Волгоградская область;10,5;10,1;9,8;10,3;9,7;9,6;9,9;9,3;8,4;8,1;8,5;7,0;7,3;6,5;6,0;5,6;3,5;2,9;3,1
Ростовская область;20,9;20,4;20,4;19,4;18,7;19,1;17,4;16,6;15,4;14,4;18,3;18,2;16,7;14,3;13,0;12,0;7,3;7,6;7,0
г. Севастополь;;;;;;;;;;;;;;;1,1;1,0;0,7;0,6;0,7
Северо-Кавказский     федеральный округ;35,9;36,2;39,4;38,6;37,9;35,0;33,4;33,9;32,3;29,8;33,3;32,7;27,2;25,7;23,7;18,5;12,1;12,3;11,2
Республика Дагестан;7,9;7,6;8,2;8,2;8,6;8,0;6,0;6,0;5,9;5,6;8,0;7,9;6,8;6,9;6,9;3,5;3,2;3,0;2,6
Республика Ингушетия ;0,6;0,7;1,0;0,9;1,0;1,0;1,3;1,7;1,6;2,1;2,3;2,9;2,0;1,9;1,8;1,7;0,9;1,0;1,1
Кабардино-Балкарская     Республика;6,4;5,6;6,6;6,6;7,2;6,0;6,7;6,8;6,3;5,4;5,0;4,7;3,0;2,6;2,4;2,0;1,6;1,4;1,0
Карачаево-Черкесская      Республика;3,9;3,6;3,6;3,1;2,7;1,8;1,9;1,8;2,0;2,0;2,6;2,4;2,0;2,7;1,3;0,9;0,3;0,4;0,4
Республика Северная     Осетия – Алания;3,3;3,1;3,0;2,9;3,0;2,9;2,6;2,8;2,6;2,4;2,3;2,1;2,0;1,8;1,8;1,7;1,2;1,3;1,2
Чеченская Республика ;1,1;2,7;4,6;5,0;4,7;5,7;5,2;6,2;6,3;6,3;5,4;5,2;5,0;3,8;3,7;3,0;2,9;2,5;2,5
Ставропольский край ;12,7;12,9;12,4;11,9;10,7;9,6;9,6;8,7;7,6;6,0;7,8;7,5;6,4;6,0;5,9;5,5;2,0;2,7;2,3
Приволжский федеральный округ;190,9;188,1;184,2;175,4;173,7;173,6;169,5;160,4;146,4;128,9;137,0;123,8;115,8;104,9;92,7;83,7;45,2;45,1;37,1
Республика Башкортостан;33,8;31,6;31,1;29,0;28,7;27,8;24,2;22,0;17,5;15,1;22,3;22,1;21,3;20,6;17,9;15,0;10,4;10,5;8,8
Республика Марий Эл;7,0;6,6;6,2;5,8;5,8;5,5;5,6;4,5;3,5;3,0;2,8;2,4;3,1;3,5;3,4;3,0;0,7;0,7;0,6
Республика Мордовия;7,0;6,5;6,7;6,3;6,4;6,5;5,9;5,6;5,5;4,6;3,9;3,3;3,2;3,2;2,5;2,7;1,5;1,4;0,8
Республика Татарстан;20,7;19,8;20,9;20,1;20,1;19,9;19,9;20,4;21,7;19,5;23,8;17,7;15,2;13,9;10,7;9,2;5,1;4,9;4,7
Удмуртская Республика;8,9;8,5;8,9;8,3;8,3;9,0;9,3;8,9;8,2;7,4;6,6;5,8;4,9;4,6;4,4;4,3;2,5;2,7;2,4
Чувашская Республика;8,9;9,3;8,8;8,6;8,5;8,3;7,3;6,6;5,9;5,6;5,4;4,6;4,3;4,3;3,9;3,5;2,4;2,6;2,1
Пермский край;25,0;25,2;24,7;23,3;23,0;23,3;23,9;22,5;19,5;19,0;18,1;16,7;15,2;13,1;12,5;11,7;4,6;4,7;3,5
Кировская область;7,6;8,2;7,9;7,3;7,1;8,1;7,9;7,6;7,2;6,5;7,0;6,3;6,0;4,8;4,6;4,1;1,7;1,6;1,3
Нижегородская область ;14,7;14,8;14,1;13,1;11,3;11,6;14,3;13,6;12,4;9,9;8,6;7,6;7,9;7,0;6,9;6,2;3,8;3,9;3,4
Оренбургская область;12,8;12,8;12,8;12,4;12,9;12,3;11,5;10,7;10,1;7,5;7,3;7,2;7,6;6,8;5,2;4,4;3,2;3,0;2,3
Пензенская область;7,3;8,0;7,4;7,1;7,0;6,6;6,3;6,2;5,5;4,7;3,6;4,1;3,9;3,0;2,9;2,9;1,7;1,6;1,3
Самарская область;14,5;14,6;13,6;13,9;13,6;14,0;13,5;13,0;11,4;9,8;9,4;8,2;8,1;8,0;6,9;6,4;3,0;2,6;2,1
Саратовская область;16,0;16,1;15,6;14,9;15,7;14,9;13,8;12,5;11,8;10,8;13,3;12,0;9,1;7,6;7,0;6,5;3,2;3,3;2,8
Ульяновская область;6,7;6,1;5,7;5,3;5,4;5,6;6,2;6,4;6,2;5,5;5,1;5,8;5,9;4,5;3,9;3,8;1,6;1,6;0,8
Уральский      федеральный округ;66,1;68,0;66,3;65,1;61,4;62,7;60,8;60,1;54,8;46,6;52,8;48,5;38,6;39,2;35,2;32,8;17,5;16,5;14,2
Курганская область;6,0;5,7;6,0;5,4;5,2;5,7;5,5;5,3;4,6;3,6;4,4;3,8;3,3;3,1;2,8;2,4;1,0;1,0;0,9
Свердловская область ;25,8;26,6;25,1;24,8;23,6;22,7;22,3;20,7;19,0;17,1;22,7;19,5;11,9;14,3;12,5;11,8;6,3;6,1;5,0
