Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
3.  УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНЫЕ УСЛОВИЯ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
3.29. ПРЕДОСТАВЛЕНИЕ ГРАЖДАНАМ СУБСИДИЙ НА ОПЛАТУ ЖИЛОГО ПОМЕЩЕНИЯ  И КОММУНАЛЬНЫХ УСЛУГ;;;;;;;;;;;;;;;;;;;
3.29.3. Среднемесячный размер субсидий на семью;;;;;;;;;;;;;;;;;;;
"(на конец отчетного периода; рублей)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;80;124;237;361;435;550;675;641;668;809;896;1029;1013;1096;1157;1241;1372;1456;1483
Центральный федеральный округ;70;113;181;284;406;535;669;647;662;797;889;974;978;1070;1115;1349;1606;1750;1797
Белгородская область;64;110;244;252;508;433;448;278;280;336;437;596;578;712;780;753;772;787;785
Брянская область;54;94;174;292;441;473;658;420;479;637;785;914;908;922;738;783;820;1002;1019
Владимирская область;44;73;91;161;220;385;549;580;571;750;984;1219;1151;1268;1280;1394;1377;1356;1342
Воронежская область;45;105;172;249;264;272;492;503;418;817;1033;882;826;932;925;1073;1124;1233;1170
Ивановская область;39;101;136;225;577;478;490;591;567;706;777;845;896;1030;1160;1268;1373;1394;1663
Калужская область;66;94;177;355;474;595;634;595;718;833;914;957;871;935;1012;1194;1099;1143;1146
Костромская область;80;115;139;237;312;356;429;488;577;692;877;848;995;1032;1182;1350;1438;1654;1653
Курская область;63;99;220;362;378;383;404;319;282;348;449;581;588;643;661;599;623;639;692
Липецкая область;41;80;55;149;183;267;442;475;557;578;603;610;686;810;757;827;917;912;943
Московская область;60;110;217;357;467;660;795;849;915;1006;904;1003;1038;1032;1173;1261;1396;1420;1439
Орловская область;37;82;127;162;141;257;367;420;468;581;682;899;925;961;1045;984;1230;1330;1249
Рязанская область;58;101;140;238;313;443;453;272;253;305;346;331;635;728;788;906;879;973;1021
Смоленская область;38;66;166;279;370;539;547;538;730;849;1077;1204;1260;1455;1421;1672;1847;1874;1882
Тамбовская область;59;97;199;302;378;502;614;553;663;744;892;1014;923;1046;1141;1249;1274;1306;1260
Тверская область;69;105;206;294;383;417;514;455;709;912;946;1118;1156;1178;1129;1299;1390;1421;1383
Тульская область;63;101;161;284;414;995;550;478;463;742;686;974;930;1078;1290;1239;1346;1342;1471
Ярославская область;36;98;200;219;297;328;532;405;445;557;666;767;757;752;849;767;995;1108;1100
г. Москва;91;115;182;305;448;598;771;744;709;866;975;1066;1033;1167;1208;1565;1957;2162;2244
Северо-Западный федеральный округ;88;143;274;415;525;618;753;671;796;936;1004;1206;1248;1332;1373;1375;1445;1564;1571
Республика Карелия;62;152;189;366;517;558;657;772;805;877;1157;1439;1437;1464;1540;1602;1776;1772;1790
Республика Коми;147;288;367;525;891;1087;1188;1039;1166;1579;1275;1417;1376;1507;1515;1646;1861;2028;2073
Архангельская область;86;166;322;425;351;448;770;733;769;784;1004;1329;1286;1251;1242;1104;1228;1385;1434
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;145;124;73;173;297;254;603;507;696;1804;3000;2688;2841;3203;2932;3252;3311;4278;3323
Архангельская область без автономного округа;85;167;324;426;352;450;771;733;770;891;900;1052;1125;1155;1150;998;1123;1211;1292
Вологодская область;86;88;211;297;301;249;536;761;802;670;902;1142;1091;1243;1297;1349;1530;1571;1576
Калининградская область;74;296;171;200;232;333;469;501;601;734;1031;948;945;1004;962;1042;1164;1153;1242
Ленинградская область;47;87;171;252;309;432;467;427;433;606;881;660;712;970;1040;1189;1139;1260;954
Мурманская область;116;220;410;698;885;742;994;989;1009;1176;1410;1751;2013;2132;2226;2237;2313;2308;2309
Новгородская область;82;148;250;366;472;561;583;535;574;586;930;781;888;999;1109;1265;1324;1434;1489
Псковская область;89;150;247;327;394;366;598;640;656;850;958;1142;1075;1305;1260;1173;1344;1449;1394
г. Санкт-Петербург;84;137;229;357;446;771;816;332;488;654;625;913;912;944;984;887;758;1017;1047
Южный          федеральный округ;81;109;218;301;289;412;490;492;561;841;919;1055;1069;1116;1145;1184;1190;1227;1286
Республика Адыгея;33;96;107;193;289;320;313;386;596;785;820;856;847;1042;1018;1088;1163;1410;1304
Республика Калмыкия;81;127;187;357;196;439;536;377;430;471;531;561;568;732;1102;1013;1014;1110;1022
Республика Крым;;;;;;;;;;;;;;;…;98;196;259;379
Краснодарский край;52;111;134;169;194;300;389;377;538;621;799;903;943;1076;962;1139;1270;1325;1341
Астраханская область;32;85;88;192;288;429;424;637;701;820;900;973;1121;1175;1203;1037;1378;1315;1344
Волгоградская область;41;65;171;274;290;412;411;477;497;648;710;751;815;888;981;1005;1039;1070;1132
Ростовская область;102;164;237;346;219;497;615;715;871;1073;1116;1322;1272;1253;1307;1344;1206;1255;1356
г. Севастополь;;;;;;;;;;;;;;;…;526;444;736;930
Северо-Кавказский федеральный округ;122;200;255;298;348;382;452;500;556;668;921;1006;1132;1198;1328;1281;1118;1396;1546
Республика Дагестан;129;187;275;283;247;267;404;425;535;702;869;1003;1042;1066;1204;1078;472;1044;1263
