Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 3. УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНЫЕ УСЛОВИЯ НАСЕЛЕНИЯ;;;;;;;;;;;;;;;;;;;
3.27. ПРЕДОСТАВЛЕНИЕ ГРАЖДАНАМ ЖИЛЫХ ПОМЕЩЕНИЙ ;;;;;;;;;;;;;;;;;;;
 3.27.4. Удельный вес семей, получивших жилые помещения, в числе семей, состоявших на учете в качестве нуждающихся в жилых помещениях;;;;;;;;;;;;;;;;;;;
(в процентах);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;4,2;4,5;4,7;5,1;5,2;3,6;4,1;4,5;5,0;5,1;8,6;6,4;6,7;5,6;5,0;5,0;4,9;4,8;4,0
Центральный        федеральный округ;5,4;5,6;7,3;8,0;7,9;3,5;4,0;4,4;5,1;4,7;7,4;5,5;6,2;5,2;4,7;4,7;4,3;4,5;3,9
Белгородская область;5,3;3,6;3,4;3,1;4,6;2,3;2,3;3,7;4,5;3,7;10,8;5,7;7,4;5,8;4,0;3,7;4,5;3,2;4,1
Брянская область;2,6;2,4;2,2;1,4;2,1;1,4;2,4;4,3;4,0;3,7;9,7;13,3;15,7;12,4;11,5;10,3;9,0;9,3;7,7
Владимирская область;2,6;2,7;3,1;2,8;2,4;2,1;2,3;3,6;4,6;5,3;9,1;5,8;7,4;7,4;4,9;6,9;6,3;6,3;6,7
Воронежская область;1,4;0,8;1,4;1,3;1,0;0,5;0,7;1,5;1,8;2,6;5,8;3,0;3,7;3,3;3,0;2,4;1,4;2,1;2,7
Ивановская область;5,1;2,9;2,8;2,7;3,8;2,7;3,3;4,2;3,5;3,8;8,2;5,7;7,8;7,4;5,5;6,8;3,4;3,0;2,8
Калужская область;4,1;4,0;3,4;3,3;3,2;1,9;1,9;2,1;2,1;2,4;5,7;5,9;5,3;4,9;4,0;4,7;3,1;3,2;2,7
Костромская область;5,0;5,6;6,7;4,3;3,1;3,6;2,9;4,1;3,7;5,3;16,0;7,8;6,2;4,9;5,5;5,2;4,2;3,9;3,7
Курская область;2,0;1,7;1,3;1,9;2,1;1,1;1,2;2,0;1,9;2,6;10,3;7,4;8,7;6,0;5,9;3,9;4,0;4,1;3,6
