Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.18. ОБЩИЕ КОЭФФИЦИЕНТЫ РАЗВОДИМОСТИ на 1000 человек населения;;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;4,3;5,3;5,9;5,5;4,4;4,2;4,5;4,8;4,9;4,9;4,5;4,7;4,5;4,7;4,7;4,2;4,1;4,2;4,0
Центральный        федеральный округ;4,5;5,4;5,8;5,3;4,5;4,3;4,4;4,7;4,9;4,9;4,4;4,5;4,3;4,5;4,6;4,1;4,1;4,2;3,9
Белгородская область;4,6;5,4;6,0;5,4;4,3;4,0;3,9;4,3;4,4;4,4;4,3;4,5;4,5;5,0;5,0;4,4;4,4;4,4;4,4
Брянская область;4,4;6,1;6,4;5,8;4,6;4,3;4,8;5,2;5,4;5,4;4,9;5,2;5,3;4,7;5,8;4,8;4,7;4,5;4,5
Владимирская область;4,2;5,1;5,7;5,0;4,2;4,1;4,4;4,6;4,9;4,8;4,4;4,7;4,5;4,9;4,8;4,2;4,0;4,2;4,0
Воронежская область;4,2;5,9;6,8;6,3;4,8;4,4;4,3;4,9;5,1;5,4;4,7;5,0;4,7;5,0;4,8;4,1;4,1;4,1;4,1
Ивановская область;3,7;4,7;5,1;5,0;4,2;4,2;4,4;4,4;4,8;4,8;4,2;4,5;4,4;4,7;4,8;4,1;4,1;4,0;3,9
Калужская область;4,5;6,0;6,1;5,9;4,7;4,4;4,6;4,9;5,2;5,3;4,7;5,0;4,9;4,4;5,0;4,4;4,5;4,6;4,4
Костромская область;3,5;5,6;5,0;5,2;3,9;3,9;4,2;4,7;4,9;4,8;4,5;4,7;4,8;5,1;5,2;4,3;4,2;4,3;4,0
Курская область;4,4;5,4;6,3;5,9;4,9;4,6;4,5;4,9;5,3;5,1;4,7;5,2;5,0;4,2;5,2;4,5;4,4;4,4;4,4
Липецкая область;4,4;5,6;6,1;6,1;4,7;4,7;4,8;5,0;5,1;4,9;4,4;4,7;4,4;4,9;4,9;4,3;4,2;4,3;4,1
Московская область;5,1;5,7;6,2;5,7;4,8;4,8;4,9;5,1;5,4;5,3;4,8;4,9;4,6;5,0;5,0;4,6;4,6;4,7;3,9
Орловская область;4,3;4,6;6,1;5,5;4,0;3,8;4,1;4,7;4,9;5,0;4,6;4,8;4,8;4,3;5,2;4,5;4,3;4,4;3,8
Рязанская область;4,8;6,5;8,0;6,9;4,7;4,1;4,3;4,9;4,8;5,0;4,6;4,5;4,5;4,9;4,8;4,4;4,3;4,5;4,2
Смоленская область;4,7;6,4;6,6;6,2;4,9;4,7;4,5;5,2;5,4;5,6;5,1;5,2;5,1;5,3;5,4;4,7;4,5;4,5;4,4
Тамбовская область;4,2;5,0;5,7;5,0;4,0;3,7;4,0;4,5;4,6;4,6;4,2;4,2;4,2;4,7;4,6;4,1;3,9;4,0;3,8
