Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
4. ОБРАЗОВАНИЕ;;;;;;;;;;;;;;;;;;;
4.8. ВЫПУСК ОБУЧАЮЩИХСЯ ОРГАНИЗАЦИЯМИ, ОСУЩЕСТВЛЯЮЩИХ ОБРАЗОВАТЕЛЬНУЮ ДЕЯТЕЛЬНОСТЬ ПО ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ НАЧАЛЬНОГО, ОСНОВНОГО И СРЕДНЕГО ОБЩЕГО ОБРАЗОВАНИЯ ;;;;;;;;;;;;;;;;;;;
4.8.2. Выпуск обучающихся с аттестатом о среднем общем образовании 1);;;;;;;;;;;;;;;;;;;
(тысяч человек);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;1317,2;1325,9;1332,7;1370,7;1394,3;1312,1;1213,8;1105,3;959,0;810,4;719,6;639,6;709,2;684,4;653,4;608,4;634,8;621,2;639,4
Центральный       федеральный округ;310,1;308,9;312,6;326,8;337,3;318,0;289,4;263,4;225,9;182,4;161,5;155,2;172,1;168,6;160,2;153,6;160,4;161,3;170,8
Белгородская область;14,7;15,3;15,5;16,8;17,3;16,7;14,2;12,3;11,2;8,6;8,2;7,8;8,9;8,4;7,7;6,9;6,7;5,9;6,1
Брянская область;13,9;13,5;13,4;14,3;14,3;13,0;12,0;11,0;9,8;8,5;7,4;6,1;6,7;7,1;6,2;5,6;5,1;5,3;5,5
Владимирская область;12,4;12,2;12,2;12,5;13,2;12,2;11,4;10,7;8,3;7;5,4;5,9;6,2;5,8;5,5;5,1;5,4;5,4;5,5
Воронежская область;21,5;22,1;22,1;23,1;23,6;21,3;20,0;18,9;15,9;10,3;11,0;12,2;11,5;10,7;10,0;9,2;9,9;9,7;10,1
Ивановская область;9,9;9,5;9,5;9,6;10,0;9,4;8,7;7,9;6,9;5,4;5,2;4,2;4,6;4,3;4,0;3,6;3,7;3,7;3,9
Калужская область;9,7;9,7;9,3;9,7;9,8;8,7;8,2;7,5;6,0;5,4;3,7;3,9;4,7;4,3;4,0;4,1;4,1;4,2;4,4
Костромская область;7,0;6,5;6,6;6,8;6,8;6,1;5,6;5,0;4,2;3,6;3,7;3,4;2,4;3,1;2,9;2,6;2,9;2,8;2,9
Курская область;11,2;11,0;11,0;11,5;12,4;10,7;9,5;9,0;8,2;6,7;5,7;5,6;5,7;5,5;5,3;4,9;5,1;4,8;4,8
Липецкая область;12,1;12,2;12,1;13,1;12,8;11,3;10,4;9,7;7,4;6,8;4,9;6,2;5,8;5,2;4,8;4,4;4,8;4,4;4,8
Московская область;52,3;51,9;52,4;54,9;57,4;55,5;51,2;46,5;39,2;31,2;28,9;24,4;31,6;30,2;29,0;28,3;30,7;30,9;33,1
Орловская область;7,3;7,2;7,5;8,0;8,1;8,0;7,5;7,0;5,4;4,9;3,3;4,3;4,2;3,7;3,5;3,1;3,2;3,0;3,0
Рязанская область;10,2;10,6;10,5;11,1;11,6;11,3;10,4;9,4;7,9;6,7;6,0;5,2;3,3;5,2;4,7;4,6;4,4;4,3;4,3
Смоленская область;10,0;9,8;9,7;10,1;10,5;9,2;7,8;6,9;4,5;5,3;4,4;3,7;4,5;4,3;4,0;3,6;3,8;3,6;3,9
Тамбовская область;10,8;10,8;10,9;11,7;12,2;11,4;10,1;9,3;8,3;5,9;5,4;3,5;5,6;4,9;4,5;3,9;4,1;3,9;4,0
Тверская область;12,2;11,5;11,5;11,6;12,3;11,7;10,7;9,0;7,8;7,3;5,9;5,1;5,6;5,5;5,3;5,0;5,6;5,5;5,7
Тульская область;12,5;12,6;12,6;13,0;13,8;13,0;11,6;11,0;9,9;8,7;7,7;6,7;4,8;6,7;6,3;5,7;6,3;6,1;6,2
Ярославская область;11,3;11,0;10,9;11,1;10,8;10,1;9,1;8,0;6,7;6,1;5,3;4,2;5,7;5,1;4,9;4,6;5,1;4,9;5,1
г. Москва;71,2;71,5;74,9;78,0;80,2;78,3;70,9;64,4;58,1;44,1;39,2;42,6;50,3;48,6;47,9;48,5;49,4;53,2;57,4
Северо-Западный       федеральный округ;121,9;123,5;124,0;126,2;129,1;120,4;109,2;97,5;83,3;73,7;66,1;53,9;59,2;57,3;54,8;53,3;57,8;56,7;52,3
Республика Карелия;7,4;7,5;7,5;7,5;7,8;7,3;6,7;5,3;4,3;4,2;3,8;3,7;3,4;3,4;3,2;3,1;3,1;3,1;3,3
Республика Коми;10,1;10,5;10,3;10,3;10,4;9,9;8,8;7,5;6,5;6,4;5,9;4,9;4,9;4,7;4,6;4,2;4,9;4,4;4,5
Архангельская область;13,0;12,5;12,8;13,2;13,3;12,3;11,0;9,9;8,4;6,4;6,8;5,3;6,6;6,0;5,9;5,4;6,2;5,9;6,1
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;0,4;0,4;0,4;0,4;0,4;0,5;0,4;0,4;0,3;0,3;0,2;0,2;0,2;0,3;0,2;0,2;0,2;0,2;0,2
Архангельская область   без автономного округа;;;;;;;;;;;;;;5,7;5,6;5,2;6,0;5,7;5,8
Вологодская область;11,3;11,1;11,3;11,5;11,7;10,5;9,3;8,5;6,4;5,5;5,2;4,5;5,4;5,1;5,1;4,7;4,7;4,6;4,8
Калининградская область;8,9;9,1;8,5;8,9;10,1;8,3;7,3;6,8;6,2;5,5;4,8;3,7;3,6;4,5;3,9;3,8;3,9;3,8;4,2
Ленинградская область;12,3;12,4;12,5;12,5;12,7;12,2;11,2;10,2;7,8;7,7;7,1;5,8;5,7;5,3;5,0;4,7;4,9;4,8;5,1
Мурманская область;10,8;10,9;10,7;10,8;10,5;9,7;8,3;7,1;5,7;4,5;3,9;3,8;3,6;3,3;3,3;3,2;3,2;3,0;3,3
Новгородская область;6,0;5,8;5,7;5,6;5,6;5,1;4,7;4,3;3,6;3,2;2,5;3,2;2,9;2,8;2,5;2,4;2,4;2,2;2,4
Псковская область;6,4;6,3;6,0;6,3;6,4;5,9;5,4;5,0;4,5;4;3,4;3,3;3,1;3,0;2,9;2,6;2,9;2,6;2,7
г. Санкт-Петербург;35,8;37,4;38,7;39,4;40,6;39,0;36,1;32,9;29,9;26,2;22,6;15,6;20,0;19,3;18,6;19,0;21,5;22,1;23,8
Южный            федеральный округ;124,7;124,1;122,1;126,3;124,3;113,3;104,5;95,7;84,6;68,0;62,4;60,5;64,7;59,8;69,7;63,8;63,6;62,9;66,8
Республика Адыгея;3,9;4,0;4,1;4,1;4,0;3,3;3,2;3,0;2,8;2,2;1,7;2,1;2,4;2,2;1,8;1,7;1,4;1,2;1,4
Республика Калмыкия;4,1;4,1;4,1;4,2;4,5;3,8;3,7;3,6;3,4;2,9;2,7;1,7;2,2;2,5;2,0;1,8;1,6;1,7;1,6
Республика Крым;;;;;;;;;;;;;;;11,1;10,2;9,1;9,8;10,1
Краснодарский край ;48,3;49,1;48,7;50,1;49,0;43,7;39,6;34,3;28,3;21,8;22,6;23,5;23,6;21,1;20,5;19,3;20,8;20,3;22,3
Астраханская область;9,3;9,1;9,1;9,6;9,3;8,4;7,5;7,4;6,8;5,9;5,0;4,3;3,4;3,7;4,0;3,3;3,3;3,5;3,8
Волгоградская область;22,7;22,5;22,1;23,3;23,5;21,5;20,2;19,8;18,3;14,6;10,3;9,2;12,4;11,2;10,6;9,7;10,3;9,6;9,8
Ростовская область;36,4;35,3;34,0;35,0;34,0;32,5;30,3;27,6;25,0;20,6;20,2;19,7;20,7;19,1;17,5;15,9;15,3;14,9;15,7
г. Севастополь;;;;;;;;;;;;;;;2,1;1,9;1,8;1,8;2,0
Северо-Кавказский      федеральный округ;71,8;82,1;85,3;85,9;88,8;87,5;86,3;80,0;77,5;64,8;62,0;61,6;60,1;60,7;52,5;44,3;45,6;40,8;40,0
Республика Дагестан;24,6;26,4;28,1;28,9;30,4;30,9;29,7;27,9;28,0;23,3;22,4;21,8;20,5;21,4;16,6;14,3;13,6;12,4;11,6
Республика Ингушетия ;3,3;3,4;2,2;3,3;2,6;2,5;3,3;2,8;3,6;2,9;3,1;3,3;3,4;3,6;2,5;2,6;2,6;2,3;2,1
Кабардино-Балкарская Республика;9,6;9,7;9,8;10,0;10,7;9,7;9,3;9,2;9,1;7,6;7,1;6,0;5,7;6,2;5,5;4,9;4,4;4,4;4,4
Карачаево-Черкесская Республика;4,7;4,7;4,7;4,7;4,7;4,5;4,0;3,6;3,5;3;2,6;2,6;2,8;2,5;2,1;1,7;1,6;1,5;1,6
Республика Северная Осетия - Алания;6,2;6,8;9,2;7,0;7,1;7,1;7,0;6,9;6,2;4,7;4,4;5,1;5,5;5,5;4,5;4,3;4,1;4,0;3,6
Чеченская Республика ;…;7,3;7,8;7,8;8,4;8,7;10,5;10,2;9,6;7,4;7,8;10,0;8,9;9,2;10,1;5,7;8,3;6,1;5,9
Ставропольский край;23,4;23,8;23,5;24,2;24,9;24,1;22,5;19,4;17,5;15,9;14,6;12,8;13,3;12,3;11,2;10,8;11,0;10,1;10,7
Приволжский        федеральный округ;297,0;298,1;302,5;309,7;315,1;296,7;276,2;253,9;211,8;178,8;157,2;142,2;150,0;144,9;135,0;125,1;127,1;120,9;124,0
Республика Башкортостан;39,8;38,9;39,8;39,1;39,7;39,2;38,7;37,9;30,7;26,1;25,5;25,8;24,5;22,8;21,7;19,9;18,6;18,4;18,2
Республика Марий Эл;8,1;8,1;7,9;7,7;7,5;7,3;6,9;6,8;6,1;5,2;4,1;3,1;3,8;3,6;3,2;3,1;3,0;3,0;3,0
Республика Мордовия;9,4;9,1;9,1;9,2;9,5;8,9;8,1;7,0;6,2;5,2;4,3;3,6;4,5;4,1;3,4;3,3;3,5;3,2;3,3
Республика Татарстан;40,1;42,2;43,4;47,1;49,3;47,6;44,1;38,9;30,1;24,3;23,0;21,0;20,3;19,5;18,6;17,4;16,3;15,1;16,1
Удмуртская Республика;16,4;16,5;16,6;16,1;16,1;15,3;13,8;12,5;10,6;9;8,1;5,7;7,9;7,0;6,7;6,2;7,6;6,7;6,9
Чувашская Республика;15,4;15,8;15,9;15,2;15,7;15,2;14,6;13,4;12,2;9,9;7,2;5,5;8,3;7,4;6,5;5,8;6,0;5,4;5,5
Пермский край;23,8;23,1;23,0;24,4;24,1;21,2;19,2;16,6;13,9;11,7;10,5;10,4;12,3;11,6;11,0;10,3;11,3;10,8;11,3
Кировская область;15,5;15,1;14,6;14,4;14,1;12,1;11,3;10,5;6,9;6,9;6,5;6,3;6,2;5,9;5,7;5,4;6,0;6,0;6,1
Нижегородская область ;27,9;27,5;28,0;29,1;29,8;30,0;27,7;25,2;21,1;18,7;16,1;12,8;14,3;15,0;13,8;12,8;13,0;12,5;12,5
Оренбургская область;19,1;19,1;20,3;21,2;21,3;20,4;18,8;16,8;13,4;11,9;12,1;10,2;9,8;8,9;8,2;7,7;8,3;7,5;7,9
Пензенская область;14,9;15,3;15,4;15,7;16,3;14,1;13,3;12,2;11,5;8,4;7,9;5,9;6,4;6,6;5,7;5,5;5,3;5,0;5,2
Самарская область;28,1;29,2;30,2;30,1;29,3;26,9;24,9;22,9;18,4;17;13,0;13,5;16,2;15,1;13,9;12,9;13,0;12,8;13,2
Саратовская область;24,6;24,2;24,2;25,4;27,0;24,2;21,7;20,7;19,5;16,3;12,3;11,9;9,8;11,8;10,8;9,6;9,8;9,4;9,8
Ульяновская область;13,8;14,0;14,2;14,9;15,4;14,3;13,0;12,5;11,0;8,4;6,7;6,6;5,8;5,7;5,6;5,3;5,3;5,1;5,0
Уральский         федеральный округ;113,5;139,5;115,7;117,6;118,7;109,2;121,3;92,4;81,1;71,5;64,1;42,7;57,4;58,5;54,6;50,1;54,5;54,3;56,6
Курганская область;8,1;8,6;8,3;8,4;8,8;8,0;7,0;6,8;5,8;5,1;4,8;4,1;4,2;3,8;3,5;3,1;3,6;3,6;3,4
Свердловская область ;37,0;37,6;37,4;37,7;39,3;37,6;34,3;30,8;28,0;24,3;21,1;5,4;21,0;19,5;17,6;15,8;17,1;17,2;18,0
Тюменская область;37,2;38,3;39,1;40,9;41,3;37,5;33,9;31,5;26,8;23,1;22,1;19,7;21,2;20,4;19,8;18,8;20,5;20,1;20,9
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;16,7;17,3;17,6;18,6;18,7;16,7;15,0;14,0;10,7;11;10,3;8,9;9,3;9,3;9,2;8,8;9,2;8,8;9,1
