Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
1.11. СМЕРТНОСТЬ НАСЕЛЕНИЯ В ТРУДОСПОСОБНОМ ВОЗРАСТЕ;;;;;;;;;;;;;;;;;;;
(число умерших на 100 000 человек соответствующего возраста);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация ;729,1;745,4;775,6;810,8;807,9;827,8;747,2;695,8;685,4;640,7;634,0;600,9;575,7;560,9;565,6;546,7;525,3;484,5;482,2
Центральный   федеральный округ;722,0;746,4;772,7;791,9;785,1;793,7;726,9;688,1;674,6;620,6;599,3;554,6;538,5;521,9;528,2;496,8;479,5;446,4;446,7
Белгородская область;581,5;611,0;612,0;612,1;609,1;618,6;580,8;540,6;544,6;509,4;502,9;489,9;475,2;478,0;494,5;465,9;451,6;424,7;422,5
Брянская область;816,4;808,5;892,2;881,5;919,0;1021,3;902,7;852,7;847,6;746,5;720,2;687,0;681,6;652,0;693,3;634,4;606,6;582,2;577,9
Владимирская область;915,3;942,1;1034,4;1047,2;1052,7;1040,3;953,2;904,9;888,0;845,6;800,8;754,6;715,3;679,5;690,4;654,0;634,4;597,2;593,9
Воронежская область;693,4;720,2;749,3;755,6;785,8;787,5;741,1;725,3;713,7;641,1;617,0;592,2;573,8;576,3;597,7;561,5;537,2;481,3;474,5
Ивановская область;985,1;958,8;1051,6;1097,1;1125,2;1168,1;948,8;879,7;859,3;800,7;787,3;704,0;657,9;634,3;642,3;614,0;593,0;574,5;584,4
Калужская область;835,3;832,5;874,8;895,4;916,3;956,6;826,0;798,1;811,8;755,7;716,8;665,7;648,6;631,1;652,9;600,4;572,9;559,3;563,9
Костромская область;850,3;888,3;944,9;1045,0;1047,7;1062,1;900,7;824,0;820,0;759,5;750,7;674,5;631,4;608,6;623,1;592,4;569,0;508,4;531,9
Курская область;752,6;745,7;804,9;820,6;837,4;877,2;811,0;812,8;804,4;731,4;680,2;666,6;649,3;630,9;637,4;614,7;606,0;539,6;535,6
