Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
2. ТРУД;;;;;;;;;;;;;;;;;;;
ЗАНЯТОСТЬ И БЕЗРАБОТИЦА;;;;;;;;;;;;;;;;;;;
УРОВЕНЬ БЕЗРАБОТИЦЫ;;;;;;;;;;;;;;;;;;;
2.9.2. Уровень  зарегистрированной безработицы1);;;;;;;;;;;;;;;;;;;
"(на конец года; в процентах)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;1,4;1,6;2,1;2,3;2,6;2,5;2,3;2,1;2,0;2,8;2,1;1,7;1,4;1,2;1,2;1,3;1,2;1,0;0,9
Центральный федеральный округ;1,1;1,1;1,2;1,2;1,2;1,1;1,1;0,9;1,0;1,7;1,2;1,0;0,8;0,7;0,7;0,9;0,8;0,6;0,6
Белгородская область;0,7;0,9;1,2;1,4;1,5;1,4;1,4;1,1;1,3;1,8;1,5;1,3;1,0;0,9;0,9;0,9;0,7;0,7;0,7
Брянская область;2,2;2,0;2,1;2,0;1,9;1,9;1,8;1,3;1,4;2,6;1,8;1,5;1,3;1,1;1,1;1,3;1,2;0,9;0,8
Владимирская область;2,8;2,9;2,4;2,4;2,4;2,1;1,8;1,7;2,2;3,3;2,3;1,9;1,3;1,1;1,1;1,4;1,2;1,1;0,9
Воронежская область;1,3;1,5;1,6;2,4;1,9;1,9;2,0;1,8;1,9;2,4;1,7;1,5;1,1;1,0;1,0;1,1;1,0;0,9;0,9
Ивановская область;1,5;1,4;1,8;1,9;2,4;2,2;2,1;2,1;2,3;4,2;2,9;2,3;1,5;1,1;1,1;1,3;1,1;0,8;0,7
Калужская область;0,8;0,9;0,9;0,8;1,0;0,7;0,7;0,6;0,7;1,3;1,0;0,8;0,7;0,6;0,6;0,7;0,7;0,5;0,4
Костромская область;1,3;1,3;1,5;1,4;1,7;1,4;1,4;1,2;1,2;1,9;1,3;1,1;0,8;0,7;0,7;0,8;0,7;0,6;0,6
Курская область;1,0;1,2;1,6;1,7;1,8;1,5;1,4;1,3;1,3;1,9;1,7;1,5;1,2;1,0;1,0;1,2;1,0;0,8;0,7
Липецкая область;0,7;0,7;0,7;0,7;0,8;0,8;0,8;0,8;1,0;1,0;0,8;0,7;0,6;0,6;0,6;0,7;0,6;0,5;0,4
Московская область;1,0;1,0;1,1;1,0;1,0;0,9;0,8;0,6;0,7;1,5;0,9;0,7;0,5;0,5;0,5;0,8;0,7;0,5;0,5
Орловская область;0,9;1,0;1,5;1,6;2,7;1,7;1,5;1,4;1,5;2,0;1,7;1,5;1,2;0,9;1,0;1,2;1,2;0,9;0,9
Рязанская область;0,8;0,9;1,0;1,0;1,2;1,2;1,3;1,1;1,2;1,8;1,5;1,2;0,9;0,8;0,8;0,9;0,9;0,8;0,8
Смоленская область;0,8;0,8;0,9;0,9;1,0;1,0;1,0;0,9;0,9;1,9;1,6;1,3;1,1;1,1;1,3;1,4;1,3;1,1;1,1
Тамбовская область;2,3;2,7;2,8;2,5;2,6;2,7;2,7;2,0;1,4;1,7;1,4;1,2;1,0;0,9;0,8;0,9;0,9;0,8;0,7
Тверская область;0,7;0,8;0,8;0,8;1,2;1,0;0,9;0,7;1,0;2,0;1,5;1,2;1,0;0,9;0,9;1,2;1,0;0,8;0,6
Тульская область;1,0;1,2;1,2;1,3;1,1;1,0;0,9;0,9;1,0;2,1;1,6;1,4;1,0;0,9;0,9;0,8;0,7;0,5;0,5
Ярославская область;1,4;1,4;1,6;1,7;1,6;1,7;1,7;1,5;1,8;4,2;2,8;2,2;1,7;1,5;1,3;1,7;1,6;1,3;1,1
г. Москва;0,7;0,6;0,6;0,6;0,6;0,6;0,6;0,4;0,4;0,9;0,7;0,6;0,4;0,4;0,4;0,6;0,5;0,4;0,4
Северо-Западный   федеральный округ;1,6;1,8;2,0;1,8;2,0;1,7;1,6;1,3;1,4;2,1;1,5;1,2;1,0;0,9;0,9;0,9;0,9;0,8;0,8
Республика Карелия;2,6;3,0;3,1;3,2;3,5;3,6;3,4;2,7;2,7;4,0;2,8;2,4;2,0;2,1;2,0;2,4;2,2;1,9;1,9
Республика Коми;2,9;3,2;3,0;2,9;3,5;3,0;2,6;2,4;2,2;3,2;2,5;2,2;1,7;1,4;1,4;1,6;1,7;1,6;1,5
Архангельская область;2,2;2,5;2,8;2,5;3,0;2,4;2,2;2,2;2,2;2,8;2,4;1,8;1,7;1,6;1,6;1,9;1,7;1,6;1,6
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;3,7;3,5;4,7;4,4;4,7;3,7;2,5;2,3;2,4;3,5;3,8;2,9;2,5;1,7;1,3;2,0;2,5;2,7;2,3
Архангельская область    без автономного округа;2,2;2,5;2,7;2,5;3,0;2,3;2,2;2,2;2,2;2,7;2,4;1,8;1,7;1,6;1,6;1,9;1,7;1,5;1,5
Вологодская область;1,7;1,8;2,3;1,9;2,3;1,8;1,7;1,6;1,9;3,7;2,5;1,8;1,5;1,3;1,3;1,7;1,4;1,4;1,1
Калининградская область;1,3;1,8;2,0;1,7;1,8;1,6;1,4;1,3;1,6;3,0;2,1;1,7;1,3;1,2;1,1;1,2;1,0;0,8;0,7
Ленинградская область;1,2;1,4;1,6;1,1;1,1;1,1;1,0;0,7;0,8;1,1;0,7;0,5;0,5;0,4;0,4;0,5;0,4;0,3;0,3
Мурманская область;3,6;4,3;4,4;4,4;4,5;3,8;3,5;3,1;2,5;3,4;2,7;2,1;1,7;1,5;1,5;1,9;1,7;1,6;1,6
Новгородская область;1,0;1,1;1,4;1,3;2,1;1,7;1,4;1,4;1,3;2,3;1,6;1,4;1,0;1,0;1,0;1,3;1,1;0,9;0,9
Псковская область;2,3;2,3;2,8;2,5;2,8;3,1;3,0;1,9;2,3;3,1;2,1;1,7;1,4;1,3;1,3;1,5;1,2;1,0;0,8
г. Санкт-Петербург;0,7;0,7;0,9;0,8;0,8;0,7;0,6;0,5;0,5;1,0;0,6;0,5;0,4;0,3;0,4;0,5;0,4;0,4;0,4
Южный              федеральный округ;0,8;0,9;1,2;1,2;1,6;1,6;1,5;1,2;1,3;1,7;1,4;1,2;1,0;0,9;0,9;0,9;0,8;0,7;0,7
Республика Адыгея;1,0;1,5;2,8;4,0;4,6;4,4;4,7;4,0;3,2;2,7;2,2;2,0;1,5;1,2;1,3;1,3;1,2;1,1;0,8
Республика Калмыкия;1,9;2,7;2,9;3,3;3,6;3,0;3,7;3,8;3,4;3,7;3,2;3,1;2,2;2,3;2,1;2,1;1,9;1,8;1,8
Республика Крым;;;;;;;;;;;;;;;…;0,8;0,7;0,6;0,6
Краснодарский край;0,6;0,7;0,8;0,7;1,0;0,8;0,8;0,7;0,9;1,1;1,0;1,0;0,8;0,7;0,7;0,7;0,6;0,5;0,5
Астраханская область;2,0;2,0;2,2;2,0;2,7;2,8;2,5;1,5;1,4;2,0;1,9;1,7;1,2;1,1;1,0;1,4;1,4;1,2;1,0
Волгоградская область;0,7;0,9;1,3;1,3;1,9;1,7;1,7;1,4;1,8;2,7;1,9;1,6;1,3;1,1;1,1;1,2;1,0;0,9;0,7
Ростовская область;0,6;0,7;1,1;1,2;1,6;1,8;1,5;1,2;1,3;1,7;1,3;1,1;0,9;0,8;0,8;0,9;0,8;0,8;0,8
г. Севастополь;;;;;;;;;;;;;;;…;0,2;0,2;0,2;0,2
Северо-Кавказский       федеральный округ;2,5;2,7;8,8;13,1;15,3;14,6;12,6;12,0;10,7;10,7;8,7;6,9;6,2;4,9;4,3;3,7;3,2;3,0;2,6
Республика Дагестан;5,0;5,7;4,9;5,3;4,9;4,3;4,5;4,3;3,5;3,5;3,2;2,5;2,3;2,1;2,0;2,1;2,0;1,8;1,7
Республика Ингушетия;8,5;5,4;13,3;20,0;25,1;27,8;42,3;35,0;28,8;28,4;27,2;22,4;19,9;13,0;14,4;13,3;10,6;8,6;8,8
Кабардино-Балкарская     Республика;1,9;2,3;2,8;5,0;9,0;9,9;7,7;7,5;6,3;4,9;3,2;2,6;2,3;2,0;1,9;2,1;1,9;2,1;1,5
Карачаево-Черкесская        Республика;0,9;1,3;1,4;1,4;3,0;2,8;2,9;3,4;2,4;2,7;2,4;2,1;2,1;1,8;1,8;1,8;1,8;1,7;1,4
Республика Северная Осетия – Алания;1,7;0,9;1,2;1,3;4,1;5,6;4,0;5,9;3,0;3,5;3,4;2,8;2,7;3,2;2,7;2,5;2,8;2,5;2,1
Чеченская Республика;…;…;…;…;…;…;70,1;66,0;62,5;53,5;42,2;32,2;27,9;19,9;15,7;12,1;9,2;9,0;7,9
Ставропольский край;0,7;0,9;1,0;1,1;1,7;2,3;2,6;1,8;2,2;2,6;2,0;1,8;1,3;1,2;1,1;1,1;1,0;0,9;0,7
Приволжский федеральный округ;1,4;1,5;1,6;1,5;1,8;1,6;1,4;1,3;1,3;2,5;1,8;1,4;1,1;0,9;0,9;1,1;1,0;0,9;0,8
Республика Башкортостан;1,1;1,2;1,7;1,4;1,9;1,5;1,4;1,4;1,5;2,1;1,9;1,4;1,3;1,2;1,2;1,3;1,2;1,0;1,0
Республика Марий Эл;2,2;3,2;2,5;2,7;2,3;1,7;1,4;1,0;0,9;1,8;1,6;1,4;1,0;0,8;0,9;1,1;1,1;0,9;0,8
Республика Мордовия;2,1;2,0;1,9;1,8;1,9;1,5;1,4;1,2;1,1;1,7;1,5;1,2;1,0;0,8;0,9;0,8;0,8;0,9;0,9
Республика Татарстан;1,0;1,0;1,2;1,3;1,5;1,6;1,4;1,3;1,3;2,8;1,9;1,4;1,1;0,9;0,7;0,8;0,7;0,6;0,5
Удмуртская Республика;2,7;2,6;1,9;2,0;2,1;2,7;2,2;1,6;1,6;3,3;2,1;1,7;1,3;1,0;1,0;1,2;1,2;0,9;0,8
Чувашская Республика;2,3;2,1;2,1;2,0;2,1;2,0;1,8;1,4;1,7;3,2;2,2;1,2;0,8;0,7;0,7;0,7;0,8;0,7;0,7
Пермский край;1,1;1,1;1,3;1,3;1,4;1,6;1,4;1,5;2,1;3,5;2,4;1,9;1,5;1,5;1,6;1,9;1,4;1,3;1,2
Кировская область;3,2;3,5;3,2;2,8;3,8;2,9;1,9;1,5;1,4;3,7;2,5;1,8;1,4;1,3;1,2;1,4;1,3;1,2;1,1
Нижегородская область ;0,7;0,7;0,8;0,7;1,0;0,8;0,7;0,6;0,8;2,0;1,2;0,9;0,6;0,5;0,5;0,6;0,5;0,4;0,4
Оренбургская область;0,4;0,5;0,7;0,7;0,7;0,8;1,0;0,8;0,9;1,6;1,3;1,3;1,0;1,2;1,2;1,6;1,5;1,5;1,4
Пензенская область;1,7;1,8;2,7;1,8;1,5;1,4;1,3;0,9;0,9;1,5;1,3;1,1;1,0;1,0;0,8;0,8;0,8;0,8;0,8
Самарская область;1,7;1,3;1,6;1,5;1,9;1,7;1,3;1,5;1,3;3,3;2,0;1,4;1,0;0,9;1,0;1,3;1,3;1,0;0,8
Саратовская область;1,1;1,3;1,7;1,4;2,3;1,7;1,6;1,5;1,4;2,0;1,4;1,3;1,1;0,9;0,9;1,1;1,0;0,9;0,8
Ульяновская область;1,5;1,9;2,2;2,4;3,5;3,0;2,4;1,8;1,6;2,1;1,3;1,0;0,7;0,5;0,5;0,6;0,5;0,5;0,4
Уральский         федеральный округ;1,4;1,5;1,8;1,8;2,4;2,0;1,8;1,5;1,7;3,1;2,0;1,5;1,2;1,1;1,1;1,4;1,3;1,1;0,9
Курганская область;1,3;1,7;2,4;2,1;2,8;2,6;3,1;2,9;2,7;3,6;2,7;2,2;1,7;1,6;1,6;1,9;1,9;1,7;1,5
Свердловская область ;1,5;1,6;1,7;1,6;2,0;1,7;1,5;1,3;1,6;4,0;2,3;1,7;1,3;1,2;1,2;1,5;1,4;1,2;1,0
Тюменская область;1,7;1,6;2,1;2,3;2,5;2,3;2,0;1,4;1,3;1,5;1,1;0,9;0,6;0,5;0,5;0,7;0,7;0,6;0,5
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;2,2;1,9;2,6;2,8;2,8;2,3;2,0;1,3;1,4;1,7;1,1;0,9;0,6;0,5;0,4;0,5;0,6;0,5;0,4
Ямало-Ненецкий автономный округ;2,4;2,7;2,9;2,5;3,0;2,8;2,3;1,7;1,4;1,9;1,7;1,2;0,8;0,7;0,7;0,9;0,9;0,7;0,6
Тюменская область      без автономных округов;0,7;0,7;1,1;1,5;1,9;2,1;1,8;1,3;1,1;0,9;0,8;0,6;0,6;0,5;0,6;0,7;0,7;0,6;0,6
Челябинская область;0,9;1,2;1,6;1,5;2,5;2,0;1,7;1,6;1,8;3,6;2,3;1,7;1,5;1,4;1,5;1,9;1,8;1,4;1,1
Сибирский    федеральный округ;1,8;2,1;2,7;3,0;3,4;3,3;3,3;2,7;2,4;3,1;2,4;2,0;1,7;1,5;1,5;1,7;1,6;1,4;1,2
Республика Алтай;1,9;2,5;2,6;3,3;4,0;4,6;5,2;4,1;3,4;3,6;3,1;2,9;2,5;2,4;2,6;2,6;2,8;2,5;2,3
Республика Тыва;3,9;8,0;8,4;10,9;8,7;8,1;7,9;7,8;6,8;6,4;5,7;5,0;5,0;4,9;4,6;4,3;4,1;3,8;3,9
Республика Хакасия;2,5;2,8;3,4;3,5;4,1;3,2;3,2;3,0;2,6;2,8;2,1;1,8;1,6;1,5;1,6;2,1;1,8;1,6;1,4
Алтайский край;1,8;2,3;3,1;3,5;4,1;5,8;5,9;4,8;3,3;4,6;3,3;2,7;2,4;2,0;1,8;1,9;1,7;1,7;1,5
Красноярский край;2,7;2,7;3,0;3,5;4,3;3,1;3,1;2,5;2,4;2,8;2,2;2,0;1,6;1,3;1,2;1,3;1,2;1,0;0,8
Иркутская область;1,8;1,9;2,2;2,3;2,4;2,6;2,6;2,2;1,9;3,0;2,3;1,9;1,6;1,4;1,3;1,4;1,3;1,1;1,1
