Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;;;;;;;;;;
 15.11. ВВОД В ДЕЙСТВИЕ МОЩНОСТЕЙ АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКИХ ОРГАНИЗАЦИЙ;;;;;;;;;;;;;;;;;;;
15.11.1. Всего ;;;;;;;;;;;;;;;;;;;
(посещений в смену);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Архангельская область;345;90;50;265;200;10;-;375;300;1093;15;189;943;236;198;437;15;-;84
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;25;-;-;30;200;10;-;-;50;-;15;42;100;15;-;-;-;-;-
Архангельская область  без автономного округа;320;90;50;235;-;-;-;375;250;1093;-;147;843;221;198;437;15;-;84
Вологодская область;195;255;250;-;110;10;45;381;291;1150;1608;8;70;168;-;10;30;-;30
Калининградская область;-;-;-;20;12;80;-;10;250;35;30;-;1101;33;60;137;30;-;60
Ленинградская область;790;356;250;175;100;-;55;620;480;180;40;592;150;635;25;595;215;80;665
Мурманская область;46;-;48;-;687;250;-;12;-;-;225;240;15;-;-;-;-;-;-
Новгородская область;700;100;25;40;-;-;600;60;24;160;-;-;-;-;-;-;150;-;-
Псковская область;-;-;40;-;100;220;-;-;24;-;12;28;180;259;200;85;150;45;45
г. Санкт-Петербург;1020;-;420;-;850;-;760;1020;420;420;1870;460;420;-;600;1192;220;420;350
Южный        федеральный округ;3569;1006;1092;863;1660;2391;1596;4289;1930;2933;2036;1819;516;1447;1172;632;671;1588;2385
Республика Адыгея;200;-;-;28;-;20;-;-;-;-;300;33;5;29;25;73;-;532;700
Республика Калмыкия;-;8;-;-;-;-;440;-;27;-;-;152;11;38;93;8;-;-;-
Республика  Крым;;;;;;;;;;;;;;;-;-;400;-;980
Краснодарский край;1705;710;560;50;600;980;1000;859;230;2200;250;880;85;568;306;316;85;517;380
Астраханская область;-;60;-;-;400;200;35;142;-;100;600;-;113;600;37;70;65;412;20
Волгоградская область;289;228;116;185;109;139;100;1888;816;13;136;46;127;184;235;-;113;100;33
Ростовская область;1375;-;416;600;551;1052;21;1400;857;620;750;708;175;28;466;165;8;27;22
г. Севастополь;;;;;;;;;;;;;;;10;-;-;-;250
Северо-Кавказский     федеральный округ;522;475;683;874;242;414;753;1516;1984;1864;2772;4702;2516;2305;2542;1120;522;1438;956
Республика Дагестан;113;300;363;752;115;80;200;250;289;817;200;345;507;572;423;195;100;108;113
Республика Ингушетия;-;100;220;-;-;-;-;460;20;-;-;70;400;300;70;550;-;-;-
Кабардино-Балкарская Республика;325;-;-;100;-;175;-;58;275;75;-;150;-;30;1108;172;72;348;24
Карачаево-Черкесская Республика;-;75;-;-;-;-;-;10;-;130;495;120;223;-;-;-;50;-;-
Республика Северная Осетия – Алания;-;-;-;-;30;-;-;-;5;-;1105;-;-;-;600;10;-;-;250
Чеченская Республика;-;-;-;-;-;-;-;-;-;-;-;3935;620;130;-;-;-;-;500
Ставропольский край;84;-;100;22;97;159;553;738;1395;842;972;82;766;1273;341;193;300;982;69
Приволжский федеральный округ;4410;5902;5397;5348;2778;4168;3623;6537;5065;4009;3552;4102;2483;4100;4870;6525;4421;4880;3811
Республика Башкортостан;1675;1813;965;485;357;222;441;592;350;331;220;139;35;530;665;100;671;100;188
Республика Марий Эл;85;120;750;500;-;-;100;-;-;-;75;-;-;100;450;840;345;30;-
Республика Мордовия;300;200;651;300;-;105;-;720;-;240;600;303;247;29;555;161;31;32;500
Республика Татарстан;965;722;1500;674;696;640;220;1565;1515;1470;790;418;1067;1575;853;2227;1316;1313;706
Удмуртская Республика;-;45;150;550;160;36;-;865;100;-;200;185;200;-;-;110;126;55;510
Чувашская Республика;415;255;115;550;25;200;500;-;100;557;72;65;110;906;1200;1200;750;1280;720
Пермский край;335;410;466;763;305;357;1077;417;432;32;479;555;398;223;655;361;42;237;200
Кировская область;445;520;200;380;-;250;-;815;250;-;186;674;10;180;252;783;408;149;56
Нижегородская область ;150;-;180;400;300;470;-;365;353;-;25;971;51;108;50;220;110;20;124
Оренбургская область;-;912;300;426;333;70;150;379;450;400;160;592;75;224;30;50;170;180;90
Пензенская область;-;-;120;-;250;850;-;-;245;-;-;-;38;75;-;268;47;692;116
Самарская область;40;190;-;200;242;820;700;454;1055;658;715;-;63;-;-;180;250;375;238
Саратовская область;-;685;-;120;110;8;60;153;200;321;30;175;129;50;130;-;30;8;8
Ульяновская область;-;30;-;-;-;140;375;212;15;-;-;25;60;100;30;25;125;409;355
Уральский    федеральный округ;2562;2725;1708;1480;1378;2347;3558;5350;2072;1761;1902;994;1502;1866;1255;2095;911;2404;526
Курганская область;-;-;-;-;100;-;-;1590;-;-;-;25;-;400;-;18;95;87;-
Свердловская область ;1415;435;1200;515;650;882;2160;1585;1464;1200;200;8;42;192;290;902;106;1370;401
Тюменская область;1038;2150;468;965;528;215;638;1525;158;337;752;551;1160;1199;635;175;710;367;25
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский   автономный округ – Югра;709;1450;276;910;528;-;538;674;158;177;530;35;930;549;460;75;710;67;-
Ямало-Ненецкий  автономный округ;24;250;90;5;-;205;-;184;-;150;-;166;230;150;175;-;-;300;-
Тюменская область без автономных округов;305;450;102;50;-;10;100;667;-;10;222;350;-;500;-;100;-;-;25
Челябинская область;109;140;40;-;100;1250;760;650;450;224;950;410;300;75;330;1000;-;580;100
Сибирский    федеральный округ;2595;3084;2682;2495;1799;3030;1665;3163;4440;3018;3184;4601;2373;1303;1260;2570;1829;1687;2835
Республика Алтай;-;-;-;30;-;-;103;50;113;17;300;164;-;10;62;120;118;70;40
Республика Тыва;-;-;200;-;-;-;20;-;-;-;100;10;-;20;19;-;-;30;100
Республика Хакасия;-;-;-;-;-;-;-;670;200;-;-;-;-;-;-;-;40;7;70
Алтайский край;85;1312;632;865;-;216;271;176;830;1005;810;71;1403;319;579;489;315;177;60
Красноярский край;-;1350;774;-;-;750;375;-;100;380;250;1528;15;425;24;1250;8;50;419
Иркутская область;1220;20;-;100;-;100;-;-;850;600;210;-;-;-;100;394;260;491;322
Кемеровская область;510;221;656;428;1324;1174;431;1241;1014;286;1014;442;349;224;236;102;511;132;-
Новосибирская область ;780;181;170;650;100;550;40;816;373;650;-;2262;356;226;150;190;357;180;402
Омская область;-;-;-;72;375;40;375;150;600;-;500;124;175;40;-;-;100;15;1020
Томская область;-;-;250;350;-;200;50;60;360;80;-;-;75;39;90;25;120;535;402
Дальневосточный  федеральный округ;1309;794;1175;1980;2192;672;842;2355;2155;1611;2467;1530;1241;1966;1207;1519;1454;1767;721
Республика Бурятия;54;-;25;-;-;92;-;400;200;75;500;11;180;570;14;-;30;300;265
Республика Саха (Якутия);25;184;54;1660;40;120;254;665;835;263;-;45;661;276;499;623;550;240;46
Забайкальский край;600;25;-;320;20;-;410;700;100;700;522;-;-;-;25;20;20;-;-
Камчатский край;-;-;-;-;-;-;-;200;40;20;-;-;150;-;-;500;84;-;-
Приморский край;-;200;-;-;350;180;-;-;-;-;625;400;-;600;372;-;-;479;-
Хабаровский край;250;300;860;-;1425;50;-;200;770;64;340;-;170;75;112;-;-;43;50
Амурская область;150;15;236;-;-;230;150;-;-;189;460;664;70;420;-;-;400;-;10
Магаданская область;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;31;-;5;-
Сахалинская область;230;70;-;-;12;-;-;190;190;300;-;400;-;25;175;100;370;700;350
Еврейская автономная область;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;240;-;-;-
Чукотский автономный округ;-;-;-;-;345;-;28;-;-;-;10;10;10;-;10;5;-;-;-
