Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 2. ТРУД;;;;;;;;;;;;;;;;;;;
ЗАНЯТОСТЬ И БЕЗРАБОТИЦА;;;;;;;;;;;;;;;;;;;
"2.3. СРЕДНЕГОДОВАЯ ЧИСЛЕННОСТЬ ЗАНЯТЫХ1);2);3)";;;;;;;;;;;;;;;;;;;
(тысяч человек);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;64516,6;64980,1;65573,6;65904,7;66330,5;66682,6;67046,6;67921,6;68396,7;67417,8;71493,1;71900,8;72197,8;72176,4;72080,6;72424,9;72065,2;71842,7;71561,7
Центральный         федеральный округ;17721,3;17747,0;17927,8;18054,0;18229,0;18354,6;18466,7;18753,0;19033,9;18673,1;20782,3;20956,7;21184,5;21254,4;21390,2;21178,0;21181,9;21259,7;21198,5
Белгородская область;671,3;677,5;673,4;668,3;670,7;674,7;677,4;685,3;695,3;693,0;749,8;759,7;780,1;774,0;764,5;754,0;756,8;757,9;752,6
Брянская область;593,7;596,1;601,1;602,3;601,0;604,1;603,3;607,7;608,2;582,1;580,9;584,0;587,1;572,6;557,8;547,7;540,6;530,2;523,0
Владимирская область;724,6;715,6;716,0;714,2;713,5;713,1;708,0;707,0;706,4;703,4;670,5;682,0;670,3;669,7;669,7;664,4;647,4;640,6;628,2
Воронежская область;1090,9;1076,4;1091,8;1065,9;1059,6;1055,4;1057,1;1061,9;1064,6;1055,2;1158,9;1143,5;1148,0;1139,4;1117,8;1092,5;1094,8;1102,1;1110,2
Ивановская область;491,2;490,6;483,2;476,1;480,6;486,0;488,8;504,9;500,5;490,8;467,8;463,9;462,6;457,2;455,9;451,5;447,1;456,3;444,9
Калужская область;488,7;484,1;482,0;480,0;479,3;478,7;477,5;479,1;482,9;480,9;516,8;506,3;508,7;519,4;519,0;508,0;508,9;504,8;503,0
Костромская область;332,6;327,7;326,4;325,2;325,6;324,5;323,8;324,5;324,1;317,2;327,5;326,3;322,7;321,4;307,6;299,4;293,2;290,8;282,2
Курская область;616,6;606,4;607,9;591,6;595,6;598,9;594,3;592,7;586,3;580,8;546,4;546,9;542,5;537,2;529,5;520,3;520,6;519,6;510,8
Липецкая область;572,8;569,5;572,8;556,4;551,1;548,7;547,2;547,2;546,1;545,7;594,5;595,1;591,5;587,2;599,3;565,2;565,5;565,8;566,1
Московская область;2444,5;2467,4;2494,4;2582,8;2689,5;2740,2;2771,6;2860,1;2946,9;2879,8;3341,4;3265,9;3290,8;3319,4;3405,3;3366,9;3377,0;3450,2;3385,7
Орловская область;414,7;414,0;415,3;409,1;411,2;407,0;407,1;405,4;400,5;388,4;342,5;346,1;347,0;344,7;340,6;335,9;330,2;321,1;314,5
Рязанская область;539,5;534,7;555,7;532,7;529,5;525,4;520,4;516,5;514,2;496,9;529,0;534,5;530,1;526,5;513,6;504,8;505,5;511,0;498,3
Смоленская область;473,9;487,9;482,0;480,2;478,7;478,8;479,3;485,1;487,0;494,6;484,6;485,0;478,0;475,3;470,0;460,8;443,9;445,9;432,5
Тамбовская область;516,9;504,9;502,9;502,2;500,8;506,9;507,6;505,3;507,1;500,6;504,0;504,1;505,3;504,1;502,2;499,8;492,1;482,4;466,0
