Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 2. ТРУД;;;;;;;;;;;;;;;;;;;
КАДРЫ ГОСУДАРСТВЕННЫХ ОРГАНОВ И ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ;;;;;;;;;;;;;;;;;;;
2.14. ЧИСЛЕННОСТЬ РАБОТНИКОВ ГОСУДАРСТВЕННЫХ ОРГАНОВ И ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ;;;;;;;;;;;;;;;;;;;
(человек);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;1161519;1140633;1252320;1300467;1318592;1462045;1577215;1623919;1670831;1674770;1648376;1603693;1572188;1548062;2211899;2176370;2146250;2173008;2156272
в том числе в органах:;;;;;;;;;;;;;;;;;;;
на федеральном уровне;38837;37239;37852;38649;35555;41127;42504;41096;44686;47288;47475;46035;48308;48593;49599;49137;49040;49677;49612
на региональном уровне;1124298;1103394;1214468;1261818;1283037;1420918;1534711;1582823;1626145;1627482;1600901;1557658;1523880;1499469;2162300;2127233;2097210;2123229;2106660
Центральный федеральный округ;267917;261392;290168;303872;308274;347064;370944;383540;393862;392309;385795;373800;362270;355555;525926;503554;492766;495150;493909
Белгородская область;12891;12950;14769;15428;15745;17320;18490;18787;19434;19353;19455;19213;19048;18861;23602;23096;22413;22235;22084
Брянская область;12482;12086;14110;14834;15102;16242;16480;16920;17086;16575;16341;16127;15870;15410;21298;20564;19877;20334;20310
Владимирская область;12686;11759;12656;12946;13227;14511;15102;15596;16412;15487;14749;13642;12521;12228;18470;17834;17657;17865;17594
Воронежская область;17832;17528;18375;19112;18848;20290;21347;22202;22661;22535;22186;21888;21106;20496;28986;27915;26809;27145;26989
Ивановская область;9825;8978;9782;10152;10061;10748;12361;12725;13389;13602;13046;11981;11771;11606;16466;15883;15355;15253;15121
Калужская область;10053;9868;10819;11344;11361;12475;12600;12962;14036;13895;13668;13465;13200;13070;17613;17337;16814;17259;17253
Костромская область;9416;9085;9730;10013;10090;10850;12151;12596;12397;12209;11199;10458;10133;10081;14672;14018;12897;13088;12684
Курская область;12790;12357;13721;14144;14334;15529;15918;16601;16633;16412;15865;15024;14500;14073;19671;18854;18399;18500;18198
Липецкая область;9497;9534;10340;10847;10931;12157;13508;14054;14075;13688;13688;13337;13334;12706;18151;17586;16752;17214;16855
Московская область;36007;36615;41246;43993;44481;50439;55845;57633;59313;59408;58476;59774;58368;59662;86375;78736;78184;77544;78068
Орловская область;8652;8756;9578;9711;9678;10905;11323;11922;11995;11736;11525;11269;10945;10970;15036;14383;13988;13943;13662
Рязанская область;12264;11188;11905;12272;12116;13625;14469;14698;15193;15492;15404;15054;14757;14791;19317;18684;18111;18596;18404
Смоленская область;10340;10079;11020;11694;11513;12822;14038;15096;16007;15938;16010;15012;14796;14703;18484;17916;17785;17303;17447
Тамбовская область;12122;11765;12391;12755;12919;13822;14805;15188;15252;14365;13467;12897;12526;12332;17796;17053;17083;17064;17012
Тверская область;14132;13802;14733;15212;15261;16882;17810;18541;19870;20237;20309;19534;17999;17173;22445;21774;20954;20615;20421
Тульская область;13559;12975;13933;14600;14468;16370;17173;17653;17839;17809;16719;15846;14553;13694;20706;19708;19120;19529;19498
Ярославская область;11735;11021;11994;12758;13111;14309;15608;16165;15433;15115;14906;14628;14504;14602;21329;19996;19814;20162;19751
г. Москва;41634;41046;49066;52057;55028;67768;71916;74201;76838;78453;78782;74651;72339;69097;125509;122217;120754;121501;122558
Северо-Западный   федеральный округ;109205;106858;122594;127157;128932;144425;155629;159978;163933;166886;163434;160317;157884;155813;219323;211696;204738;206375;204990
Республика Карелия;7707;6676;7999;7961;7723;8704;9366;9745;9839;10011;9833;9503;9550;9306;13355;12856;12486;12499;12306
Республика Коми;9766;9878;10531;10703;10913;12510;13868;14429;14881;15321;14558;14143;13763;13416;18802;18426;17919;18144;17608
Архангельская область;12333;11860;13437;13983;14165;15398;16408;17279;17151;17270;17033;17931;17823;17632;23791;22857;21333;21587;21316
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;815;826;971;1050;1084;1154;1268;1359;1313;1392;1400;1502;1579;1603;1944;1927;1794;1885;1774
Архангельская область   без автономного округа;11518;11034;12466;12933;13081;14244;15140;15920;15838;15878;15633;16429;16244;16029;21847;20930;19539;19702;19542
Вологодская область;12075;11143;12379;12941;13488;15088;17397;17861;18787;18440;17773;17485;16783;16279;23425;22023;20436;20629;20235
Калининградская область;8636;8491;10683;11100;11189;12647;13490;13701;13987;14716;14367;14100;13419;13117;16947;16331;15922;16139;15973
Ленинградская область;12670;12856;14785;15210;15172;15070;15282;15333;15784;16425;16840;16404;16551;16765;16842;16528;16423;16558;16053
Мурманская область;7820;8212;8965;9259;9616;10556;11111;11714;12146;11852;11526;10833;10796;10593;15010;14420;14389;14428;14237
Новгородская область;7460;7363;7748;8064;8103;9086;10202;10435;10592;10580;10202;9619;9387;9067;12882;12332;11890;11875;11667
Псковская область;8443;8271;10142;10513;10561;11790;12048;12153;12070;12104;11938;11661;11619;11452;14921;13900;13444;13395;13298
г. Санкт-Петербург;22295;22108;25925;27423;28002;33576;36457;37328;38696;40167;39364;38638;38193;38186;63348;62023;60496;61121;62297
Южный        федеральный округ;100209;100712;111419;114080;115190;128215;142137;147061;148210;149755;146810;142585;138933;137685;197358;222418;221685;223511;223940
