Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
РАСПРЕДЕЛЕНИЕ ЧИСЛА ВЫБЫВШИХ ПО НАПРАВЛЕНИЯМ ПЕРЕДВИЖЕНИЯ;;;;;;;;;;;;;;;;;;;
1.22.3. За пределы России;;;;;;;;;;;;;;;;;;;
(в процентах от общего числа выбывших);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;6,0;5,4;5,0;4,4;3,8;3,5;2,7;2,3;2,0;1,9;1,7;1,2;3,1;4,4;7,1;7,9;7,1;8,3;9,2
Центральный    федеральный округ;6,1;5,3;4,7;4,0;3,1;3,3;3,0;2,6;2,3;2,2;2,1;1,7;4,2;5,7;7,4;9,0;9,4;11,1;11,8
Белгородская область;7,8;6,2;5,6;4,8;3,8;4,5;4,1;3,5;2,8;2,2;2,0;1,0;1,5;1,9;5,0;7,0;8,5;15,5;15,6
Брянская область;7,5;5,3;4,6;3,7;3,3;3,4;3,2;2,5;2,0;1,2;0,9;0,5;0,5;0,6;1,6;1,4;1,9;3,6;4,9
Владимирская область;5,1;4,2;3,9;3,4;3,2;3,1;2,9;2,5;1,4;1,4;1,2;1,0;1,7;1,6;2,7;2,6;2,4;2,7;2,3
Воронежская область;4,0;3,1;2,6;2,5;2,2;2,4;2,4;1,7;1,1;1,2;1,8;1,5;3,9;6,5;7,8;9,8;13,0;15,7;19,0
Ивановская область;3,2;2,7;2,3;2,4;2,1;2,1;1,9;1,6;1,4;1,4;1,1;0,6;0,7;0,7;0,8;0,7;0,4;0,5;0,3
Калужская область;6,3;4,5;4,3;3,9;3,1;3,4;2,8;2,7;2,0;2,7;3,7;2,4;10,2;10,4;14,5;24,7;23,2;30,2;29,3
Костромская область;3,5;2,9;2,5;2,1;1,8;2,2;1,8;2,0;1,5;1,8;1,4;0,6;0,8;4,1;6,9;8,0;7,4;7,5;5,8
Курская область;5,2;3,8;3,2;2,8;1,9;2,2;2,0;1,4;1,3;0,9;0,9;0,8;0,9;1,1;1,8;2,2;13,6;19,3;14,7
Липецкая область;4,6;4,5;4,1;3,4;2,6;2,4;2,3;1,9;2,0;1,6;1,3;1,1;1,4;2,4;6,5;9,7;10,5;15,6;14,1
Московская область;4,1;3,2;3,1;2,5;2,3;2,2;2,0;1,8;1,7;1,5;1,5;1,4;3,6;4,5;5,9;6,3;6,5;6,5;7,0
Орловская область;4,7;3,4;3,0;2,7;1,9;2,0;1,9;1,8;1,2;1,0;0,9;0,7;0,5;0,6;0,7;0,6;2,2;6,1;6,0
Рязанская область;3,6;3,5;2,6;2,3;2,0;2,3;2,0;1,6;1,3;1,3;1,1;0,7;1,1;1,6;4,6;3,6;5,1;6,2;8,4
Смоленская область;7,2;6,8;6,1;4,4;4,9;5,1;4,8;3,9;2,8;2,4;1,8;1,9;14,5;20,1;19,8;25,4;24,8;22,6;21,6
Тамбовская область;3,2;2,2;2,3;2,0;1,7;1,8;1,7;1,6;1,2;1,3;0,8;0,6;13,4;24,2;28,7;32,6;27,3;24,3;29,3
Тверская область;5,1;3,6;3,4;1,6;1,4;1,3;1,4;1,1;0,7;0,8;0,9;0,6;1,5;2,6;7,6;7,8;8,2;9,1;8,1
Тульская область;5,2;5,0;4,7;4,2;2,7;3,0;2,4;1,7;1,8;1,5;1,2;1,5;10,8;8,4;6,7;7,1;7,2;8,7;20,4
Ярославская область;3,8;3,6;2,7;2,8;2,2;2,1;1,6;1,5;1,2;1,3;1,0;0,7;1,8;2,1;4,6;5,8;5,7;8,8;9,7
г. Москва;18,6;19,3;16,3;13,7;9,3;10,8;9,1;9,3;8,9;9,5;8,4;6,1;5,3;6,9;8,2;9,2;9,0;10,4;10,3
Северо-Западный       федеральный округ;7,5;6,3;5,7;4,7;4,2;4,4;3,6;3,1;2,8;2,5;2,2;1,3;4,8;9,5;16,7;15,4;7,8;7,8;10,3
Республика Карелия;7,1;6,1;6,1;5,0;5,0;4,6;4,0;3,9;3,9;5,8;4,6;2,4;2,5;3,1;4,7;5,8;6,9;7,9;6,8
Республика Коми;7,4;5,9;6,2;6,2;5,4;4,6;3,7;3,3;2,5;2,1;1,8;1,2;2,1;1,9;3,5;3,3;2,5;3,1;3,7
Архангельская область;3,2;2,2;1,8;1,5;1,2;1,9;1,4;1,0;2,2;0,8;0,6;0,6;1,1;1,2;1,1;1,3;2,0;2,9;3,4
в том числе:;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;5,4;1,2;2,4;0,7;0,2;0,8;0,2;0,2;0,3;-;-;0,4;0,5;0,6;0,4;2,0;5,1;6,8;8,8
Архангельская область     без автономного округа;3,1;2,2;1,8;1,5;1,3;1,9;1,4;1,1;2,3;0,9;0,6;0,6;1,1;1,2;1,2;1,3;1,9;2,8;3,1
Вологодская область;2,3;2,0;1,8;1,5;1,5;1,7;1,7;1,2;1,1;1,3;1,0;0,8;3,1;2,9;2,6;2,9;2,3;3,4;3,5
Калининградская область;12,8;10,9;9,2;7,9;6,5;6,8;5,8;4,8;4,2;4,0;4,2;2,7;6,1;8,6;10,9;8,8;9,6;12,3;12,5
Ленинградская область;6,5;5,4;5,3;4,7;3,8;3,7;3,9;2,8;2,3;2,4;2,0;1,2;6,2;20,1;23,0;21,0;9,9;10,2;12,6
Мурманская область;8,9;7,4;7,1;6,4;5,5;5,6;5,7;4,9;4,1;3,3;3,0;2,0;4,1;4,2;5,8;7,4;8,4;7,7;8,6
Новгородская область;5,0;3,8;3,9;2,3;2,6;2,8;2,2;2,1;1,3;1,5;1,2;0,9;2,4;1,9;5,1;2,4;1,3;6,3;8,2
Псковская область;6,8;6,1;5,4;4,8;4,5;4,1;4,2;3,9;3,3;2,6;2,1;1,4;4,3;3,7;6,2;7,3;7,6;10,5;13,4
г. Санкт-Петербург;10,6;9,1;7,3;4,8;5,0;6,2;3,2;2,9;3,0;2,5;2,2;1,2;8,0;16,0;30,1;27,3;11,4;8,8;13,5
Южный федеральный округ;6,3;5,5;5,3;4,6;4,1;4,4;3,3;2,5;2,0;1,8;1,6;1,3;3,7;3,4;5,8;5,8;6,5;8,6;9,5
Республика Адыгея;3,8;4,4;4,3;3,9;3,8;2,6;2,2;1,8;1,6;1,7;1,0;0,7;1,4;3,4;6,7;8,2;7,2;10,4;10,1
Республика Калмыкия;3,3;2,8;2,8;2,7;2,5;4,1;2,0;1,2;0,9;0,9;0,6;0,3;0,3;0,5;0,6;0,9;0,6;0,7;0,4
Республика Крым;;;;;;;;;;;;;;;…;0,9;6,1;10,2;15,9
Краснодарский край;6,5;5,6;5,7;4,7;4,1;5,3;3,8;2,4;1,9;1,6;1,3;0,7;2,4;3,0;5,5;4,6;6,3;8,5;7,3
Астраханская область;6,2;5,7;5,6;5,0;5,0;5,8;6,7;6,1;5,3;4,8;4,7;6,4;23,7;16,1;24,5;29,8;22,6;24,2;27,7
Волгоградская область;7,5;7,3;6,9;6,3;5,7;4,4;2,8;2,6;1,9;1,8;1,7;1,3;1,2;1,5;2,8;3,2;4,6;5,2;7,7
Ростовская область;6,1;5,0;4,4;3,9;3,3;3,3;2,6;2,0;1,7;1,4;1,4;1,0;1,3;1,6;2,6;3,3;4,8;6,9;7,5
г. Севастополь;;;;;;;;;;;;;;;…;0,6;1,0;8,2;8,6
Северо-Кавказский   федеральный округ;4,5;3,7;3,2;2,5;2,3;2,3;1,6;1,0;0,9;0,9;0,8;0,4;0,6;1,1;2,4;2,9;3,4;3,8;3,7
Республика Дагестан;2,3;1,8;1,3;0,8;1,0;0,8;0,6;0,4;0,4;0,5;0,4;0,0;0,1;0,3;0,3;0,3;0,7;1,1;1,1
Республика Ингушетия ;2,9;1,6;1,7;1,9;2,9;2,8;2,1;1,3;1,1;1,0;1,3;0,2;0,6;1,5;1,9;1,9;1,4;2,2;2,0
Кабардино-Балкарская   Республика;6,7;6,6;5,5;4,7;4,3;4,0;2,7;1,6;1,3;1,5;1,2;0,6;0,8;0,8;1,1;2,0;3,7;3,4;5,5
Карачаево-Черкесская   Республика;3,2;1,9;1,5;1,3;1,3;1,4;0,8;0,4;0,6;0,5;0,4;0,3;0,2;0,4;1,0;1,4;1,5;1,6;2,4
Республика Северная Осетия -  Алания;4,6;4,0;2,8;1,7;2,1;2,8;2,6;2,3;1,9;1,9;1,1;0,6;1,3;2,7;3,3;5,5;3,8;2,2;4,6
Чеченская Республика;…;…;…;…;1,0;1,4;1,2;0,5;0,1;0,5;0,8;0,8;0,5;0,4;0,4;0,8;0,9;1,1;1,3
Ставропольский край;5,9;4,8;4,7;3,7;3,4;3,2;2,2;1,5;1,3;1,2;1,1;0,5;0,9;1,6;4,5;5,1;6,1;7,2;5,8
Приволжский   федеральный округ;3,8;3,3;3,3;3,1;2,7;2,3;1,8;1,6;1,3;1,2;1,1;0,8;1,6;2,2;5,0;6,0;5,3;6,3;7,2
Республика Башкортостан;2,2;1,7;1,7;1,8;1,5;1,0;0,8;0,8;0,6;0,7;0,6;0,3;0,4;0,6;6,7;6,0;5,6;4,7;6,3
Республика Марий Эл;2,1;1,5;1,5;1,7;1,8;1,4;1,5;1,3;1,2;1,3;0,9;0,6;0,7;1,2;2,5;3,1;3,2;4,3;5,3
Республика Мордовия;1,8;1,1;1,2;1,2;1,1;1,0;0,7;0,6;0,5;0,3;0,3;0,1;1,2;0,7;0,6;5,1;5,5;21,9;27,2
Республика Татарстан;2,9;2,3;2,2;2,1;1,6;1,5;1,3;1,3;1,1;1,2;1,2;1,0;2,1;3,2;5,6;6,3;5,3;5,7;5,5
Удмуртская Республика;2,0;1,5;1,7;1,6;1,6;1,5;1,0;1,1;0,9;0,9;0,9;0,4;1,3;1,8;2,2;2,5;3,0;4,1;3,6
Чувашская Республика;1,4;1,1;1,4;1,2;1,0;1,2;1,0;0,9;0,7;0,7;0,6;0,6;1,8;1,9;2,3;2,1;2,8;3,5;4,6
