Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.13. ЗАТРАТЫ НА ТЕХНОЛОГИЧЕСКИЕ ИННОВАЦИИ;;;;;;;;;;;;;;;;;;;
19.13.2. В процентах от общего объема отгруженных товаров, выполненных работ, услуг;;;;;;;;;;;;;;;;;;;
(в процентах);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;1,8;1,5;1,9;1,8;1,8;1,3;1,3;1,1;1,4;2,1;1,6;2,2;2,5;2,9;2,9;2,6;2,5;2,4;2,1
Центральный        федеральный округ;3,2;1,0;2,2;2,2;2,0;1,5;1,2;0,8;1,0;2,0;1,5;3,2;3,3;3,0;3,3;3,5;3,7;2,8;2,6
Белгородская область;0,5;2,3;2,0;1,3;0,4;0,8;0,4;0,3;0,4;0,5;0,9;0,5;0,3;0,2;0,8;0,4;2,6;2,7;2,2
Брянская область;0,4;0,3;1,6;0,6;0,9;1,1;1,0;1,0;0,8;0,5;1,0;1,4;2,2;1,7;1,0;1,0;1,7;0,9;1,2
Владимирская область;1,6;1,7;1,8;1,2;1,7;0,8;1,4;1,4;1,2;2,3;1,2;1,4;1,5;1,8;2,2;3,5;1,8;1,5;1,5
Воронежская область;1,5;1,0;0,8;1,1;0,9;2,0;1,9;1,8;4,1;3,2;1,7;3,7;2,3;2,6;2,0;2,5;1,7;2,6;2,1
Ивановская область;0,4;0,3;0,5;0,9;2,6;1,5;0,3;1,7;1,1;8,7;3,6;1,0;0,9;0,4;0,3;0,3;0,3;0,2;0,1
Калужская область;2,3;1,5;1,6;1,0;1,7;2,0;1,1;1,4;1,3;0,9;2,1;2,5;1,6;3,5;2,7;2,5;1,8;1,7;1,3
Костромская область;0,3;0,7;0,3;1,0;5,4;1,9;1,0;0,4;0,6;1,1;1,2;0,5;0,7;0,4;0,4;1,4;0,8;0,4;0,4
Курская область;1,3;1,8;1,6;1,5;1,1;1,5;1,6;0,6;0,5;0,6;0,3;1,0;1,4;0,8;2,2;0,4;0,7;0,6;0,7
Липецкая область;0,3;0,6;0,2;0,1;0,4;0,5;0,5;0,6;0,5;10,5;8,2;9,1;3,0;2,4;2,5;1,8;2,5;2,3;1,2
Московская область;9,0;0,4;3,9;5,4;3,9;2,8;0,7;1,0;1,1;1,3;1,1;0,9;3,0;4,4;5,2;6,3;5,6;5,2;5,1
Орловская область;1,3;2,4;1,7;3,2;2,5;1,8;5,7;2,2;2,4;2,0;1,0;0,9;0,5;0,5;0,8;0,5;0,9;0,9;2,0
Рязанская область;3,8;3,6;1,4;1,4;2,1;1,4;1,6;1,1;2,1;1,2;2,0;2,0;3,3;3,5;4,7;2,5;2,3;1,9;1,2
Смоленская область;1,0;1,0;3,0;1,0;2,9;1,2;0,5;0,6;0,9;1,1;1,3;1,2;0,9;0,8;1,0;1,3;1,4;1,9;1,2
